result/tencentBlock.ns22093.oracleGeneral.zst FIFO cache size      283, 3041385 req, miss ratio 0.6834, byte miss ratio 0.6834
result/tencentBlock.ns22093.oracleGeneral.zst FIFO cache size      850, 3041385 req, miss ratio 0.5452, byte miss ratio 0.5452
result/tencentBlock.ns22093.oracleGeneral.zst FIFO cache size     2836, 3041385 req, miss ratio 0.4811, byte miss ratio 0.4811
result/tencentBlock.ns22093.oracleGeneral.zst FIFO cache size     8508, 3041385 req, miss ratio 0.4551, byte miss ratio 0.4551
result/tencentBlock.ns22093.oracleGeneral.zst FIFO cache size    28361, 3041385 req, miss ratio 0.3642, byte miss ratio 0.3642
result/tencentBlock.ns22093.oracleGeneral.zst FIFO cache size    56722, 3041385 req, miss ratio 0.2996, byte miss ratio 0.2996
result/tencentBlock.ns22093.oracleGeneral.zst FIFO cache size   113444, 3041385 req, miss ratio 0.1761, byte miss ratio 0.1761
result/tencentBlock.ns22093.oracleGeneral.zst FIFO cache size   226888, 3041385 req, miss ratio 0.1127, byte miss ratio 0.1127
result/tencentBlock.ns22093.oracleGeneral.zst Cacheus cache size      283, 3041385 req, miss ratio 0.5020, byte miss ratio 0.5020
result/tencentBlock.ns22093.oracleGeneral.zst Cacheus cache size      850, 3041385 req, miss ratio 0.4543, byte miss ratio 0.4543
result/tencentBlock.ns22093.oracleGeneral.zst Cacheus cache size     2836, 3041385 req, miss ratio 0.4445, byte miss ratio 0.4445
result/tencentBlock.ns22093.oracleGeneral.zst Cacheus cache size     8508, 3041385 req, miss ratio 0.4361, byte miss ratio 0.4361
result/tencentBlock.ns22093.oracleGeneral.zst Cacheus cache size    28361, 3041385 req, miss ratio 0.3246, byte miss ratio 0.3246
result/tencentBlock.ns22093.oracleGeneral.zst Cacheus cache size    56722, 3041385 req, miss ratio 0.2245, byte miss ratio 0.2245
result/tencentBlock.ns22093.oracleGeneral.zst Cacheus cache size   113444, 3041385 req, miss ratio 0.1328, byte miss ratio 0.1328
result/tencentBlock.ns22093.oracleGeneral.zst Cacheus cache size   226888, 3041385 req, miss ratio 0.0942, byte miss ratio 0.0942
result/tencentBlock.ns22093.oracleGeneral.zst ARC cache size      283, 3041385 req, miss ratio 0.4884, byte miss ratio 0.4884
result/tencentBlock.ns22093.oracleGeneral.zst ARC cache size      850, 3041385 req, miss ratio 0.4585, byte miss ratio 0.4585
result/tencentBlock.ns22093.oracleGeneral.zst ARC cache size     2836, 3041385 req, miss ratio 0.4443, byte miss ratio 0.4443
result/tencentBlock.ns22093.oracleGeneral.zst ARC cache size     8508, 3041385 req, miss ratio 0.4349, byte miss ratio 0.4349
result/tencentBlock.ns22093.oracleGeneral.zst ARC cache size    28361, 3041385 req, miss ratio 0.3080, byte miss ratio 0.3080
result/tencentBlock.ns22093.oracleGeneral.zst ARC cache size    56722, 3041385 req, miss ratio 0.2361, byte miss ratio 0.2361
result/tencentBlock.ns22093.oracleGeneral.zst ARC cache size   113444, 3041385 req, miss ratio 0.1297, byte miss ratio 0.1297
result/tencentBlock.ns22093.oracleGeneral.zst ARC cache size   226888, 3041385 req, miss ratio 0.0940, byte miss ratio 0.0940
result/tencentBlock.ns22093.oracleGeneral.zst Clock cache size      283, 3041385 req, miss ratio 0.5212, byte miss ratio 0.5212
result/tencentBlock.ns22093.oracleGeneral.zst Clock cache size      850, 3041385 req, miss ratio 0.4847, byte miss ratio 0.4847
result/tencentBlock.ns22093.oracleGeneral.zst Clock cache size     2836, 3041385 req, miss ratio 0.4499, byte miss ratio 0.4499
result/tencentBlock.ns22093.oracleGeneral.zst Clock cache size     8508, 3041385 req, miss ratio 0.4424, byte miss ratio 0.4424
result/tencentBlock.ns22093.oracleGeneral.zst Clock cache size    28361, 3041385 req, miss ratio 0.3605, byte miss ratio 0.3605
result/tencentBlock.ns22093.oracleGeneral.zst Clock cache size    56722, 3041385 req, miss ratio 0.2603, byte miss ratio 0.2603
result/tencentBlock.ns22093.oracleGeneral.zst Clock cache size   113444, 3041385 req, miss ratio 0.1398, byte miss ratio 0.1398
result/tencentBlock.ns22093.oracleGeneral.zst Clock cache size   226888, 3041385 req, miss ratio 0.0940, byte miss ratio 0.0940
result/tencentBlock.ns22093.oracleGeneral.zst LIRS cache size      283, 3041385 req, miss ratio 0.5051, byte miss ratio 0.5051
result/tencentBlock.ns22093.oracleGeneral.zst LIRS cache size      850, 3041385 req, miss ratio 0.4730, byte miss ratio 0.4730
result/tencentBlock.ns22093.oracleGeneral.zst LIRS cache size     2836, 3041385 req, miss ratio 0.4463, byte miss ratio 0.4463
result/tencentBlock.ns22093.oracleGeneral.zst LIRS cache size     8508, 3041385 req, miss ratio 0.4273, byte miss ratio 0.4273
result/tencentBlock.ns22093.oracleGeneral.zst LIRS cache size    28361, 3041385 req, miss ratio 0.3042, byte miss ratio 0.3042
result/tencentBlock.ns22093.oracleGeneral.zst LIRS cache size    56722, 3041385 req, miss ratio 0.2192, byte miss ratio 0.2192
result/tencentBlock.ns22093.oracleGeneral.zst LIRS cache size   113444, 3041385 req, miss ratio 0.1246, byte miss ratio 0.1246
result/tencentBlock.ns22093.oracleGeneral.zst LIRS cache size   226888, 3041385 req, miss ratio 0.0956, byte miss ratio 0.0956
result/tencentBlock.ns22093.oracleGeneral.zst LeCaR cache size      283, 3041385 req, miss ratio 0.5122, byte miss ratio 0.5122
result/tencentBlock.ns22093.oracleGeneral.zst LeCaR cache size      850, 3041385 req, miss ratio 0.4726, byte miss ratio 0.4726
result/tencentBlock.ns22093.oracleGeneral.zst LeCaR cache size     2836, 3041385 req, miss ratio 0.4474, byte miss ratio 0.4474
result/tencentBlock.ns22093.oracleGeneral.zst LeCaR cache size     8508, 3041385 req, miss ratio 0.4423, byte miss ratio 0.4423
result/tencentBlock.ns22093.oracleGeneral.zst LeCaR cache size    28361, 3041385 req, miss ratio 0.3586, byte miss ratio 0.3586
result/tencentBlock.ns22093.oracleGeneral.zst LeCaR cache size    56722, 3041385 req, miss ratio 0.2391, byte miss ratio 0.2391
result/tencentBlock.ns22093.oracleGeneral.zst LeCaR cache size   113444, 3041385 req, miss ratio 0.1326, byte miss ratio 0.1326
result/tencentBlock.ns22093.oracleGeneral.zst LeCaR cache size   226888, 3041385 req, miss ratio 0.0940, byte miss ratio 0.0940
result/tencentBlock.ns22093.oracleGeneral.zst clock2 cache size      283, 3041385 req, miss ratio 0.5151, byte miss ratio 0.5151
result/tencentBlock.ns22093.oracleGeneral.zst clock2 cache size      850, 3041385 req, miss ratio 0.4825, byte miss ratio 0.4825
result/tencentBlock.ns22093.oracleGeneral.zst clock2 cache size     2836, 3041385 req, miss ratio 0.4491, byte miss ratio 0.4491
result/tencentBlock.ns22093.oracleGeneral.zst clock2 cache size     8508, 3041385 req, miss ratio 0.4421, byte miss ratio 0.4421
result/tencentBlock.ns22093.oracleGeneral.zst clock2 cache size    28361, 3041385 req, miss ratio 0.3595, byte miss ratio 0.3595
result/tencentBlock.ns22093.oracleGeneral.zst clock2 cache size    56722, 3041385 req, miss ratio 0.2489, byte miss ratio 0.2489
result/tencentBlock.ns22093.oracleGeneral.zst clock2 cache size   113444, 3041385 req, miss ratio 0.1367, byte miss ratio 0.1367
result/tencentBlock.ns22093.oracleGeneral.zst clock2 cache size   226888, 3041385 req, miss ratio 0.0940, byte miss ratio 0.0940
result/tencentBlock.ns22093.oracleGeneral.zst LRU cache size      283, 3041385 req, miss ratio 0.5323, byte miss ratio 0.5323
result/tencentBlock.ns22093.oracleGeneral.zst LRU cache size      850, 3041385 req, miss ratio 0.4881, byte miss ratio 0.4881
result/tencentBlock.ns22093.oracleGeneral.zst LRU cache size     2836, 3041385 req, miss ratio 0.4505, byte miss ratio 0.4505
result/tencentBlock.ns22093.oracleGeneral.zst LRU cache size     8508, 3041385 req, miss ratio 0.4424, byte miss ratio 0.4424
result/tencentBlock.ns22093.oracleGeneral.zst LRU cache size    28361, 3041385 req, miss ratio 0.3611, byte miss ratio 0.3611
result/tencentBlock.ns22093.oracleGeneral.zst LRU cache size    56722, 3041385 req, miss ratio 0.2704, byte miss ratio 0.2704
result/tencentBlock.ns22093.oracleGeneral.zst LRU cache size   113444, 3041385 req, miss ratio 0.1427, byte miss ratio 0.1427
result/tencentBlock.ns22093.oracleGeneral.zst LRU cache size   226888, 3041385 req, miss ratio 0.0940, byte miss ratio 0.0940
