result/tencentBlock.ns6527.oracleGeneral.zst FIFO cache size      242, 3492831 req, miss ratio 0.4172, byte miss ratio 0.4172
result/tencentBlock.ns6527.oracleGeneral.zst FIFO cache size      728, 3492831 req, miss ratio 0.3226, byte miss ratio 0.3226
result/tencentBlock.ns6527.oracleGeneral.zst FIFO cache size     2429, 3492831 req, miss ratio 0.2819, byte miss ratio 0.2819
result/tencentBlock.ns6527.oracleGeneral.zst FIFO cache size     7287, 3492831 req, miss ratio 0.2521, byte miss ratio 0.2521
result/tencentBlock.ns6527.oracleGeneral.zst FIFO cache size    24292, 3492831 req, miss ratio 0.2076, byte miss ratio 0.2076
result/tencentBlock.ns6527.oracleGeneral.zst FIFO cache size    48585, 3492831 req, miss ratio 0.1774, byte miss ratio 0.1774
result/tencentBlock.ns6527.oracleGeneral.zst FIFO cache size    97170, 3492831 req, miss ratio 0.1173, byte miss ratio 0.1173
result/tencentBlock.ns6527.oracleGeneral.zst FIFO cache size   194340, 3492831 req, miss ratio 0.0857, byte miss ratio 0.0857
result/tencentBlock.ns6527.oracleGeneral.zst clock2 cache size      242, 3492831 req, miss ratio 0.3268, byte miss ratio 0.3268
result/tencentBlock.ns6527.oracleGeneral.zst clock2 cache size      728, 3492831 req, miss ratio 0.2852, byte miss ratio 0.2852
result/tencentBlock.ns6527.oracleGeneral.zst clock2 cache size     2429, 3492831 req, miss ratio 0.2647, byte miss ratio 0.2647
result/tencentBlock.ns6527.oracleGeneral.zst clock2 cache size     7287, 3492831 req, miss ratio 0.2390, byte miss ratio 0.2390
result/tencentBlock.ns6527.oracleGeneral.zst clock2 cache size    24292, 3492831 req, miss ratio 0.1905, byte miss ratio 0.1905
result/tencentBlock.ns6527.oracleGeneral.zst clock2 cache size    48585, 3492831 req, miss ratio 0.1719, byte miss ratio 0.1719
result/tencentBlock.ns6527.oracleGeneral.zst clock2 cache size    97170, 3492831 req, miss ratio 0.1021, byte miss ratio 0.1021
result/tencentBlock.ns6527.oracleGeneral.zst clock2 cache size   194340, 3492831 req, miss ratio 0.0711, byte miss ratio 0.0711
result/tencentBlock.ns6527.oracleGeneral.zst S3FIFO-1 cache size      242, 3492831 req, miss ratio 0.3122, byte miss ratio 0.3122
result/tencentBlock.ns6527.oracleGeneral.zst S3FIFO-1 cache size      728, 3492831 req, miss ratio 0.2759, byte miss ratio 0.2759
result/tencentBlock.ns6527.oracleGeneral.zst S3FIFO-1 cache size     2429, 3492831 req, miss ratio 0.2499, byte miss ratio 0.2499
result/tencentBlock.ns6527.oracleGeneral.zst S3FIFO-1 cache size     7287, 3492831 req, miss ratio 0.2156, byte miss ratio 0.2156
