result/tencentBlock.ns2390.oracleGeneral.zst LIRS cache size      936, 5684316 req, miss ratio 0.8210, byte miss ratio 0.8210
result/tencentBlock.ns2390.oracleGeneral.zst LIRS cache size     2810, 5684316 req, miss ratio 0.7823, byte miss ratio 0.7823
result/tencentBlock.ns2390.oracleGeneral.zst LIRS cache size     9367, 5684316 req, miss ratio 0.7261, byte miss ratio 0.7261
result/tencentBlock.ns2390.oracleGeneral.zst LIRS cache size    28102, 5684316 req, miss ratio 0.5715, byte miss ratio 0.5715
result/tencentBlock.ns2390.oracleGeneral.zst LIRS cache size    93674, 5684316 req, miss ratio 0.3067, byte miss ratio 0.3067
result/tencentBlock.ns2390.oracleGeneral.zst LIRS cache size   187349, 5684316 req, miss ratio 0.2389, byte miss ratio 0.2389
result/tencentBlock.ns2390.oracleGeneral.zst LIRS cache size   374698, 5684316 req, miss ratio 0.1967, byte miss ratio 0.1967
result/tencentBlock.ns2390.oracleGeneral.zst LIRS cache size   749397, 5684316 req, miss ratio 0.1680, byte miss ratio 0.1680
result/tencentBlock.ns2390.oracleGeneral.zst S3FIFO-1 cache size      936, 5684316 req, miss ratio 0.7764, byte miss ratio 0.7764
result/tencentBlock.ns2390.oracleGeneral.zst S3FIFO-1 cache size     2810, 5684316 req, miss ratio 0.7690, byte miss ratio 0.7690
result/tencentBlock.ns2390.oracleGeneral.zst S3FIFO-1 cache size     9367, 5684316 req, miss ratio 0.7039, byte miss ratio 0.7039
result/tencentBlock.ns2390.oracleGeneral.zst S3FIFO-1 cache size    28102, 5684316 req, miss ratio 0.5746, byte miss ratio 0.5746
result/tencentBlock.ns2390.oracleGeneral.zst S3FIFO-1 cache size    93674, 5684316 req, miss ratio 0.2856, byte miss ratio 0.2856
result/tencentBlock.ns2390.oracleGeneral.zst S3FIFO-1 cache size   187349, 5684316 req, miss ratio 0.2352, byte miss ratio 0.2352
result/tencentBlock.ns2390.oracleGeneral.zst S3FIFO-1 cache size   374698, 5684316 req, miss ratio 0.1961, byte miss ratio 0.1961
result/tencentBlock.ns2390.oracleGeneral.zst S3FIFO-1 cache size   749397, 5684316 req, miss ratio 0.1676, byte miss ratio 0.1676
result/tencentBlock.ns2390.oracleGeneral.zst LHD cache size      936, 5684316 req, miss ratio 0.7825, byte miss ratio 0.7825
result/tencentBlock.ns2390.oracleGeneral.zst LHD cache size     2810, 5684316 req, miss ratio 0.7693, byte miss ratio 0.7693
result/tencentBlock.ns2390.oracleGeneral.zst LHD cache size     9367, 5684316 req, miss ratio 0.7302, byte miss ratio 0.7302
result/tencentBlock.ns2390.oracleGeneral.zst LHD cache size    28102, 5684316 req, miss ratio 0.5698, byte miss ratio 0.5698
result/tencentBlock.ns2390.oracleGeneral.zst LHD cache size    93674, 5684316 req, miss ratio 0.2907, byte miss ratio 0.2907
result/tencentBlock.ns2390.oracleGeneral.zst LHD cache size   187349, 5684316 req, miss ratio 0.2368, byte miss ratio 0.2368
result/tencentBlock.ns2390.oracleGeneral.zst LHD cache size   374698, 5684316 req, miss ratio 0.2013, byte miss ratio 0.2013
result/tencentBlock.ns2390.oracleGeneral.zst LHD cache size   749397, 5684316 req, miss ratio 0.1684, byte miss ratio 0.1684
result/tencentBlock.ns2390.oracleGeneral.zst FIFO cache size      936, 5684316 req, miss ratio 0.7945, byte miss ratio 0.7945
result/tencentBlock.ns2390.oracleGeneral.zst FIFO cache size     2810, 5684316 req, miss ratio 0.7815, byte miss ratio 0.7815
