result/tencentBlock.ns2641.oracleGeneral.zst ARC cache size      124, 2389703 req, miss ratio 0.2603, byte miss ratio 0.2603
result/tencentBlock.ns2641.oracleGeneral.zst ARC cache size      372, 2389703 req, miss ratio 0.2141, byte miss ratio 0.2141
result/tencentBlock.ns2641.oracleGeneral.zst ARC cache size     1240, 2389703 req, miss ratio 0.1995, byte miss ratio 0.1995
result/tencentBlock.ns2641.oracleGeneral.zst ARC cache size     3722, 2389703 req, miss ratio 0.1919, byte miss ratio 0.1919
result/tencentBlock.ns2641.oracleGeneral.zst ARC cache size    12409, 2389703 req, miss ratio 0.1686, byte miss ratio 0.1686
result/tencentBlock.ns2641.oracleGeneral.zst ARC cache size    24818, 2389703 req, miss ratio 0.1588, byte miss ratio 0.1588
result/tencentBlock.ns2641.oracleGeneral.zst ARC cache size    49637, 2389703 req, miss ratio 0.0751, byte miss ratio 0.0751
result/tencentBlock.ns2641.oracleGeneral.zst ARC cache size    99275, 2389703 req, miss ratio 0.0522, byte miss ratio 0.0522
result/tencentBlock.ns2641.oracleGeneral.zst LeCaR cache size      124, 2389703 req, miss ratio 0.3067, byte miss ratio 0.3067
result/tencentBlock.ns2641.oracleGeneral.zst LeCaR cache size      372, 2389703 req, miss ratio 0.2227, byte miss ratio 0.2227
result/tencentBlock.ns2641.oracleGeneral.zst LeCaR cache size     1240, 2389703 req, miss ratio 0.2042, byte miss ratio 0.2042
result/tencentBlock.ns2641.oracleGeneral.zst LeCaR cache size     3722, 2389703 req, miss ratio 0.1976, byte miss ratio 0.1976
result/tencentBlock.ns2641.oracleGeneral.zst LeCaR cache size    12409, 2389703 req, miss ratio 0.1848, byte miss ratio 0.1848
result/tencentBlock.ns2641.oracleGeneral.zst LeCaR cache size    24818, 2389703 req, miss ratio 0.1734, byte miss ratio 0.1734
result/tencentBlock.ns2641.oracleGeneral.zst LeCaR cache size    49637, 2389703 req, miss ratio 0.0846, byte miss ratio 0.0846
result/tencentBlock.ns2641.oracleGeneral.zst LeCaR cache size    99275, 2389703 req, miss ratio 0.0522, byte miss ratio 0.0522
result/tencentBlock.ns2641.oracleGeneral.zst Cacheus cache size      124, 2389703 req, miss ratio 0.2690, byte miss ratio 0.2690
result/tencentBlock.ns2641.oracleGeneral.zst Cacheus cache size      372, 2389703 req, miss ratio 0.2151, byte miss ratio 0.2151
result/tencentBlock.ns2641.oracleGeneral.zst Cacheus cache size     1240, 2389703 req, miss ratio 0.1997, byte miss ratio 0.1997
result/tencentBlock.ns2641.oracleGeneral.zst Cacheus cache size     3722, 2389703 req, miss ratio 0.1929, byte miss ratio 0.1929
result/tencentBlock.ns2641.oracleGeneral.zst Cacheus cache size    12409, 2389703 req, miss ratio 0.1800, byte miss ratio 0.1800
result/tencentBlock.ns2641.oracleGeneral.zst Cacheus cache size    24818, 2389703 req, miss ratio 0.1441, byte miss ratio 0.1441
result/tencentBlock.ns2641.oracleGeneral.zst Cacheus cache size    49637, 2389703 req, miss ratio 0.0846, byte miss ratio 0.0846
result/tencentBlock.ns2641.oracleGeneral.zst Cacheus cache size    99275, 2389703 req, miss ratio 0.0522, byte miss ratio 0.0522
result/tencentBlock.ns2641.oracleGeneral.zst LRU cache size      124, 2389703 req, miss ratio 0.3244, byte miss ratio 0.3244
result/tencentBlock.ns2641.oracleGeneral.zst LRU cache size      372, 2389703 req, miss ratio 0.2290, byte miss ratio 0.2290
result/tencentBlock.ns2641.oracleGeneral.zst LRU cache size     1240, 2389703 req, miss ratio 0.2062, byte miss ratio 0.2062
result/tencentBlock.ns2641.oracleGeneral.zst LRU cache size     3722, 2389703 req, miss ratio 0.1985, byte miss ratio 0.1985
result/tencentBlock.ns2641.oracleGeneral.zst LRU cache size    12409, 2389703 req, miss ratio 0.1856, byte miss ratio 0.1856
result/tencentBlock.ns2641.oracleGeneral.zst LRU cache size    24818, 2389703 req, miss ratio 0.1765, byte miss ratio 0.1765
result/tencentBlock.ns2641.oracleGeneral.zst LRU cache size    49637, 2389703 req, miss ratio 0.0868, byte miss ratio 0.0868
result/tencentBlock.ns2641.oracleGeneral.zst LRU cache size    99275, 2389703 req, miss ratio 0.0522, byte miss ratio 0.0522
result/tencentBlock.ns2641.oracleGeneral.zst FIFO cache size      124, 2389703 req, miss ratio 0.4208, byte miss ratio 0.4208
result/tencentBlock.ns2641.oracleGeneral.zst FIFO cache size      372, 2389703 req, miss ratio 0.2765, byte miss ratio 0.2765
result/tencentBlock.ns2641.oracleGeneral.zst FIFO cache size     1240, 2389703 req, miss ratio 0.2246, byte miss ratio 0.2246
result/tencentBlock.ns2641.oracleGeneral.zst FIFO cache size     3722, 2389703 req, miss ratio 0.2071, byte miss ratio 0.2071
result/tencentBlock.ns2641.oracleGeneral.zst FIFO cache size    12409, 2389703 req, miss ratio 0.1910, byte miss ratio 0.1910
result/tencentBlock.ns2641.oracleGeneral.zst FIFO cache size    24818, 2389703 req, miss ratio 0.1820, byte miss ratio 0.1820
result/tencentBlock.ns2641.oracleGeneral.zst FIFO cache size    49637, 2389703 req, miss ratio 0.1055, byte miss ratio 0.1055
result/tencentBlock.ns2641.oracleGeneral.zst FIFO cache size    99275, 2389703 req, miss ratio 0.0650, byte miss ratio 0.0650
result/tencentBlock.ns2641.oracleGeneral.zst S3FIFO-1 cache size      124, 2389703 req, miss ratio 0.2648, byte miss ratio 0.2648
result/tencentBlock.ns2641.oracleGeneral.zst S3FIFO-1 cache size      372, 2389703 req, miss ratio 0.2141, byte miss ratio 0.2141
result/tencentBlock.ns2641.oracleGeneral.zst S3FIFO-1 cache size     1240, 2389703 req, miss ratio 0.1981, byte miss ratio 0.1981
result/tencentBlock.ns2641.oracleGeneral.zst S3FIFO-1 cache size     3722, 2389703 req, miss ratio 0.1891, byte miss ratio 0.1891
result/tencentBlock.ns2641.oracleGeneral.zst S3FIFO-1 cache size    12409, 2389703 req, miss ratio 0.1683, byte miss ratio 0.1683
result/tencentBlock.ns2641.oracleGeneral.zst S3FIFO-1 cache size    24818, 2389703 req, miss ratio 0.1442, byte miss ratio 0.1442
result/tencentBlock.ns2641.oracleGeneral.zst S3FIFO-1 cache size    49637, 2389703 req, miss ratio 0.0772, byte miss ratio 0.0772
result/tencentBlock.ns2641.oracleGeneral.zst S3FIFO-1 cache size    99275, 2389703 req, miss ratio 0.0522, byte miss ratio 0.0522
result/tencentBlock.ns2641.oracleGeneral.zst LHD cache size      124, 2389703 req, miss ratio 0.2792, byte miss ratio 0.2792
result/tencentBlock.ns2641.oracleGeneral.zst LHD cache size      372, 2389703 req, miss ratio 0.2230, byte miss ratio 0.2230
result/tencentBlock.ns2641.oracleGeneral.zst LHD cache size     1240, 2389703 req, miss ratio 0.2035, byte miss ratio 0.2035
result/tencentBlock.ns2641.oracleGeneral.zst LHD cache size     3722, 2389703 req, miss ratio 0.1958, byte miss ratio 0.1958
result/tencentBlock.ns2641.oracleGeneral.zst LHD cache size    12409, 2389703 req, miss ratio 0.1781, byte miss ratio 0.1781
result/tencentBlock.ns2641.oracleGeneral.zst LHD cache size    24818, 2389703 req, miss ratio 0.1571, byte miss ratio 0.1571
result/tencentBlock.ns2641.oracleGeneral.zst LHD cache size    49637, 2389703 req, miss ratio 0.0823, byte miss ratio 0.0823
result/tencentBlock.ns2641.oracleGeneral.zst LHD cache size    99275, 2389703 req, miss ratio 0.0533, byte miss ratio 0.0533
result/tencentBlock.ns2641.oracleGeneral.zst LIRS cache size      124, 2389703 req, miss ratio 0.2617, byte miss ratio 0.2617
result/tencentBlock.ns2641.oracleGeneral.zst LIRS cache size      372, 2389703 req, miss ratio 0.2237, byte miss ratio 0.2237
result/tencentBlock.ns2641.oracleGeneral.zst LIRS cache size     1240, 2389703 req, miss ratio 0.2038, byte miss ratio 0.2038
result/tencentBlock.ns2641.oracleGeneral.zst LIRS cache size     3722, 2389703 req, miss ratio 0.1926, byte miss ratio 0.1926
result/tencentBlock.ns2641.oracleGeneral.zst LIRS cache size    12409, 2389703 req, miss ratio 0.1660, byte miss ratio 0.1660
result/tencentBlock.ns2641.oracleGeneral.zst LIRS cache size    24818, 2389703 req, miss ratio 0.1268, byte miss ratio 0.1268
result/tencentBlock.ns2641.oracleGeneral.zst LIRS cache size    49637, 2389703 req, miss ratio 0.0773, byte miss ratio 0.0773
result/tencentBlock.ns2641.oracleGeneral.zst LIRS cache size    99275, 2389703 req, miss ratio 0.0526, byte miss ratio 0.0526
