result/tencentBlock.ns13492.oracleGeneral.zst S3FIFO-1 cache size      229, 1146105 req, miss ratio 0.6058, byte miss ratio 0.6058
result/tencentBlock.ns13492.oracleGeneral.zst S3FIFO-1 cache size      689, 1146105 req, miss ratio 0.5375, byte miss ratio 0.5375
result/tencentBlock.ns13492.oracleGeneral.zst S3FIFO-1 cache size     2299, 1146105 req, miss ratio 0.4788, byte miss ratio 0.4788
result/tencentBlock.ns13492.oracleGeneral.zst S3FIFO-1 cache size     6898, 1146105 req, miss ratio 0.4162, byte miss ratio 0.4162
result/tencentBlock.ns13492.oracleGeneral.zst S3FIFO-1 cache size    22996, 1146105 req, miss ratio 0.3260, byte miss ratio 0.3260
result/tencentBlock.ns13492.oracleGeneral.zst S3FIFO-1 cache size    45992, 1146105 req, miss ratio 0.2764, byte miss ratio 0.2764
result/tencentBlock.ns13492.oracleGeneral.zst S3FIFO-1 cache size    91984, 1146105 req, miss ratio 0.2415, byte miss ratio 0.2415
result/tencentBlock.ns13492.oracleGeneral.zst S3FIFO-1 cache size   183968, 1146105 req, miss ratio 0.2097, byte miss ratio 0.2097
result/tencentBlock.ns13492.oracleGeneral.zst clock2 cache size      229, 1146105 req, miss ratio 0.6502, byte miss ratio 0.6502
result/tencentBlock.ns13492.oracleGeneral.zst clock2 cache size      689, 1146105 req, miss ratio 0.5376, byte miss ratio 0.5376
result/tencentBlock.ns13492.oracleGeneral.zst clock2 cache size     2299, 1146105 req, miss ratio 0.4728, byte miss ratio 0.4728
result/tencentBlock.ns13492.oracleGeneral.zst clock2 cache size     6898, 1146105 req, miss ratio 0.4257, byte miss ratio 0.4257
result/tencentBlock.ns13492.oracleGeneral.zst clock2 cache size    22996, 1146105 req, miss ratio 0.3451, byte miss ratio 0.3451
result/tencentBlock.ns13492.oracleGeneral.zst clock2 cache size    45992, 1146105 req, miss ratio 0.2876, byte miss ratio 0.2876
result/tencentBlock.ns13492.oracleGeneral.zst clock2 cache size    91984, 1146105 req, miss ratio 0.2404, byte miss ratio 0.2404
result/tencentBlock.ns13492.oracleGeneral.zst clock2 cache size   183968, 1146105 req, miss ratio 0.2097, byte miss ratio 0.2097
result/tencentBlock.ns13492.oracleGeneral.zst ARC cache size      229, 1146105 req, miss ratio 0.6212, byte miss ratio 0.6212
result/tencentBlock.ns13492.oracleGeneral.zst ARC cache size      689, 1146105 req, miss ratio 0.5334, byte miss ratio 0.5334
result/tencentBlock.ns13492.oracleGeneral.zst ARC cache size     2299, 1146105 req, miss ratio 0.4757, byte miss ratio 0.4757
result/tencentBlock.ns13492.oracleGeneral.zst ARC cache size     6898, 1146105 req, miss ratio 0.4273, byte miss ratio 0.4273
result/tencentBlock.ns13492.oracleGeneral.zst ARC cache size    22996, 1146105 req, miss ratio 0.3308, byte miss ratio 0.3308
result/tencentBlock.ns13492.oracleGeneral.zst ARC cache size    45992, 1146105 req, miss ratio 0.2785, byte miss ratio 0.2785
result/tencentBlock.ns13492.oracleGeneral.zst ARC cache size    91984, 1146105 req, miss ratio 0.2385, byte miss ratio 0.2385
result/tencentBlock.ns13492.oracleGeneral.zst ARC cache size   183968, 1146105 req, miss ratio 0.2097, byte miss ratio 0.2097
result/tencentBlock.ns13492.oracleGeneral.zst LHD cache size      229, 1146105 req, miss ratio 0.6503, byte miss ratio 0.6503
result/tencentBlock.ns13492.oracleGeneral.zst LHD cache size      689, 1146105 req, miss ratio 0.5450, byte miss ratio 0.5450
result/tencentBlock.ns13492.oracleGeneral.zst LHD cache size     2299, 1146105 req, miss ratio 0.4744, byte miss ratio 0.4744
result/tencentBlock.ns13492.oracleGeneral.zst LHD cache size     6898, 1146105 req, miss ratio 0.4271, byte miss ratio 0.4271
result/tencentBlock.ns13492.oracleGeneral.zst LHD cache size    22996, 1146105 req, miss ratio 0.3490, byte miss ratio 0.3490
