result/tencentBlock.ns20760.oracleGeneral.zst S3FIFO-1 cache size      505, 5066521 req, miss ratio 0.5078, byte miss ratio 0.5078
result/tencentBlock.ns20760.oracleGeneral.zst S3FIFO-1 cache size     1515, 5066521 req, miss ratio 0.3547, byte miss ratio 0.3547
result/tencentBlock.ns20760.oracleGeneral.zst S3FIFO-1 cache size     5052, 5066521 req, miss ratio 0.2953, byte miss ratio 0.2953
result/tencentBlock.ns20760.oracleGeneral.zst S3FIFO-1 cache size    15157, 5066521 req, miss ratio 0.2626, byte miss ratio 0.2626
result/tencentBlock.ns20760.oracleGeneral.zst S3FIFO-1 cache size    50524, 5066521 req, miss ratio 0.2055, byte miss ratio 0.2055
result/tencentBlock.ns20760.oracleGeneral.zst S3FIFO-1 cache size   101049, 5066521 req, miss ratio 0.1503, byte miss ratio 0.1503
result/tencentBlock.ns20760.oracleGeneral.zst S3FIFO-1 cache size   202099, 5066521 req, miss ratio 0.1130, byte miss ratio 0.1130
result/tencentBlock.ns20760.oracleGeneral.zst S3FIFO-1 cache size   404199, 5066521 req, miss ratio 0.1002, byte miss ratio 0.1002
result/tencentBlock.ns20760.oracleGeneral.zst ARC cache size      505, 5066521 req, miss ratio 0.4999, byte miss ratio 0.4999
result/tencentBlock.ns20760.oracleGeneral.zst ARC cache size     1515, 5066521 req, miss ratio 0.3694, byte miss ratio 0.3694
result/tencentBlock.ns20760.oracleGeneral.zst ARC cache size     5052, 5066521 req, miss ratio 0.2942, byte miss ratio 0.2942
result/tencentBlock.ns20760.oracleGeneral.zst ARC cache size    15157, 5066521 req, miss ratio 0.2636, byte miss ratio 0.2636
result/tencentBlock.ns20760.oracleGeneral.zst ARC cache size    50524, 5066521 req, miss ratio 0.2028, byte miss ratio 0.2028
result/tencentBlock.ns20760.oracleGeneral.zst ARC cache size   101049, 5066521 req, miss ratio 0.1504, byte miss ratio 0.1504
result/tencentBlock.ns20760.oracleGeneral.zst ARC cache size   202099, 5066521 req, miss ratio 0.1114, byte miss ratio 0.1114
result/tencentBlock.ns20760.oracleGeneral.zst ARC cache size   404199, 5066521 req, miss ratio 0.1002, byte miss ratio 0.1002
result/tencentBlock.ns20760.oracleGeneral.zst LIRS cache size      505, 5066521 req, miss ratio 0.5261, byte miss ratio 0.5261
result/tencentBlock.ns20760.oracleGeneral.zst LIRS cache size     1515, 5066521 req, miss ratio 0.3740, byte miss ratio 0.3740
result/tencentBlock.ns20760.oracleGeneral.zst LIRS cache size     5052, 5066521 req, miss ratio 0.3024, byte miss ratio 0.3024
result/tencentBlock.ns20760.oracleGeneral.zst LIRS cache size    15157, 5066521 req, miss ratio 0.2658, byte miss ratio 0.2658
result/tencentBlock.ns20760.oracleGeneral.zst LIRS cache size    50524, 5066521 req, miss ratio 0.2057, byte miss ratio 0.2057
result/tencentBlock.ns20760.oracleGeneral.zst LIRS cache size   101049, 5066521 req, miss ratio 0.1577, byte miss ratio 0.1577
result/tencentBlock.ns20760.oracleGeneral.zst LIRS cache size   202099, 5066521 req, miss ratio 0.1192, byte miss ratio 0.1192
result/tencentBlock.ns20760.oracleGeneral.zst LIRS cache size   404199, 5066521 req, miss ratio 0.1046, byte miss ratio 0.1046
result/tencentBlock.ns20760.oracleGeneral.zst Cacheus cache size      505, 5066521 req, miss ratio 0.5007, byte miss ratio 0.5007
result/tencentBlock.ns20760.oracleGeneral.zst Cacheus cache size     1515, 5066521 req, miss ratio 0.3909, byte miss ratio 0.3909
result/tencentBlock.ns20760.oracleGeneral.zst Cacheus cache size     5052, 5066521 req, miss ratio 0.2953, byte miss ratio 0.2953
result/tencentBlock.ns20760.oracleGeneral.zst Cacheus cache size    15157, 5066521 req, miss ratio 0.2639, byte miss ratio 0.2639
result/tencentBlock.ns20760.oracleGeneral.zst Cacheus cache size    50524, 5066521 req, miss ratio 0.2039, byte miss ratio 0.2039
result/tencentBlock.ns20760.oracleGeneral.zst Cacheus cache size   101049, 5066521 req, miss ratio 0.1473, byte miss ratio 0.1473
result/tencentBlock.ns20760.oracleGeneral.zst Cacheus cache size   202099, 5066521 req, miss ratio 0.1088, byte miss ratio 0.1088
result/tencentBlock.ns20760.oracleGeneral.zst Cacheus cache size   404199, 5066521 req, miss ratio 0.1001, byte miss ratio 0.1001
result/tencentBlock.ns20760.oracleGeneral.zst FIFO cache size      505, 5066521 req, miss ratio 0.5845, byte miss ratio 0.5845
result/tencentBlock.ns20760.oracleGeneral.zst FIFO cache size     1515, 5066521 req, miss ratio 0.4592, byte miss ratio 0.4592
result/tencentBlock.ns20760.oracleGeneral.zst FIFO cache size     5052, 5066521 req, miss ratio 0.3487, byte miss ratio 0.3487
result/tencentBlock.ns20760.oracleGeneral.zst FIFO cache size    15157, 5066521 req, miss ratio 0.2955, byte miss ratio 0.2955
result/tencentBlock.ns20760.oracleGeneral.zst FIFO cache size    50524, 5066521 req, miss ratio 0.2166, byte miss ratio 0.2166
result/tencentBlock.ns20760.oracleGeneral.zst FIFO cache size   101049, 5066521 req, miss ratio 0.1630, byte miss ratio 0.1630
result/tencentBlock.ns20760.oracleGeneral.zst FIFO cache size   202099, 5066521 req, miss ratio 0.1263, byte miss ratio 0.1263
result/tencentBlock.ns20760.oracleGeneral.zst FIFO cache size   404199, 5066521 req, miss ratio 0.1055, byte miss ratio 0.1055
result/tencentBlock.ns20760.oracleGeneral.zst clock2 cache size      505, 5066521 req, miss ratio 0.5206, byte miss ratio 0.5206
result/tencentBlock.ns20760.oracleGeneral.zst clock2 cache size     1515, 5066521 req, miss ratio 0.4217, byte miss ratio 0.4217
result/tencentBlock.ns20760.oracleGeneral.zst clock2 cache size     5052, 5066521 req, miss ratio 0.3015, byte miss ratio 0.3015
result/tencentBlock.ns20760.oracleGeneral.zst clock2 cache size    15157, 5066521 req, miss ratio 0.2792, byte miss ratio 0.2792
result/tencentBlock.ns20760.oracleGeneral.zst clock2 cache size    50524, 5066521 req, miss ratio 0.2085, byte miss ratio 0.2085
result/tencentBlock.ns20760.oracleGeneral.zst clock2 cache size   101049, 5066521 req, miss ratio 0.1686, byte miss ratio 0.1686
result/tencentBlock.ns20760.oracleGeneral.zst clock2 cache size   202099, 5066521 req, miss ratio 0.1146, byte miss ratio 0.1146
result/tencentBlock.ns20760.oracleGeneral.zst clock2 cache size   404199, 5066521 req, miss ratio 0.1002, byte miss ratio 0.1002
result/tencentBlock.ns20760.oracleGeneral.zst LeCaR cache size      505, 5066521 req, miss ratio 0.5174, byte miss ratio 0.5174
