result/tencentBlock.ns22106.oracleGeneral.zst LHD cache size      179, 1139728 req, miss ratio 0.5062, byte miss ratio 0.5062
result/tencentBlock.ns22106.oracleGeneral.zst LHD cache size      538, 1139728 req, miss ratio 0.4947, byte miss ratio 0.4947
result/tencentBlock.ns22106.oracleGeneral.zst LHD cache size     1794, 1139728 req, miss ratio 0.4911, byte miss ratio 0.4911
result/tencentBlock.ns22106.oracleGeneral.zst LHD cache size     5383, 1139728 req, miss ratio 0.4901, byte miss ratio 0.4901
result/tencentBlock.ns22106.oracleGeneral.zst LHD cache size    17944, 1139728 req, miss ratio 0.4746, byte miss ratio 0.4746
result/tencentBlock.ns22106.oracleGeneral.zst LHD cache size    35888, 1139728 req, miss ratio 0.4053, byte miss ratio 0.4053
result/tencentBlock.ns22106.oracleGeneral.zst LHD cache size    71776, 1139728 req, miss ratio 0.2503, byte miss ratio 0.2503
result/tencentBlock.ns22106.oracleGeneral.zst LHD cache size   143553, 1139728 req, miss ratio 0.1602, byte miss ratio 0.1602
result/tencentBlock.ns22106.oracleGeneral.zst Cacheus cache size      179, 1139728 req, miss ratio 0.4958, byte miss ratio 0.4958
result/tencentBlock.ns22106.oracleGeneral.zst Cacheus cache size      538, 1139728 req, miss ratio 0.4928, byte miss ratio 0.4928
result/tencentBlock.ns22106.oracleGeneral.zst Cacheus cache size     1794, 1139728 req, miss ratio 0.4904, byte miss ratio 0.4904
result/tencentBlock.ns22106.oracleGeneral.zst Cacheus cache size     5383, 1139728 req, miss ratio 0.4898, byte miss ratio 0.4898
result/tencentBlock.ns22106.oracleGeneral.zst Cacheus cache size    17944, 1139728 req, miss ratio 0.4532, byte miss ratio 0.4532
result/tencentBlock.ns22106.oracleGeneral.zst Cacheus cache size    35888, 1139728 req, miss ratio 0.4099, byte miss ratio 0.4099
result/tencentBlock.ns22106.oracleGeneral.zst Cacheus cache size    71776, 1139728 req, miss ratio 0.2411, byte miss ratio 0.2411
result/tencentBlock.ns22106.oracleGeneral.zst Cacheus cache size   143553, 1139728 req, miss ratio 0.1594, byte miss ratio 0.1594
result/tencentBlock.ns22106.oracleGeneral.zst LIRS cache size      179, 1139728 req, miss ratio 0.5645, byte miss ratio 0.5645
result/tencentBlock.ns22106.oracleGeneral.zst LIRS cache size      538, 1139728 req, miss ratio 0.5301, byte miss ratio 0.5301
result/tencentBlock.ns22106.oracleGeneral.zst LIRS cache size     1794, 1139728 req, miss ratio 0.4965, byte miss ratio 0.4965
result/tencentBlock.ns22106.oracleGeneral.zst LIRS cache size     5383, 1139728 req, miss ratio 0.4881, byte miss ratio 0.4881
result/tencentBlock.ns22106.oracleGeneral.zst LIRS cache size    17944, 1139728 req, miss ratio 0.4291, byte miss ratio 0.4291
result/tencentBlock.ns22106.oracleGeneral.zst LIRS cache size    35888, 1139728 req, miss ratio 0.3427, byte miss ratio 0.3427
result/tencentBlock.ns22106.oracleGeneral.zst LIRS cache size    71776, 1139728 req, miss ratio 0.2257, byte miss ratio 0.2257
result/tencentBlock.ns22106.oracleGeneral.zst LIRS cache size   143553, 1139728 req, miss ratio 0.1594, byte miss ratio 0.1594
result/tencentBlock.ns22106.oracleGeneral.zst LeCaR cache size      179, 1139728 req, miss ratio 0.5050, byte miss ratio 0.5050
result/tencentBlock.ns22106.oracleGeneral.zst LeCaR cache size      538, 1139728 req, miss ratio 0.4941, byte miss ratio 0.4941
result/tencentBlock.ns22106.oracleGeneral.zst LeCaR cache size     1794, 1139728 req, miss ratio 0.4915, byte miss ratio 0.4915
result/tencentBlock.ns22106.oracleGeneral.zst LeCaR cache size     5383, 1139728 req, miss ratio 0.4901, byte miss ratio 0.4901
