result/tencentBlock.ns13147.oracleGeneral.zst LeCaR cache size      313, 3400773 req, miss ratio 0.5170, byte miss ratio 0.5170
result/tencentBlock.ns13147.oracleGeneral.zst LeCaR cache size      940, 3400773 req, miss ratio 0.4198, byte miss ratio 0.4198
result/tencentBlock.ns13147.oracleGeneral.zst LeCaR cache size     3136, 3400773 req, miss ratio 0.2734, byte miss ratio 0.2734
result/tencentBlock.ns13147.oracleGeneral.zst LeCaR cache size     9408, 3400773 req, miss ratio 0.2487, byte miss ratio 0.2487
result/tencentBlock.ns13147.oracleGeneral.zst LeCaR cache size    31362, 3400773 req, miss ratio 0.1885, byte miss ratio 0.1885
result/tencentBlock.ns13147.oracleGeneral.zst LeCaR cache size    62725, 3400773 req, miss ratio 0.1542, byte miss ratio 0.1542
result/tencentBlock.ns13147.oracleGeneral.zst LeCaR cache size   125451, 3400773 req, miss ratio 0.1026, byte miss ratio 0.1026
result/tencentBlock.ns13147.oracleGeneral.zst LeCaR cache size   250902, 3400773 req, miss ratio 0.0923, byte miss ratio 0.0923
result/tencentBlock.ns13147.oracleGeneral.zst Cacheus cache size      313, 3400773 req, miss ratio 0.5003, byte miss ratio 0.5003
result/tencentBlock.ns13147.oracleGeneral.zst Cacheus cache size      940, 3400773 req, miss ratio 0.3932, byte miss ratio 0.3932
result/tencentBlock.ns13147.oracleGeneral.zst Cacheus cache size     3136, 3400773 req, miss ratio 0.2699, byte miss ratio 0.2699
result/tencentBlock.ns13147.oracleGeneral.zst Cacheus cache size     9408, 3400773 req, miss ratio 0.2459, byte miss ratio 0.2459
result/tencentBlock.ns13147.oracleGeneral.zst Cacheus cache size    31362, 3400773 req, miss ratio 0.1893, byte miss ratio 0.1893
result/tencentBlock.ns13147.oracleGeneral.zst Cacheus cache size    62725, 3400773 req, miss ratio 0.1540, byte miss ratio 0.1540
result/tencentBlock.ns13147.oracleGeneral.zst Cacheus cache size   125451, 3400773 req, miss ratio 0.1038, byte miss ratio 0.1038
result/tencentBlock.ns13147.oracleGeneral.zst Cacheus cache size   250902, 3400773 req, miss ratio 0.0924, byte miss ratio 0.0924
result/tencentBlock.ns13147.oracleGeneral.zst FIFO cache size      313, 3400773 req, miss ratio 0.6110, byte miss ratio 0.6110
result/tencentBlock.ns13147.oracleGeneral.zst FIFO cache size      940, 3400773 req, miss ratio 0.4628, byte miss ratio 0.4628
result/tencentBlock.ns13147.oracleGeneral.zst FIFO cache size     3136, 3400773 req, miss ratio 0.3390, byte miss ratio 0.3390
result/tencentBlock.ns13147.oracleGeneral.zst FIFO cache size     9408, 3400773 req, miss ratio 0.2739, byte miss ratio 0.2739
