result/tencentBlock.ns10851.oracleGeneral.zst S3FIFO-1 cache size      594, 4660610 req, miss ratio 0.5287, byte miss ratio 0.5287
result/tencentBlock.ns10851.oracleGeneral.zst S3FIFO-1 cache size     1782, 4660610 req, miss ratio 0.3773, byte miss ratio 0.3773
result/tencentBlock.ns10851.oracleGeneral.zst S3FIFO-1 cache size     5940, 4660610 req, miss ratio 0.3398, byte miss ratio 0.3398
result/tencentBlock.ns10851.oracleGeneral.zst S3FIFO-1 cache size    17820, 4660610 req, miss ratio 0.2948, byte miss ratio 0.2948
result/tencentBlock.ns10851.oracleGeneral.zst S3FIFO-1 cache size    59401, 4660610 req, miss ratio 0.2330, byte miss ratio 0.2330
result/tencentBlock.ns10851.oracleGeneral.zst S3FIFO-1 cache size   118803, 4660610 req, miss ratio 0.1732, byte miss ratio 0.1732
result/tencentBlock.ns10851.oracleGeneral.zst S3FIFO-1 cache size   237606, 4660610 req, miss ratio 0.1414, byte miss ratio 0.1414
result/tencentBlock.ns10851.oracleGeneral.zst S3FIFO-1 cache size   475213, 4660610 req, miss ratio 0.1282, byte miss ratio 0.1282
result/tencentBlock.ns10851.oracleGeneral.zst LeCaR cache size      594, 4660610 req, miss ratio 0.5288, byte miss ratio 0.5288
result/tencentBlock.ns10851.oracleGeneral.zst LeCaR cache size     1782, 4660610 req, miss ratio 0.4351, byte miss ratio 0.4351
result/tencentBlock.ns10851.oracleGeneral.zst LeCaR cache size     5940, 4660610 req, miss ratio 0.3502, byte miss ratio 0.3502
result/tencentBlock.ns10851.oracleGeneral.zst LeCaR cache size    17820, 4660610 req, miss ratio 0.3070, byte miss ratio 0.3070
result/tencentBlock.ns10851.oracleGeneral.zst LeCaR cache size    59401, 4660610 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns10851.oracleGeneral.zst LeCaR cache size   118803, 4660610 req, miss ratio 0.1695, byte miss ratio 0.1695
result/tencentBlock.ns10851.oracleGeneral.zst LeCaR cache size   237606, 4660610 req, miss ratio 0.1358, byte miss ratio 0.1358
result/tencentBlock.ns10851.oracleGeneral.zst LeCaR cache size   475213, 4660610 req, miss ratio 0.1282, byte miss ratio 0.1282
result/tencentBlock.ns10851.oracleGeneral.zst Clock cache size      594, 4660610 req, miss ratio 0.5306, byte miss ratio 0.5306
result/tencentBlock.ns10851.oracleGeneral.zst Clock cache size     1782, 4660610 req, miss ratio 0.4408, byte miss ratio 0.4408
result/tencentBlock.ns10851.oracleGeneral.zst Clock cache size     5940, 4660610 req, miss ratio 0.3527, byte miss ratio 0.3527
result/tencentBlock.ns10851.oracleGeneral.zst Clock cache size    17820, 4660610 req, miss ratio 0.3175, byte miss ratio 0.3175
result/tencentBlock.ns10851.oracleGeneral.zst Clock cache size    59401, 4660610 req, miss ratio 0.2353, byte miss ratio 0.2353
result/tencentBlock.ns10851.oracleGeneral.zst Clock cache size   118803, 4660610 req, miss ratio 0.1866, byte miss ratio 0.1866
result/tencentBlock.ns10851.oracleGeneral.zst Clock cache size   237606, 4660610 req, miss ratio 0.1405, byte miss ratio 0.1405
result/tencentBlock.ns10851.oracleGeneral.zst Clock cache size   475213, 4660610 req, miss ratio 0.1282, byte miss ratio 0.1282
result/tencentBlock.ns10851.oracleGeneral.zst LIRS cache size      594, 4660610 req, miss ratio 0.5619, byte miss ratio 0.5619
result/tencentBlock.ns10851.oracleGeneral.zst LIRS cache size     1782, 4660610 req, miss ratio 0.4132, byte miss ratio 0.4132
result/tencentBlock.ns10851.oracleGeneral.zst LIRS cache size     5940, 4660610 req, miss ratio 0.3524, byte miss ratio 0.3524
result/tencentBlock.ns10851.oracleGeneral.zst LIRS cache size    17820, 4660610 req, miss ratio 0.3007, byte miss ratio 0.3007
result/tencentBlock.ns10851.oracleGeneral.zst LIRS cache size    59401, 4660610 req, miss ratio 0.2366, byte miss ratio 0.2366
result/tencentBlock.ns10851.oracleGeneral.zst LIRS cache size   118803, 4660610 req, miss ratio 0.1848, byte miss ratio 0.1848
result/tencentBlock.ns10851.oracleGeneral.zst LIRS cache size   237606, 4660610 req, miss ratio 0.1463, byte miss ratio 0.1463
result/tencentBlock.ns10851.oracleGeneral.zst LIRS cache size   475213, 4660610 req, miss ratio 0.1303, byte miss ratio 0.1303
result/tencentBlock.ns10851.oracleGeneral.zst LHD cache size      594, 4660610 req, miss ratio 0.5322, byte miss ratio 0.5322
result/tencentBlock.ns10851.oracleGeneral.zst LHD cache size     1782, 4660610 req, miss ratio 0.4149, byte miss ratio 0.4149
result/tencentBlock.ns10851.oracleGeneral.zst LHD cache size     5940, 4660610 req, miss ratio 0.3443, byte miss ratio 0.3443
result/tencentBlock.ns10851.oracleGeneral.zst LHD cache size    17820, 4660610 req, miss ratio 0.2943, byte miss ratio 0.2943
result/tencentBlock.ns10851.oracleGeneral.zst LHD cache size    59401, 4660610 req, miss ratio 0.2181, byte miss ratio 0.2181
result/tencentBlock.ns10851.oracleGeneral.zst LHD cache size   118803, 4660610 req, miss ratio 0.1601, byte miss ratio 0.1601
result/tencentBlock.ns10851.oracleGeneral.zst LHD cache size   237606, 4660610 req, miss ratio 0.1387, byte miss ratio 0.1387
