result/tencentBlock.ns16090.oracleGeneral.zst ARC cache size      137, 1096303 req, miss ratio 0.5499, byte miss ratio 0.5499
result/tencentBlock.ns16090.oracleGeneral.zst ARC cache size      413, 1096303 req, miss ratio 0.5342, byte miss ratio 0.5342
result/tencentBlock.ns16090.oracleGeneral.zst ARC cache size     1378, 1096303 req, miss ratio 0.5295, byte miss ratio 0.5295
result/tencentBlock.ns16090.oracleGeneral.zst ARC cache size     4135, 1096303 req, miss ratio 0.5277, byte miss ratio 0.5277
result/tencentBlock.ns16090.oracleGeneral.zst ARC cache size    13783, 1096303 req, miss ratio 0.5272, byte miss ratio 0.5272
result/tencentBlock.ns16090.oracleGeneral.zst ARC cache size    27567, 1096303 req, miss ratio 0.4476, byte miss ratio 0.4476
result/tencentBlock.ns16090.oracleGeneral.zst ARC cache size    55134, 1096303 req, miss ratio 0.3196, byte miss ratio 0.3196
result/tencentBlock.ns16090.oracleGeneral.zst ARC cache size   110268, 1096303 req, miss ratio 0.1532, byte miss ratio 0.1532
result/tencentBlock.ns16090.oracleGeneral.zst LHD cache size      137, 1096303 req, miss ratio 0.5808, byte miss ratio 0.5808
result/tencentBlock.ns16090.oracleGeneral.zst LHD cache size      413, 1096303 req, miss ratio 0.5408, byte miss ratio 0.5408
result/tencentBlock.ns16090.oracleGeneral.zst LHD cache size     1378, 1096303 req, miss ratio 0.5312, byte miss ratio 0.5312
result/tencentBlock.ns16090.oracleGeneral.zst LHD cache size     4135, 1096303 req, miss ratio 0.5277, byte miss ratio 0.5277
result/tencentBlock.ns16090.oracleGeneral.zst LHD cache size    13783, 1096303 req, miss ratio 0.5246, byte miss ratio 0.5246
result/tencentBlock.ns16090.oracleGeneral.zst LHD cache size    27567, 1096303 req, miss ratio 0.4653, byte miss ratio 0.4653
result/tencentBlock.ns16090.oracleGeneral.zst LHD cache size    55134, 1096303 req, miss ratio 0.3447, byte miss ratio 0.3447
result/tencentBlock.ns16090.oracleGeneral.zst LHD cache size   110268, 1096303 req, miss ratio 0.1529, byte miss ratio 0.1529
result/tencentBlock.ns16090.oracleGeneral.zst LRU cache size      137, 1096303 req, miss ratio 0.5661, byte miss ratio 0.5661
result/tencentBlock.ns16090.oracleGeneral.zst LRU cache size      413, 1096303 req, miss ratio 0.5417, byte miss ratio 0.5417
result/tencentBlock.ns16090.oracleGeneral.zst LRU cache size     1378, 1096303 req, miss ratio 0.5319, byte miss ratio 0.5319
result/tencentBlock.ns16090.oracleGeneral.zst LRU cache size     4135, 1096303 req, miss ratio 0.5280, byte miss ratio 0.5280
result/tencentBlock.ns16090.oracleGeneral.zst LRU cache size    13783, 1096303 req, miss ratio 0.5270, byte miss ratio 0.5270
result/tencentBlock.ns16090.oracleGeneral.zst LRU cache size    27567, 1096303 req, miss ratio 0.4525, byte miss ratio 0.4525
result/tencentBlock.ns16090.oracleGeneral.zst LRU cache size    55134, 1096303 req, miss ratio 0.2792, byte miss ratio 0.2792
result/tencentBlock.ns16090.oracleGeneral.zst LRU cache size   110268, 1096303 req, miss ratio 0.1506, byte miss ratio 0.1506
result/tencentBlock.ns16090.oracleGeneral.zst clock2 cache size      137, 1096303 req, miss ratio 0.5649, byte miss ratio 0.5649
result/tencentBlock.ns16090.oracleGeneral.zst clock2 cache size      413, 1096303 req, miss ratio 0.5416, byte miss ratio 0.5416
result/tencentBlock.ns16090.oracleGeneral.zst clock2 cache size     1378, 1096303 req, miss ratio 0.5310, byte miss ratio 0.5310
result/tencentBlock.ns16090.oracleGeneral.zst clock2 cache size     4135, 1096303 req, miss ratio 0.5278, byte miss ratio 0.5278
result/tencentBlock.ns16090.oracleGeneral.zst clock2 cache size    13783, 1096303 req, miss ratio 0.5270, byte miss ratio 0.5270
result/tencentBlock.ns16090.oracleGeneral.zst clock2 cache size    27567, 1096303 req, miss ratio 0.4970, byte miss ratio 0.4970
result/tencentBlock.ns16090.oracleGeneral.zst clock2 cache size    55134, 1096303 req, miss ratio 0.4110, byte miss ratio 0.4110
result/tencentBlock.ns16090.oracleGeneral.zst clock2 cache size   110268, 1096303 req, miss ratio 0.1600, byte miss ratio 0.1600
result/tencentBlock.ns16090.oracleGeneral.zst LIRS cache size      137, 1096303 req, miss ratio 0.6223, byte miss ratio 0.6223
