result/tencentBlock.ns23209.oracleGeneral.zst S3FIFO-1 cache size      131, 1413222 req, miss ratio 0.4795, byte miss ratio 0.4795
result/tencentBlock.ns23209.oracleGeneral.zst S3FIFO-1 cache size      394, 1413222 req, miss ratio 0.4689, byte miss ratio 0.4689
result/tencentBlock.ns23209.oracleGeneral.zst S3FIFO-1 cache size     1315, 1413222 req, miss ratio 0.4638, byte miss ratio 0.4638
result/tencentBlock.ns23209.oracleGeneral.zst S3FIFO-1 cache size     3945, 1413222 req, miss ratio 0.4602, byte miss ratio 0.4602
result/tencentBlock.ns23209.oracleGeneral.zst S3FIFO-1 cache size    13150, 1413222 req, miss ratio 0.4360, byte miss ratio 0.4360
result/tencentBlock.ns23209.oracleGeneral.zst S3FIFO-1 cache size    26301, 1413222 req, miss ratio 0.3647, byte miss ratio 0.3647
result/tencentBlock.ns23209.oracleGeneral.zst S3FIFO-1 cache size    52602, 1413222 req, miss ratio 0.3003, byte miss ratio 0.3003
result/tencentBlock.ns23209.oracleGeneral.zst S3FIFO-1 cache size   105204, 1413222 req, miss ratio 0.0996, byte miss ratio 0.0996
result/tencentBlock.ns23209.oracleGeneral.zst ARC cache size      131, 1413222 req, miss ratio 0.4791, byte miss ratio 0.4791
result/tencentBlock.ns23209.oracleGeneral.zst ARC cache size      394, 1413222 req, miss ratio 0.4689, byte miss ratio 0.4689
result/tencentBlock.ns23209.oracleGeneral.zst ARC cache size     1315, 1413222 req, miss ratio 0.4641, byte miss ratio 0.4641
result/tencentBlock.ns23209.oracleGeneral.zst ARC cache size     3945, 1413222 req, miss ratio 0.4589, byte miss ratio 0.4589
result/tencentBlock.ns23209.oracleGeneral.zst ARC cache size    13150, 1413222 req, miss ratio 0.4562, byte miss ratio 0.4562
result/tencentBlock.ns23209.oracleGeneral.zst ARC cache size    26301, 1413222 req, miss ratio 0.3630, byte miss ratio 0.3630
result/tencentBlock.ns23209.oracleGeneral.zst ARC cache size    52602, 1413222 req, miss ratio 0.3097, byte miss ratio 0.3097
result/tencentBlock.ns23209.oracleGeneral.zst ARC cache size   105204, 1413222 req, miss ratio 0.0981, byte miss ratio 0.0981
result/tencentBlock.ns23209.oracleGeneral.zst LHD cache size      131, 1413222 req, miss ratio 0.4949, byte miss ratio 0.4949
result/tencentBlock.ns23209.oracleGeneral.zst LHD cache size      394, 1413222 req, miss ratio 0.4788, byte miss ratio 0.4788
result/tencentBlock.ns23209.oracleGeneral.zst LHD cache size     1315, 1413222 req, miss ratio 0.4660, byte miss ratio 0.4660
result/tencentBlock.ns23209.oracleGeneral.zst LHD cache size     3945, 1413222 req, miss ratio 0.4623, byte miss ratio 0.4623
result/tencentBlock.ns23209.oracleGeneral.zst LHD cache size    13150, 1413222 req, miss ratio 0.4508, byte miss ratio 0.4508
result/tencentBlock.ns23209.oracleGeneral.zst LHD cache size    26301, 1413222 req, miss ratio 0.4052, byte miss ratio 0.4052
result/tencentBlock.ns23209.oracleGeneral.zst LHD cache size    52602, 1413222 req, miss ratio 0.3000, byte miss ratio 0.3000
result/tencentBlock.ns23209.oracleGeneral.zst LHD cache size   105204, 1413222 req, miss ratio 0.1003, byte miss ratio 0.1003
result/tencentBlock.ns23209.oracleGeneral.zst FIFO cache size      131, 1413222 req, miss ratio 0.7008, byte miss ratio 0.7008
result/tencentBlock.ns23209.oracleGeneral.zst FIFO cache size      394, 1413222 req, miss ratio 0.5481, byte miss ratio 0.5481
result/tencentBlock.ns23209.oracleGeneral.zst FIFO cache size     1315, 1413222 req, miss ratio 0.4930, byte miss ratio 0.4930
result/tencentBlock.ns23209.oracleGeneral.zst FIFO cache size     3945, 1413222 req, miss ratio 0.4729, byte miss ratio 0.4729
result/tencentBlock.ns23209.oracleGeneral.zst FIFO cache size    13150, 1413222 req, miss ratio 0.4653, byte miss ratio 0.4653
result/tencentBlock.ns23209.oracleGeneral.zst FIFO cache size    26301, 1413222 req, miss ratio 0.4190, byte miss ratio 0.4190
result/tencentBlock.ns23209.oracleGeneral.zst FIFO cache size    52602, 1413222 req, miss ratio 0.2745, byte miss ratio 0.2745
result/tencentBlock.ns23209.oracleGeneral.zst FIFO cache size   105204, 1413222 req, miss ratio 0.1210, byte miss ratio 0.1210
