result/tencentBlock.ns8757.oracleGeneral.zst Cacheus cache size      466, 3695643 req, miss ratio 0.4802, byte miss ratio 0.4802
result/tencentBlock.ns8757.oracleGeneral.zst Cacheus cache size     1399, 3695643 req, miss ratio 0.3693, byte miss ratio 0.3693
result/tencentBlock.ns8757.oracleGeneral.zst Cacheus cache size     4663, 3695643 req, miss ratio 0.2887, byte miss ratio 0.2887
result/tencentBlock.ns8757.oracleGeneral.zst Cacheus cache size    13991, 3695643 req, miss ratio 0.2569, byte miss ratio 0.2569
result/tencentBlock.ns8757.oracleGeneral.zst Cacheus cache size    46639, 3695643 req, miss ratio 0.1918, byte miss ratio 0.1918
result/tencentBlock.ns8757.oracleGeneral.zst Cacheus cache size    93278, 3695643 req, miss ratio 0.1608, byte miss ratio 0.1608
result/tencentBlock.ns8757.oracleGeneral.zst Cacheus cache size   186556, 3695643 req, miss ratio 0.1352, byte miss ratio 0.1352
result/tencentBlock.ns8757.oracleGeneral.zst Cacheus cache size   373112, 3695643 req, miss ratio 0.1272, byte miss ratio 0.1272
result/tencentBlock.ns8757.oracleGeneral.zst FIFO cache size      466, 3695643 req, miss ratio 0.5464, byte miss ratio 0.5464
result/tencentBlock.ns8757.oracleGeneral.zst FIFO cache size     1399, 3695643 req, miss ratio 0.4286, byte miss ratio 0.4286
result/tencentBlock.ns8757.oracleGeneral.zst FIFO cache size     4663, 3695643 req, miss ratio 0.3366, byte miss ratio 0.3366
result/tencentBlock.ns8757.oracleGeneral.zst FIFO cache size    13991, 3695643 req, miss ratio 0.2800, byte miss ratio 0.2800
result/tencentBlock.ns8757.oracleGeneral.zst FIFO cache size    46639, 3695643 req, miss ratio 0.2062, byte miss ratio 0.2062
result/tencentBlock.ns8757.oracleGeneral.zst FIFO cache size    93278, 3695643 req, miss ratio 0.1683, byte miss ratio 0.1683
result/tencentBlock.ns8757.oracleGeneral.zst FIFO cache size   186556, 3695643 req, miss ratio 0.1440, byte miss ratio 0.1440
result/tencentBlock.ns8757.oracleGeneral.zst FIFO cache size   373112, 3695643 req, miss ratio 0.1336, byte miss ratio 0.1336
result/tencentBlock.ns8757.oracleGeneral.zst LHD cache size      466, 3695643 req, miss ratio 0.4846, byte miss ratio 0.4846
result/tencentBlock.ns8757.oracleGeneral.zst LHD cache size     1399, 3695643 req, miss ratio 0.3729, byte miss ratio 0.3729
result/tencentBlock.ns8757.oracleGeneral.zst LHD cache size     4663, 3695643 req, miss ratio 0.2901, byte miss ratio 0.2901
result/tencentBlock.ns8757.oracleGeneral.zst LHD cache size    13991, 3695643 req, miss ratio 0.2543, byte miss ratio 0.2543
result/tencentBlock.ns8757.oracleGeneral.zst LHD cache size    46639, 3695643 req, miss ratio 0.1858, byte miss ratio 0.1858
result/tencentBlock.ns8757.oracleGeneral.zst LHD cache size    93278, 3695643 req, miss ratio 0.1497, byte miss ratio 0.1497
result/tencentBlock.ns8757.oracleGeneral.zst LHD cache size   186556, 3695643 req, miss ratio 0.1366, byte miss ratio 0.1366
result/tencentBlock.ns8757.oracleGeneral.zst LHD cache size   373112, 3695643 req, miss ratio 0.1271, byte miss ratio 0.1271
result/tencentBlock.ns8757.oracleGeneral.zst clock2 cache size      466, 3695643 req, miss ratio 0.4883, byte miss ratio 0.4883
result/tencentBlock.ns8757.oracleGeneral.zst clock2 cache size     1399, 3695643 req, miss ratio 0.4018, byte miss ratio 0.4018
result/tencentBlock.ns8757.oracleGeneral.zst clock2 cache size     4663, 3695643 req, miss ratio 0.2928, byte miss ratio 0.2928
result/tencentBlock.ns8757.oracleGeneral.zst clock2 cache size    13991, 3695643 req, miss ratio 0.2730, byte miss ratio 0.2730
result/tencentBlock.ns8757.oracleGeneral.zst clock2 cache size    46639, 3695643 req, miss ratio 0.2095, byte miss ratio 0.2095
result/tencentBlock.ns8757.oracleGeneral.zst clock2 cache size    93278, 3695643 req, miss ratio 0.1668, byte miss ratio 0.1668
result/tencentBlock.ns8757.oracleGeneral.zst clock2 cache size   186556, 3695643 req, miss ratio 0.1353, byte miss ratio 0.1353
result/tencentBlock.ns8757.oracleGeneral.zst clock2 cache size   373112, 3695643 req, miss ratio 0.1267, byte miss ratio 0.1267
result/tencentBlock.ns8757.oracleGeneral.zst LRU cache size      466, 3695643 req, miss ratio 0.4829, byte miss ratio 0.4829
result/tencentBlock.ns8757.oracleGeneral.zst LRU cache size     1399, 3695643 req, miss ratio 0.3947, byte miss ratio 0.3947
result/tencentBlock.ns8757.oracleGeneral.zst LRU cache size     4663, 3695643 req, miss ratio 0.2975, byte miss ratio 0.2975
result/tencentBlock.ns8757.oracleGeneral.zst LRU cache size    13991, 3695643 req, miss ratio 0.2649, byte miss ratio 0.2649
result/tencentBlock.ns8757.oracleGeneral.zst LRU cache size    46639, 3695643 req, miss ratio 0.1924, byte miss ratio 0.1924
result/tencentBlock.ns8757.oracleGeneral.zst LRU cache size    93278, 3695643 req, miss ratio 0.1545, byte miss ratio 0.1545
result/tencentBlock.ns8757.oracleGeneral.zst LRU cache size   186556, 3695643 req, miss ratio 0.1340, byte miss ratio 0.1340
result/tencentBlock.ns8757.oracleGeneral.zst LRU cache size   373112, 3695643 req, miss ratio 0.1269, byte miss ratio 0.1269
result/tencentBlock.ns8757.oracleGeneral.zst ARC cache size      466, 3695643 req, miss ratio 0.4762, byte miss ratio 0.4762
result/tencentBlock.ns8757.oracleGeneral.zst ARC cache size     1399, 3695643 req, miss ratio 0.3583, byte miss ratio 0.3583
result/tencentBlock.ns8757.oracleGeneral.zst ARC cache size     4663, 3695643 req, miss ratio 0.2885, byte miss ratio 0.2885
result/tencentBlock.ns8757.oracleGeneral.zst ARC cache size    13991, 3695643 req, miss ratio 0.2623, byte miss ratio 0.2623
result/tencentBlock.ns8757.oracleGeneral.zst ARC cache size    46639, 3695643 req, miss ratio 0.1964, byte miss ratio 0.1964
result/tencentBlock.ns8757.oracleGeneral.zst ARC cache size    93278, 3695643 req, miss ratio 0.1607, byte miss ratio 0.1607
result/tencentBlock.ns8757.oracleGeneral.zst ARC cache size   186556, 3695643 req, miss ratio 0.1333, byte miss ratio 0.1333
result/tencentBlock.ns8757.oracleGeneral.zst ARC cache size   373112, 3695643 req, miss ratio 0.1267, byte miss ratio 0.1267
result/tencentBlock.ns8757.oracleGeneral.zst LeCaR cache size      466, 3695643 req, miss ratio 0.4813, byte miss ratio 0.4813
result/tencentBlock.ns8757.oracleGeneral.zst LeCaR cache size     1399, 3695643 req, miss ratio 0.3899, byte miss ratio 0.3899
result/tencentBlock.ns8757.oracleGeneral.zst LeCaR cache size     4663, 3695643 req, miss ratio 0.2924, byte miss ratio 0.2924
result/tencentBlock.ns8757.oracleGeneral.zst LeCaR cache size    13991, 3695643 req, miss ratio 0.2636, byte miss ratio 0.2636
result/tencentBlock.ns8757.oracleGeneral.zst LeCaR cache size    46639, 3695643 req, miss ratio 0.1915, byte miss ratio 0.1915
result/tencentBlock.ns8757.oracleGeneral.zst LeCaR cache size    93278, 3695643 req, miss ratio 0.1555, byte miss ratio 0.1555
result/tencentBlock.ns8757.oracleGeneral.zst LeCaR cache size   186556, 3695643 req, miss ratio 0.1323, byte miss ratio 0.1323
