result/tencentBlock.ns14312.oracleGeneral.zst Clock cache size      140, 1126157 req, miss ratio 0.6037, byte miss ratio 0.6037
result/tencentBlock.ns14312.oracleGeneral.zst Clock cache size      420, 1126157 req, miss ratio 0.5797, byte miss ratio 0.5797
result/tencentBlock.ns14312.oracleGeneral.zst Clock cache size     1401, 1126157 req, miss ratio 0.5736, byte miss ratio 0.5736
result/tencentBlock.ns14312.oracleGeneral.zst Clock cache size     4205, 1126157 req, miss ratio 0.5713, byte miss ratio 0.5713
result/tencentBlock.ns14312.oracleGeneral.zst Clock cache size    14019, 1126157 req, miss ratio 0.5705, byte miss ratio 0.5705
result/tencentBlock.ns14312.oracleGeneral.zst Clock cache size    28038, 1126157 req, miss ratio 0.5192, byte miss ratio 0.5192
result/tencentBlock.ns14312.oracleGeneral.zst Clock cache size    56076, 1126157 req, miss ratio 0.4515, byte miss ratio 0.4515
result/tencentBlock.ns14312.oracleGeneral.zst Clock cache size   112152, 1126157 req, miss ratio 0.1735, byte miss ratio 0.1735
result/tencentBlock.ns14312.oracleGeneral.zst LRU cache size      140, 1126157 req, miss ratio 0.6065, byte miss ratio 0.6065
result/tencentBlock.ns14312.oracleGeneral.zst LRU cache size      420, 1126157 req, miss ratio 0.5808, byte miss ratio 0.5808
result/tencentBlock.ns14312.oracleGeneral.zst LRU cache size     1401, 1126157 req, miss ratio 0.5737, byte miss ratio 0.5737
result/tencentBlock.ns14312.oracleGeneral.zst LRU cache size     4205, 1126157 req, miss ratio 0.5714, byte miss ratio 0.5714
result/tencentBlock.ns14312.oracleGeneral.zst LRU cache size    14019, 1126157 req, miss ratio 0.5705, byte miss ratio 0.5705
result/tencentBlock.ns14312.oracleGeneral.zst LRU cache size    28038, 1126157 req, miss ratio 0.5068, byte miss ratio 0.5068
result/tencentBlock.ns14312.oracleGeneral.zst LRU cache size    56076, 1126157 req, miss ratio 0.4231, byte miss ratio 0.4231
result/tencentBlock.ns14312.oracleGeneral.zst LRU cache size   112152, 1126157 req, miss ratio 0.1656, byte miss ratio 0.1656
result/tencentBlock.ns14312.oracleGeneral.zst clock2 cache size      140, 1126157 req, miss ratio 0.6052, byte miss ratio 0.6052
result/tencentBlock.ns14312.oracleGeneral.zst clock2 cache size      420, 1126157 req, miss ratio 0.5790, byte miss ratio 0.5790
result/tencentBlock.ns14312.oracleGeneral.zst clock2 cache size     1401, 1126157 req, miss ratio 0.5734, byte miss ratio 0.5734
result/tencentBlock.ns14312.oracleGeneral.zst clock2 cache size     4205, 1126157 req, miss ratio 0.5712, byte miss ratio 0.5712
result/tencentBlock.ns14312.oracleGeneral.zst clock2 cache size    14019, 1126157 req, miss ratio 0.5706, byte miss ratio 0.5706
result/tencentBlock.ns14312.oracleGeneral.zst clock2 cache size    28038, 1126157 req, miss ratio 0.5506, byte miss ratio 0.5506
result/tencentBlock.ns14312.oracleGeneral.zst clock2 cache size    56076, 1126157 req, miss ratio 0.4648, byte miss ratio 0.4648
result/tencentBlock.ns14312.oracleGeneral.zst clock2 cache size   112152, 1126157 req, miss ratio 0.2119, byte miss ratio 0.2119
result/tencentBlock.ns14312.oracleGeneral.zst LHD cache size      140, 1126157 req, miss ratio 0.6121, byte miss ratio 0.6121
result/tencentBlock.ns14312.oracleGeneral.zst LHD cache size      420, 1126157 req, miss ratio 0.5794, byte miss ratio 0.5794
result/tencentBlock.ns14312.oracleGeneral.zst LHD cache size     1401, 1126157 req, miss ratio 0.5735, byte miss ratio 0.5735
result/tencentBlock.ns14312.oracleGeneral.zst LHD cache size     4205, 1126157 req, miss ratio 0.5712, byte miss ratio 0.5712
result/tencentBlock.ns14312.oracleGeneral.zst LHD cache size    14019, 1126157 req, miss ratio 0.5687, byte miss ratio 0.5687
result/tencentBlock.ns14312.oracleGeneral.zst LHD cache size    28038, 1126157 req, miss ratio 0.5197, byte miss ratio 0.5197
result/tencentBlock.ns14312.oracleGeneral.zst LHD cache size    56076, 1126157 req, miss ratio 0.4265, byte miss ratio 0.4265
result/tencentBlock.ns14312.oracleGeneral.zst LHD cache size   112152, 1126157 req, miss ratio 0.1714, byte miss ratio 0.1714
result/tencentBlock.ns14312.oracleGeneral.zst LeCaR cache size      140, 1126157 req, miss ratio 0.5996, byte miss ratio 0.5996
result/tencentBlock.ns14312.oracleGeneral.zst LeCaR cache size      420, 1126157 req, miss ratio 0.5790, byte miss ratio 0.5790
