result/tencentBlock.ns14982.oracleGeneral.zst LRU cache size      233, 2525398 req, miss ratio 0.4183, byte miss ratio 0.4183
result/tencentBlock.ns14982.oracleGeneral.zst LRU cache size      701, 2525398 req, miss ratio 0.3517, byte miss ratio 0.3517
result/tencentBlock.ns14982.oracleGeneral.zst LRU cache size     2338, 2525398 req, miss ratio 0.2942, byte miss ratio 0.2942
result/tencentBlock.ns14982.oracleGeneral.zst LRU cache size     7015, 2525398 req, miss ratio 0.2435, byte miss ratio 0.2435
result/tencentBlock.ns14982.oracleGeneral.zst LRU cache size    23383, 2525398 req, miss ratio 0.1931, byte miss ratio 0.1931
result/tencentBlock.ns14982.oracleGeneral.zst LRU cache size    46767, 2525398 req, miss ratio 0.1488, byte miss ratio 0.1488
result/tencentBlock.ns14982.oracleGeneral.zst LRU cache size    93534, 2525398 req, miss ratio 0.1031, byte miss ratio 0.1031
result/tencentBlock.ns14982.oracleGeneral.zst LRU cache size   187068, 2525398 req, miss ratio 0.0927, byte miss ratio 0.0927
result/tencentBlock.ns14982.oracleGeneral.zst ARC cache size      233, 2525398 req, miss ratio 0.3822, byte miss ratio 0.3822
result/tencentBlock.ns14982.oracleGeneral.zst ARC cache size      701, 2525398 req, miss ratio 0.3432, byte miss ratio 0.3432
result/tencentBlock.ns14982.oracleGeneral.zst ARC cache size     2338, 2525398 req, miss ratio 0.2615, byte miss ratio 0.2615
result/tencentBlock.ns14982.oracleGeneral.zst ARC cache size     7015, 2525398 req, miss ratio 0.2357, byte miss ratio 0.2357
result/tencentBlock.ns14982.oracleGeneral.zst ARC cache size    23383, 2525398 req, miss ratio 0.1929, byte miss ratio 0.1929
result/tencentBlock.ns14982.oracleGeneral.zst ARC cache size    46767, 2525398 req, miss ratio 0.1488, byte miss ratio 0.1488
result/tencentBlock.ns14982.oracleGeneral.zst ARC cache size    93534, 2525398 req, miss ratio 0.1035, byte miss ratio 0.1035
result/tencentBlock.ns14982.oracleGeneral.zst ARC cache size   187068, 2525398 req, miss ratio 0.0928, byte miss ratio 0.0928
result/tencentBlock.ns14982.oracleGeneral.zst FIFO cache size      233, 2525398 req, miss ratio 0.5364, byte miss ratio 0.5364
result/tencentBlock.ns14982.oracleGeneral.zst FIFO cache size      701, 2525398 req, miss ratio 0.3996, byte miss ratio 0.3996
result/tencentBlock.ns14982.oracleGeneral.zst FIFO cache size     2338, 2525398 req, miss ratio 0.3186, byte miss ratio 0.3186
result/tencentBlock.ns14982.oracleGeneral.zst FIFO cache size     7015, 2525398 req, miss ratio 0.2678, byte miss ratio 0.2678
result/tencentBlock.ns14982.oracleGeneral.zst FIFO cache size    23383, 2525398 req, miss ratio 0.2051, byte miss ratio 0.2051
result/tencentBlock.ns14982.oracleGeneral.zst FIFO cache size    46767, 2525398 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns14982.oracleGeneral.zst FIFO cache size    93534, 2525398 req, miss ratio 0.1210, byte miss ratio 0.1210
result/tencentBlock.ns14982.oracleGeneral.zst FIFO cache size   187068, 2525398 req, miss ratio 0.0995, byte miss ratio 0.0995
result/tencentBlock.ns14982.oracleGeneral.zst Cacheus cache size      233, 2525398 req, miss ratio 0.3875, byte miss ratio 0.3875
result/tencentBlock.ns14982.oracleGeneral.zst Cacheus cache size      701, 2525398 req, miss ratio 0.3438, byte miss ratio 0.3438
result/tencentBlock.ns14982.oracleGeneral.zst Cacheus cache size     2338, 2525398 req, miss ratio 0.2723, byte miss ratio 0.2723
result/tencentBlock.ns14982.oracleGeneral.zst Cacheus cache size     7015, 2525398 req, miss ratio 0.2365, byte miss ratio 0.2365
result/tencentBlock.ns14982.oracleGeneral.zst Cacheus cache size    23383, 2525398 req, miss ratio 0.1944, byte miss ratio 0.1944
result/tencentBlock.ns14982.oracleGeneral.zst Cacheus cache size    46767, 2525398 req, miss ratio 0.1486, byte miss ratio 0.1486
result/tencentBlock.ns14982.oracleGeneral.zst Cacheus cache size    93534, 2525398 req, miss ratio 0.1084, byte miss ratio 0.1084
result/tencentBlock.ns14982.oracleGeneral.zst Cacheus cache size   187068, 2525398 req, miss ratio 0.0930, byte miss ratio 0.0930
result/tencentBlock.ns14982.oracleGeneral.zst LIRS cache size      233, 2525398 req, miss ratio 0.4172, byte miss ratio 0.4172
result/tencentBlock.ns14982.oracleGeneral.zst LIRS cache size      701, 2525398 req, miss ratio 0.3567, byte miss ratio 0.3567
result/tencentBlock.ns14982.oracleGeneral.zst LIRS cache size     2338, 2525398 req, miss ratio 0.2671, byte miss ratio 0.2671
result/tencentBlock.ns14982.oracleGeneral.zst LIRS cache size     7015, 2525398 req, miss ratio 0.2371, byte miss ratio 0.2371
result/tencentBlock.ns14982.oracleGeneral.zst LIRS cache size    23383, 2525398 req, miss ratio 0.1955, byte miss ratio 0.1955
result/tencentBlock.ns14982.oracleGeneral.zst LIRS cache size    46767, 2525398 req, miss ratio 0.1531, byte miss ratio 0.1531
result/tencentBlock.ns14982.oracleGeneral.zst LIRS cache size    93534, 2525398 req, miss ratio 0.1110, byte miss ratio 0.1110
result/tencentBlock.ns14982.oracleGeneral.zst LIRS cache size   187068, 2525398 req, miss ratio 0.0945, byte miss ratio 0.0945
result/tencentBlock.ns14982.oracleGeneral.zst LeCaR cache size      233, 2525398 req, miss ratio 0.4027, byte miss ratio 0.4027
result/tencentBlock.ns14982.oracleGeneral.zst LeCaR cache size      701, 2525398 req, miss ratio 0.3511, byte miss ratio 0.3511
result/tencentBlock.ns14982.oracleGeneral.zst LeCaR cache size     2338, 2525398 req, miss ratio 0.2833, byte miss ratio 0.2833
result/tencentBlock.ns14982.oracleGeneral.zst LeCaR cache size     7015, 2525398 req, miss ratio 0.2395, byte miss ratio 0.2395
result/tencentBlock.ns14982.oracleGeneral.zst LeCaR cache size    23383, 2525398 req, miss ratio 0.1919, byte miss ratio 0.1919
result/tencentBlock.ns14982.oracleGeneral.zst LeCaR cache size    46767, 2525398 req, miss ratio 0.1486, byte miss ratio 0.1486
result/tencentBlock.ns14982.oracleGeneral.zst LeCaR cache size    93534, 2525398 req, miss ratio 0.1033, byte miss ratio 0.1033
result/tencentBlock.ns14982.oracleGeneral.zst LeCaR cache size   187068, 2525398 req, miss ratio 0.0927, byte miss ratio 0.0927
result/tencentBlock.ns14982.oracleGeneral.zst clock2 cache size      233, 2525398 req, miss ratio 0.4092, byte miss ratio 0.4092
