result/tencentBlock.ns19158.oracleGeneral.zst S3FIFO-1 cache size      141, 1386591 req, miss ratio 0.5002, byte miss ratio 0.5002
result/tencentBlock.ns19158.oracleGeneral.zst S3FIFO-1 cache size      423, 1386591 req, miss ratio 0.4819, byte miss ratio 0.4819
result/tencentBlock.ns19158.oracleGeneral.zst S3FIFO-1 cache size     1412, 1386591 req, miss ratio 0.4744, byte miss ratio 0.4744
result/tencentBlock.ns19158.oracleGeneral.zst S3FIFO-1 cache size     4236, 1386591 req, miss ratio 0.4731, byte miss ratio 0.4731
result/tencentBlock.ns19158.oracleGeneral.zst S3FIFO-1 cache size    14120, 1386591 req, miss ratio 0.4112, byte miss ratio 0.4112
result/tencentBlock.ns19158.oracleGeneral.zst S3FIFO-1 cache size    28240, 1386591 req, miss ratio 0.3517, byte miss ratio 0.3517
result/tencentBlock.ns19158.oracleGeneral.zst S3FIFO-1 cache size    56480, 1386591 req, miss ratio 0.2803, byte miss ratio 0.2803
result/tencentBlock.ns19158.oracleGeneral.zst S3FIFO-1 cache size   112960, 1386591 req, miss ratio 0.1223, byte miss ratio 0.1223
result/tencentBlock.ns19158.oracleGeneral.zst LeCaR cache size      141, 1386591 req, miss ratio 0.5202, byte miss ratio 0.5202
result/tencentBlock.ns19158.oracleGeneral.zst LeCaR cache size      423, 1386591 req, miss ratio 0.4887, byte miss ratio 0.4887
result/tencentBlock.ns19158.oracleGeneral.zst LeCaR cache size     1412, 1386591 req, miss ratio 0.4777, byte miss ratio 0.4777
result/tencentBlock.ns19158.oracleGeneral.zst LeCaR cache size     4236, 1386591 req, miss ratio 0.4739, byte miss ratio 0.4739
result/tencentBlock.ns19158.oracleGeneral.zst LeCaR cache size    14120, 1386591 req, miss ratio 0.4725, byte miss ratio 0.4725
result/tencentBlock.ns19158.oracleGeneral.zst LeCaR cache size    28240, 1386591 req, miss ratio 0.3844, byte miss ratio 0.3844
result/tencentBlock.ns19158.oracleGeneral.zst LeCaR cache size    56480, 1386591 req, miss ratio 0.2386, byte miss ratio 0.2386
result/tencentBlock.ns19158.oracleGeneral.zst LeCaR cache size   112960, 1386591 req, miss ratio 0.1099, byte miss ratio 0.1099
result/tencentBlock.ns19158.oracleGeneral.zst LHD cache size      141, 1386591 req, miss ratio 0.5258, byte miss ratio 0.5258
result/tencentBlock.ns19158.oracleGeneral.zst LHD cache size      423, 1386591 req, miss ratio 0.4906, byte miss ratio 0.4906
result/tencentBlock.ns19158.oracleGeneral.zst LHD cache size     1412, 1386591 req, miss ratio 0.4781, byte miss ratio 0.4781
result/tencentBlock.ns19158.oracleGeneral.zst LHD cache size     4236, 1386591 req, miss ratio 0.4740, byte miss ratio 0.4740
result/tencentBlock.ns19158.oracleGeneral.zst LHD cache size    14120, 1386591 req, miss ratio 0.4494, byte miss ratio 0.4494
result/tencentBlock.ns19158.oracleGeneral.zst LHD cache size    28240, 1386591 req, miss ratio 0.3697, byte miss ratio 0.3697
result/tencentBlock.ns19158.oracleGeneral.zst LHD cache size    56480, 1386591 req, miss ratio 0.2706, byte miss ratio 0.2706
result/tencentBlock.ns19158.oracleGeneral.zst LHD cache size   112960, 1386591 req, miss ratio 0.1102, byte miss ratio 0.1102
result/tencentBlock.ns19158.oracleGeneral.zst Clock cache size      141, 1386591 req, miss ratio 0.5286, byte miss ratio 0.5286
result/tencentBlock.ns19158.oracleGeneral.zst Clock cache size      423, 1386591 req, miss ratio 0.4907, byte miss ratio 0.4907
result/tencentBlock.ns19158.oracleGeneral.zst Clock cache size     1412, 1386591 req, miss ratio 0.4787, byte miss ratio 0.4787
result/tencentBlock.ns19158.oracleGeneral.zst Clock cache size     4236, 1386591 req, miss ratio 0.4741, byte miss ratio 0.4741
result/tencentBlock.ns19158.oracleGeneral.zst Clock cache size    14120, 1386591 req, miss ratio 0.4726, byte miss ratio 0.4726
result/tencentBlock.ns19158.oracleGeneral.zst Clock cache size    28240, 1386591 req, miss ratio 0.3858, byte miss ratio 0.3858
result/tencentBlock.ns19158.oracleGeneral.zst Clock cache size    56480, 1386591 req, miss ratio 0.3098, byte miss ratio 0.3098
result/tencentBlock.ns19158.oracleGeneral.zst Clock cache size   112960, 1386591 req, miss ratio 0.1176, byte miss ratio 0.1176
result/tencentBlock.ns19158.oracleGeneral.zst ARC cache size      141, 1386591 req, miss ratio 0.5005, byte miss ratio 0.5005
result/tencentBlock.ns19158.oracleGeneral.zst ARC cache size      423, 1386591 req, miss ratio 0.4809, byte miss ratio 0.4809
result/tencentBlock.ns19158.oracleGeneral.zst ARC cache size     1412, 1386591 req, miss ratio 0.4754, byte miss ratio 0.4754
result/tencentBlock.ns19158.oracleGeneral.zst ARC cache size     4236, 1386591 req, miss ratio 0.4734, byte miss ratio 0.4734
result/tencentBlock.ns19158.oracleGeneral.zst ARC cache size    14120, 1386591 req, miss ratio 0.4544, byte miss ratio 0.4544
result/tencentBlock.ns19158.oracleGeneral.zst ARC cache size    28240, 1386591 req, miss ratio 0.3683, byte miss ratio 0.3683
result/tencentBlock.ns19158.oracleGeneral.zst ARC cache size    56480, 1386591 req, miss ratio 0.2846, byte miss ratio 0.2846
result/tencentBlock.ns19158.oracleGeneral.zst ARC cache size   112960, 1386591 req, miss ratio 0.1103, byte miss ratio 0.1103
result/tencentBlock.ns19158.oracleGeneral.zst LIRS cache size      141, 1386591 req, miss ratio 0.5570, byte miss ratio 0.5570
result/tencentBlock.ns19158.oracleGeneral.zst LIRS cache size      423, 1386591 req, miss ratio 0.5265, byte miss ratio 0.5265
result/tencentBlock.ns19158.oracleGeneral.zst LIRS cache size     1412, 1386591 req, miss ratio 0.4785, byte miss ratio 0.4785
result/tencentBlock.ns19158.oracleGeneral.zst LIRS cache size     4236, 1386591 req, miss ratio 0.4746, byte miss ratio 0.4746
result/tencentBlock.ns19158.oracleGeneral.zst LIRS cache size    14120, 1386591 req, miss ratio 0.4114, byte miss ratio 0.4114
result/tencentBlock.ns19158.oracleGeneral.zst LIRS cache size    28240, 1386591 req, miss ratio 0.3553, byte miss ratio 0.3553
result/tencentBlock.ns19158.oracleGeneral.zst LIRS cache size    56480, 1386591 req, miss ratio 0.2938, byte miss ratio 0.2938
result/tencentBlock.ns19158.oracleGeneral.zst LIRS cache size   112960, 1386591 req, miss ratio 0.1095, byte miss ratio 0.1095
result/tencentBlock.ns19158.oracleGeneral.zst clock2 cache size      141, 1386591 req, miss ratio 0.5314, byte miss ratio 0.5314
result/tencentBlock.ns19158.oracleGeneral.zst clock2 cache size      423, 1386591 req, miss ratio 0.4913, byte miss ratio 0.4913
result/tencentBlock.ns19158.oracleGeneral.zst clock2 cache size     1412, 1386591 req, miss ratio 0.4780, byte miss ratio 0.4780
result/tencentBlock.ns19158.oracleGeneral.zst clock2 cache size     4236, 1386591 req, miss ratio 0.4740, byte miss ratio 0.4740
result/tencentBlock.ns19158.oracleGeneral.zst clock2 cache size    14120, 1386591 req, miss ratio 0.4730, byte miss ratio 0.4730
result/tencentBlock.ns19158.oracleGeneral.zst clock2 cache size    28240, 1386591 req, miss ratio 0.3903, byte miss ratio 0.3903
result/tencentBlock.ns19158.oracleGeneral.zst clock2 cache size    56480, 1386591 req, miss ratio 0.3203, byte miss ratio 0.3203
result/tencentBlock.ns19158.oracleGeneral.zst clock2 cache size   112960, 1386591 req, miss ratio 0.1101, byte miss ratio 0.1101
result/tencentBlock.ns19158.oracleGeneral.zst LRU cache size      141, 1386591 req, miss ratio 0.5262, byte miss ratio 0.5262
result/tencentBlock.ns19158.oracleGeneral.zst LRU cache size      423, 1386591 req, miss ratio 0.4915, byte miss ratio 0.4915
result/tencentBlock.ns19158.oracleGeneral.zst LRU cache size     1412, 1386591 req, miss ratio 0.4793, byte miss ratio 0.4793
result/tencentBlock.ns19158.oracleGeneral.zst LRU cache size     4236, 1386591 req, miss ratio 0.4743, byte miss ratio 0.4743
result/tencentBlock.ns19158.oracleGeneral.zst LRU cache size    14120, 1386591 req, miss ratio 0.4726, byte miss ratio 0.4726
result/tencentBlock.ns19158.oracleGeneral.zst LRU cache size    28240, 1386591 req, miss ratio 0.3906, byte miss ratio 0.3906
result/tencentBlock.ns19158.oracleGeneral.zst LRU cache size    56480, 1386591 req, miss ratio 0.2374, byte miss ratio 0.2374
result/tencentBlock.ns19158.oracleGeneral.zst LRU cache size   112960, 1386591 req, miss ratio 0.1091, byte miss ratio 0.1091
result/tencentBlock.ns19158.oracleGeneral.zst Cacheus cache size      141, 1386591 req, miss ratio 0.5021, byte miss ratio 0.5021
result/tencentBlock.ns19158.oracleGeneral.zst Cacheus cache size      423, 1386591 req, miss ratio 0.4817, byte miss ratio 0.4817
result/tencentBlock.ns19158.oracleGeneral.zst Cacheus cache size     1412, 1386591 req, miss ratio 0.4752, byte miss ratio 0.4752
result/tencentBlock.ns19158.oracleGeneral.zst Cacheus cache size     4236, 1386591 req, miss ratio 0.4733, byte miss ratio 0.4733
result/tencentBlock.ns19158.oracleGeneral.zst Cacheus cache size    14120, 1386591 req, miss ratio 0.4314, byte miss ratio 0.4314
result/tencentBlock.ns19158.oracleGeneral.zst Cacheus cache size    28240, 1386591 req, miss ratio 0.3725, byte miss ratio 0.3725
result/tencentBlock.ns19158.oracleGeneral.zst Cacheus cache size    56480, 1386591 req, miss ratio 0.2986, byte miss ratio 0.2986
result/tencentBlock.ns19158.oracleGeneral.zst Cacheus cache size   112960, 1386591 req, miss ratio 0.1105, byte miss ratio 0.1105
result/tencentBlock.ns19158.oracleGeneral.zst FIFO cache size      141, 1386591 req, miss ratio 0.6044, byte miss ratio 0.6044
result/tencentBlock.ns19158.oracleGeneral.zst FIFO cache size      423, 1386591 req, miss ratio 0.5325, byte miss ratio 0.5325
result/tencentBlock.ns19158.oracleGeneral.zst FIFO cache size     1412, 1386591 req, miss ratio 0.4961, byte miss ratio 0.4961
result/tencentBlock.ns19158.oracleGeneral.zst FIFO cache size     4236, 1386591 req, miss ratio 0.4820, byte miss ratio 0.4820
result/tencentBlock.ns19158.oracleGeneral.zst FIFO cache size    14120, 1386591 req, miss ratio 0.4755, byte miss ratio 0.4755
result/tencentBlock.ns19158.oracleGeneral.zst FIFO cache size    28240, 1386591 req, miss ratio 0.4146, byte miss ratio 0.4146
result/tencentBlock.ns19158.oracleGeneral.zst FIFO cache size    56480, 1386591 req, miss ratio 0.2594, byte miss ratio 0.2594
result/tencentBlock.ns19158.oracleGeneral.zst FIFO cache size   112960, 1386591 req, miss ratio 0.1395, byte miss ratio 0.1395
result/tencentBlock.ns19158.oracleGeneral.zst S3FIFO-d-1 cache size      141, 1386591 req, miss ratio 0.5035, byte miss ratio 0.5035
result/tencentBlock.ns19158.oracleGeneral.zst S3FIFO-d-1 cache size      423, 1386591 req, miss ratio 0.4791, byte miss ratio 0.4791
result/tencentBlock.ns19158.oracleGeneral.zst S3FIFO-d-1 cache size     1412, 1386591 req, miss ratio 0.4744, byte miss ratio 0.4744
result/tencentBlock.ns19158.oracleGeneral.zst S3FIFO-d-1 cache size     4236, 1386591 req, miss ratio 0.4731, byte miss ratio 0.4731
result/tencentBlock.ns19158.oracleGeneral.zst S3FIFO-d-1 cache size    14120, 1386591 req, miss ratio 0.4110, byte miss ratio 0.4110
result/tencentBlock.ns19158.oracleGeneral.zst S3FIFO-d-1 cache size    28240, 1386591 req, miss ratio 0.3503, byte miss ratio 0.3503
result/tencentBlock.ns19158.oracleGeneral.zst S3FIFO-d-1 cache size    56480, 1386591 req, miss ratio 0.2792, byte miss ratio 0.2792
result/tencentBlock.ns19158.oracleGeneral.zst S3FIFO-d-1 cache size   112960, 1386591 req, miss ratio 0.1226, byte miss ratio 0.1226
result/tencentBlock.ns19158.oracleGeneral.zst LRB cache size      141, 1386591 req, miss ratio 0.5843, byte miss ratio 0.5843
result/tencentBlock.ns19158.oracleGeneral.zst LRB cache size      423, 1386591 req, miss ratio 0.5287, byte miss ratio 0.5287
result/tencentBlock.ns19158.oracleGeneral.zst LRB cache size     1412, 1386591 req, miss ratio 0.4815, byte miss ratio 0.4815
result/tencentBlock.ns19158.oracleGeneral.zst LRB cache size     4236, 1386591 req, miss ratio 0.4484, byte miss ratio 0.4484
result/tencentBlock.ns19158.oracleGeneral.zst LRB cache size    14120, 1386591 req, miss ratio 0.4005, byte miss ratio 0.4005
result/tencentBlock.ns19158.oracleGeneral.zst LRB cache size    28240, 1386591 req, miss ratio 0.3352, byte miss ratio 0.3352
result/tencentBlock.ns19158.oracleGeneral.zst LRB cache size    56480, 1386591 req, miss ratio 0.1997, byte miss ratio 0.1997
result/tencentBlock.ns19158.oracleGeneral.zst LRB cache size   112960, 1386591 req, miss ratio 0.1082, byte miss ratio 0.1082
result/tencentBlock.ns19158.oracleGeneral.zst S4LRU(25:25:25:25) cache size      141, 1386591 req, miss ratio 0.5408, byte miss ratio 0.5408
result/tencentBlock.ns19158.oracleGeneral.zst S4LRU(25:25:25:25) cache size      423, 1386591 req, miss ratio 0.4863, byte miss ratio 0.4863
result/tencentBlock.ns19158.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1412, 1386591 req, miss ratio 0.4771, byte miss ratio 0.4771
result/tencentBlock.ns19158.oracleGeneral.zst S4LRU(25:25:25:25) cache size     4236, 1386591 req, miss ratio 0.4731, byte miss ratio 0.4731
result/tencentBlock.ns19158.oracleGeneral.zst S4LRU(25:25:25:25) cache size    14120, 1386591 req, miss ratio 0.4539, byte miss ratio 0.4539
result/tencentBlock.ns19158.oracleGeneral.zst S4LRU(25:25:25:25) cache size    28240, 1386591 req, miss ratio 0.4170, byte miss ratio 0.4170
result/tencentBlock.ns19158.oracleGeneral.zst S4LRU(25:25:25:25) cache size    56480, 1386591 req, miss ratio 0.2886, byte miss ratio 0.2886
result/tencentBlock.ns19158.oracleGeneral.zst S4LRU(25:25:25:25) cache size   112960, 1386591 req, miss ratio 0.1127, byte miss ratio 0.1127
result/tencentBlock.ns19158.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      141, 1386591 req, miss ratio 0.5407, byte miss ratio 0.5407
result/tencentBlock.ns19158.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      423, 1386591 req, miss ratio 0.4969, byte miss ratio 0.4969
result/tencentBlock.ns19158.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1412, 1386591 req, miss ratio 0.4795, byte miss ratio 0.4795
result/tencentBlock.ns19158.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     4236, 1386591 req, miss ratio 0.4749, byte miss ratio 0.4749
result/tencentBlock.ns19158.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    14120, 1386591 req, miss ratio 0.4618, byte miss ratio 0.4618
result/tencentBlock.ns19158.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    28240, 1386591 req, miss ratio 0.4114, byte miss ratio 0.4114
result/tencentBlock.ns19158.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    56480, 1386591 req, miss ratio 0.3192, byte miss ratio 0.3192
result/tencentBlock.ns19158.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   112960, 1386591 req, miss ratio 0.1401, byte miss ratio 0.1401
result/tencentBlock.ns19158.oracleGeneral.zst B-LRU cache size      141, 1386591 req, miss ratio 0.5705, byte miss ratio 0.5705
result/tencentBlock.ns19158.oracleGeneral.zst B-LRU cache size      423, 1386591 req, miss ratio 0.5400, byte miss ratio 0.5400
result/tencentBlock.ns19158.oracleGeneral.zst B-LRU cache size     1412, 1386591 req, miss ratio 0.5289, byte miss ratio 0.5289
result/tencentBlock.ns19158.oracleGeneral.zst B-LRU cache size     4236, 1386591 req, miss ratio 0.5245, byte miss ratio 0.5245
result/tencentBlock.ns19158.oracleGeneral.zst B-LRU cache size    14120, 1386591 req, miss ratio 0.5122, byte miss ratio 0.5122
result/tencentBlock.ns19158.oracleGeneral.zst B-LRU cache size    28240, 1386591 req, miss ratio 0.4417, byte miss ratio 0.4417
