result/tencentBlock.ns25494.oracleGeneral.zst Cacheus cache size      135, 1028230 req, miss ratio 0.3955, byte miss ratio 0.3955
result/tencentBlock.ns25494.oracleGeneral.zst Cacheus cache size      405, 1028230 req, miss ratio 0.3776, byte miss ratio 0.3776
result/tencentBlock.ns25494.oracleGeneral.zst Cacheus cache size     1352, 1028230 req, miss ratio 0.3709, byte miss ratio 0.3709
result/tencentBlock.ns25494.oracleGeneral.zst Cacheus cache size     4057, 1028230 req, miss ratio 0.3632, byte miss ratio 0.3632
result/tencentBlock.ns25494.oracleGeneral.zst Cacheus cache size    13526, 1028230 req, miss ratio 0.3287, byte miss ratio 0.3287
result/tencentBlock.ns25494.oracleGeneral.zst Cacheus cache size    27052, 1028230 req, miss ratio 0.2581, byte miss ratio 0.2581
result/tencentBlock.ns25494.oracleGeneral.zst Cacheus cache size    54105, 1028230 req, miss ratio 0.1596, byte miss ratio 0.1596
result/tencentBlock.ns25494.oracleGeneral.zst Cacheus cache size   108210, 1028230 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns25494.oracleGeneral.zst ARC cache size      135, 1028230 req, miss ratio 0.3984, byte miss ratio 0.3984
result/tencentBlock.ns25494.oracleGeneral.zst ARC cache size      405, 1028230 req, miss ratio 0.3792, byte miss ratio 0.3792
result/tencentBlock.ns25494.oracleGeneral.zst ARC cache size     1352, 1028230 req, miss ratio 0.3706, byte miss ratio 0.3706
result/tencentBlock.ns25494.oracleGeneral.zst ARC cache size     4057, 1028230 req, miss ratio 0.3633, byte miss ratio 0.3633
result/tencentBlock.ns25494.oracleGeneral.zst ARC cache size    13526, 1028230 req, miss ratio 0.3162, byte miss ratio 0.3162
result/tencentBlock.ns25494.oracleGeneral.zst ARC cache size    27052, 1028230 req, miss ratio 0.2489, byte miss ratio 0.2489
result/tencentBlock.ns25494.oracleGeneral.zst ARC cache size    54105, 1028230 req, miss ratio 0.1537, byte miss ratio 0.1537
result/tencentBlock.ns25494.oracleGeneral.zst ARC cache size   108210, 1028230 req, miss ratio 0.1328, byte miss ratio 0.1328
result/tencentBlock.ns25494.oracleGeneral.zst LIRS cache size      135, 1028230 req, miss ratio 0.4261, byte miss ratio 0.4261
result/tencentBlock.ns25494.oracleGeneral.zst LIRS cache size      405, 1028230 req, miss ratio 0.4030, byte miss ratio 0.4030
result/tencentBlock.ns25494.oracleGeneral.zst LIRS cache size     1352, 1028230 req, miss ratio 0.3869, byte miss ratio 0.3869
result/tencentBlock.ns25494.oracleGeneral.zst LIRS cache size     4057, 1028230 req, miss ratio 0.3651, byte miss ratio 0.3651
result/tencentBlock.ns25494.oracleGeneral.zst LIRS cache size    13526, 1028230 req, miss ratio 0.3070, byte miss ratio 0.3070
result/tencentBlock.ns25494.oracleGeneral.zst LIRS cache size    27052, 1028230 req, miss ratio 0.2402, byte miss ratio 0.2402
result/tencentBlock.ns25494.oracleGeneral.zst LIRS cache size    54105, 1028230 req, miss ratio 0.1550, byte miss ratio 0.1550
