result/tencentBlock.ns15208.oracleGeneral.zst LeCaR cache size      832, 4587061 req, miss ratio 0.5809, byte miss ratio 0.5809
result/tencentBlock.ns15208.oracleGeneral.zst LeCaR cache size     2498, 4587061 req, miss ratio 0.5479, byte miss ratio 0.5479
result/tencentBlock.ns15208.oracleGeneral.zst LeCaR cache size     8329, 4587061 req, miss ratio 0.4794, byte miss ratio 0.4794
result/tencentBlock.ns15208.oracleGeneral.zst LeCaR cache size    24988, 4587061 req, miss ratio 0.4169, byte miss ratio 0.4169
result/tencentBlock.ns15208.oracleGeneral.zst LeCaR cache size    83293, 4587061 req, miss ratio 0.3019, byte miss ratio 0.3019
result/tencentBlock.ns15208.oracleGeneral.zst LeCaR cache size   166587, 4587061 req, miss ratio 0.2077, byte miss ratio 0.2077
result/tencentBlock.ns15208.oracleGeneral.zst LeCaR cache size   333174, 4587061 req, miss ratio 0.1843, byte miss ratio 0.1843
result/tencentBlock.ns15208.oracleGeneral.zst LeCaR cache size   666348, 4587061 req, miss ratio 0.1820, byte miss ratio 0.1820
result/tencentBlock.ns15208.oracleGeneral.zst LHD cache size      832, 4587061 req, miss ratio 0.5783, byte miss ratio 0.5783
result/tencentBlock.ns15208.oracleGeneral.zst LHD cache size     2498, 4587061 req, miss ratio 0.5335, byte miss ratio 0.5335
result/tencentBlock.ns15208.oracleGeneral.zst LHD cache size     8329, 4587061 req, miss ratio 0.4637, byte miss ratio 0.4637
result/tencentBlock.ns15208.oracleGeneral.zst LHD cache size    24988, 4587061 req, miss ratio 0.3952, byte miss ratio 0.3952
result/tencentBlock.ns15208.oracleGeneral.zst LHD cache size    83293, 4587061 req, miss ratio 0.2727, byte miss ratio 0.2727
result/tencentBlock.ns15208.oracleGeneral.zst LHD cache size   166587, 4587061 req, miss ratio 0.2060, byte miss ratio 0.2060
result/tencentBlock.ns15208.oracleGeneral.zst LHD cache size   333174, 4587061 req, miss ratio 0.1877, byte miss ratio 0.1877
