result/tencentBlock.ns18157.oracleGeneral.zst Clock cache size      292, 1324478 req, miss ratio 0.6761, byte miss ratio 0.6761
result/tencentBlock.ns18157.oracleGeneral.zst Clock cache size      876, 1324478 req, miss ratio 0.6687, byte miss ratio 0.6687
result/tencentBlock.ns18157.oracleGeneral.zst Clock cache size     2922, 1324478 req, miss ratio 0.6632, byte miss ratio 0.6632
result/tencentBlock.ns18157.oracleGeneral.zst Clock cache size     8767, 1324478 req, miss ratio 0.6613, byte miss ratio 0.6613
result/tencentBlock.ns18157.oracleGeneral.zst Clock cache size    29223, 1324478 req, miss ratio 0.6330, byte miss ratio 0.6330
result/tencentBlock.ns18157.oracleGeneral.zst Clock cache size    58447, 1324478 req, miss ratio 0.6052, byte miss ratio 0.6052
result/tencentBlock.ns18157.oracleGeneral.zst Clock cache size   116894, 1324478 req, miss ratio 0.3786, byte miss ratio 0.3786
result/tencentBlock.ns18157.oracleGeneral.zst Clock cache size   233789, 1324478 req, miss ratio 0.2288, byte miss ratio 0.2288
result/tencentBlock.ns18157.oracleGeneral.zst S3FIFO-1 cache size      292, 1324478 req, miss ratio 0.6703, byte miss ratio 0.6703
result/tencentBlock.ns18157.oracleGeneral.zst S3FIFO-1 cache size      876, 1324478 req, miss ratio 0.6654, byte miss ratio 0.6654
result/tencentBlock.ns18157.oracleGeneral.zst S3FIFO-1 cache size     2922, 1324478 req, miss ratio 0.6622, byte miss ratio 0.6622
result/tencentBlock.ns18157.oracleGeneral.zst S3FIFO-1 cache size     8767, 1324478 req, miss ratio 0.6601, byte miss ratio 0.6601
result/tencentBlock.ns18157.oracleGeneral.zst S3FIFO-1 cache size    29223, 1324478 req, miss ratio 0.6013, byte miss ratio 0.6013
result/tencentBlock.ns18157.oracleGeneral.zst S3FIFO-1 cache size    58447, 1324478 req, miss ratio 0.5087, byte miss ratio 0.5087
result/tencentBlock.ns18157.oracleGeneral.zst S3FIFO-1 cache size   116894, 1324478 req, miss ratio 0.3636, byte miss ratio 0.3636
result/tencentBlock.ns18157.oracleGeneral.zst S3FIFO-1 cache size   233789, 1324478 req, miss ratio 0.2304, byte miss ratio 0.2304
result/tencentBlock.ns18157.oracleGeneral.zst Cacheus cache size      292, 1324478 req, miss ratio 0.6687, byte miss ratio 0.6687
result/tencentBlock.ns18157.oracleGeneral.zst Cacheus cache size      876, 1324478 req, miss ratio 0.6647, byte miss ratio 0.6647
result/tencentBlock.ns18157.oracleGeneral.zst Cacheus cache size     2922, 1324478 req, miss ratio 0.6625, byte miss ratio 0.6625
result/tencentBlock.ns18157.oracleGeneral.zst Cacheus cache size     8767, 1324478 req, miss ratio 0.6606, byte miss ratio 0.6606
result/tencentBlock.ns18157.oracleGeneral.zst Cacheus cache size    29223, 1324478 req, miss ratio 0.6228, byte miss ratio 0.6228
result/tencentBlock.ns18157.oracleGeneral.zst Cacheus cache size    58447, 1324478 req, miss ratio 0.5821, byte miss ratio 0.5821
result/tencentBlock.ns18157.oracleGeneral.zst Cacheus cache size   116894, 1324478 req, miss ratio 0.3715, byte miss ratio 0.3715
result/tencentBlock.ns18157.oracleGeneral.zst Cacheus cache size   233789, 1324478 req, miss ratio 0.2271, byte miss ratio 0.2271
result/tencentBlock.ns18157.oracleGeneral.zst LeCaR cache size      292, 1324478 req, miss ratio 0.6749, byte miss ratio 0.6749
result/tencentBlock.ns18157.oracleGeneral.zst LeCaR cache size      876, 1324478 req, miss ratio 0.6680, byte miss ratio 0.6680
result/tencentBlock.ns18157.oracleGeneral.zst LeCaR cache size     2922, 1324478 req, miss ratio 0.6633, byte miss ratio 0.6633
result/tencentBlock.ns18157.oracleGeneral.zst LeCaR cache size     8767, 1324478 req, miss ratio 0.6613, byte miss ratio 0.6613
result/tencentBlock.ns18157.oracleGeneral.zst LeCaR cache size    29223, 1324478 req, miss ratio 0.6297, byte miss ratio 0.6297
result/tencentBlock.ns18157.oracleGeneral.zst LeCaR cache size    58447, 1324478 req, miss ratio 0.6062, byte miss ratio 0.6062
result/tencentBlock.ns18157.oracleGeneral.zst LeCaR cache size   116894, 1324478 req, miss ratio 0.3691, byte miss ratio 0.3691
result/tencentBlock.ns18157.oracleGeneral.zst LeCaR cache size   233789, 1324478 req, miss ratio 0.2270, byte miss ratio 0.2270
result/tencentBlock.ns18157.oracleGeneral.zst clock2 cache size      292, 1324478 req, miss ratio 0.6752, byte miss ratio 0.6752
result/tencentBlock.ns18157.oracleGeneral.zst clock2 cache size      876, 1324478 req, miss ratio 0.6677, byte miss ratio 0.6677
result/tencentBlock.ns18157.oracleGeneral.zst clock2 cache size     2922, 1324478 req, miss ratio 0.6631, byte miss ratio 0.6631
result/tencentBlock.ns18157.oracleGeneral.zst clock2 cache size     8767, 1324478 req, miss ratio 0.6610, byte miss ratio 0.6610
result/tencentBlock.ns18157.oracleGeneral.zst clock2 cache size    29223, 1324478 req, miss ratio 0.6340, byte miss ratio 0.6340
result/tencentBlock.ns18157.oracleGeneral.zst clock2 cache size    58447, 1324478 req, miss ratio 0.6074, byte miss ratio 0.6074
result/tencentBlock.ns18157.oracleGeneral.zst clock2 cache size   116894, 1324478 req, miss ratio 0.3967, byte miss ratio 0.3967
result/tencentBlock.ns18157.oracleGeneral.zst clock2 cache size   233789, 1324478 req, miss ratio 0.2287, byte miss ratio 0.2287
result/tencentBlock.ns18157.oracleGeneral.zst ARC cache size      292, 1324478 req, miss ratio 0.6689, byte miss ratio 0.6689
result/tencentBlock.ns18157.oracleGeneral.zst ARC cache size      876, 1324478 req, miss ratio 0.6651, byte miss ratio 0.6651
result/tencentBlock.ns18157.oracleGeneral.zst ARC cache size     2922, 1324478 req, miss ratio 0.6628, byte miss ratio 0.6628
result/tencentBlock.ns18157.oracleGeneral.zst ARC cache size     8767, 1324478 req, miss ratio 0.6608, byte miss ratio 0.6608
result/tencentBlock.ns18157.oracleGeneral.zst ARC cache size    29223, 1324478 req, miss ratio 0.6081, byte miss ratio 0.6081
result/tencentBlock.ns18157.oracleGeneral.zst ARC cache size    58447, 1324478 req, miss ratio 0.5594, byte miss ratio 0.5594
result/tencentBlock.ns18157.oracleGeneral.zst ARC cache size   116894, 1324478 req, miss ratio 0.3703, byte miss ratio 0.3703
