result/tencentBlock.ns7952.oracleGeneral.zst Clock cache size      178, 1792360 req, miss ratio 0.3064, byte miss ratio 0.3064
result/tencentBlock.ns7952.oracleGeneral.zst Clock cache size      535, 1792360 req, miss ratio 0.2694, byte miss ratio 0.2694
result/tencentBlock.ns7952.oracleGeneral.zst Clock cache size     1784, 1792360 req, miss ratio 0.2496, byte miss ratio 0.2496
result/tencentBlock.ns7952.oracleGeneral.zst Clock cache size     5353, 1792360 req, miss ratio 0.2328, byte miss ratio 0.2328
result/tencentBlock.ns7952.oracleGeneral.zst Clock cache size    17843, 1792360 req, miss ratio 0.2024, byte miss ratio 0.2024
result/tencentBlock.ns7952.oracleGeneral.zst Clock cache size    35687, 1792360 req, miss ratio 0.1759, byte miss ratio 0.1759
result/tencentBlock.ns7952.oracleGeneral.zst Clock cache size    71375, 1792360 req, miss ratio 0.1448, byte miss ratio 0.1448
result/tencentBlock.ns7952.oracleGeneral.zst Clock cache size   142750, 1792360 req, miss ratio 0.1025, byte miss ratio 0.1025
result/tencentBlock.ns7952.oracleGeneral.zst LIRS cache size      178, 1792360 req, miss ratio 0.2954, byte miss ratio 0.2954
result/tencentBlock.ns7952.oracleGeneral.zst LIRS cache size      535, 1792360 req, miss ratio 0.2677, byte miss ratio 0.2677
result/tencentBlock.ns7952.oracleGeneral.zst LIRS cache size     1784, 1792360 req, miss ratio 0.2404, byte miss ratio 0.2404
result/tencentBlock.ns7952.oracleGeneral.zst LIRS cache size     5353, 1792360 req, miss ratio 0.2212, byte miss ratio 0.2212
result/tencentBlock.ns7952.oracleGeneral.zst LIRS cache size    17843, 1792360 req, miss ratio 0.1931, byte miss ratio 0.1931
result/tencentBlock.ns7952.oracleGeneral.zst LIRS cache size    35687, 1792360 req, miss ratio 0.1656, byte miss ratio 0.1656
result/tencentBlock.ns7952.oracleGeneral.zst LIRS cache size    71375, 1792360 req, miss ratio 0.1436, byte miss ratio 0.1436
result/tencentBlock.ns7952.oracleGeneral.zst LIRS cache size   142750, 1792360 req, miss ratio 0.1042, byte miss ratio 0.1042
result/tencentBlock.ns7952.oracleGeneral.zst LHD cache size      178, 1792360 req, miss ratio 0.2909, byte miss ratio 0.2909
result/tencentBlock.ns7952.oracleGeneral.zst LHD cache size      535, 1792360 req, miss ratio 0.2660, byte miss ratio 0.2660
result/tencentBlock.ns7952.oracleGeneral.zst LHD cache size     1784, 1792360 req, miss ratio 0.2459, byte miss ratio 0.2459
result/tencentBlock.ns7952.oracleGeneral.zst LHD cache size     5353, 1792360 req, miss ratio 0.2269, byte miss ratio 0.2269
result/tencentBlock.ns7952.oracleGeneral.zst LHD cache size    17843, 1792360 req, miss ratio 0.2007, byte miss ratio 0.2007
result/tencentBlock.ns7952.oracleGeneral.zst LHD cache size    35687, 1792360 req, miss ratio 0.1787, byte miss ratio 0.1787
result/tencentBlock.ns7952.oracleGeneral.zst LHD cache size    71375, 1792360 req, miss ratio 0.1469, byte miss ratio 0.1469
result/tencentBlock.ns7952.oracleGeneral.zst LHD cache size   142750, 1792360 req, miss ratio 0.1029, byte miss ratio 0.1029
result/tencentBlock.ns7952.oracleGeneral.zst Cacheus cache size      178, 1792360 req, miss ratio 0.2875, byte miss ratio 0.2875
result/tencentBlock.ns7952.oracleGeneral.zst Cacheus cache size      535, 1792360 req, miss ratio 0.2597, byte miss ratio 0.2597
result/tencentBlock.ns7952.oracleGeneral.zst Cacheus cache size     1784, 1792360 req, miss ratio 0.2397, byte miss ratio 0.2397
result/tencentBlock.ns7952.oracleGeneral.zst Cacheus cache size     5353, 1792360 req, miss ratio 0.2229, byte miss ratio 0.2229
result/tencentBlock.ns7952.oracleGeneral.zst Cacheus cache size    17843, 1792360 req, miss ratio 0.1976, byte miss ratio 0.1976
result/tencentBlock.ns7952.oracleGeneral.zst Cacheus cache size    35687, 1792360 req, miss ratio 0.1721, byte miss ratio 0.1721
result/tencentBlock.ns7952.oracleGeneral.zst Cacheus cache size    71375, 1792360 req, miss ratio 0.1477, byte miss ratio 0.1477
result/tencentBlock.ns7952.oracleGeneral.zst Cacheus cache size   142750, 1792360 req, miss ratio 0.1075, byte miss ratio 0.1075
result/tencentBlock.ns7952.oracleGeneral.zst LeCaR cache size      178, 1792360 req, miss ratio 0.2922, byte miss ratio 0.2922
result/tencentBlock.ns7952.oracleGeneral.zst LeCaR cache size      535, 1792360 req, miss ratio 0.2688, byte miss ratio 0.2688
result/tencentBlock.ns7952.oracleGeneral.zst LeCaR cache size     1784, 1792360 req, miss ratio 0.2481, byte miss ratio 0.2481
result/tencentBlock.ns7952.oracleGeneral.zst LeCaR cache size     5353, 1792360 req, miss ratio 0.2321, byte miss ratio 0.2321
result/tencentBlock.ns7952.oracleGeneral.zst LeCaR cache size    17843, 1792360 req, miss ratio 0.1995, byte miss ratio 0.1995
result/tencentBlock.ns7952.oracleGeneral.zst LeCaR cache size    35687, 1792360 req, miss ratio 0.1744, byte miss ratio 0.1744
result/tencentBlock.ns7952.oracleGeneral.zst LeCaR cache size    71375, 1792360 req, miss ratio 0.1411, byte miss ratio 0.1411
result/tencentBlock.ns7952.oracleGeneral.zst LeCaR cache size   142750, 1792360 req, miss ratio 0.1027, byte miss ratio 0.1027
result/tencentBlock.ns7952.oracleGeneral.zst clock2 cache size      178, 1792360 req, miss ratio 0.3095, byte miss ratio 0.3095
result/tencentBlock.ns7952.oracleGeneral.zst clock2 cache size      535, 1792360 req, miss ratio 0.2700, byte miss ratio 0.2700
result/tencentBlock.ns7952.oracleGeneral.zst clock2 cache size     1784, 1792360 req, miss ratio 0.2500, byte miss ratio 0.2500
