result/tencentBlock.ns19963.oracleGeneral.zst LRU cache size      324, 2842848 req, miss ratio 0.5052, byte miss ratio 0.5052
result/tencentBlock.ns19963.oracleGeneral.zst LRU cache size      973, 2842848 req, miss ratio 0.4158, byte miss ratio 0.4158
result/tencentBlock.ns19963.oracleGeneral.zst LRU cache size     3244, 2842848 req, miss ratio 0.3093, byte miss ratio 0.3093
result/tencentBlock.ns19963.oracleGeneral.zst LRU cache size     9733, 2842848 req, miss ratio 0.2591, byte miss ratio 0.2591
result/tencentBlock.ns19963.oracleGeneral.zst LRU cache size    32443, 2842848 req, miss ratio 0.1896, byte miss ratio 0.1896
result/tencentBlock.ns19963.oracleGeneral.zst LRU cache size    64887, 2842848 req, miss ratio 0.1478, byte miss ratio 0.1478
result/tencentBlock.ns19963.oracleGeneral.zst LRU cache size   129774, 2842848 req, miss ratio 0.1230, byte miss ratio 0.1230
result/tencentBlock.ns19963.oracleGeneral.zst LRU cache size   259548, 2842848 req, miss ratio 0.1154, byte miss ratio 0.1154
result/tencentBlock.ns19963.oracleGeneral.zst ARC cache size      324, 2842848 req, miss ratio 0.4755, byte miss ratio 0.4755
result/tencentBlock.ns19963.oracleGeneral.zst ARC cache size      973, 2842848 req, miss ratio 0.3806, byte miss ratio 0.3806
result/tencentBlock.ns19963.oracleGeneral.zst ARC cache size     3244, 2842848 req, miss ratio 0.2736, byte miss ratio 0.2736
result/tencentBlock.ns19963.oracleGeneral.zst ARC cache size     9733, 2842848 req, miss ratio 0.2428, byte miss ratio 0.2428
result/tencentBlock.ns19963.oracleGeneral.zst ARC cache size    32443, 2842848 req, miss ratio 0.1819, byte miss ratio 0.1819
result/tencentBlock.ns19963.oracleGeneral.zst ARC cache size    64887, 2842848 req, miss ratio 0.1382, byte miss ratio 0.1382
result/tencentBlock.ns19963.oracleGeneral.zst ARC cache size   129774, 2842848 req, miss ratio 0.1194, byte miss ratio 0.1194
result/tencentBlock.ns19963.oracleGeneral.zst ARC cache size   259548, 2842848 req, miss ratio 0.1155, byte miss ratio 0.1155
result/tencentBlock.ns19963.oracleGeneral.zst LHD cache size      324, 2842848 req, miss ratio 0.4912, byte miss ratio 0.4912
result/tencentBlock.ns19963.oracleGeneral.zst LHD cache size      973, 2842848 req, miss ratio 0.4064, byte miss ratio 0.4064
result/tencentBlock.ns19963.oracleGeneral.zst LHD cache size     3244, 2842848 req, miss ratio 0.2850, byte miss ratio 0.2850
result/tencentBlock.ns19963.oracleGeneral.zst LHD cache size     9733, 2842848 req, miss ratio 0.2480, byte miss ratio 0.2480
result/tencentBlock.ns19963.oracleGeneral.zst LHD cache size    32443, 2842848 req, miss ratio 0.1844, byte miss ratio 0.1844
result/tencentBlock.ns19963.oracleGeneral.zst LHD cache size    64887, 2842848 req, miss ratio 0.1393, byte miss ratio 0.1393
result/tencentBlock.ns19963.oracleGeneral.zst LHD cache size   129774, 2842848 req, miss ratio 0.1230, byte miss ratio 0.1230
result/tencentBlock.ns19963.oracleGeneral.zst LHD cache size   259548, 2842848 req, miss ratio 0.1148, byte miss ratio 0.1148
result/tencentBlock.ns19963.oracleGeneral.zst LIRS cache size      324, 2842848 req, miss ratio 0.4867, byte miss ratio 0.4867
result/tencentBlock.ns19963.oracleGeneral.zst LIRS cache size      973, 2842848 req, miss ratio 0.3885, byte miss ratio 0.3885
result/tencentBlock.ns19963.oracleGeneral.zst LIRS cache size     3244, 2842848 req, miss ratio 0.2881, byte miss ratio 0.2881
result/tencentBlock.ns19963.oracleGeneral.zst LIRS cache size     9733, 2842848 req, miss ratio 0.2402, byte miss ratio 0.2402
result/tencentBlock.ns19963.oracleGeneral.zst LIRS cache size    32443, 2842848 req, miss ratio 0.1835, byte miss ratio 0.1835
result/tencentBlock.ns19963.oracleGeneral.zst LIRS cache size    64887, 2842848 req, miss ratio 0.1416, byte miss ratio 0.1416
result/tencentBlock.ns19963.oracleGeneral.zst LIRS cache size   129774, 2842848 req, miss ratio 0.1233, byte miss ratio 0.1233
result/tencentBlock.ns19963.oracleGeneral.zst LIRS cache size   259548, 2842848 req, miss ratio 0.1163, byte miss ratio 0.1163
result/tencentBlock.ns19963.oracleGeneral.zst LeCaR cache size      324, 2842848 req, miss ratio 0.4940, byte miss ratio 0.4940
result/tencentBlock.ns19963.oracleGeneral.zst LeCaR cache size      973, 2842848 req, miss ratio 0.4146, byte miss ratio 0.4146
result/tencentBlock.ns19963.oracleGeneral.zst LeCaR cache size     3244, 2842848 req, miss ratio 0.2835, byte miss ratio 0.2835
result/tencentBlock.ns19963.oracleGeneral.zst LeCaR cache size     9733, 2842848 req, miss ratio 0.2587, byte miss ratio 0.2587
result/tencentBlock.ns19963.oracleGeneral.zst LeCaR cache size    32443, 2842848 req, miss ratio 0.1850, byte miss ratio 0.1850
result/tencentBlock.ns19963.oracleGeneral.zst LeCaR cache size    64887, 2842848 req, miss ratio 0.1459, byte miss ratio 0.1459
result/tencentBlock.ns19963.oracleGeneral.zst LeCaR cache size   129774, 2842848 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns19963.oracleGeneral.zst LeCaR cache size   259548, 2842848 req, miss ratio 0.1155, byte miss ratio 0.1155
result/tencentBlock.ns19963.oracleGeneral.zst FIFO cache size      324, 2842848 req, miss ratio 0.6338, byte miss ratio 0.6338
result/tencentBlock.ns19963.oracleGeneral.zst FIFO cache size      973, 2842848 req, miss ratio 0.4697, byte miss ratio 0.4697
result/tencentBlock.ns19963.oracleGeneral.zst FIFO cache size     3244, 2842848 req, miss ratio 0.3527, byte miss ratio 0.3527
result/tencentBlock.ns19963.oracleGeneral.zst FIFO cache size     9733, 2842848 req, miss ratio 0.2871, byte miss ratio 0.2871
result/tencentBlock.ns19963.oracleGeneral.zst FIFO cache size    32443, 2842848 req, miss ratio 0.2041, byte miss ratio 0.2041
result/tencentBlock.ns19963.oracleGeneral.zst FIFO cache size    64887, 2842848 req, miss ratio 0.1654, byte miss ratio 0.1654
result/tencentBlock.ns19963.oracleGeneral.zst FIFO cache size   129774, 2842848 req, miss ratio 0.1380, byte miss ratio 0.1380
result/tencentBlock.ns19963.oracleGeneral.zst FIFO cache size   259548, 2842848 req, miss ratio 0.1226, byte miss ratio 0.1226
result/tencentBlock.ns19963.oracleGeneral.zst clock2 cache size      324, 2842848 req, miss ratio 0.4873, byte miss ratio 0.4873
result/tencentBlock.ns19963.oracleGeneral.zst clock2 cache size      973, 2842848 req, miss ratio 0.4121, byte miss ratio 0.4121
result/tencentBlock.ns19963.oracleGeneral.zst clock2 cache size     3244, 2842848 req, miss ratio 0.2846, byte miss ratio 0.2846
result/tencentBlock.ns19963.oracleGeneral.zst clock2 cache size     9733, 2842848 req, miss ratio 0.2579, byte miss ratio 0.2579
result/tencentBlock.ns19963.oracleGeneral.zst clock2 cache size    32443, 2842848 req, miss ratio 0.1918, byte miss ratio 0.1918
result/tencentBlock.ns19963.oracleGeneral.zst clock2 cache size    64887, 2842848 req, miss ratio 0.1510, byte miss ratio 0.1510
result/tencentBlock.ns19963.oracleGeneral.zst clock2 cache size   129774, 2842848 req, miss ratio 0.1209, byte miss ratio 0.1209
result/tencentBlock.ns19963.oracleGeneral.zst clock2 cache size   259548, 2842848 req, miss ratio 0.1155, byte miss ratio 0.1155
result/tencentBlock.ns19963.oracleGeneral.zst S3FIFO-1 cache size      324, 2842848 req, miss ratio 0.4810, byte miss ratio 0.4810
result/tencentBlock.ns19963.oracleGeneral.zst S3FIFO-1 cache size      973, 2842848 req, miss ratio 0.3671, byte miss ratio 0.3671
result/tencentBlock.ns19963.oracleGeneral.zst S3FIFO-1 cache size     3244, 2842848 req, miss ratio 0.2738, byte miss ratio 0.2738
result/tencentBlock.ns19963.oracleGeneral.zst S3FIFO-1 cache size     9733, 2842848 req, miss ratio 0.2385, byte miss ratio 0.2385
result/tencentBlock.ns19963.oracleGeneral.zst S3FIFO-1 cache size    32443, 2842848 req, miss ratio 0.1854, byte miss ratio 0.1854
result/tencentBlock.ns19963.oracleGeneral.zst S3FIFO-1 cache size    64887, 2842848 req, miss ratio 0.1370, byte miss ratio 0.1370
result/tencentBlock.ns19963.oracleGeneral.zst S3FIFO-1 cache size   129774, 2842848 req, miss ratio 0.1196, byte miss ratio 0.1196
result/tencentBlock.ns19963.oracleGeneral.zst S3FIFO-1 cache size   259548, 2842848 req, miss ratio 0.1155, byte miss ratio 0.1155
result/tencentBlock.ns19963.oracleGeneral.zst Clock cache size      324, 2842848 req, miss ratio 0.4954, byte miss ratio 0.4954
result/tencentBlock.ns19963.oracleGeneral.zst Clock cache size      973, 2842848 req, miss ratio 0.4132, byte miss ratio 0.4132
result/tencentBlock.ns19963.oracleGeneral.zst Clock cache size     3244, 2842848 req, miss ratio 0.3001, byte miss ratio 0.3001
result/tencentBlock.ns19963.oracleGeneral.zst Clock cache size     9733, 2842848 req, miss ratio 0.2583, byte miss ratio 0.2583
result/tencentBlock.ns19963.oracleGeneral.zst Clock cache size    32443, 2842848 req, miss ratio 0.1898, byte miss ratio 0.1898
result/tencentBlock.ns19963.oracleGeneral.zst Clock cache size    64887, 2842848 req, miss ratio 0.1495, byte miss ratio 0.1495
result/tencentBlock.ns19963.oracleGeneral.zst Clock cache size   129774, 2842848 req, miss ratio 0.1224, byte miss ratio 0.1224
result/tencentBlock.ns19963.oracleGeneral.zst Clock cache size   259548, 2842848 req, miss ratio 0.1155, byte miss ratio 0.1155
result/tencentBlock.ns19963.oracleGeneral.zst Cacheus cache size      324, 2842848 req, miss ratio 0.4798, byte miss ratio 0.4798
result/tencentBlock.ns19963.oracleGeneral.zst Cacheus cache size      973, 2842848 req, miss ratio 0.3903, byte miss ratio 0.3903
result/tencentBlock.ns19963.oracleGeneral.zst Cacheus cache size     3244, 2842848 req, miss ratio 0.2786, byte miss ratio 0.2786
result/tencentBlock.ns19963.oracleGeneral.zst Cacheus cache size     9733, 2842848 req, miss ratio 0.2428, byte miss ratio 0.2428
result/tencentBlock.ns19963.oracleGeneral.zst Cacheus cache size    32443, 2842848 req, miss ratio 0.1835, byte miss ratio 0.1835
result/tencentBlock.ns19963.oracleGeneral.zst Cacheus cache size    64887, 2842848 req, miss ratio 0.1407, byte miss ratio 0.1407
result/tencentBlock.ns19963.oracleGeneral.zst Cacheus cache size   129774, 2842848 req, miss ratio 0.1227, byte miss ratio 0.1227
result/tencentBlock.ns19963.oracleGeneral.zst Cacheus cache size   259548, 2842848 req, miss ratio 0.1165, byte miss ratio 0.1165
result/tencentBlock.ns19963.oracleGeneral.zst S3FIFO-d-1 cache size      324, 2842848 req, miss ratio 0.4709, byte miss ratio 0.4709
result/tencentBlock.ns19963.oracleGeneral.zst S3FIFO-d-1 cache size      973, 2842848 req, miss ratio 0.3671, byte miss ratio 0.3671
result/tencentBlock.ns19963.oracleGeneral.zst S3FIFO-d-1 cache size     3244, 2842848 req, miss ratio 0.2737, byte miss ratio 0.2737
result/tencentBlock.ns19963.oracleGeneral.zst S3FIFO-d-1 cache size     9733, 2842848 req, miss ratio 0.2386, byte miss ratio 0.2386
result/tencentBlock.ns19963.oracleGeneral.zst S3FIFO-d-1 cache size    32443, 2842848 req, miss ratio 0.1860, byte miss ratio 0.1860
result/tencentBlock.ns19963.oracleGeneral.zst S3FIFO-d-1 cache size    64887, 2842848 req, miss ratio 0.1369, byte miss ratio 0.1369
result/tencentBlock.ns19963.oracleGeneral.zst S3FIFO-d-1 cache size   129774, 2842848 req, miss ratio 0.1196, byte miss ratio 0.1196
result/tencentBlock.ns19963.oracleGeneral.zst S3FIFO-d-1 cache size   259548, 2842848 req, miss ratio 0.1155, byte miss ratio 0.1155
result/tencentBlock.ns19963.oracleGeneral.zst LRB cache size      324, 2842848 req, miss ratio 0.4953, byte miss ratio 0.4953
result/tencentBlock.ns19963.oracleGeneral.zst LRB cache size      973, 2842848 req, miss ratio 0.3670, byte miss ratio 0.3670
result/tencentBlock.ns19963.oracleGeneral.zst LRB cache size     3244, 2842848 req, miss ratio 0.2822, byte miss ratio 0.2822
result/tencentBlock.ns19963.oracleGeneral.zst LRB cache size     9733, 2842848 req, miss ratio 0.2492, byte miss ratio 0.2492
result/tencentBlock.ns19963.oracleGeneral.zst LRB cache size    32443, 2842848 req, miss ratio 0.1919, byte miss ratio 0.1919
result/tencentBlock.ns19963.oracleGeneral.zst LRB cache size    64887, 2842848 req, miss ratio 0.1371, byte miss ratio 0.1371
result/tencentBlock.ns19963.oracleGeneral.zst LRB cache size   129774, 2842848 req, miss ratio 0.1205, byte miss ratio 0.1205
result/tencentBlock.ns19963.oracleGeneral.zst LRB cache size   259548, 2842848 req, miss ratio 0.1154, byte miss ratio 0.1154
result/tencentBlock.ns19963.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      324, 2842848 req, miss ratio 0.5411, byte miss ratio 0.5411
result/tencentBlock.ns19963.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      973, 2842848 req, miss ratio 0.4218, byte miss ratio 0.4218
result/tencentBlock.ns19963.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     3244, 2842848 req, miss ratio 0.3066, byte miss ratio 0.3066
result/tencentBlock.ns19963.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     9733, 2842848 req, miss ratio 0.2638, byte miss ratio 0.2638
result/tencentBlock.ns19963.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    32443, 2842848 req, miss ratio 0.2036, byte miss ratio 0.2036
result/tencentBlock.ns19963.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    64887, 2842848 req, miss ratio 0.1655, byte miss ratio 0.1655
result/tencentBlock.ns19963.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   129774, 2842848 req, miss ratio 0.1308, byte miss ratio 0.1308
result/tencentBlock.ns19963.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   259548, 2842848 req, miss ratio 0.1197, byte miss ratio 0.1197
result/tencentBlock.ns19963.oracleGeneral.zst S4LRU(25:25:25:25) cache size      324, 2842848 req, miss ratio 0.5326, byte miss ratio 0.5326
result/tencentBlock.ns19963.oracleGeneral.zst S4LRU(25:25:25:25) cache size      973, 2842848 req, miss ratio 0.3889, byte miss ratio 0.3889
result/tencentBlock.ns19963.oracleGeneral.zst S4LRU(25:25:25:25) cache size     3244, 2842848 req, miss ratio 0.2768, byte miss ratio 0.2768
result/tencentBlock.ns19963.oracleGeneral.zst S4LRU(25:25:25:25) cache size     9733, 2842848 req, miss ratio 0.2545, byte miss ratio 0.2545
result/tencentBlock.ns19963.oracleGeneral.zst S4LRU(25:25:25:25) cache size    32443, 2842848 req, miss ratio 0.2081, byte miss ratio 0.2081
result/tencentBlock.ns19963.oracleGeneral.zst S4LRU(25:25:25:25) cache size    64887, 2842848 req, miss ratio 0.1461, byte miss ratio 0.1461
result/tencentBlock.ns19963.oracleGeneral.zst S4LRU(25:25:25:25) cache size   129774, 2842848 req, miss ratio 0.1205, byte miss ratio 0.1205
result/tencentBlock.ns19963.oracleGeneral.zst S4LRU(25:25:25:25) cache size   259548, 2842848 req, miss ratio 0.1155, byte miss ratio 0.1155
result/tencentBlock.ns19963.oracleGeneral.zst B-LRU cache size      324, 2842848 req, miss ratio 0.5161, byte miss ratio 0.5161
result/tencentBlock.ns19963.oracleGeneral.zst B-LRU cache size      973, 2842848 req, miss ratio 0.4278, byte miss ratio 0.4278
result/tencentBlock.ns19963.oracleGeneral.zst B-LRU cache size     3244, 2842848 req, miss ratio 0.3219, byte miss ratio 0.3219
result/tencentBlock.ns19963.oracleGeneral.zst B-LRU cache size     9733, 2842848 req, miss ratio 0.2802, byte miss ratio 0.2802
result/tencentBlock.ns19963.oracleGeneral.zst B-LRU cache size    32443, 2842848 req, miss ratio 0.2106, byte miss ratio 0.2106
result/tencentBlock.ns19963.oracleGeneral.zst B-LRU cache size    64887, 2842848 req, miss ratio 0.1781, byte miss ratio 0.1781
result/tencentBlock.ns19963.oracleGeneral.zst B-LRU cache size   129774, 2842848 req, miss ratio 0.1704, byte miss ratio 0.1704
result/tencentBlock.ns19963.oracleGeneral.zst B-LRU cache size   259548, 2842848 req, miss ratio 0.1702, byte miss ratio 0.1702
result/tencentBlock.ns19963.oracleGeneral.zst TwoQ cache size      324, 2842848 req, miss ratio 0.4748, byte miss ratio 0.4748
result/tencentBlock.ns19963.oracleGeneral.zst TwoQ cache size      973, 2842848 req, miss ratio 0.3662, byte miss ratio 0.3662
result/tencentBlock.ns19963.oracleGeneral.zst TwoQ cache size     3244, 2842848 req, miss ratio 0.2753, byte miss ratio 0.2753
result/tencentBlock.ns19963.oracleGeneral.zst TwoQ cache size     9733, 2842848 req, miss ratio 0.2401, byte miss ratio 0.2401
