result/tencentBlock.ns4235.oracleGeneral.zst LeCaR cache size      221, 19257092 req, miss ratio 0.8841, byte miss ratio 0.8841
result/tencentBlock.ns4235.oracleGeneral.zst LeCaR cache size      664, 19257092 req, miss ratio 0.7780, byte miss ratio 0.7780
result/tencentBlock.ns4235.oracleGeneral.zst LeCaR cache size     2213, 19257092 req, miss ratio 0.6397, byte miss ratio 0.6397
result/tencentBlock.ns4235.oracleGeneral.zst LeCaR cache size     6641, 19257092 req, miss ratio 0.5373, byte miss ratio 0.5373
result/tencentBlock.ns4235.oracleGeneral.zst LeCaR cache size    22136, 19257092 req, miss ratio 0.3484, byte miss ratio 0.3484
result/tencentBlock.ns4235.oracleGeneral.zst LeCaR cache size    44273, 19257092 req, miss ratio 0.1703, byte miss ratio 0.1703
result/tencentBlock.ns4235.oracleGeneral.zst LeCaR cache size    88547, 19257092 req, miss ratio 0.0524, byte miss ratio 0.0524
result/tencentBlock.ns4235.oracleGeneral.zst LeCaR cache size   177094, 19257092 req, miss ratio 0.0138, byte miss ratio 0.0138
result/tencentBlock.ns4235.oracleGeneral.zst LRU cache size      221, 19257092 req, miss ratio 0.8945, byte miss ratio 0.8945
result/tencentBlock.ns4235.oracleGeneral.zst LRU cache size      664, 19257092 req, miss ratio 0.7904, byte miss ratio 0.7904
result/tencentBlock.ns4235.oracleGeneral.zst LRU cache size     2213, 19257092 req, miss ratio 0.6487, byte miss ratio 0.6487
result/tencentBlock.ns4235.oracleGeneral.zst LRU cache size     6641, 19257092 req, miss ratio 0.5441, byte miss ratio 0.5441
result/tencentBlock.ns4235.oracleGeneral.zst LRU cache size    22136, 19257092 req, miss ratio 0.4528, byte miss ratio 0.4528
result/tencentBlock.ns4235.oracleGeneral.zst LRU cache size    44273, 19257092 req, miss ratio 0.2300, byte miss ratio 0.2300
result/tencentBlock.ns4235.oracleGeneral.zst LRU cache size    88547, 19257092 req, miss ratio 0.0587, byte miss ratio 0.0587
result/tencentBlock.ns4235.oracleGeneral.zst LRU cache size   177094, 19257092 req, miss ratio 0.0142, byte miss ratio 0.0142
result/tencentBlock.ns4235.oracleGeneral.zst Clock cache size      221, 19257092 req, miss ratio 0.8894, byte miss ratio 0.8894
result/tencentBlock.ns4235.oracleGeneral.zst Clock cache size      664, 19257092 req, miss ratio 0.7813, byte miss ratio 0.7813
result/tencentBlock.ns4235.oracleGeneral.zst Clock cache size     2213, 19257092 req, miss ratio 0.6413, byte miss ratio 0.6413
result/tencentBlock.ns4235.oracleGeneral.zst Clock cache size     6641, 19257092 req, miss ratio 0.5409, byte miss ratio 0.5409
result/tencentBlock.ns4235.oracleGeneral.zst Clock cache size    22136, 19257092 req, miss ratio 0.4382, byte miss ratio 0.4382
result/tencentBlock.ns4235.oracleGeneral.zst Clock cache size    44273, 19257092 req, miss ratio 0.2484, byte miss ratio 0.2484
result/tencentBlock.ns4235.oracleGeneral.zst Clock cache size    88547, 19257092 req, miss ratio 0.0568, byte miss ratio 0.0568
result/tencentBlock.ns4235.oracleGeneral.zst Clock cache size   177094, 19257092 req, miss ratio 0.0142, byte miss ratio 0.0142
result/tencentBlock.ns4235.oracleGeneral.zst LIRS cache size      221, 19257092 req, miss ratio 0.8095, byte miss ratio 0.8095
result/tencentBlock.ns4235.oracleGeneral.zst LIRS cache size      664, 19257092 req, miss ratio 0.7290, byte miss ratio 0.7290
result/tencentBlock.ns4235.oracleGeneral.zst LIRS cache size     2213, 19257092 req, miss ratio 0.6345, byte miss ratio 0.6345
