result/tencentBlock.ns1968.oracleGeneral.zst FIFO cache size      777, 1667757 req, miss ratio 0.8306, byte miss ratio 0.8306
result/tencentBlock.ns1968.oracleGeneral.zst FIFO cache size     2333, 1667757 req, miss ratio 0.7953, byte miss ratio 0.7953
result/tencentBlock.ns1968.oracleGeneral.zst FIFO cache size     7777, 1667757 req, miss ratio 0.7443, byte miss ratio 0.7443
result/tencentBlock.ns1968.oracleGeneral.zst FIFO cache size    23333, 1667757 req, miss ratio 0.6751, byte miss ratio 0.6751
result/tencentBlock.ns1968.oracleGeneral.zst FIFO cache size    77777, 1667757 req, miss ratio 0.5963, byte miss ratio 0.5963
result/tencentBlock.ns1968.oracleGeneral.zst FIFO cache size   155555, 1667757 req, miss ratio 0.5487, byte miss ratio 0.5487
result/tencentBlock.ns1968.oracleGeneral.zst FIFO cache size   311110, 1667757 req, miss ratio 0.5141, byte miss ratio 0.5141
result/tencentBlock.ns1968.oracleGeneral.zst FIFO cache size   622221, 1667757 req, miss ratio 0.4969, byte miss ratio 0.4969
result/tencentBlock.ns1968.oracleGeneral.zst Clock cache size      777, 1667757 req, miss ratio 0.8089, byte miss ratio 0.8089
result/tencentBlock.ns1968.oracleGeneral.zst Clock cache size     2333, 1667757 req, miss ratio 0.7801, byte miss ratio 0.7801
result/tencentBlock.ns1968.oracleGeneral.zst Clock cache size     7777, 1667757 req, miss ratio 0.7263, byte miss ratio 0.7263
result/tencentBlock.ns1968.oracleGeneral.zst Clock cache size    23333, 1667757 req, miss ratio 0.6508, byte miss ratio 0.6508
result/tencentBlock.ns1968.oracleGeneral.zst Clock cache size    77777, 1667757 req, miss ratio 0.5629, byte miss ratio 0.5629
result/tencentBlock.ns1968.oracleGeneral.zst Clock cache size   155555, 1667757 req, miss ratio 0.5201, byte miss ratio 0.5201
result/tencentBlock.ns1968.oracleGeneral.zst Clock cache size   311110, 1667757 req, miss ratio 0.4945, byte miss ratio 0.4945
result/tencentBlock.ns1968.oracleGeneral.zst Clock cache size   622221, 1667757 req, miss ratio 0.4807, byte miss ratio 0.4807
result/tencentBlock.ns1968.oracleGeneral.zst S3FIFO-1 cache size      777, 1667757 req, miss ratio 0.7888, byte miss ratio 0.7888
result/tencentBlock.ns1968.oracleGeneral.zst S3FIFO-1 cache size     2333, 1667757 req, miss ratio 0.7381, byte miss ratio 0.7381
result/tencentBlock.ns1968.oracleGeneral.zst S3FIFO-1 cache size     7777, 1667757 req, miss ratio 0.6731, byte miss ratio 0.6731
result/tencentBlock.ns1968.oracleGeneral.zst S3FIFO-1 cache size    23333, 1667757 req, miss ratio 0.6093, byte miss ratio 0.6093
result/tencentBlock.ns1968.oracleGeneral.zst S3FIFO-1 cache size    77777, 1667757 req, miss ratio 0.5304, byte miss ratio 0.5304
result/tencentBlock.ns1968.oracleGeneral.zst S3FIFO-1 cache size   155555, 1667757 req, miss ratio 0.5045, byte miss ratio 0.5045
result/tencentBlock.ns1968.oracleGeneral.zst S3FIFO-1 cache size   311110, 1667757 req, miss ratio 0.4903, byte miss ratio 0.4903
result/tencentBlock.ns1968.oracleGeneral.zst S3FIFO-1 cache size   622221, 1667757 req, miss ratio 0.4807, byte miss ratio 0.4807
result/tencentBlock.ns1968.oracleGeneral.zst LRU cache size      777, 1667757 req, miss ratio 0.8121, byte miss ratio 0.8121
result/tencentBlock.ns1968.oracleGeneral.zst LRU cache size     2333, 1667757 req, miss ratio 0.7822, byte miss ratio 0.7822
result/tencentBlock.ns1968.oracleGeneral.zst LRU cache size     7777, 1667757 req, miss ratio 0.7296, byte miss ratio 0.7296
result/tencentBlock.ns1968.oracleGeneral.zst LRU cache size    23333, 1667757 req, miss ratio 0.6565, byte miss ratio 0.6565
result/tencentBlock.ns1968.oracleGeneral.zst LRU cache size    77777, 1667757 req, miss ratio 0.5666, byte miss ratio 0.5666
