result/tencentBlock.ns3863.oracleGeneral.zst LHD cache size      176, 2776780 req, miss ratio 0.3075, byte miss ratio 0.3075
result/tencentBlock.ns3863.oracleGeneral.zst LHD cache size      529, 2776780 req, miss ratio 0.2571, byte miss ratio 0.2571
result/tencentBlock.ns3863.oracleGeneral.zst LHD cache size     1763, 2776780 req, miss ratio 0.2207, byte miss ratio 0.2207
result/tencentBlock.ns3863.oracleGeneral.zst LHD cache size     5290, 2776780 req, miss ratio 0.1878, byte miss ratio 0.1878
result/tencentBlock.ns3863.oracleGeneral.zst LHD cache size    17634, 2776780 req, miss ratio 0.1567, byte miss ratio 0.1567
result/tencentBlock.ns3863.oracleGeneral.zst LHD cache size    35269, 2776780 req, miss ratio 0.1278, byte miss ratio 0.1278
result/tencentBlock.ns3863.oracleGeneral.zst LHD cache size    70538, 2776780 req, miss ratio 0.0919, byte miss ratio 0.0919
result/tencentBlock.ns3863.oracleGeneral.zst LHD cache size   141076, 2776780 req, miss ratio 0.0652, byte miss ratio 0.0652
result/tencentBlock.ns3863.oracleGeneral.zst Cacheus cache size      176, 2776780 req, miss ratio 0.2999, byte miss ratio 0.2999
result/tencentBlock.ns3863.oracleGeneral.zst Cacheus cache size      529, 2776780 req, miss ratio 0.2455, byte miss ratio 0.2455
result/tencentBlock.ns3863.oracleGeneral.zst Cacheus cache size     1763, 2776780 req, miss ratio 0.2115, byte miss ratio 0.2115
result/tencentBlock.ns3863.oracleGeneral.zst Cacheus cache size     5290, 2776780 req, miss ratio 0.1785, byte miss ratio 0.1785
result/tencentBlock.ns3863.oracleGeneral.zst Cacheus cache size    17634, 2776780 req, miss ratio 0.1513, byte miss ratio 0.1513
result/tencentBlock.ns3863.oracleGeneral.zst Cacheus cache size    35269, 2776780 req, miss ratio 0.1222, byte miss ratio 0.1222
result/tencentBlock.ns3863.oracleGeneral.zst Cacheus cache size    70538, 2776780 req, miss ratio 0.0914, byte miss ratio 0.0914
result/tencentBlock.ns3863.oracleGeneral.zst Cacheus cache size   141076, 2776780 req, miss ratio 0.0649, byte miss ratio 0.0649
result/tencentBlock.ns3863.oracleGeneral.zst Clock cache size      176, 2776780 req, miss ratio 0.3294, byte miss ratio 0.3294
result/tencentBlock.ns3863.oracleGeneral.zst Clock cache size      529, 2776780 req, miss ratio 0.2640, byte miss ratio 0.2640
result/tencentBlock.ns3863.oracleGeneral.zst Clock cache size     1763, 2776780 req, miss ratio 0.2256, byte miss ratio 0.2256
result/tencentBlock.ns3863.oracleGeneral.zst Clock cache size     5290, 2776780 req, miss ratio 0.1907, byte miss ratio 0.1907
result/tencentBlock.ns3863.oracleGeneral.zst Clock cache size    17634, 2776780 req, miss ratio 0.1563, byte miss ratio 0.1563
result/tencentBlock.ns3863.oracleGeneral.zst Clock cache size    35269, 2776780 req, miss ratio 0.1270, byte miss ratio 0.1270
result/tencentBlock.ns3863.oracleGeneral.zst Clock cache size    70538, 2776780 req, miss ratio 0.0909, byte miss ratio 0.0909
result/tencentBlock.ns3863.oracleGeneral.zst Clock cache size   141076, 2776780 req, miss ratio 0.0645, byte miss ratio 0.0645
result/tencentBlock.ns3863.oracleGeneral.zst LRU cache size      176, 2776780 req, miss ratio 0.3349, byte miss ratio 0.3349
result/tencentBlock.ns3863.oracleGeneral.zst LRU cache size      529, 2776780 req, miss ratio 0.2684, byte miss ratio 0.2684
result/tencentBlock.ns3863.oracleGeneral.zst LRU cache size     1763, 2776780 req, miss ratio 0.2279, byte miss ratio 0.2279
result/tencentBlock.ns3863.oracleGeneral.zst LRU cache size     5290, 2776780 req, miss ratio 0.1934, byte miss ratio 0.1934
result/tencentBlock.ns3863.oracleGeneral.zst LRU cache size    17634, 2776780 req, miss ratio 0.1576, byte miss ratio 0.1576
result/tencentBlock.ns3863.oracleGeneral.zst LRU cache size    35269, 2776780 req, miss ratio 0.1264, byte miss ratio 0.1264
result/tencentBlock.ns3863.oracleGeneral.zst LRU cache size    70538, 2776780 req, miss ratio 0.0904, byte miss ratio 0.0904
result/tencentBlock.ns3863.oracleGeneral.zst LRU cache size   141076, 2776780 req, miss ratio 0.0643, byte miss ratio 0.0643
result/tencentBlock.ns3863.oracleGeneral.zst clock2 cache size      176, 2776780 req, miss ratio 0.3253, byte miss ratio 0.3253
result/tencentBlock.ns3863.oracleGeneral.zst clock2 cache size      529, 2776780 req, miss ratio 0.2610, byte miss ratio 0.2610
result/tencentBlock.ns3863.oracleGeneral.zst clock2 cache size     1763, 2776780 req, miss ratio 0.2242, byte miss ratio 0.2242
result/tencentBlock.ns3863.oracleGeneral.zst clock2 cache size     5290, 2776780 req, miss ratio 0.1891, byte miss ratio 0.1891
