result/tencentBlock.ns4105.oracleGeneral.zst Cacheus cache size      103, 3851735 req, miss ratio 0.2834, byte miss ratio 0.2834
result/tencentBlock.ns4105.oracleGeneral.zst Cacheus cache size      310, 3851735 req, miss ratio 0.2202, byte miss ratio 0.2202
result/tencentBlock.ns4105.oracleGeneral.zst Cacheus cache size     1035, 3851735 req, miss ratio 0.1867, byte miss ratio 0.1867
result/tencentBlock.ns4105.oracleGeneral.zst Cacheus cache size     3107, 3851735 req, miss ratio 0.1579, byte miss ratio 0.1579
result/tencentBlock.ns4105.oracleGeneral.zst Cacheus cache size    10358, 3851735 req, miss ratio 0.1199, byte miss ratio 0.1199
result/tencentBlock.ns4105.oracleGeneral.zst Cacheus cache size    20716, 3851735 req, miss ratio 0.0880, byte miss ratio 0.0880
result/tencentBlock.ns4105.oracleGeneral.zst Cacheus cache size    41433, 3851735 req, miss ratio 0.0474, byte miss ratio 0.0474
result/tencentBlock.ns4105.oracleGeneral.zst Cacheus cache size    82867, 3851735 req, miss ratio 0.0276, byte miss ratio 0.0276
result/tencentBlock.ns4105.oracleGeneral.zst LeCaR cache size      103, 3851735 req, miss ratio 0.2950, byte miss ratio 0.2950
result/tencentBlock.ns4105.oracleGeneral.zst LeCaR cache size      310, 3851735 req, miss ratio 0.2270, byte miss ratio 0.2270
result/tencentBlock.ns4105.oracleGeneral.zst LeCaR cache size     1035, 3851735 req, miss ratio 0.1936, byte miss ratio 0.1936
result/tencentBlock.ns4105.oracleGeneral.zst LeCaR cache size     3107, 3851735 req, miss ratio 0.1640, byte miss ratio 0.1640
result/tencentBlock.ns4105.oracleGeneral.zst LeCaR cache size    10358, 3851735 req, miss ratio 0.1219, byte miss ratio 0.1219
result/tencentBlock.ns4105.oracleGeneral.zst LeCaR cache size    20716, 3851735 req, miss ratio 0.0929, byte miss ratio 0.0929
result/tencentBlock.ns4105.oracleGeneral.zst LeCaR cache size    41433, 3851735 req, miss ratio 0.0476, byte miss ratio 0.0476
result/tencentBlock.ns4105.oracleGeneral.zst LeCaR cache size    82867, 3851735 req, miss ratio 0.0275, byte miss ratio 0.0275
result/tencentBlock.ns4105.oracleGeneral.zst LRU cache size      103, 3851735 req, miss ratio 0.3162, byte miss ratio 0.3162
result/tencentBlock.ns4105.oracleGeneral.zst LRU cache size      310, 3851735 req, miss ratio 0.2329, byte miss ratio 0.2329
result/tencentBlock.ns4105.oracleGeneral.zst LRU cache size     1035, 3851735 req, miss ratio 0.2008, byte miss ratio 0.2008
result/tencentBlock.ns4105.oracleGeneral.zst LRU cache size     3107, 3851735 req, miss ratio 0.1705, byte miss ratio 0.1705
result/tencentBlock.ns4105.oracleGeneral.zst LRU cache size    10358, 3851735 req, miss ratio 0.1250, byte miss ratio 0.1250
result/tencentBlock.ns4105.oracleGeneral.zst LRU cache size    20716, 3851735 req, miss ratio 0.0952, byte miss ratio 0.0952
result/tencentBlock.ns4105.oracleGeneral.zst LRU cache size    41433, 3851735 req, miss ratio 0.0468, byte miss ratio 0.0468
result/tencentBlock.ns4105.oracleGeneral.zst LRU cache size    82867, 3851735 req, miss ratio 0.0276, byte miss ratio 0.0276
result/tencentBlock.ns4105.oracleGeneral.zst LIRS cache size      103, 3851735 req, miss ratio 0.2624, byte miss ratio 0.2624
result/tencentBlock.ns4105.oracleGeneral.zst LIRS cache size      310, 3851735 req, miss ratio 0.2274, byte miss ratio 0.2274
result/tencentBlock.ns4105.oracleGeneral.zst LIRS cache size     1035, 3851735 req, miss ratio 0.1828, byte miss ratio 0.1828
result/tencentBlock.ns4105.oracleGeneral.zst LIRS cache size     3107, 3851735 req, miss ratio 0.1500, byte miss ratio 0.1500
result/tencentBlock.ns4105.oracleGeneral.zst LIRS cache size    10358, 3851735 req, miss ratio 0.1146, byte miss ratio 0.1146
result/tencentBlock.ns4105.oracleGeneral.zst LIRS cache size    20716, 3851735 req, miss ratio 0.0831, byte miss ratio 0.0831
result/tencentBlock.ns4105.oracleGeneral.zst LIRS cache size    41433, 3851735 req, miss ratio 0.0476, byte miss ratio 0.0476
result/tencentBlock.ns4105.oracleGeneral.zst LIRS cache size    82867, 3851735 req, miss ratio 0.0300, byte miss ratio 0.0300
result/tencentBlock.ns4105.oracleGeneral.zst ARC cache size      103, 3851735 req, miss ratio 0.2578, byte miss ratio 0.2578
result/tencentBlock.ns4105.oracleGeneral.zst ARC cache size      310, 3851735 req, miss ratio 0.2160, byte miss ratio 0.2160
result/tencentBlock.ns4105.oracleGeneral.zst ARC cache size     1035, 3851735 req, miss ratio 0.1801, byte miss ratio 0.1801
result/tencentBlock.ns4105.oracleGeneral.zst ARC cache size     3107, 3851735 req, miss ratio 0.1497, byte miss ratio 0.1497
result/tencentBlock.ns4105.oracleGeneral.zst ARC cache size    10358, 3851735 req, miss ratio 0.1156, byte miss ratio 0.1156
result/tencentBlock.ns4105.oracleGeneral.zst ARC cache size    20716, 3851735 req, miss ratio 0.0899, byte miss ratio 0.0899
result/tencentBlock.ns4105.oracleGeneral.zst ARC cache size    41433, 3851735 req, miss ratio 0.0473, byte miss ratio 0.0473
result/tencentBlock.ns4105.oracleGeneral.zst ARC cache size    82867, 3851735 req, miss ratio 0.0280, byte miss ratio 0.0280
result/tencentBlock.ns4105.oracleGeneral.zst Clock cache size      103, 3851735 req, miss ratio 0.3108, byte miss ratio 0.3108
result/tencentBlock.ns4105.oracleGeneral.zst Clock cache size      310, 3851735 req, miss ratio 0.2308, byte miss ratio 0.2308
result/tencentBlock.ns4105.oracleGeneral.zst Clock cache size     1035, 3851735 req, miss ratio 0.1997, byte miss ratio 0.1997
result/tencentBlock.ns4105.oracleGeneral.zst Clock cache size     3107, 3851735 req, miss ratio 0.1685, byte miss ratio 0.1685
result/tencentBlock.ns4105.oracleGeneral.zst Clock cache size    10358, 3851735 req, miss ratio 0.1280, byte miss ratio 0.1280
result/tencentBlock.ns4105.oracleGeneral.zst Clock cache size    20716, 3851735 req, miss ratio 0.0968, byte miss ratio 0.0968
result/tencentBlock.ns4105.oracleGeneral.zst Clock cache size    41433, 3851735 req, miss ratio 0.0461, byte miss ratio 0.0461
result/tencentBlock.ns4105.oracleGeneral.zst Clock cache size    82867, 3851735 req, miss ratio 0.0283, byte miss ratio 0.0283
result/tencentBlock.ns4105.oracleGeneral.zst S3FIFO-1 cache size      103, 3851735 req, miss ratio 0.2608, byte miss ratio 0.2608
result/tencentBlock.ns4105.oracleGeneral.zst S3FIFO-1 cache size      310, 3851735 req, miss ratio 0.2147, byte miss ratio 0.2147
result/tencentBlock.ns4105.oracleGeneral.zst S3FIFO-1 cache size     1035, 3851735 req, miss ratio 0.1795, byte miss ratio 0.1795
result/tencentBlock.ns4105.oracleGeneral.zst S3FIFO-1 cache size     3107, 3851735 req, miss ratio 0.1506, byte miss ratio 0.1506
result/tencentBlock.ns4105.oracleGeneral.zst S3FIFO-1 cache size    10358, 3851735 req, miss ratio 0.1122, byte miss ratio 0.1122
result/tencentBlock.ns4105.oracleGeneral.zst S3FIFO-1 cache size    20716, 3851735 req, miss ratio 0.0865, byte miss ratio 0.0865
result/tencentBlock.ns4105.oracleGeneral.zst S3FIFO-1 cache size    41433, 3851735 req, miss ratio 0.0495, byte miss ratio 0.0495
result/tencentBlock.ns4105.oracleGeneral.zst S3FIFO-1 cache size    82867, 3851735 req, miss ratio 0.0280, byte miss ratio 0.0280
result/tencentBlock.ns4105.oracleGeneral.zst LHD cache size      103, 3851735 req, miss ratio 0.2856, byte miss ratio 0.2856
result/tencentBlock.ns4105.oracleGeneral.zst LHD cache size      310, 3851735 req, miss ratio 0.2269, byte miss ratio 0.2269
result/tencentBlock.ns4105.oracleGeneral.zst LHD cache size     1035, 3851735 req, miss ratio 0.1925, byte miss ratio 0.1925
result/tencentBlock.ns4105.oracleGeneral.zst LHD cache size     3107, 3851735 req, miss ratio 0.1580, byte miss ratio 0.1580
result/tencentBlock.ns4105.oracleGeneral.zst LHD cache size    10358, 3851735 req, miss ratio 0.1156, byte miss ratio 0.1156
result/tencentBlock.ns4105.oracleGeneral.zst LHD cache size    20716, 3851735 req, miss ratio 0.0908, byte miss ratio 0.0908
result/tencentBlock.ns4105.oracleGeneral.zst LHD cache size    41433, 3851735 req, miss ratio 0.0558, byte miss ratio 0.0558
result/tencentBlock.ns4105.oracleGeneral.zst LHD cache size    82867, 3851735 req, miss ratio 0.0287, byte miss ratio 0.0287
result/tencentBlock.ns4105.oracleGeneral.zst clock2 cache size      103, 3851735 req, miss ratio 0.3080, byte miss ratio 0.3080
result/tencentBlock.ns4105.oracleGeneral.zst clock2 cache size      310, 3851735 req, miss ratio 0.2276, byte miss ratio 0.2276
