result/tencentBlock.ns23698.oracleGeneral.zst clock2 cache size      246, 4354776 req, miss ratio 0.7767, byte miss ratio 0.7767
result/tencentBlock.ns23698.oracleGeneral.zst clock2 cache size      738, 4354776 req, miss ratio 0.7519, byte miss ratio 0.7519
result/tencentBlock.ns23698.oracleGeneral.zst clock2 cache size     2461, 4354776 req, miss ratio 0.7148, byte miss ratio 0.7148
result/tencentBlock.ns23698.oracleGeneral.zst clock2 cache size     7383, 4354776 req, miss ratio 0.5501, byte miss ratio 0.5501
result/tencentBlock.ns23698.oracleGeneral.zst clock2 cache size    24612, 4354776 req, miss ratio 0.2417, byte miss ratio 0.2417
result/tencentBlock.ns23698.oracleGeneral.zst clock2 cache size    49224, 4354776 req, miss ratio 0.1560, byte miss ratio 0.1560
result/tencentBlock.ns23698.oracleGeneral.zst clock2 cache size    98449, 4354776 req, miss ratio 0.1020, byte miss ratio 0.1020
result/tencentBlock.ns23698.oracleGeneral.zst clock2 cache size   196899, 4354776 req, miss ratio 0.0580, byte miss ratio 0.0580
result/tencentBlock.ns23698.oracleGeneral.zst LRU cache size      246, 4354776 req, miss ratio 0.7817, byte miss ratio 0.7817
result/tencentBlock.ns23698.oracleGeneral.zst LRU cache size      738, 4354776 req, miss ratio 0.7544, byte miss ratio 0.7544
result/tencentBlock.ns23698.oracleGeneral.zst LRU cache size     2461, 4354776 req, miss ratio 0.7192, byte miss ratio 0.7192
result/tencentBlock.ns23698.oracleGeneral.zst LRU cache size     7383, 4354776 req, miss ratio 0.5180, byte miss ratio 0.5180
result/tencentBlock.ns23698.oracleGeneral.zst LRU cache size    24612, 4354776 req, miss ratio 0.2516, byte miss ratio 0.2516
result/tencentBlock.ns23698.oracleGeneral.zst LRU cache size    49224, 4354776 req, miss ratio 0.1673, byte miss ratio 0.1673
result/tencentBlock.ns23698.oracleGeneral.zst LRU cache size    98449, 4354776 req, miss ratio 0.0965, byte miss ratio 0.0965
result/tencentBlock.ns23698.oracleGeneral.zst LRU cache size   196899, 4354776 req, miss ratio 0.0579, byte miss ratio 0.0579
result/tencentBlock.ns23698.oracleGeneral.zst LHD cache size      246, 4354776 req, miss ratio 0.7751, byte miss ratio 0.7751
result/tencentBlock.ns23698.oracleGeneral.zst LHD cache size      738, 4354776 req, miss ratio 0.7519, byte miss ratio 0.7519
result/tencentBlock.ns23698.oracleGeneral.zst LHD cache size     2461, 4354776 req, miss ratio 0.6787, byte miss ratio 0.6787
result/tencentBlock.ns23698.oracleGeneral.zst LHD cache size     7383, 4354776 req, miss ratio 0.4385, byte miss ratio 0.4385
result/tencentBlock.ns23698.oracleGeneral.zst LHD cache size    24612, 4354776 req, miss ratio 0.2272, byte miss ratio 0.2272
result/tencentBlock.ns23698.oracleGeneral.zst LHD cache size    49224, 4354776 req, miss ratio 0.1551, byte miss ratio 0.1551
result/tencentBlock.ns23698.oracleGeneral.zst LHD cache size    98449, 4354776 req, miss ratio 0.0950, byte miss ratio 0.0950
result/tencentBlock.ns23698.oracleGeneral.zst LHD cache size   196899, 4354776 req, miss ratio 0.0587, byte miss ratio 0.0587
result/tencentBlock.ns23698.oracleGeneral.zst LIRS cache size      246, 4354776 req, miss ratio 0.7764, byte miss ratio 0.7764
result/tencentBlock.ns23698.oracleGeneral.zst LIRS cache size      738, 4354776 req, miss ratio 0.7242, byte miss ratio 0.7242
result/tencentBlock.ns23698.oracleGeneral.zst LIRS cache size     2461, 4354776 req, miss ratio 0.6418, byte miss ratio 0.6418
result/tencentBlock.ns23698.oracleGeneral.zst LIRS cache size     7383, 4354776 req, miss ratio 0.4099, byte miss ratio 0.4099
result/tencentBlock.ns23698.oracleGeneral.zst LIRS cache size    24612, 4354776 req, miss ratio 0.2238, byte miss ratio 0.2238
result/tencentBlock.ns23698.oracleGeneral.zst LIRS cache size    49224, 4354776 req, miss ratio 0.1522, byte miss ratio 0.1522
result/tencentBlock.ns23698.oracleGeneral.zst LIRS cache size    98449, 4354776 req, miss ratio 0.0925, byte miss ratio 0.0925
result/tencentBlock.ns23698.oracleGeneral.zst LIRS cache size   196899, 4354776 req, miss ratio 0.0585, byte miss ratio 0.0585
result/tencentBlock.ns23698.oracleGeneral.zst Cacheus cache size      246, 4354776 req, miss ratio 0.7633, byte miss ratio 0.7633
result/tencentBlock.ns23698.oracleGeneral.zst Cacheus cache size      738, 4354776 req, miss ratio 0.7316, byte miss ratio 0.7316
result/tencentBlock.ns23698.oracleGeneral.zst Cacheus cache size     2461, 4354776 req, miss ratio 0.6731, byte miss ratio 0.6731
result/tencentBlock.ns23698.oracleGeneral.zst Cacheus cache size     7383, 4354776 req, miss ratio 0.4640, byte miss ratio 0.4640
result/tencentBlock.ns23698.oracleGeneral.zst Cacheus cache size    24612, 4354776 req, miss ratio 0.2412, byte miss ratio 0.2412
result/tencentBlock.ns23698.oracleGeneral.zst Cacheus cache size    49224, 4354776 req, miss ratio 0.1590, byte miss ratio 0.1590
result/tencentBlock.ns23698.oracleGeneral.zst Cacheus cache size    98449, 4354776 req, miss ratio 0.0962, byte miss ratio 0.0962
result/tencentBlock.ns23698.oracleGeneral.zst Cacheus cache size   196899, 4354776 req, miss ratio 0.0578, byte miss ratio 0.0578
result/tencentBlock.ns23698.oracleGeneral.zst LeCaR cache size      246, 4354776 req, miss ratio 0.7765, byte miss ratio 0.7765
result/tencentBlock.ns23698.oracleGeneral.zst LeCaR cache size      738, 4354776 req, miss ratio 0.7503, byte miss ratio 0.7503
result/tencentBlock.ns23698.oracleGeneral.zst LeCaR cache size     2461, 4354776 req, miss ratio 0.7101, byte miss ratio 0.7101
result/tencentBlock.ns23698.oracleGeneral.zst LeCaR cache size     7383, 4354776 req, miss ratio 0.4931, byte miss ratio 0.4931
result/tencentBlock.ns23698.oracleGeneral.zst LeCaR cache size    24612, 4354776 req, miss ratio 0.2408, byte miss ratio 0.2408
result/tencentBlock.ns23698.oracleGeneral.zst LeCaR cache size    49224, 4354776 req, miss ratio 0.1580, byte miss ratio 0.1580
result/tencentBlock.ns23698.oracleGeneral.zst LeCaR cache size    98449, 4354776 req, miss ratio 0.0957, byte miss ratio 0.0957
result/tencentBlock.ns23698.oracleGeneral.zst LeCaR cache size   196899, 4354776 req, miss ratio 0.0577, byte miss ratio 0.0577
result/tencentBlock.ns23698.oracleGeneral.zst S3FIFO-1 cache size      246, 4354776 req, miss ratio 0.7555, byte miss ratio 0.7555
result/tencentBlock.ns23698.oracleGeneral.zst S3FIFO-1 cache size      738, 4354776 req, miss ratio 0.7116, byte miss ratio 0.7116
result/tencentBlock.ns23698.oracleGeneral.zst S3FIFO-1 cache size     2461, 4354776 req, miss ratio 0.6216, byte miss ratio 0.6216
result/tencentBlock.ns23698.oracleGeneral.zst S3FIFO-1 cache size     7383, 4354776 req, miss ratio 0.4023, byte miss ratio 0.4023
result/tencentBlock.ns23698.oracleGeneral.zst S3FIFO-1 cache size    24612, 4354776 req, miss ratio 0.2207, byte miss ratio 0.2207
result/tencentBlock.ns23698.oracleGeneral.zst S3FIFO-1 cache size    49224, 4354776 req, miss ratio 0.1458, byte miss ratio 0.1458
result/tencentBlock.ns23698.oracleGeneral.zst S3FIFO-1 cache size    98449, 4354776 req, miss ratio 0.0933, byte miss ratio 0.0933
result/tencentBlock.ns23698.oracleGeneral.zst S3FIFO-1 cache size   196899, 4354776 req, miss ratio 0.0582, byte miss ratio 0.0582
result/tencentBlock.ns23698.oracleGeneral.zst FIFO cache size      246, 4354776 req, miss ratio 0.7952, byte miss ratio 0.7952
result/tencentBlock.ns23698.oracleGeneral.zst FIFO cache size      738, 4354776 req, miss ratio 0.7660, byte miss ratio 0.7660
result/tencentBlock.ns23698.oracleGeneral.zst FIFO cache size     2461, 4354776 req, miss ratio 0.7297, byte miss ratio 0.7297
result/tencentBlock.ns23698.oracleGeneral.zst FIFO cache size     7383, 4354776 req, miss ratio 0.5609, byte miss ratio 0.5609
result/tencentBlock.ns23698.oracleGeneral.zst FIFO cache size    24612, 4354776 req, miss ratio 0.3215, byte miss ratio 0.3215
