result/tencentBlock.ns19792.oracleGeneral.zst ARC cache size      995, 9088887 req, miss ratio 0.5065, byte miss ratio 0.5065
result/tencentBlock.ns19792.oracleGeneral.zst ARC cache size     2986, 9088887 req, miss ratio 0.4050, byte miss ratio 0.4050
result/tencentBlock.ns19792.oracleGeneral.zst ARC cache size     9953, 9088887 req, miss ratio 0.3576, byte miss ratio 0.3576
result/tencentBlock.ns19792.oracleGeneral.zst ARC cache size    29861, 9088887 req, miss ratio 0.3242, byte miss ratio 0.3242
result/tencentBlock.ns19792.oracleGeneral.zst ARC cache size    99538, 9088887 req, miss ratio 0.2448, byte miss ratio 0.2448
result/tencentBlock.ns19792.oracleGeneral.zst ARC cache size   199076, 9088887 req, miss ratio 0.1773, byte miss ratio 0.1773
result/tencentBlock.ns19792.oracleGeneral.zst ARC cache size   398152, 9088887 req, miss ratio 0.1215, byte miss ratio 0.1215
result/tencentBlock.ns19792.oracleGeneral.zst ARC cache size   796304, 9088887 req, miss ratio 0.1100, byte miss ratio 0.1100
result/tencentBlock.ns19792.oracleGeneral.zst FIFO cache size      995, 9088887 req, miss ratio 0.6312, byte miss ratio 0.6312
result/tencentBlock.ns19792.oracleGeneral.zst FIFO cache size     2986, 9088887 req, miss ratio 0.4976, byte miss ratio 0.4976
result/tencentBlock.ns19792.oracleGeneral.zst FIFO cache size     9953, 9088887 req, miss ratio 0.4065, byte miss ratio 0.4065
result/tencentBlock.ns19792.oracleGeneral.zst FIFO cache size    29861, 9088887 req, miss ratio 0.3482, byte miss ratio 0.3482
result/tencentBlock.ns19792.oracleGeneral.zst FIFO cache size    99538, 9088887 req, miss ratio 0.2599, byte miss ratio 0.2599
result/tencentBlock.ns19792.oracleGeneral.zst FIFO cache size   199076, 9088887 req, miss ratio 0.1989, byte miss ratio 0.1989
result/tencentBlock.ns19792.oracleGeneral.zst FIFO cache size   398152, 9088887 req, miss ratio 0.1468, byte miss ratio 0.1468
result/tencentBlock.ns19792.oracleGeneral.zst FIFO cache size   796304, 9088887 req, miss ratio 0.1192, byte miss ratio 0.1192
result/tencentBlock.ns19792.oracleGeneral.zst Clock cache size      995, 9088887 req, miss ratio 0.5308, byte miss ratio 0.5308
result/tencentBlock.ns19792.oracleGeneral.zst Clock cache size     2986, 9088887 req, miss ratio 0.4413, byte miss ratio 0.4413
result/tencentBlock.ns19792.oracleGeneral.zst Clock cache size     9953, 9088887 req, miss ratio 0.3725, byte miss ratio 0.3725
result/tencentBlock.ns19792.oracleGeneral.zst Clock cache size    29861, 9088887 req, miss ratio 0.3273, byte miss ratio 0.3273
result/tencentBlock.ns19792.oracleGeneral.zst Clock cache size    99538, 9088887 req, miss ratio 0.2537, byte miss ratio 0.2537
result/tencentBlock.ns19792.oracleGeneral.zst Clock cache size   199076, 9088887 req, miss ratio 0.1832, byte miss ratio 0.1832
result/tencentBlock.ns19792.oracleGeneral.zst Clock cache size   398152, 9088887 req, miss ratio 0.1255, byte miss ratio 0.1255
result/tencentBlock.ns19792.oracleGeneral.zst Clock cache size   796304, 9088887 req, miss ratio 0.1100, byte miss ratio 0.1100
result/tencentBlock.ns19792.oracleGeneral.zst Cacheus cache size      995, 9088887 req, miss ratio 0.5092, byte miss ratio 0.5092
