result/tencentBlock.ns12019.oracleGeneral.zst S3FIFO-1 cache size      123, 2583753 req, miss ratio 0.3710, byte miss ratio 0.3710
result/tencentBlock.ns12019.oracleGeneral.zst S3FIFO-1 cache size      369, 2583753 req, miss ratio 0.3007, byte miss ratio 0.3007
result/tencentBlock.ns12019.oracleGeneral.zst S3FIFO-1 cache size     1232, 2583753 req, miss ratio 0.2676, byte miss ratio 0.2676
result/tencentBlock.ns12019.oracleGeneral.zst S3FIFO-1 cache size     3698, 2583753 req, miss ratio 0.1790, byte miss ratio 0.1790
result/tencentBlock.ns12019.oracleGeneral.zst S3FIFO-1 cache size    12329, 2583753 req, miss ratio 0.1412, byte miss ratio 0.1412
result/tencentBlock.ns12019.oracleGeneral.zst S3FIFO-1 cache size    24659, 2583753 req, miss ratio 0.0941, byte miss ratio 0.0941
result/tencentBlock.ns12019.oracleGeneral.zst S3FIFO-1 cache size    49319, 2583753 req, miss ratio 0.0518, byte miss ratio 0.0518
result/tencentBlock.ns12019.oracleGeneral.zst S3FIFO-1 cache size    98639, 2583753 req, miss ratio 0.0485, byte miss ratio 0.0485
result/tencentBlock.ns12019.oracleGeneral.zst clock2 cache size      123, 2583753 req, miss ratio 0.4021, byte miss ratio 0.4021
result/tencentBlock.ns12019.oracleGeneral.zst clock2 cache size      369, 2583753 req, miss ratio 0.3247, byte miss ratio 0.3247
result/tencentBlock.ns12019.oracleGeneral.zst clock2 cache size     1232, 2583753 req, miss ratio 0.2960, byte miss ratio 0.2960
result/tencentBlock.ns12019.oracleGeneral.zst clock2 cache size     3698, 2583753 req, miss ratio 0.2082, byte miss ratio 0.2082
result/tencentBlock.ns12019.oracleGeneral.zst clock2 cache size    12329, 2583753 req, miss ratio 0.1622, byte miss ratio 0.1622
result/tencentBlock.ns12019.oracleGeneral.zst clock2 cache size    24659, 2583753 req, miss ratio 0.1067, byte miss ratio 0.1067
result/tencentBlock.ns12019.oracleGeneral.zst clock2 cache size    49319, 2583753 req, miss ratio 0.0580, byte miss ratio 0.0580
result/tencentBlock.ns12019.oracleGeneral.zst clock2 cache size    98639, 2583753 req, miss ratio 0.0485, byte miss ratio 0.0485
result/tencentBlock.ns12019.oracleGeneral.zst Cacheus cache size      123, 2583753 req, miss ratio 0.3871, byte miss ratio 0.3871
result/tencentBlock.ns12019.oracleGeneral.zst Cacheus cache size      369, 2583753 req, miss ratio 0.3079, byte miss ratio 0.3079
result/tencentBlock.ns12019.oracleGeneral.zst Cacheus cache size     1232, 2583753 req, miss ratio 0.2811, byte miss ratio 0.2811
result/tencentBlock.ns12019.oracleGeneral.zst Cacheus cache size     3698, 2583753 req, miss ratio 0.1912, byte miss ratio 0.1912
result/tencentBlock.ns12019.oracleGeneral.zst Cacheus cache size    12329, 2583753 req, miss ratio 0.1518, byte miss ratio 0.1518
result/tencentBlock.ns12019.oracleGeneral.zst Cacheus cache size    24659, 2583753 req, miss ratio 0.1038, byte miss ratio 0.1038
result/tencentBlock.ns12019.oracleGeneral.zst Cacheus cache size    49319, 2583753 req, miss ratio 0.0565, byte miss ratio 0.0565
result/tencentBlock.ns12019.oracleGeneral.zst Cacheus cache size    98639, 2583753 req, miss ratio 0.0485, byte miss ratio 0.0485
result/tencentBlock.ns12019.oracleGeneral.zst LIRS cache size      123, 2583753 req, miss ratio 0.3659, byte miss ratio 0.3659
result/tencentBlock.ns12019.oracleGeneral.zst LIRS cache size      369, 2583753 req, miss ratio 0.3117, byte miss ratio 0.3117
result/tencentBlock.ns12019.oracleGeneral.zst LIRS cache size     1232, 2583753 req, miss ratio 0.2696, byte miss ratio 0.2696
result/tencentBlock.ns12019.oracleGeneral.zst LIRS cache size     3698, 2583753 req, miss ratio 0.1819, byte miss ratio 0.1819
result/tencentBlock.ns12019.oracleGeneral.zst LIRS cache size    12329, 2583753 req, miss ratio 0.1359, byte miss ratio 0.1359
result/tencentBlock.ns12019.oracleGeneral.zst LIRS cache size    24659, 2583753 req, miss ratio 0.0904, byte miss ratio 0.0904
result/tencentBlock.ns12019.oracleGeneral.zst LIRS cache size    49319, 2583753 req, miss ratio 0.0509, byte miss ratio 0.0509
result/tencentBlock.ns12019.oracleGeneral.zst LIRS cache size    98639, 2583753 req, miss ratio 0.0484, byte miss ratio 0.0484
result/tencentBlock.ns12019.oracleGeneral.zst LeCaR cache size      123, 2583753 req, miss ratio 0.3963, byte miss ratio 0.3963
result/tencentBlock.ns12019.oracleGeneral.zst LeCaR cache size      369, 2583753 req, miss ratio 0.3146, byte miss ratio 0.3146
result/tencentBlock.ns12019.oracleGeneral.zst LeCaR cache size     1232, 2583753 req, miss ratio 0.2887, byte miss ratio 0.2887
result/tencentBlock.ns12019.oracleGeneral.zst LeCaR cache size     3698, 2583753 req, miss ratio 0.1961, byte miss ratio 0.1961
result/tencentBlock.ns12019.oracleGeneral.zst LeCaR cache size    12329, 2583753 req, miss ratio 0.1520, byte miss ratio 0.1520
result/tencentBlock.ns12019.oracleGeneral.zst LeCaR cache size    24659, 2583753 req, miss ratio 0.1031, byte miss ratio 0.1031
result/tencentBlock.ns12019.oracleGeneral.zst LeCaR cache size    49319, 2583753 req, miss ratio 0.0585, byte miss ratio 0.0585
result/tencentBlock.ns12019.oracleGeneral.zst LeCaR cache size    98639, 2583753 req, miss ratio 0.0487, byte miss ratio 0.0487
result/tencentBlock.ns12019.oracleGeneral.zst LRU cache size      123, 2583753 req, miss ratio 0.4099, byte miss ratio 0.4099
result/tencentBlock.ns12019.oracleGeneral.zst LRU cache size      369, 2583753 req, miss ratio 0.3316, byte miss ratio 0.3316
result/tencentBlock.ns12019.oracleGeneral.zst LRU cache size     1232, 2583753 req, miss ratio 0.3009, byte miss ratio 0.3009
result/tencentBlock.ns12019.oracleGeneral.zst LRU cache size     3698, 2583753 req, miss ratio 0.2132, byte miss ratio 0.2132
result/tencentBlock.ns12019.oracleGeneral.zst LRU cache size    12329, 2583753 req, miss ratio 0.1559, byte miss ratio 0.1559
result/tencentBlock.ns12019.oracleGeneral.zst LRU cache size    24659, 2583753 req, miss ratio 0.1095, byte miss ratio 0.1095
result/tencentBlock.ns12019.oracleGeneral.zst LRU cache size    49319, 2583753 req, miss ratio 0.0642, byte miss ratio 0.0642
result/tencentBlock.ns12019.oracleGeneral.zst LRU cache size    98639, 2583753 req, miss ratio 0.0495, byte miss ratio 0.0495
result/tencentBlock.ns12019.oracleGeneral.zst ARC cache size      123, 2583753 req, miss ratio 0.3637, byte miss ratio 0.3637
result/tencentBlock.ns12019.oracleGeneral.zst ARC cache size      369, 2583753 req, miss ratio 0.3035, byte miss ratio 0.3035
result/tencentBlock.ns12019.oracleGeneral.zst ARC cache size     1232, 2583753 req, miss ratio 0.2737, byte miss ratio 0.2737
result/tencentBlock.ns12019.oracleGeneral.zst ARC cache size     3698, 2583753 req, miss ratio 0.1814, byte miss ratio 0.1814
