result/tencentBlock.ns15352.oracleGeneral.zst Clock cache size      197, 1677039 req, miss ratio 0.5035, byte miss ratio 0.5035
result/tencentBlock.ns15352.oracleGeneral.zst Clock cache size      592, 1677039 req, miss ratio 0.4613, byte miss ratio 0.4613
result/tencentBlock.ns15352.oracleGeneral.zst Clock cache size     1973, 1677039 req, miss ratio 0.4317, byte miss ratio 0.4317
result/tencentBlock.ns15352.oracleGeneral.zst Clock cache size     5920, 1677039 req, miss ratio 0.3901, byte miss ratio 0.3901
result/tencentBlock.ns15352.oracleGeneral.zst Clock cache size    19733, 1677039 req, miss ratio 0.3654, byte miss ratio 0.3654
result/tencentBlock.ns15352.oracleGeneral.zst Clock cache size    39467, 1677039 req, miss ratio 0.3111, byte miss ratio 0.3111
result/tencentBlock.ns15352.oracleGeneral.zst Clock cache size    78934, 1677039 req, miss ratio 0.1823, byte miss ratio 0.1823
result/tencentBlock.ns15352.oracleGeneral.zst Clock cache size   157868, 1677039 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns15352.oracleGeneral.zst ARC cache size      197, 1677039 req, miss ratio 0.4743, byte miss ratio 0.4743
result/tencentBlock.ns15352.oracleGeneral.zst ARC cache size      592, 1677039 req, miss ratio 0.4515, byte miss ratio 0.4515
result/tencentBlock.ns15352.oracleGeneral.zst ARC cache size     1973, 1677039 req, miss ratio 0.3994, byte miss ratio 0.3994
result/tencentBlock.ns15352.oracleGeneral.zst ARC cache size     5920, 1677039 req, miss ratio 0.3716, byte miss ratio 0.3716
result/tencentBlock.ns15352.oracleGeneral.zst ARC cache size    19733, 1677039 req, miss ratio 0.3330, byte miss ratio 0.3330
result/tencentBlock.ns15352.oracleGeneral.zst ARC cache size    39467, 1677039 req, miss ratio 0.2730, byte miss ratio 0.2730
result/tencentBlock.ns15352.oracleGeneral.zst ARC cache size    78934, 1677039 req, miss ratio 0.1685, byte miss ratio 0.1685
result/tencentBlock.ns15352.oracleGeneral.zst ARC cache size   157868, 1677039 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns15352.oracleGeneral.zst LRU cache size      197, 1677039 req, miss ratio 0.5108, byte miss ratio 0.5108
