result/tencentBlock.ns22054.oracleGeneral.zst ARC cache size      926, 7020947 req, miss ratio 0.6551, byte miss ratio 0.6551
result/tencentBlock.ns22054.oracleGeneral.zst ARC cache size     2779, 7020947 req, miss ratio 0.6017, byte miss ratio 0.6017
result/tencentBlock.ns22054.oracleGeneral.zst ARC cache size     9264, 7020947 req, miss ratio 0.5011, byte miss ratio 0.5011
result/tencentBlock.ns22054.oracleGeneral.zst ARC cache size    27793, 7020947 req, miss ratio 0.4032, byte miss ratio 0.4032
result/tencentBlock.ns22054.oracleGeneral.zst ARC cache size    92643, 7020947 req, miss ratio 0.2630, byte miss ratio 0.2630
result/tencentBlock.ns22054.oracleGeneral.zst ARC cache size   185287, 7020947 req, miss ratio 0.2071, byte miss ratio 0.2071
result/tencentBlock.ns22054.oracleGeneral.zst ARC cache size   370574, 7020947 req, miss ratio 0.1541, byte miss ratio 0.1541
result/tencentBlock.ns22054.oracleGeneral.zst ARC cache size   741149, 7020947 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns22054.oracleGeneral.zst LeCaR cache size      926, 7020947 req, miss ratio 0.6657, byte miss ratio 0.6657
result/tencentBlock.ns22054.oracleGeneral.zst LeCaR cache size     2779, 7020947 req, miss ratio 0.6173, byte miss ratio 0.6173
result/tencentBlock.ns22054.oracleGeneral.zst LeCaR cache size     9264, 7020947 req, miss ratio 0.5292, byte miss ratio 0.5292
result/tencentBlock.ns22054.oracleGeneral.zst LeCaR cache size    27793, 7020947 req, miss ratio 0.4122, byte miss ratio 0.4122
result/tencentBlock.ns22054.oracleGeneral.zst LeCaR cache size    92643, 7020947 req, miss ratio 0.2916, byte miss ratio 0.2916
result/tencentBlock.ns22054.oracleGeneral.zst LeCaR cache size   185287, 7020947 req, miss ratio 0.2133, byte miss ratio 0.2133
result/tencentBlock.ns22054.oracleGeneral.zst LeCaR cache size   370574, 7020947 req, miss ratio 0.1561, byte miss ratio 0.1561
result/tencentBlock.ns22054.oracleGeneral.zst LeCaR cache size   741149, 7020947 req, miss ratio 0.1339, byte miss ratio 0.1339
result/tencentBlock.ns22054.oracleGeneral.zst FIFO cache size      926, 7020947 req, miss ratio 0.6960, byte miss ratio 0.6960
result/tencentBlock.ns22054.oracleGeneral.zst FIFO cache size     2779, 7020947 req, miss ratio 0.6374, byte miss ratio 0.6374
result/tencentBlock.ns22054.oracleGeneral.zst FIFO cache size     9264, 7020947 req, miss ratio 0.5573, byte miss ratio 0.5573
result/tencentBlock.ns22054.oracleGeneral.zst FIFO cache size    27793, 7020947 req, miss ratio 0.4490, byte miss ratio 0.4490
result/tencentBlock.ns22054.oracleGeneral.zst FIFO cache size    92643, 7020947 req, miss ratio 0.3342, byte miss ratio 0.3342
result/tencentBlock.ns22054.oracleGeneral.zst FIFO cache size   185287, 7020947 req, miss ratio 0.2801, byte miss ratio 0.2801
result/tencentBlock.ns22054.oracleGeneral.zst FIFO cache size   370574, 7020947 req, miss ratio 0.1946, byte miss ratio 0.1946
result/tencentBlock.ns22054.oracleGeneral.zst FIFO cache size   741149, 7020947 req, miss ratio 0.1467, byte miss ratio 0.1467
result/tencentBlock.ns22054.oracleGeneral.zst LRU cache size      926, 7020947 req, miss ratio 0.6704, byte miss ratio 0.6704
result/tencentBlock.ns22054.oracleGeneral.zst LRU cache size     2779, 7020947 req, miss ratio 0.6243, byte miss ratio 0.6243
result/tencentBlock.ns22054.oracleGeneral.zst LRU cache size     9264, 7020947 req, miss ratio 0.5421, byte miss ratio 0.5421
result/tencentBlock.ns22054.oracleGeneral.zst LRU cache size    27793, 7020947 req, miss ratio 0.4186, byte miss ratio 0.4186
result/tencentBlock.ns22054.oracleGeneral.zst LRU cache size    92643, 7020947 req, miss ratio 0.3045, byte miss ratio 0.3045
result/tencentBlock.ns22054.oracleGeneral.zst LRU cache size   185287, 7020947 req, miss ratio 0.2423, byte miss ratio 0.2423
result/tencentBlock.ns22054.oracleGeneral.zst LRU cache size   370574, 7020947 req, miss ratio 0.1575, byte miss ratio 0.1575
result/tencentBlock.ns22054.oracleGeneral.zst LRU cache size   741149, 7020947 req, miss ratio 0.1340, byte miss ratio 0.1340
result/tencentBlock.ns22054.oracleGeneral.zst LHD cache size      926, 7020947 req, miss ratio 0.6722, byte miss ratio 0.6722
result/tencentBlock.ns22054.oracleGeneral.zst LHD cache size     2779, 7020947 req, miss ratio 0.6226, byte miss ratio 0.6226
result/tencentBlock.ns22054.oracleGeneral.zst LHD cache size     9264, 7020947 req, miss ratio 0.5279, byte miss ratio 0.5279
result/tencentBlock.ns22054.oracleGeneral.zst LHD cache size    27793, 7020947 req, miss ratio 0.4122, byte miss ratio 0.4122
result/tencentBlock.ns22054.oracleGeneral.zst LHD cache size    92643, 7020947 req, miss ratio 0.2658, byte miss ratio 0.2658
result/tencentBlock.ns22054.oracleGeneral.zst LHD cache size   185287, 7020947 req, miss ratio 0.2083, byte miss ratio 0.2083
result/tencentBlock.ns22054.oracleGeneral.zst LHD cache size   370574, 7020947 req, miss ratio 0.1607, byte miss ratio 0.1607
result/tencentBlock.ns22054.oracleGeneral.zst LHD cache size   741149, 7020947 req, miss ratio 0.1339, byte miss ratio 0.1339
result/tencentBlock.ns22054.oracleGeneral.zst Clock cache size      926, 7020947 req, miss ratio 0.6673, byte miss ratio 0.6673
result/tencentBlock.ns22054.oracleGeneral.zst Clock cache size     2779, 7020947 req, miss ratio 0.6210, byte miss ratio 0.6210
result/tencentBlock.ns22054.oracleGeneral.zst Clock cache size     9264, 7020947 req, miss ratio 0.5372, byte miss ratio 0.5372
result/tencentBlock.ns22054.oracleGeneral.zst Clock cache size    27793, 7020947 req, miss ratio 0.4157, byte miss ratio 0.4157
result/tencentBlock.ns22054.oracleGeneral.zst Clock cache size    92643, 7020947 req, miss ratio 0.3005, byte miss ratio 0.3005
result/tencentBlock.ns22054.oracleGeneral.zst Clock cache size   185287, 7020947 req, miss ratio 0.2307, byte miss ratio 0.2307
result/tencentBlock.ns22054.oracleGeneral.zst Clock cache size   370574, 7020947 req, miss ratio 0.1619, byte miss ratio 0.1619
result/tencentBlock.ns22054.oracleGeneral.zst Clock cache size   741149, 7020947 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns22054.oracleGeneral.zst clock2 cache size      926, 7020947 req, miss ratio 0.6655, byte miss ratio 0.6655
result/tencentBlock.ns22054.oracleGeneral.zst clock2 cache size     2779, 7020947 req, miss ratio 0.6188, byte miss ratio 0.6188
result/tencentBlock.ns22054.oracleGeneral.zst clock2 cache size     9264, 7020947 req, miss ratio 0.5321, byte miss ratio 0.5321
result/tencentBlock.ns22054.oracleGeneral.zst clock2 cache size    27793, 7020947 req, miss ratio 0.4165, byte miss ratio 0.4165
result/tencentBlock.ns22054.oracleGeneral.zst clock2 cache size    92643, 7020947 req, miss ratio 0.2954, byte miss ratio 0.2954
result/tencentBlock.ns22054.oracleGeneral.zst clock2 cache size   185287, 7020947 req, miss ratio 0.2172, byte miss ratio 0.2172
result/tencentBlock.ns22054.oracleGeneral.zst clock2 cache size   370574, 7020947 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns22054.oracleGeneral.zst clock2 cache size   741149, 7020947 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns22054.oracleGeneral.zst Cacheus cache size      926, 7020947 req, miss ratio 0.6557, byte miss ratio 0.6557
result/tencentBlock.ns22054.oracleGeneral.zst Cacheus cache size     2779, 7020947 req, miss ratio 0.6093, byte miss ratio 0.6093
result/tencentBlock.ns22054.oracleGeneral.zst Cacheus cache size     9264, 7020947 req, miss ratio 0.5093, byte miss ratio 0.5093
result/tencentBlock.ns22054.oracleGeneral.zst Cacheus cache size    27793, 7020947 req, miss ratio 0.4056, byte miss ratio 0.4056
result/tencentBlock.ns22054.oracleGeneral.zst Cacheus cache size    92643, 7020947 req, miss ratio 0.2812, byte miss ratio 0.2812
result/tencentBlock.ns22054.oracleGeneral.zst Cacheus cache size   185287, 7020947 req, miss ratio 0.2162, byte miss ratio 0.2162
result/tencentBlock.ns22054.oracleGeneral.zst Cacheus cache size   370574, 7020947 req, miss ratio 0.1579, byte miss ratio 0.1579
result/tencentBlock.ns22054.oracleGeneral.zst Cacheus cache size   741149, 7020947 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns22054.oracleGeneral.zst S3FIFO-1 cache size      926, 7020947 req, miss ratio 0.6809, byte miss ratio 0.6809
result/tencentBlock.ns22054.oracleGeneral.zst S3FIFO-1 cache size     2779, 7020947 req, miss ratio 0.5998, byte miss ratio 0.5998
result/tencentBlock.ns22054.oracleGeneral.zst S3FIFO-1 cache size     9264, 7020947 req, miss ratio 0.4970, byte miss ratio 0.4970
result/tencentBlock.ns22054.oracleGeneral.zst S3FIFO-1 cache size    27793, 7020947 req, miss ratio 0.3998, byte miss ratio 0.3998
result/tencentBlock.ns22054.oracleGeneral.zst S3FIFO-1 cache size    92643, 7020947 req, miss ratio 0.2471, byte miss ratio 0.2471
result/tencentBlock.ns22054.oracleGeneral.zst S3FIFO-1 cache size   185287, 7020947 req, miss ratio 0.2025, byte miss ratio 0.2025
result/tencentBlock.ns22054.oracleGeneral.zst S3FIFO-1 cache size   370574, 7020947 req, miss ratio 0.1542, byte miss ratio 0.1542
result/tencentBlock.ns22054.oracleGeneral.zst S3FIFO-1 cache size   741149, 7020947 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns22054.oracleGeneral.zst LIRS cache size      926, 7020947 req, miss ratio 0.7081, byte miss ratio 0.7081
