result/tencentBlock.ns22488.oracleGeneral.zst Cacheus cache size      148, 1629287 req, miss ratio 0.3482, byte miss ratio 0.3482
result/tencentBlock.ns22488.oracleGeneral.zst Cacheus cache size      444, 1629287 req, miss ratio 0.3280, byte miss ratio 0.3280
result/tencentBlock.ns22488.oracleGeneral.zst Cacheus cache size     1480, 1629287 req, miss ratio 0.3205, byte miss ratio 0.3205
result/tencentBlock.ns22488.oracleGeneral.zst Cacheus cache size     4442, 1629287 req, miss ratio 0.3202, byte miss ratio 0.3202
result/tencentBlock.ns22488.oracleGeneral.zst Cacheus cache size    14809, 1629287 req, miss ratio 0.2837, byte miss ratio 0.2837
result/tencentBlock.ns22488.oracleGeneral.zst Cacheus cache size    29618, 1629287 req, miss ratio 0.2438, byte miss ratio 0.2438
result/tencentBlock.ns22488.oracleGeneral.zst Cacheus cache size    59236, 1629287 req, miss ratio 0.1612, byte miss ratio 0.1612
result/tencentBlock.ns22488.oracleGeneral.zst Cacheus cache size   118472, 1629287 req, miss ratio 0.0983, byte miss ratio 0.0983
result/tencentBlock.ns22488.oracleGeneral.zst LeCaR cache size      148, 1629287 req, miss ratio 0.3520, byte miss ratio 0.3520
result/tencentBlock.ns22488.oracleGeneral.zst LeCaR cache size      444, 1629287 req, miss ratio 0.3303, byte miss ratio 0.3303
result/tencentBlock.ns22488.oracleGeneral.zst LeCaR cache size     1480, 1629287 req, miss ratio 0.3213, byte miss ratio 0.3213
result/tencentBlock.ns22488.oracleGeneral.zst LeCaR cache size     4442, 1629287 req, miss ratio 0.3198, byte miss ratio 0.3198
result/tencentBlock.ns22488.oracleGeneral.zst LeCaR cache size    14809, 1629287 req, miss ratio 0.2679, byte miss ratio 0.2679
result/tencentBlock.ns22488.oracleGeneral.zst LeCaR cache size    29618, 1629287 req, miss ratio 0.2188, byte miss ratio 0.2188
result/tencentBlock.ns22488.oracleGeneral.zst LeCaR cache size    59236, 1629287 req, miss ratio 0.1495, byte miss ratio 0.1495
result/tencentBlock.ns22488.oracleGeneral.zst LeCaR cache size   118472, 1629287 req, miss ratio 0.0962, byte miss ratio 0.0962
result/tencentBlock.ns22488.oracleGeneral.zst S3FIFO-1 cache size      148, 1629287 req, miss ratio 0.3441, byte miss ratio 0.3441
result/tencentBlock.ns22488.oracleGeneral.zst S3FIFO-1 cache size      444, 1629287 req, miss ratio 0.3231, byte miss ratio 0.3231
result/tencentBlock.ns22488.oracleGeneral.zst S3FIFO-1 cache size     1480, 1629287 req, miss ratio 0.3202, byte miss ratio 0.3202
result/tencentBlock.ns22488.oracleGeneral.zst S3FIFO-1 cache size     4442, 1629287 req, miss ratio 0.3169, byte miss ratio 0.3169
result/tencentBlock.ns22488.oracleGeneral.zst S3FIFO-1 cache size    14809, 1629287 req, miss ratio 0.2770, byte miss ratio 0.2770
result/tencentBlock.ns22488.oracleGeneral.zst S3FIFO-1 cache size    29618, 1629287 req, miss ratio 0.2294, byte miss ratio 0.2294
result/tencentBlock.ns22488.oracleGeneral.zst S3FIFO-1 cache size    59236, 1629287 req, miss ratio 0.1416, byte miss ratio 0.1416
result/tencentBlock.ns22488.oracleGeneral.zst S3FIFO-1 cache size   118472, 1629287 req, miss ratio 0.1002, byte miss ratio 0.1002
result/tencentBlock.ns22488.oracleGeneral.zst Clock cache size      148, 1629287 req, miss ratio 0.3589, byte miss ratio 0.3589
result/tencentBlock.ns22488.oracleGeneral.zst Clock cache size      444, 1629287 req, miss ratio 0.3313, byte miss ratio 0.3313
result/tencentBlock.ns22488.oracleGeneral.zst Clock cache size     1480, 1629287 req, miss ratio 0.3220, byte miss ratio 0.3220
result/tencentBlock.ns22488.oracleGeneral.zst Clock cache size     4442, 1629287 req, miss ratio 0.3198, byte miss ratio 0.3198
result/tencentBlock.ns22488.oracleGeneral.zst Clock cache size    14809, 1629287 req, miss ratio 0.2752, byte miss ratio 0.2752
result/tencentBlock.ns22488.oracleGeneral.zst Clock cache size    29618, 1629287 req, miss ratio 0.2364, byte miss ratio 0.2364
result/tencentBlock.ns22488.oracleGeneral.zst Clock cache size    59236, 1629287 req, miss ratio 0.1603, byte miss ratio 0.1603
result/tencentBlock.ns22488.oracleGeneral.zst Clock cache size   118472, 1629287 req, miss ratio 0.0994, byte miss ratio 0.0994
result/tencentBlock.ns22488.oracleGeneral.zst LRU cache size      148, 1629287 req, miss ratio 0.3525, byte miss ratio 0.3525
result/tencentBlock.ns22488.oracleGeneral.zst LRU cache size      444, 1629287 req, miss ratio 0.3309, byte miss ratio 0.3309
result/tencentBlock.ns22488.oracleGeneral.zst LRU cache size     1480, 1629287 req, miss ratio 0.3219, byte miss ratio 0.3219
result/tencentBlock.ns22488.oracleGeneral.zst LRU cache size     4442, 1629287 req, miss ratio 0.3198, byte miss ratio 0.3198
result/tencentBlock.ns22488.oracleGeneral.zst LRU cache size    14809, 1629287 req, miss ratio 0.2689, byte miss ratio 0.2689
result/tencentBlock.ns22488.oracleGeneral.zst LRU cache size    29618, 1629287 req, miss ratio 0.2179, byte miss ratio 0.2179
result/tencentBlock.ns22488.oracleGeneral.zst LRU cache size    59236, 1629287 req, miss ratio 0.1428, byte miss ratio 0.1428
result/tencentBlock.ns22488.oracleGeneral.zst LRU cache size   118472, 1629287 req, miss ratio 0.0951, byte miss ratio 0.0951
result/tencentBlock.ns22488.oracleGeneral.zst LIRS cache size      148, 1629287 req, miss ratio 0.4318, byte miss ratio 0.4318
result/tencentBlock.ns22488.oracleGeneral.zst LIRS cache size      444, 1629287 req, miss ratio 0.3830, byte miss ratio 0.3830
result/tencentBlock.ns22488.oracleGeneral.zst LIRS cache size     1480, 1629287 req, miss ratio 0.3230, byte miss ratio 0.3230
result/tencentBlock.ns22488.oracleGeneral.zst LIRS cache size     4442, 1629287 req, miss ratio 0.3160, byte miss ratio 0.3160
result/tencentBlock.ns22488.oracleGeneral.zst LIRS cache size    14809, 1629287 req, miss ratio 0.2803, byte miss ratio 0.2803
result/tencentBlock.ns22488.oracleGeneral.zst LIRS cache size    29618, 1629287 req, miss ratio 0.2343, byte miss ratio 0.2343
result/tencentBlock.ns22488.oracleGeneral.zst LIRS cache size    59236, 1629287 req, miss ratio 0.1504, byte miss ratio 0.1504
result/tencentBlock.ns22488.oracleGeneral.zst LIRS cache size   118472, 1629287 req, miss ratio 0.0952, byte miss ratio 0.0952
result/tencentBlock.ns22488.oracleGeneral.zst LHD cache size      148, 1629287 req, miss ratio 0.4128, byte miss ratio 0.4128
result/tencentBlock.ns22488.oracleGeneral.zst LHD cache size      444, 1629287 req, miss ratio 0.3311, byte miss ratio 0.3311
result/tencentBlock.ns22488.oracleGeneral.zst LHD cache size     1480, 1629287 req, miss ratio 0.3211, byte miss ratio 0.3211
result/tencentBlock.ns22488.oracleGeneral.zst LHD cache size     4442, 1629287 req, miss ratio 0.3168, byte miss ratio 0.3168
result/tencentBlock.ns22488.oracleGeneral.zst LHD cache size    14809, 1629287 req, miss ratio 0.2656, byte miss ratio 0.2656
result/tencentBlock.ns22488.oracleGeneral.zst LHD cache size    29618, 1629287 req, miss ratio 0.2131, byte miss ratio 0.2131
result/tencentBlock.ns22488.oracleGeneral.zst LHD cache size    59236, 1629287 req, miss ratio 0.1431, byte miss ratio 0.1431
