result/tencentBlock.ns9675.oracleGeneral.zst LRU cache size      202, 7084307 req, miss ratio 0.7451, byte miss ratio 0.7451
result/tencentBlock.ns9675.oracleGeneral.zst LRU cache size      608, 7084307 req, miss ratio 0.6964, byte miss ratio 0.6964
result/tencentBlock.ns9675.oracleGeneral.zst LRU cache size     2029, 7084307 req, miss ratio 0.6693, byte miss ratio 0.6693
result/tencentBlock.ns9675.oracleGeneral.zst LRU cache size     6088, 7084307 req, miss ratio 0.6484, byte miss ratio 0.6484
result/tencentBlock.ns9675.oracleGeneral.zst LRU cache size    20294, 7084307 req, miss ratio 0.5293, byte miss ratio 0.5293
result/tencentBlock.ns9675.oracleGeneral.zst LRU cache size    40589, 7084307 req, miss ratio 0.2051, byte miss ratio 0.2051
result/tencentBlock.ns9675.oracleGeneral.zst LRU cache size    81178, 7084307 req, miss ratio 0.0859, byte miss ratio 0.0859
result/tencentBlock.ns9675.oracleGeneral.zst LRU cache size   162357, 7084307 req, miss ratio 0.0306, byte miss ratio 0.0306
result/tencentBlock.ns9675.oracleGeneral.zst LHD cache size      202, 7084307 req, miss ratio 0.7298, byte miss ratio 0.7298
result/tencentBlock.ns9675.oracleGeneral.zst LHD cache size      608, 7084307 req, miss ratio 0.6837, byte miss ratio 0.6837
result/tencentBlock.ns9675.oracleGeneral.zst LHD cache size     2029, 7084307 req, miss ratio 0.6572, byte miss ratio 0.6572
result/tencentBlock.ns9675.oracleGeneral.zst LHD cache size     6088, 7084307 req, miss ratio 0.5868, byte miss ratio 0.5868
result/tencentBlock.ns9675.oracleGeneral.zst LHD cache size    20294, 7084307 req, miss ratio 0.3732, byte miss ratio 0.3732
result/tencentBlock.ns9675.oracleGeneral.zst LHD cache size    40589, 7084307 req, miss ratio 0.1440, byte miss ratio 0.1440
result/tencentBlock.ns9675.oracleGeneral.zst LHD cache size    81178, 7084307 req, miss ratio 0.0715, byte miss ratio 0.0715
result/tencentBlock.ns9675.oracleGeneral.zst LHD cache size   162357, 7084307 req, miss ratio 0.0313, byte miss ratio 0.0313
result/tencentBlock.ns9675.oracleGeneral.zst ARC cache size      202, 7084307 req, miss ratio 0.6991, byte miss ratio 0.6991
result/tencentBlock.ns9675.oracleGeneral.zst ARC cache size      608, 7084307 req, miss ratio 0.6655, byte miss ratio 0.6655
result/tencentBlock.ns9675.oracleGeneral.zst ARC cache size     2029, 7084307 req, miss ratio 0.6390, byte miss ratio 0.6390
