result/tencentBlock.ns14401.oracleGeneral.zst Clock cache size      136, 1459573 req, miss ratio 0.4277, byte miss ratio 0.4277
result/tencentBlock.ns14401.oracleGeneral.zst Clock cache size      410, 1459573 req, miss ratio 0.3785, byte miss ratio 0.3785
result/tencentBlock.ns14401.oracleGeneral.zst Clock cache size     1366, 1459573 req, miss ratio 0.3412, byte miss ratio 0.3412
result/tencentBlock.ns14401.oracleGeneral.zst Clock cache size     4100, 1459573 req, miss ratio 0.2819, byte miss ratio 0.2819
result/tencentBlock.ns14401.oracleGeneral.zst Clock cache size    13669, 1459573 req, miss ratio 0.2576, byte miss ratio 0.2576
result/tencentBlock.ns14401.oracleGeneral.zst Clock cache size    27339, 1459573 req, miss ratio 0.1959, byte miss ratio 0.1959
result/tencentBlock.ns14401.oracleGeneral.zst Clock cache size    54679, 1459573 req, miss ratio 0.1224, byte miss ratio 0.1224
result/tencentBlock.ns14401.oracleGeneral.zst Clock cache size   109358, 1459573 req, miss ratio 0.0938, byte miss ratio 0.0938
result/tencentBlock.ns14401.oracleGeneral.zst LIRS cache size      136, 1459573 req, miss ratio 0.4194, byte miss ratio 0.4194
result/tencentBlock.ns14401.oracleGeneral.zst LIRS cache size      410, 1459573 req, miss ratio 0.3985, byte miss ratio 0.3985
result/tencentBlock.ns14401.oracleGeneral.zst LIRS cache size     1366, 1459573 req, miss ratio 0.3147, byte miss ratio 0.3147
result/tencentBlock.ns14401.oracleGeneral.zst LIRS cache size     4100, 1459573 req, miss ratio 0.2671, byte miss ratio 0.2671
result/tencentBlock.ns14401.oracleGeneral.zst LIRS cache size    13669, 1459573 req, miss ratio 0.2313, byte miss ratio 0.2313
result/tencentBlock.ns14401.oracleGeneral.zst LIRS cache size    27339, 1459573 req, miss ratio 0.1836, byte miss ratio 0.1836
result/tencentBlock.ns14401.oracleGeneral.zst LIRS cache size    54679, 1459573 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns14401.oracleGeneral.zst LIRS cache size   109358, 1459573 req, miss ratio 0.0959, byte miss ratio 0.0959
result/tencentBlock.ns14401.oracleGeneral.zst ARC cache size      136, 1459573 req, miss ratio 0.3974, byte miss ratio 0.3974
result/tencentBlock.ns14401.oracleGeneral.zst ARC cache size      410, 1459573 req, miss ratio 0.3738, byte miss ratio 0.3738
result/tencentBlock.ns14401.oracleGeneral.zst ARC cache size     1366, 1459573 req, miss ratio 0.3046, byte miss ratio 0.3046
result/tencentBlock.ns14401.oracleGeneral.zst ARC cache size     4100, 1459573 req, miss ratio 0.2655, byte miss ratio 0.2655
result/tencentBlock.ns14401.oracleGeneral.zst ARC cache size    13669, 1459573 req, miss ratio 0.2522, byte miss ratio 0.2522
result/tencentBlock.ns14401.oracleGeneral.zst ARC cache size    27339, 1459573 req, miss ratio 0.1854, byte miss ratio 0.1854
result/tencentBlock.ns14401.oracleGeneral.zst ARC cache size    54679, 1459573 req, miss ratio 0.1163, byte miss ratio 0.1163
result/tencentBlock.ns14401.oracleGeneral.zst ARC cache size   109358, 1459573 req, miss ratio 0.0938, byte miss ratio 0.0938
result/tencentBlock.ns14401.oracleGeneral.zst FIFO cache size      136, 1459573 req, miss ratio 0.6521, byte miss ratio 0.6521
result/tencentBlock.ns14401.oracleGeneral.zst FIFO cache size      410, 1459573 req, miss ratio 0.4465, byte miss ratio 0.4465
result/tencentBlock.ns14401.oracleGeneral.zst FIFO cache size     1366, 1459573 req, miss ratio 0.3652, byte miss ratio 0.3652
result/tencentBlock.ns14401.oracleGeneral.zst FIFO cache size     4100, 1459573 req, miss ratio 0.3121, byte miss ratio 0.3121
result/tencentBlock.ns14401.oracleGeneral.zst FIFO cache size    13669, 1459573 req, miss ratio 0.2744, byte miss ratio 0.2744
