result/tencentBlock.ns8507.oracleGeneral.zst LRU cache size      100, 2480294 req, miss ratio 0.5000, byte miss ratio 0.5000
result/tencentBlock.ns8507.oracleGeneral.zst LRU cache size      302, 2480294 req, miss ratio 0.4399, byte miss ratio 0.4399
result/tencentBlock.ns8507.oracleGeneral.zst LRU cache size     1008, 2480294 req, miss ratio 0.4091, byte miss ratio 0.4091
result/tencentBlock.ns8507.oracleGeneral.zst LRU cache size     3026, 2480294 req, miss ratio 0.3903, byte miss ratio 0.3903
result/tencentBlock.ns8507.oracleGeneral.zst LRU cache size    10087, 2480294 req, miss ratio 0.3752, byte miss ratio 0.3752
result/tencentBlock.ns8507.oracleGeneral.zst LRU cache size    20175, 2480294 req, miss ratio 0.0785, byte miss ratio 0.0785
result/tencentBlock.ns8507.oracleGeneral.zst LRU cache size    40350, 2480294 req, miss ratio 0.0531, byte miss ratio 0.0531
result/tencentBlock.ns8507.oracleGeneral.zst LRU cache size    80701, 2480294 req, miss ratio 0.0408, byte miss ratio 0.0408
result/tencentBlock.ns8507.oracleGeneral.zst clock2 cache size      100, 2480294 req, miss ratio 0.4905, byte miss ratio 0.4905
result/tencentBlock.ns8507.oracleGeneral.zst clock2 cache size      302, 2480294 req, miss ratio 0.4370, byte miss ratio 0.4370
result/tencentBlock.ns8507.oracleGeneral.zst clock2 cache size     1008, 2480294 req, miss ratio 0.4107, byte miss ratio 0.4107
result/tencentBlock.ns8507.oracleGeneral.zst clock2 cache size     3026, 2480294 req, miss ratio 0.3902, byte miss ratio 0.3902
result/tencentBlock.ns8507.oracleGeneral.zst clock2 cache size    10087, 2480294 req, miss ratio 0.3657, byte miss ratio 0.3657
result/tencentBlock.ns8507.oracleGeneral.zst clock2 cache size    20175, 2480294 req, miss ratio 0.0780, byte miss ratio 0.0780
result/tencentBlock.ns8507.oracleGeneral.zst clock2 cache size    40350, 2480294 req, miss ratio 0.0551, byte miss ratio 0.0551
result/tencentBlock.ns8507.oracleGeneral.zst clock2 cache size    80701, 2480294 req, miss ratio 0.0409, byte miss ratio 0.0409
result/tencentBlock.ns8507.oracleGeneral.zst LIRS cache size      100, 2480294 req, miss ratio 0.4795, byte miss ratio 0.4795
result/tencentBlock.ns8507.oracleGeneral.zst LIRS cache size      302, 2480294 req, miss ratio 0.4341, byte miss ratio 0.4341
result/tencentBlock.ns8507.oracleGeneral.zst LIRS cache size     1008, 2480294 req, miss ratio 0.3953, byte miss ratio 0.3953
result/tencentBlock.ns8507.oracleGeneral.zst LIRS cache size     3026, 2480294 req, miss ratio 0.3717, byte miss ratio 0.3717
result/tencentBlock.ns8507.oracleGeneral.zst LIRS cache size    10087, 2480294 req, miss ratio 0.3530, byte miss ratio 0.3530
result/tencentBlock.ns8507.oracleGeneral.zst LIRS cache size    20175, 2480294 req, miss ratio 0.0804, byte miss ratio 0.0804
result/tencentBlock.ns8507.oracleGeneral.zst LIRS cache size    40350, 2480294 req, miss ratio 0.0562, byte miss ratio 0.0562
result/tencentBlock.ns8507.oracleGeneral.zst LIRS cache size    80701, 2480294 req, miss ratio 0.0416, byte miss ratio 0.0416
result/tencentBlock.ns8507.oracleGeneral.zst FIFO cache size      100, 2480294 req, miss ratio 0.5526, byte miss ratio 0.5526
result/tencentBlock.ns8507.oracleGeneral.zst FIFO cache size      302, 2480294 req, miss ratio 0.4652, byte miss ratio 0.4652
result/tencentBlock.ns8507.oracleGeneral.zst FIFO cache size     1008, 2480294 req, miss ratio 0.4224, byte miss ratio 0.4224
result/tencentBlock.ns8507.oracleGeneral.zst FIFO cache size     3026, 2480294 req, miss ratio 0.3982, byte miss ratio 0.3982
result/tencentBlock.ns8507.oracleGeneral.zst FIFO cache size    10087, 2480294 req, miss ratio 0.3797, byte miss ratio 0.3797
result/tencentBlock.ns8507.oracleGeneral.zst FIFO cache size    20175, 2480294 req, miss ratio 0.1073, byte miss ratio 0.1073
result/tencentBlock.ns8507.oracleGeneral.zst FIFO cache size    40350, 2480294 req, miss ratio 0.0616, byte miss ratio 0.0616
result/tencentBlock.ns8507.oracleGeneral.zst FIFO cache size    80701, 2480294 req, miss ratio 0.0447, byte miss ratio 0.0447
result/tencentBlock.ns8507.oracleGeneral.zst S3FIFO-1 cache size      100, 2480294 req, miss ratio 0.4720, byte miss ratio 0.4720
result/tencentBlock.ns8507.oracleGeneral.zst S3FIFO-1 cache size      302, 2480294 req, miss ratio 0.4237, byte miss ratio 0.4237
result/tencentBlock.ns8507.oracleGeneral.zst S3FIFO-1 cache size     1008, 2480294 req, miss ratio 0.3901, byte miss ratio 0.3901
result/tencentBlock.ns8507.oracleGeneral.zst S3FIFO-1 cache size     3026, 2480294 req, miss ratio 0.3669, byte miss ratio 0.3669
result/tencentBlock.ns8507.oracleGeneral.zst S3FIFO-1 cache size    10087, 2480294 req, miss ratio 0.3515, byte miss ratio 0.3515
result/tencentBlock.ns8507.oracleGeneral.zst S3FIFO-1 cache size    20175, 2480294 req, miss ratio 0.0809, byte miss ratio 0.0809
result/tencentBlock.ns8507.oracleGeneral.zst S3FIFO-1 cache size    40350, 2480294 req, miss ratio 0.0526, byte miss ratio 0.0526
result/tencentBlock.ns8507.oracleGeneral.zst S3FIFO-1 cache size    80701, 2480294 req, miss ratio 0.0409, byte miss ratio 0.0409
result/tencentBlock.ns8507.oracleGeneral.zst ARC cache size      100, 2480294 req, miss ratio 0.4711, byte miss ratio 0.4711
result/tencentBlock.ns8507.oracleGeneral.zst ARC cache size      302, 2480294 req, miss ratio 0.4236, byte miss ratio 0.4236
result/tencentBlock.ns8507.oracleGeneral.zst ARC cache size     1008, 2480294 req, miss ratio 0.3912, byte miss ratio 0.3912
result/tencentBlock.ns8507.oracleGeneral.zst ARC cache size     3026, 2480294 req, miss ratio 0.3701, byte miss ratio 0.3701
result/tencentBlock.ns8507.oracleGeneral.zst ARC cache size    10087, 2480294 req, miss ratio 0.3540, byte miss ratio 0.3540
result/tencentBlock.ns8507.oracleGeneral.zst ARC cache size    20175, 2480294 req, miss ratio 0.0813, byte miss ratio 0.0813
result/tencentBlock.ns8507.oracleGeneral.zst ARC cache size    40350, 2480294 req, miss ratio 0.0538, byte miss ratio 0.0538
result/tencentBlock.ns8507.oracleGeneral.zst ARC cache size    80701, 2480294 req, miss ratio 0.0409, byte miss ratio 0.0409
result/tencentBlock.ns8507.oracleGeneral.zst Clock cache size      100, 2480294 req, miss ratio 0.4949, byte miss ratio 0.4949
result/tencentBlock.ns8507.oracleGeneral.zst Clock cache size      302, 2480294 req, miss ratio 0.4385, byte miss ratio 0.4385
result/tencentBlock.ns8507.oracleGeneral.zst Clock cache size     1008, 2480294 req, miss ratio 0.4085, byte miss ratio 0.4085
result/tencentBlock.ns8507.oracleGeneral.zst Clock cache size     3026, 2480294 req, miss ratio 0.3902, byte miss ratio 0.3902
result/tencentBlock.ns8507.oracleGeneral.zst Clock cache size    10087, 2480294 req, miss ratio 0.3703, byte miss ratio 0.3703
result/tencentBlock.ns8507.oracleGeneral.zst Clock cache size    20175, 2480294 req, miss ratio 0.0788, byte miss ratio 0.0788
result/tencentBlock.ns8507.oracleGeneral.zst Clock cache size    40350, 2480294 req, miss ratio 0.0546, byte miss ratio 0.0546
result/tencentBlock.ns8507.oracleGeneral.zst Clock cache size    80701, 2480294 req, miss ratio 0.0409, byte miss ratio 0.0409
result/tencentBlock.ns8507.oracleGeneral.zst LHD cache size      100, 2480294 req, miss ratio 0.4977, byte miss ratio 0.4977
result/tencentBlock.ns8507.oracleGeneral.zst LHD cache size      302, 2480294 req, miss ratio 0.4387, byte miss ratio 0.4387
result/tencentBlock.ns8507.oracleGeneral.zst LHD cache size     1008, 2480294 req, miss ratio 0.4071, byte miss ratio 0.4071
result/tencentBlock.ns8507.oracleGeneral.zst LHD cache size     3026, 2480294 req, miss ratio 0.3771, byte miss ratio 0.3771
result/tencentBlock.ns8507.oracleGeneral.zst LHD cache size    10087, 2480294 req, miss ratio 0.2021, byte miss ratio 0.2021
result/tencentBlock.ns8507.oracleGeneral.zst LHD cache size    20175, 2480294 req, miss ratio 0.0900, byte miss ratio 0.0900
result/tencentBlock.ns8507.oracleGeneral.zst LHD cache size    40350, 2480294 req, miss ratio 0.0547, byte miss ratio 0.0547
result/tencentBlock.ns8507.oracleGeneral.zst LHD cache size    80701, 2480294 req, miss ratio 0.0417, byte miss ratio 0.0417
result/tencentBlock.ns8507.oracleGeneral.zst Cacheus cache size      100, 2480294 req, miss ratio 0.4758, byte miss ratio 0.4758
result/tencentBlock.ns8507.oracleGeneral.zst Cacheus cache size      302, 2480294 req, miss ratio 0.4282, byte miss ratio 0.4282
result/tencentBlock.ns8507.oracleGeneral.zst Cacheus cache size     1008, 2480294 req, miss ratio 0.3948, byte miss ratio 0.3948
result/tencentBlock.ns8507.oracleGeneral.zst Cacheus cache size     3026, 2480294 req, miss ratio 0.3743, byte miss ratio 0.3743
