result/tencentBlock.ns5778.oracleGeneral.zst LIRS cache size      421, 8416819 req, miss ratio 0.6264, byte miss ratio 0.6264
result/tencentBlock.ns5778.oracleGeneral.zst LIRS cache size     1265, 8416819 req, miss ratio 0.5791, byte miss ratio 0.5791
result/tencentBlock.ns5778.oracleGeneral.zst LIRS cache size     4217, 8416819 req, miss ratio 0.4806, byte miss ratio 0.4806
result/tencentBlock.ns5778.oracleGeneral.zst LIRS cache size    12651, 8416819 req, miss ratio 0.1588, byte miss ratio 0.1588
result/tencentBlock.ns5778.oracleGeneral.zst LIRS cache size    42170, 8416819 req, miss ratio 0.1225, byte miss ratio 0.1225
result/tencentBlock.ns5778.oracleGeneral.zst LIRS cache size    84340, 8416819 req, miss ratio 0.0967, byte miss ratio 0.0967
result/tencentBlock.ns5778.oracleGeneral.zst LIRS cache size   168680, 8416819 req, miss ratio 0.0662, byte miss ratio 0.0662
result/tencentBlock.ns5778.oracleGeneral.zst LIRS cache size   337360, 8416819 req, miss ratio 0.0516, byte miss ratio 0.0516
result/tencentBlock.ns5778.oracleGeneral.zst FIFO cache size      421, 8416819 req, miss ratio 0.6949, byte miss ratio 0.6949
result/tencentBlock.ns5778.oracleGeneral.zst FIFO cache size     1265, 8416819 req, miss ratio 0.6176, byte miss ratio 0.6176
result/tencentBlock.ns5778.oracleGeneral.zst FIFO cache size     4217, 8416819 req, miss ratio 0.5704, byte miss ratio 0.5704
result/tencentBlock.ns5778.oracleGeneral.zst FIFO cache size    12651, 8416819 req, miss ratio 0.4126, byte miss ratio 0.4126
result/tencentBlock.ns5778.oracleGeneral.zst FIFO cache size    42170, 8416819 req, miss ratio 0.1650, byte miss ratio 0.1650
result/tencentBlock.ns5778.oracleGeneral.zst FIFO cache size    84340, 8416819 req, miss ratio 0.1185, byte miss ratio 0.1185
result/tencentBlock.ns5778.oracleGeneral.zst FIFO cache size   168680, 8416819 req, miss ratio 0.0764, byte miss ratio 0.0764
result/tencentBlock.ns5778.oracleGeneral.zst FIFO cache size   337360, 8416819 req, miss ratio 0.0583, byte miss ratio 0.0583
result/tencentBlock.ns5778.oracleGeneral.zst clock2 cache size      421, 8416819 req, miss ratio 0.6318, byte miss ratio 0.6318
result/tencentBlock.ns5778.oracleGeneral.zst clock2 cache size     1265, 8416819 req, miss ratio 0.5914, byte miss ratio 0.5914
result/tencentBlock.ns5778.oracleGeneral.zst clock2 cache size     4217, 8416819 req, miss ratio 0.5537, byte miss ratio 0.5537
result/tencentBlock.ns5778.oracleGeneral.zst clock2 cache size    12651, 8416819 req, miss ratio 0.3222, byte miss ratio 0.3222
result/tencentBlock.ns5778.oracleGeneral.zst clock2 cache size    42170, 8416819 req, miss ratio 0.1266, byte miss ratio 0.1266
result/tencentBlock.ns5778.oracleGeneral.zst clock2 cache size    84340, 8416819 req, miss ratio 0.1042, byte miss ratio 0.1042
result/tencentBlock.ns5778.oracleGeneral.zst clock2 cache size   168680, 8416819 req, miss ratio 0.0690, byte miss ratio 0.0690
result/tencentBlock.ns5778.oracleGeneral.zst clock2 cache size   337360, 8416819 req, miss ratio 0.0506, byte miss ratio 0.0506
result/tencentBlock.ns5778.oracleGeneral.zst Cacheus cache size      421, 8416819 req, miss ratio 0.6164, byte miss ratio 0.6164
result/tencentBlock.ns5778.oracleGeneral.zst Cacheus cache size     1265, 8416819 req, miss ratio 0.5757, byte miss ratio 0.5757
result/tencentBlock.ns5778.oracleGeneral.zst Cacheus cache size     4217, 8416819 req, miss ratio 0.5178, byte miss ratio 0.5178
result/tencentBlock.ns5778.oracleGeneral.zst Cacheus cache size    12651, 8416819 req, miss ratio 0.2923, byte miss ratio 0.2923
result/tencentBlock.ns5778.oracleGeneral.zst Cacheus cache size    42170, 8416819 req, miss ratio 0.1235, byte miss ratio 0.1235
result/tencentBlock.ns5778.oracleGeneral.zst Cacheus cache size    84340, 8416819 req, miss ratio 0.1014, byte miss ratio 0.1014
result/tencentBlock.ns5778.oracleGeneral.zst Cacheus cache size   168680, 8416819 req, miss ratio 0.0658, byte miss ratio 0.0658
result/tencentBlock.ns5778.oracleGeneral.zst Cacheus cache size   337360, 8416819 req, miss ratio 0.0508, byte miss ratio 0.0508
result/tencentBlock.ns5778.oracleGeneral.zst LRU cache size      421, 8416819 req, miss ratio 0.6383, byte miss ratio 0.6383
result/tencentBlock.ns5778.oracleGeneral.zst LRU cache size     1265, 8416819 req, miss ratio 0.5935, byte miss ratio 0.5935
result/tencentBlock.ns5778.oracleGeneral.zst LRU cache size     4217, 8416819 req, miss ratio 0.5583, byte miss ratio 0.5583
result/tencentBlock.ns5778.oracleGeneral.zst LRU cache size    12651, 8416819 req, miss ratio 0.3973, byte miss ratio 0.3973
result/tencentBlock.ns5778.oracleGeneral.zst LRU cache size    42170, 8416819 req, miss ratio 0.1232, byte miss ratio 0.1232
result/tencentBlock.ns5778.oracleGeneral.zst LRU cache size    84340, 8416819 req, miss ratio 0.1056, byte miss ratio 0.1056
result/tencentBlock.ns5778.oracleGeneral.zst LRU cache size   168680, 8416819 req, miss ratio 0.0637, byte miss ratio 0.0637
result/tencentBlock.ns5778.oracleGeneral.zst LRU cache size   337360, 8416819 req, miss ratio 0.0509, byte miss ratio 0.0509
result/tencentBlock.ns5778.oracleGeneral.zst ARC cache size      421, 8416819 req, miss ratio 0.6156, byte miss ratio 0.6156
result/tencentBlock.ns5778.oracleGeneral.zst ARC cache size     1265, 8416819 req, miss ratio 0.5716, byte miss ratio 0.5716
result/tencentBlock.ns5778.oracleGeneral.zst ARC cache size     4217, 8416819 req, miss ratio 0.4786, byte miss ratio 0.4786
result/tencentBlock.ns5778.oracleGeneral.zst ARC cache size    12651, 8416819 req, miss ratio 0.1664, byte miss ratio 0.1664
result/tencentBlock.ns5778.oracleGeneral.zst ARC cache size    42170, 8416819 req, miss ratio 0.1213, byte miss ratio 0.1213
result/tencentBlock.ns5778.oracleGeneral.zst ARC cache size    84340, 8416819 req, miss ratio 0.0973, byte miss ratio 0.0973
result/tencentBlock.ns5778.oracleGeneral.zst ARC cache size   168680, 8416819 req, miss ratio 0.0613, byte miss ratio 0.0613
result/tencentBlock.ns5778.oracleGeneral.zst ARC cache size   337360, 8416819 req, miss ratio 0.0506, byte miss ratio 0.0506
result/tencentBlock.ns5778.oracleGeneral.zst LeCaR cache size      421, 8416819 req, miss ratio 0.6307, byte miss ratio 0.6307
result/tencentBlock.ns5778.oracleGeneral.zst LeCaR cache size     1265, 8416819 req, miss ratio 0.5920, byte miss ratio 0.5920
result/tencentBlock.ns5778.oracleGeneral.zst LeCaR cache size     4217, 8416819 req, miss ratio 0.5482, byte miss ratio 0.5482
result/tencentBlock.ns5778.oracleGeneral.zst LeCaR cache size    12651, 8416819 req, miss ratio 0.2188, byte miss ratio 0.2188
result/tencentBlock.ns5778.oracleGeneral.zst LeCaR cache size    42170, 8416819 req, miss ratio 0.1228, byte miss ratio 0.1228
result/tencentBlock.ns5778.oracleGeneral.zst LeCaR cache size    84340, 8416819 req, miss ratio 0.1023, byte miss ratio 0.1023
result/tencentBlock.ns5778.oracleGeneral.zst LeCaR cache size   168680, 8416819 req, miss ratio 0.0630, byte miss ratio 0.0630
result/tencentBlock.ns5778.oracleGeneral.zst LeCaR cache size   337360, 8416819 req, miss ratio 0.0507, byte miss ratio 0.0507
result/tencentBlock.ns5778.oracleGeneral.zst Clock cache size      421, 8416819 req, miss ratio 0.6339, byte miss ratio 0.6339
result/tencentBlock.ns5778.oracleGeneral.zst Clock cache size     1265, 8416819 req, miss ratio 0.5922, byte miss ratio 0.5922
result/tencentBlock.ns5778.oracleGeneral.zst Clock cache size     4217, 8416819 req, miss ratio 0.5569, byte miss ratio 0.5569
result/tencentBlock.ns5778.oracleGeneral.zst Clock cache size    12651, 8416819 req, miss ratio 0.3503, byte miss ratio 0.3503
result/tencentBlock.ns5778.oracleGeneral.zst Clock cache size    42170, 8416819 req, miss ratio 0.1256, byte miss ratio 0.1256
result/tencentBlock.ns5778.oracleGeneral.zst Clock cache size    84340, 8416819 req, miss ratio 0.1047, byte miss ratio 0.1047
result/tencentBlock.ns5778.oracleGeneral.zst Clock cache size   168680, 8416819 req, miss ratio 0.0654, byte miss ratio 0.0654
result/tencentBlock.ns5778.oracleGeneral.zst Clock cache size   337360, 8416819 req, miss ratio 0.0506, byte miss ratio 0.0506
result/tencentBlock.ns5778.oracleGeneral.zst S3FIFO-1 cache size      421, 8416819 req, miss ratio 0.6196, byte miss ratio 0.6196
result/tencentBlock.ns5778.oracleGeneral.zst S3FIFO-1 cache size     1265, 8416819 req, miss ratio 0.5665, byte miss ratio 0.5665
result/tencentBlock.ns5778.oracleGeneral.zst S3FIFO-1 cache size     4217, 8416819 req, miss ratio 0.4752, byte miss ratio 0.4752
result/tencentBlock.ns5778.oracleGeneral.zst S3FIFO-1 cache size    12651, 8416819 req, miss ratio 0.1698, byte miss ratio 0.1698
result/tencentBlock.ns5778.oracleGeneral.zst S3FIFO-1 cache size    42170, 8416819 req, miss ratio 0.1218, byte miss ratio 0.1218
result/tencentBlock.ns5778.oracleGeneral.zst S3FIFO-1 cache size    84340, 8416819 req, miss ratio 0.1017, byte miss ratio 0.1017
result/tencentBlock.ns5778.oracleGeneral.zst S3FIFO-1 cache size   168680, 8416819 req, miss ratio 0.0639, byte miss ratio 0.0639
