result/tencentBlock.ns2434.oracleGeneral.zst S3FIFO-1 cache size      360, 3002992 req, miss ratio 0.5124, byte miss ratio 0.5124
result/tencentBlock.ns2434.oracleGeneral.zst S3FIFO-1 cache size     1081, 3002992 req, miss ratio 0.4846, byte miss ratio 0.4846
result/tencentBlock.ns2434.oracleGeneral.zst S3FIFO-1 cache size     3605, 3002992 req, miss ratio 0.4375, byte miss ratio 0.4375
result/tencentBlock.ns2434.oracleGeneral.zst S3FIFO-1 cache size    10815, 3002992 req, miss ratio 0.4293, byte miss ratio 0.4293
result/tencentBlock.ns2434.oracleGeneral.zst S3FIFO-1 cache size    36050, 3002992 req, miss ratio 0.3777, byte miss ratio 0.3777
result/tencentBlock.ns2434.oracleGeneral.zst S3FIFO-1 cache size    72101, 3002992 req, miss ratio 0.3422, byte miss ratio 0.3422
result/tencentBlock.ns2434.oracleGeneral.zst S3FIFO-1 cache size   144202, 3002992 req, miss ratio 0.2179, byte miss ratio 0.2179
result/tencentBlock.ns2434.oracleGeneral.zst S3FIFO-1 cache size   288404, 3002992 req, miss ratio 0.1250, byte miss ratio 0.1250
result/tencentBlock.ns2434.oracleGeneral.zst clock2 cache size      360, 3002992 req, miss ratio 0.5240, byte miss ratio 0.5240
result/tencentBlock.ns2434.oracleGeneral.zst clock2 cache size     1081, 3002992 req, miss ratio 0.5033, byte miss ratio 0.5033
result/tencentBlock.ns2434.oracleGeneral.zst clock2 cache size     3605, 3002992 req, miss ratio 0.4555, byte miss ratio 0.4555
result/tencentBlock.ns2434.oracleGeneral.zst clock2 cache size    10815, 3002992 req, miss ratio 0.4307, byte miss ratio 0.4307
result/tencentBlock.ns2434.oracleGeneral.zst clock2 cache size    36050, 3002992 req, miss ratio 0.4225, byte miss ratio 0.4225
result/tencentBlock.ns2434.oracleGeneral.zst clock2 cache size    72101, 3002992 req, miss ratio 0.3616, byte miss ratio 0.3616
result/tencentBlock.ns2434.oracleGeneral.zst clock2 cache size   144202, 3002992 req, miss ratio 0.2863, byte miss ratio 0.2863
result/tencentBlock.ns2434.oracleGeneral.zst clock2 cache size   288404, 3002992 req, miss ratio 0.1238, byte miss ratio 0.1238
result/tencentBlock.ns2434.oracleGeneral.zst LeCaR cache size      360, 3002992 req, miss ratio 0.5212, byte miss ratio 0.5212
result/tencentBlock.ns2434.oracleGeneral.zst LeCaR cache size     1081, 3002992 req, miss ratio 0.5024, byte miss ratio 0.5024
result/tencentBlock.ns2434.oracleGeneral.zst LeCaR cache size     3605, 3002992 req, miss ratio 0.4486, byte miss ratio 0.4486
result/tencentBlock.ns2434.oracleGeneral.zst LeCaR cache size    10815, 3002992 req, miss ratio 0.4309, byte miss ratio 0.4309
result/tencentBlock.ns2434.oracleGeneral.zst LeCaR cache size    36050, 3002992 req, miss ratio 0.3959, byte miss ratio 0.3959
result/tencentBlock.ns2434.oracleGeneral.zst LeCaR cache size    72101, 3002992 req, miss ratio 0.3503, byte miss ratio 0.3503
result/tencentBlock.ns2434.oracleGeneral.zst LeCaR cache size   144202, 3002992 req, miss ratio 0.2142, byte miss ratio 0.2142
result/tencentBlock.ns2434.oracleGeneral.zst LeCaR cache size   288404, 3002992 req, miss ratio 0.1224, byte miss ratio 0.1224
result/tencentBlock.ns2434.oracleGeneral.zst Cacheus cache size      360, 3002992 req, miss ratio 0.5090, byte miss ratio 0.5090
result/tencentBlock.ns2434.oracleGeneral.zst Cacheus cache size     1081, 3002992 req, miss ratio 0.4836, byte miss ratio 0.4836
result/tencentBlock.ns2434.oracleGeneral.zst Cacheus cache size     3605, 3002992 req, miss ratio 0.4382, byte miss ratio 0.4382
result/tencentBlock.ns2434.oracleGeneral.zst Cacheus cache size    10815, 3002992 req, miss ratio 0.4285, byte miss ratio 0.4285
result/tencentBlock.ns2434.oracleGeneral.zst Cacheus cache size    36050, 3002992 req, miss ratio 0.3934, byte miss ratio 0.3934
result/tencentBlock.ns2434.oracleGeneral.zst Cacheus cache size    72101, 3002992 req, miss ratio 0.3490, byte miss ratio 0.3490
result/tencentBlock.ns2434.oracleGeneral.zst Cacheus cache size   144202, 3002992 req, miss ratio 0.2382, byte miss ratio 0.2382
result/tencentBlock.ns2434.oracleGeneral.zst Cacheus cache size   288404, 3002992 req, miss ratio 0.1251, byte miss ratio 0.1251
result/tencentBlock.ns2434.oracleGeneral.zst LRU cache size      360, 3002992 req, miss ratio 0.5292, byte miss ratio 0.5292
result/tencentBlock.ns2434.oracleGeneral.zst LRU cache size     1081, 3002992 req, miss ratio 0.5035, byte miss ratio 0.5035
result/tencentBlock.ns2434.oracleGeneral.zst LRU cache size     3605, 3002992 req, miss ratio 0.4537, byte miss ratio 0.4537
result/tencentBlock.ns2434.oracleGeneral.zst LRU cache size    10815, 3002992 req, miss ratio 0.4315, byte miss ratio 0.4315
result/tencentBlock.ns2434.oracleGeneral.zst LRU cache size    36050, 3002992 req, miss ratio 0.3965, byte miss ratio 0.3965
result/tencentBlock.ns2434.oracleGeneral.zst LRU cache size    72101, 3002992 req, miss ratio 0.3539, byte miss ratio 0.3539
result/tencentBlock.ns2434.oracleGeneral.zst LRU cache size   144202, 3002992 req, miss ratio 0.2114, byte miss ratio 0.2114
result/tencentBlock.ns2434.oracleGeneral.zst LRU cache size   288404, 3002992 req, miss ratio 0.1224, byte miss ratio 0.1224
