result/tencentBlock.ns13544.oracleGeneral.zst ARC cache size      147, 1217068 req, miss ratio 0.5233, byte miss ratio 0.5233
result/tencentBlock.ns13544.oracleGeneral.zst ARC cache size      441, 1217068 req, miss ratio 0.5000, byte miss ratio 0.5000
result/tencentBlock.ns13544.oracleGeneral.zst ARC cache size     1473, 1217068 req, miss ratio 0.4938, byte miss ratio 0.4938
result/tencentBlock.ns13544.oracleGeneral.zst ARC cache size     4419, 1217068 req, miss ratio 0.4926, byte miss ratio 0.4926
result/tencentBlock.ns13544.oracleGeneral.zst ARC cache size    14732, 1217068 req, miss ratio 0.4720, byte miss ratio 0.4720
result/tencentBlock.ns13544.oracleGeneral.zst ARC cache size    29464, 1217068 req, miss ratio 0.4024, byte miss ratio 0.4024
result/tencentBlock.ns13544.oracleGeneral.zst ARC cache size    58928, 1217068 req, miss ratio 0.2841, byte miss ratio 0.2841
result/tencentBlock.ns13544.oracleGeneral.zst ARC cache size   117857, 1217068 req, miss ratio 0.1395, byte miss ratio 0.1395
result/tencentBlock.ns13544.oracleGeneral.zst LIRS cache size      147, 1217068 req, miss ratio 0.5867, byte miss ratio 0.5867
result/tencentBlock.ns13544.oracleGeneral.zst LIRS cache size      441, 1217068 req, miss ratio 0.5483, byte miss ratio 0.5483
result/tencentBlock.ns13544.oracleGeneral.zst LIRS cache size     1473, 1217068 req, miss ratio 0.4980, byte miss ratio 0.4980
result/tencentBlock.ns13544.oracleGeneral.zst LIRS cache size     4419, 1217068 req, miss ratio 0.4938, byte miss ratio 0.4938
result/tencentBlock.ns13544.oracleGeneral.zst LIRS cache size    14732, 1217068 req, miss ratio 0.4471, byte miss ratio 0.4471
result/tencentBlock.ns13544.oracleGeneral.zst LIRS cache size    29464, 1217068 req, miss ratio 0.4077, byte miss ratio 0.4077
result/tencentBlock.ns13544.oracleGeneral.zst LIRS cache size    58928, 1217068 req, miss ratio 0.3309, byte miss ratio 0.3309
result/tencentBlock.ns13544.oracleGeneral.zst LIRS cache size   117857, 1217068 req, miss ratio 0.1387, byte miss ratio 0.1387
result/tencentBlock.ns13544.oracleGeneral.zst LHD cache size      147, 1217068 req, miss ratio 0.5455, byte miss ratio 0.5455
result/tencentBlock.ns13544.oracleGeneral.zst LHD cache size      441, 1217068 req, miss ratio 0.5068, byte miss ratio 0.5068
result/tencentBlock.ns13544.oracleGeneral.zst LHD cache size     1473, 1217068 req, miss ratio 0.4957, byte miss ratio 0.4957
result/tencentBlock.ns13544.oracleGeneral.zst LHD cache size     4419, 1217068 req, miss ratio 0.4927, byte miss ratio 0.4927
result/tencentBlock.ns13544.oracleGeneral.zst LHD cache size    14732, 1217068 req, miss ratio 0.4785, byte miss ratio 0.4785
result/tencentBlock.ns13544.oracleGeneral.zst LHD cache size    29464, 1217068 req, miss ratio 0.4125, byte miss ratio 0.4125
result/tencentBlock.ns13544.oracleGeneral.zst LHD cache size    58928, 1217068 req, miss ratio 0.3069, byte miss ratio 0.3069
result/tencentBlock.ns13544.oracleGeneral.zst LHD cache size   117857, 1217068 req, miss ratio 0.1359, byte miss ratio 0.1359
result/tencentBlock.ns13544.oracleGeneral.zst S3FIFO-1 cache size      147, 1217068 req, miss ratio 0.5305, byte miss ratio 0.5305
result/tencentBlock.ns13544.oracleGeneral.zst S3FIFO-1 cache size      441, 1217068 req, miss ratio 0.4981, byte miss ratio 0.4981
result/tencentBlock.ns13544.oracleGeneral.zst S3FIFO-1 cache size     1473, 1217068 req, miss ratio 0.4937, byte miss ratio 0.4937
result/tencentBlock.ns13544.oracleGeneral.zst S3FIFO-1 cache size     4419, 1217068 req, miss ratio 0.4927, byte miss ratio 0.4927
result/tencentBlock.ns13544.oracleGeneral.zst S3FIFO-1 cache size    14732, 1217068 req, miss ratio 0.4471, byte miss ratio 0.4471
result/tencentBlock.ns13544.oracleGeneral.zst S3FIFO-1 cache size    29464, 1217068 req, miss ratio 0.3910, byte miss ratio 0.3910
result/tencentBlock.ns13544.oracleGeneral.zst S3FIFO-1 cache size    58928, 1217068 req, miss ratio 0.3178, byte miss ratio 0.3178
result/tencentBlock.ns13544.oracleGeneral.zst S3FIFO-1 cache size   117857, 1217068 req, miss ratio 0.1534, byte miss ratio 0.1534
result/tencentBlock.ns13544.oracleGeneral.zst Cacheus cache size      147, 1217068 req, miss ratio 0.5291, byte miss ratio 0.5291
result/tencentBlock.ns13544.oracleGeneral.zst Cacheus cache size      441, 1217068 req, miss ratio 0.5001, byte miss ratio 0.5001
