result/tencentBlock.ns3641.oracleGeneral.zst FIFO cache size      355, 3230745 req, miss ratio 0.5889, byte miss ratio 0.5889
result/tencentBlock.ns3641.oracleGeneral.zst FIFO cache size     1065, 3230745 req, miss ratio 0.4616, byte miss ratio 0.4616
result/tencentBlock.ns3641.oracleGeneral.zst FIFO cache size     3552, 3230745 req, miss ratio 0.3644, byte miss ratio 0.3644
result/tencentBlock.ns3641.oracleGeneral.zst FIFO cache size    10657, 3230745 req, miss ratio 0.3097, byte miss ratio 0.3097
result/tencentBlock.ns3641.oracleGeneral.zst FIFO cache size    35526, 3230745 req, miss ratio 0.2480, byte miss ratio 0.2480
result/tencentBlock.ns3641.oracleGeneral.zst FIFO cache size    71052, 3230745 req, miss ratio 0.1893, byte miss ratio 0.1893
result/tencentBlock.ns3641.oracleGeneral.zst FIFO cache size   142104, 3230745 req, miss ratio 0.1411, byte miss ratio 0.1411
result/tencentBlock.ns3641.oracleGeneral.zst FIFO cache size   284208, 3230745 req, miss ratio 0.1166, byte miss ratio 0.1166
result/tencentBlock.ns3641.oracleGeneral.zst LIRS cache size      355, 3230745 req, miss ratio 0.5196, byte miss ratio 0.5196
result/tencentBlock.ns3641.oracleGeneral.zst LIRS cache size     1065, 3230745 req, miss ratio 0.4049, byte miss ratio 0.4049
result/tencentBlock.ns3641.oracleGeneral.zst LIRS cache size     3552, 3230745 req, miss ratio 0.3094, byte miss ratio 0.3094
result/tencentBlock.ns3641.oracleGeneral.zst LIRS cache size    10657, 3230745 req, miss ratio 0.2771, byte miss ratio 0.2771
result/tencentBlock.ns3641.oracleGeneral.zst LIRS cache size    35526, 3230745 req, miss ratio 0.2326, byte miss ratio 0.2326
result/tencentBlock.ns3641.oracleGeneral.zst LIRS cache size    71052, 3230745 req, miss ratio 0.1859, byte miss ratio 0.1859
result/tencentBlock.ns3641.oracleGeneral.zst LIRS cache size   142104, 3230745 req, miss ratio 0.1284, byte miss ratio 0.1284
result/tencentBlock.ns3641.oracleGeneral.zst LIRS cache size   284208, 3230745 req, miss ratio 0.1135, byte miss ratio 0.1135
result/tencentBlock.ns3641.oracleGeneral.zst ARC cache size      355, 3230745 req, miss ratio 0.4784, byte miss ratio 0.4784
result/tencentBlock.ns3641.oracleGeneral.zst ARC cache size     1065, 3230745 req, miss ratio 0.3949, byte miss ratio 0.3949
result/tencentBlock.ns3641.oracleGeneral.zst ARC cache size     3552, 3230745 req, miss ratio 0.2996, byte miss ratio 0.2996
result/tencentBlock.ns3641.oracleGeneral.zst ARC cache size    10657, 3230745 req, miss ratio 0.2781, byte miss ratio 0.2781
result/tencentBlock.ns3641.oracleGeneral.zst ARC cache size    35526, 3230745 req, miss ratio 0.2339, byte miss ratio 0.2339
result/tencentBlock.ns3641.oracleGeneral.zst ARC cache size    71052, 3230745 req, miss ratio 0.1838, byte miss ratio 0.1838
result/tencentBlock.ns3641.oracleGeneral.zst ARC cache size   142104, 3230745 req, miss ratio 0.1199, byte miss ratio 0.1199
result/tencentBlock.ns3641.oracleGeneral.zst ARC cache size   284208, 3230745 req, miss ratio 0.1111, byte miss ratio 0.1111
result/tencentBlock.ns3641.oracleGeneral.zst LHD cache size      355, 3230745 req, miss ratio 0.4917, byte miss ratio 0.4917
result/tencentBlock.ns3641.oracleGeneral.zst LHD cache size     1065, 3230745 req, miss ratio 0.4142, byte miss ratio 0.4142
result/tencentBlock.ns3641.oracleGeneral.zst LHD cache size     3552, 3230745 req, miss ratio 0.3086, byte miss ratio 0.3086
result/tencentBlock.ns3641.oracleGeneral.zst LHD cache size    10657, 3230745 req, miss ratio 0.2817, byte miss ratio 0.2817
result/tencentBlock.ns3641.oracleGeneral.zst LHD cache size    35526, 3230745 req, miss ratio 0.2269, byte miss ratio 0.2269
result/tencentBlock.ns3641.oracleGeneral.zst LHD cache size    71052, 3230745 req, miss ratio 0.1722, byte miss ratio 0.1722
result/tencentBlock.ns3641.oracleGeneral.zst LHD cache size   142104, 3230745 req, miss ratio 0.1208, byte miss ratio 0.1208
result/tencentBlock.ns3641.oracleGeneral.zst LHD cache size   284208, 3230745 req, miss ratio 0.1108, byte miss ratio 0.1108
result/tencentBlock.ns3641.oracleGeneral.zst LeCaR cache size      355, 3230745 req, miss ratio 0.4922, byte miss ratio 0.4922
result/tencentBlock.ns3641.oracleGeneral.zst LeCaR cache size     1065, 3230745 req, miss ratio 0.4195, byte miss ratio 0.4195
result/tencentBlock.ns3641.oracleGeneral.zst LeCaR cache size     3552, 3230745 req, miss ratio 0.3079, byte miss ratio 0.3079
result/tencentBlock.ns3641.oracleGeneral.zst LeCaR cache size    10657, 3230745 req, miss ratio 0.2843, byte miss ratio 0.2843
result/tencentBlock.ns3641.oracleGeneral.zst LeCaR cache size    35526, 3230745 req, miss ratio 0.2315, byte miss ratio 0.2315
result/tencentBlock.ns3641.oracleGeneral.zst LeCaR cache size    71052, 3230745 req, miss ratio 0.1747, byte miss ratio 0.1747
result/tencentBlock.ns3641.oracleGeneral.zst LeCaR cache size   142104, 3230745 req, miss ratio 0.1194, byte miss ratio 0.1194
result/tencentBlock.ns3641.oracleGeneral.zst LeCaR cache size   284208, 3230745 req, miss ratio 0.1107, byte miss ratio 0.1107
result/tencentBlock.ns3641.oracleGeneral.zst Clock cache size      355, 3230745 req, miss ratio 0.4957, byte miss ratio 0.4957
result/tencentBlock.ns3641.oracleGeneral.zst Clock cache size     1065, 3230745 req, miss ratio 0.4206, byte miss ratio 0.4206
result/tencentBlock.ns3641.oracleGeneral.zst Clock cache size     3552, 3230745 req, miss ratio 0.3215, byte miss ratio 0.3215
result/tencentBlock.ns3641.oracleGeneral.zst Clock cache size    10657, 3230745 req, miss ratio 0.2857, byte miss ratio 0.2857
result/tencentBlock.ns3641.oracleGeneral.zst Clock cache size    35526, 3230745 req, miss ratio 0.2360, byte miss ratio 0.2360
result/tencentBlock.ns3641.oracleGeneral.zst Clock cache size    71052, 3230745 req, miss ratio 0.2016, byte miss ratio 0.2016
result/tencentBlock.ns3641.oracleGeneral.zst Clock cache size   142104, 3230745 req, miss ratio 0.1267, byte miss ratio 0.1267
result/tencentBlock.ns3641.oracleGeneral.zst Clock cache size   284208, 3230745 req, miss ratio 0.1109, byte miss ratio 0.1109
result/tencentBlock.ns3641.oracleGeneral.zst LRU cache size      355, 3230745 req, miss ratio 0.4999, byte miss ratio 0.4999
result/tencentBlock.ns3641.oracleGeneral.zst LRU cache size     1065, 3230745 req, miss ratio 0.4205, byte miss ratio 0.4205
result/tencentBlock.ns3641.oracleGeneral.zst LRU cache size     3552, 3230745 req, miss ratio 0.3258, byte miss ratio 0.3258
result/tencentBlock.ns3641.oracleGeneral.zst LRU cache size    10657, 3230745 req, miss ratio 0.2855, byte miss ratio 0.2855
result/tencentBlock.ns3641.oracleGeneral.zst LRU cache size    35526, 3230745 req, miss ratio 0.2326, byte miss ratio 0.2326
result/tencentBlock.ns3641.oracleGeneral.zst LRU cache size    71052, 3230745 req, miss ratio 0.1785, byte miss ratio 0.1785
result/tencentBlock.ns3641.oracleGeneral.zst LRU cache size   142104, 3230745 req, miss ratio 0.1218, byte miss ratio 0.1218
result/tencentBlock.ns3641.oracleGeneral.zst LRU cache size   284208, 3230745 req, miss ratio 0.1106, byte miss ratio 0.1106
result/tencentBlock.ns3641.oracleGeneral.zst S3FIFO-1 cache size      355, 3230745 req, miss ratio 0.4900, byte miss ratio 0.4900
result/tencentBlock.ns3641.oracleGeneral.zst S3FIFO-1 cache size     1065, 3230745 req, miss ratio 0.3810, byte miss ratio 0.3810
result/tencentBlock.ns3641.oracleGeneral.zst S3FIFO-1 cache size     3552, 3230745 req, miss ratio 0.2987, byte miss ratio 0.2987
result/tencentBlock.ns3641.oracleGeneral.zst S3FIFO-1 cache size    10657, 3230745 req, miss ratio 0.2734, byte miss ratio 0.2734
result/tencentBlock.ns3641.oracleGeneral.zst S3FIFO-1 cache size    35526, 3230745 req, miss ratio 0.2315, byte miss ratio 0.2315
result/tencentBlock.ns3641.oracleGeneral.zst S3FIFO-1 cache size    71052, 3230745 req, miss ratio 0.1856, byte miss ratio 0.1856
result/tencentBlock.ns3641.oracleGeneral.zst S3FIFO-1 cache size   142104, 3230745 req, miss ratio 0.1240, byte miss ratio 0.1240
result/tencentBlock.ns3641.oracleGeneral.zst S3FIFO-1 cache size   284208, 3230745 req, miss ratio 0.1109, byte miss ratio 0.1109
result/tencentBlock.ns3641.oracleGeneral.zst Cacheus cache size      355, 3230745 req, miss ratio 0.4789, byte miss ratio 0.4789
result/tencentBlock.ns3641.oracleGeneral.zst Cacheus cache size     1065, 3230745 req, miss ratio 0.4013, byte miss ratio 0.4013
result/tencentBlock.ns3641.oracleGeneral.zst Cacheus cache size     3552, 3230745 req, miss ratio 0.3050, byte miss ratio 0.3050
result/tencentBlock.ns3641.oracleGeneral.zst Cacheus cache size    10657, 3230745 req, miss ratio 0.2785, byte miss ratio 0.2785
result/tencentBlock.ns3641.oracleGeneral.zst Cacheus cache size    35526, 3230745 req, miss ratio 0.2302, byte miss ratio 0.2302
result/tencentBlock.ns3641.oracleGeneral.zst Cacheus cache size    71052, 3230745 req, miss ratio 0.1924, byte miss ratio 0.1924
