result/tencentBlock.ns13068.oracleGeneral.zst Cacheus cache size      205, 2088573 req, miss ratio 0.3249, byte miss ratio 0.3249
result/tencentBlock.ns13068.oracleGeneral.zst Cacheus cache size      617, 2088573 req, miss ratio 0.2607, byte miss ratio 0.2607
result/tencentBlock.ns13068.oracleGeneral.zst Cacheus cache size     2058, 2088573 req, miss ratio 0.2136, byte miss ratio 0.2136
result/tencentBlock.ns13068.oracleGeneral.zst Cacheus cache size     6176, 2088573 req, miss ratio 0.1800, byte miss ratio 0.1800
result/tencentBlock.ns13068.oracleGeneral.zst Cacheus cache size    20589, 2088573 req, miss ratio 0.1409, byte miss ratio 0.1409
result/tencentBlock.ns13068.oracleGeneral.zst Cacheus cache size    41178, 2088573 req, miss ratio 0.1210, byte miss ratio 0.1210
result/tencentBlock.ns13068.oracleGeneral.zst Cacheus cache size    82356, 2088573 req, miss ratio 0.1057, byte miss ratio 0.1057
result/tencentBlock.ns13068.oracleGeneral.zst Cacheus cache size   164712, 2088573 req, miss ratio 0.1000, byte miss ratio 0.1000
result/tencentBlock.ns13068.oracleGeneral.zst S3FIFO-1 cache size      205, 2088573 req, miss ratio 0.3163, byte miss ratio 0.3163
result/tencentBlock.ns13068.oracleGeneral.zst S3FIFO-1 cache size      617, 2088573 req, miss ratio 0.2566, byte miss ratio 0.2566
result/tencentBlock.ns13068.oracleGeneral.zst S3FIFO-1 cache size     2058, 2088573 req, miss ratio 0.2089, byte miss ratio 0.2089
result/tencentBlock.ns13068.oracleGeneral.zst S3FIFO-1 cache size     6176, 2088573 req, miss ratio 0.1732, byte miss ratio 0.1732
result/tencentBlock.ns13068.oracleGeneral.zst S3FIFO-1 cache size    20589, 2088573 req, miss ratio 0.1392, byte miss ratio 0.1392
result/tencentBlock.ns13068.oracleGeneral.zst S3FIFO-1 cache size    41178, 2088573 req, miss ratio 0.1149, byte miss ratio 0.1149
result/tencentBlock.ns13068.oracleGeneral.zst S3FIFO-1 cache size    82356, 2088573 req, miss ratio 0.1038, byte miss ratio 0.1038
result/tencentBlock.ns13068.oracleGeneral.zst S3FIFO-1 cache size   164712, 2088573 req, miss ratio 0.0989, byte miss ratio 0.0989
result/tencentBlock.ns13068.oracleGeneral.zst LHD cache size      205, 2088573 req, miss ratio 0.3292, byte miss ratio 0.3292
result/tencentBlock.ns13068.oracleGeneral.zst LHD cache size      617, 2088573 req, miss ratio 0.2738, byte miss ratio 0.2738
result/tencentBlock.ns13068.oracleGeneral.zst LHD cache size     2058, 2088573 req, miss ratio 0.2173, byte miss ratio 0.2173
result/tencentBlock.ns13068.oracleGeneral.zst LHD cache size     6176, 2088573 req, miss ratio 0.1814, byte miss ratio 0.1814
result/tencentBlock.ns13068.oracleGeneral.zst LHD cache size    20589, 2088573 req, miss ratio 0.1475, byte miss ratio 0.1475
result/tencentBlock.ns13068.oracleGeneral.zst LHD cache size    41178, 2088573 req, miss ratio 0.1261, byte miss ratio 0.1261
