result/tencentBlock.ns3223.oracleGeneral.zst LHD cache size      315, 7106535 req, miss ratio 0.7954, byte miss ratio 0.7954
result/tencentBlock.ns3223.oracleGeneral.zst LHD cache size      946, 7106535 req, miss ratio 0.4753, byte miss ratio 0.4753
result/tencentBlock.ns3223.oracleGeneral.zst LHD cache size     3154, 7106535 req, miss ratio 0.1518, byte miss ratio 0.1518
result/tencentBlock.ns3223.oracleGeneral.zst LHD cache size     9464, 7106535 req, miss ratio 0.1168, byte miss ratio 0.1168
result/tencentBlock.ns3223.oracleGeneral.zst LHD cache size    31549, 7106535 req, miss ratio 0.0968, byte miss ratio 0.0968
result/tencentBlock.ns3223.oracleGeneral.zst LHD cache size    63099, 7106535 req, miss ratio 0.0763, byte miss ratio 0.0763
result/tencentBlock.ns3223.oracleGeneral.zst LHD cache size   126199, 7106535 req, miss ratio 0.0567, byte miss ratio 0.0567
result/tencentBlock.ns3223.oracleGeneral.zst LHD cache size   252398, 7106535 req, miss ratio 0.0458, byte miss ratio 0.0458
result/tencentBlock.ns3223.oracleGeneral.zst clock2 cache size      315, 7106535 req, miss ratio 0.8991, byte miss ratio 0.8991
result/tencentBlock.ns3223.oracleGeneral.zst clock2 cache size      946, 7106535 req, miss ratio 0.4780, byte miss ratio 0.4780
result/tencentBlock.ns3223.oracleGeneral.zst clock2 cache size     3154, 7106535 req, miss ratio 0.1720, byte miss ratio 0.1720
result/tencentBlock.ns3223.oracleGeneral.zst clock2 cache size     9464, 7106535 req, miss ratio 0.1197, byte miss ratio 0.1197
result/tencentBlock.ns3223.oracleGeneral.zst clock2 cache size    31549, 7106535 req, miss ratio 0.1073, byte miss ratio 0.1073
result/tencentBlock.ns3223.oracleGeneral.zst clock2 cache size    63099, 7106535 req, miss ratio 0.0942, byte miss ratio 0.0942
result/tencentBlock.ns3223.oracleGeneral.zst clock2 cache size   126199, 7106535 req, miss ratio 0.0721, byte miss ratio 0.0721
result/tencentBlock.ns3223.oracleGeneral.zst clock2 cache size   252398, 7106535 req, miss ratio 0.0463, byte miss ratio 0.0463
result/tencentBlock.ns3223.oracleGeneral.zst LIRS cache size      315, 7106535 req, miss ratio 0.7175, byte miss ratio 0.7175
result/tencentBlock.ns3223.oracleGeneral.zst LIRS cache size      946, 7106535 req, miss ratio 0.3801, byte miss ratio 0.3801
result/tencentBlock.ns3223.oracleGeneral.zst LIRS cache size     3154, 7106535 req, miss ratio 0.1257, byte miss ratio 0.1257
result/tencentBlock.ns3223.oracleGeneral.zst LIRS cache size     9464, 7106535 req, miss ratio 0.1189, byte miss ratio 0.1189
result/tencentBlock.ns3223.oracleGeneral.zst LIRS cache size    31549, 7106535 req, miss ratio 0.1010, byte miss ratio 0.1010
result/tencentBlock.ns3223.oracleGeneral.zst LIRS cache size    63099, 7106535 req, miss ratio 0.0847, byte miss ratio 0.0847
result/tencentBlock.ns3223.oracleGeneral.zst LIRS cache size   126199, 7106535 req, miss ratio 0.0551, byte miss ratio 0.0551
result/tencentBlock.ns3223.oracleGeneral.zst LIRS cache size   252398, 7106535 req, miss ratio 0.0451, byte miss ratio 0.0451
result/tencentBlock.ns3223.oracleGeneral.zst LeCaR cache size      315, 7106535 req, miss ratio 0.8956, byte miss ratio 0.8956
result/tencentBlock.ns3223.oracleGeneral.zst LeCaR cache size      946, 7106535 req, miss ratio 0.4800, byte miss ratio 0.4800
result/tencentBlock.ns3223.oracleGeneral.zst LeCaR cache size     3154, 7106535 req, miss ratio 0.1348, byte miss ratio 0.1348
result/tencentBlock.ns3223.oracleGeneral.zst LeCaR cache size     9464, 7106535 req, miss ratio 0.1187, byte miss ratio 0.1187
result/tencentBlock.ns3223.oracleGeneral.zst LeCaR cache size    31549, 7106535 req, miss ratio 0.1048, byte miss ratio 0.1048
result/tencentBlock.ns3223.oracleGeneral.zst LeCaR cache size    63099, 7106535 req, miss ratio 0.0908, byte miss ratio 0.0908
result/tencentBlock.ns3223.oracleGeneral.zst LeCaR cache size   126199, 7106535 req, miss ratio 0.0589, byte miss ratio 0.0589
result/tencentBlock.ns3223.oracleGeneral.zst LeCaR cache size   252398, 7106535 req, miss ratio 0.0467, byte miss ratio 0.0467
result/tencentBlock.ns3223.oracleGeneral.zst ARC cache size      315, 7106535 req, miss ratio 0.7167, byte miss ratio 0.7167
result/tencentBlock.ns3223.oracleGeneral.zst ARC cache size      946, 7106535 req, miss ratio 0.3835, byte miss ratio 0.3835
result/tencentBlock.ns3223.oracleGeneral.zst ARC cache size     3154, 7106535 req, miss ratio 0.1254, byte miss ratio 0.1254
result/tencentBlock.ns3223.oracleGeneral.zst ARC cache size     9464, 7106535 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns3223.oracleGeneral.zst ARC cache size    31549, 7106535 req, miss ratio 0.1010, byte miss ratio 0.1010
result/tencentBlock.ns3223.oracleGeneral.zst ARC cache size    63099, 7106535 req, miss ratio 0.0854, byte miss ratio 0.0854
result/tencentBlock.ns3223.oracleGeneral.zst ARC cache size   126199, 7106535 req, miss ratio 0.0564, byte miss ratio 0.0564
result/tencentBlock.ns3223.oracleGeneral.zst ARC cache size   252398, 7106535 req, miss ratio 0.0463, byte miss ratio 0.0463
result/tencentBlock.ns3223.oracleGeneral.zst S3FIFO-1 cache size      315, 7106535 req, miss ratio 0.7094, byte miss ratio 0.7094
result/tencentBlock.ns3223.oracleGeneral.zst S3FIFO-1 cache size      946, 7106535 req, miss ratio 0.3937, byte miss ratio 0.3937
result/tencentBlock.ns3223.oracleGeneral.zst S3FIFO-1 cache size     3154, 7106535 req, miss ratio 0.1249, byte miss ratio 0.1249
result/tencentBlock.ns3223.oracleGeneral.zst S3FIFO-1 cache size     9464, 7106535 req, miss ratio 0.1175, byte miss ratio 0.1175
result/tencentBlock.ns3223.oracleGeneral.zst S3FIFO-1 cache size    31549, 7106535 req, miss ratio 0.0986, byte miss ratio 0.0986
result/tencentBlock.ns3223.oracleGeneral.zst S3FIFO-1 cache size    63099, 7106535 req, miss ratio 0.0825, byte miss ratio 0.0825
result/tencentBlock.ns3223.oracleGeneral.zst S3FIFO-1 cache size   126199, 7106535 req, miss ratio 0.0589, byte miss ratio 0.0589
result/tencentBlock.ns3223.oracleGeneral.zst S3FIFO-1 cache size   252398, 7106535 req, miss ratio 0.0463, byte miss ratio 0.0463
result/tencentBlock.ns3223.oracleGeneral.zst FIFO cache size      315, 7106535 req, miss ratio 0.8958, byte miss ratio 0.8958
result/tencentBlock.ns3223.oracleGeneral.zst FIFO cache size      946, 7106535 req, miss ratio 0.5590, byte miss ratio 0.5590
result/tencentBlock.ns3223.oracleGeneral.zst FIFO cache size     3154, 7106535 req, miss ratio 0.2423, byte miss ratio 0.2423
result/tencentBlock.ns3223.oracleGeneral.zst FIFO cache size     9464, 7106535 req, miss ratio 0.1471, byte miss ratio 0.1471
result/tencentBlock.ns3223.oracleGeneral.zst FIFO cache size    31549, 7106535 req, miss ratio 0.1138, byte miss ratio 0.1138
result/tencentBlock.ns3223.oracleGeneral.zst FIFO cache size    63099, 7106535 req, miss ratio 0.1001, byte miss ratio 0.1001
result/tencentBlock.ns3223.oracleGeneral.zst FIFO cache size   126199, 7106535 req, miss ratio 0.0727, byte miss ratio 0.0727
result/tencentBlock.ns3223.oracleGeneral.zst FIFO cache size   252398, 7106535 req, miss ratio 0.0538, byte miss ratio 0.0538
result/tencentBlock.ns3223.oracleGeneral.zst Clock cache size      315, 7106535 req, miss ratio 0.8969, byte miss ratio 0.8969
result/tencentBlock.ns3223.oracleGeneral.zst Clock cache size      946, 7106535 req, miss ratio 0.4861, byte miss ratio 0.4861
result/tencentBlock.ns3223.oracleGeneral.zst Clock cache size     3154, 7106535 req, miss ratio 0.1618, byte miss ratio 0.1618
result/tencentBlock.ns3223.oracleGeneral.zst Clock cache size     9464, 7106535 req, miss ratio 0.1191, byte miss ratio 0.1191
result/tencentBlock.ns3223.oracleGeneral.zst Clock cache size    31549, 7106535 req, miss ratio 0.1059, byte miss ratio 0.1059
result/tencentBlock.ns3223.oracleGeneral.zst Clock cache size    63099, 7106535 req, miss ratio 0.0927, byte miss ratio 0.0927
result/tencentBlock.ns3223.oracleGeneral.zst Clock cache size   126199, 7106535 req, miss ratio 0.0659, byte miss ratio 0.0659
result/tencentBlock.ns3223.oracleGeneral.zst Clock cache size   252398, 7106535 req, miss ratio 0.0463, byte miss ratio 0.0463
result/tencentBlock.ns3223.oracleGeneral.zst LRU cache size      315, 7106535 req, miss ratio 0.8994, byte miss ratio 0.8994
result/tencentBlock.ns3223.oracleGeneral.zst LRU cache size      946, 7106535 req, miss ratio 0.4911, byte miss ratio 0.4911
result/tencentBlock.ns3223.oracleGeneral.zst LRU cache size     3154, 7106535 req, miss ratio 0.1553, byte miss ratio 0.1553
result/tencentBlock.ns3223.oracleGeneral.zst LRU cache size     9464, 7106535 req, miss ratio 0.1187, byte miss ratio 0.1187
result/tencentBlock.ns3223.oracleGeneral.zst LRU cache size    31549, 7106535 req, miss ratio 0.1048, byte miss ratio 0.1048
