result/tencentBlock.ns10560.oracleGeneral.zst LHD cache size      175, 1006680 req, miss ratio 0.5299, byte miss ratio 0.5299
result/tencentBlock.ns10560.oracleGeneral.zst LHD cache size      527, 1006680 req, miss ratio 0.5217, byte miss ratio 0.5217
result/tencentBlock.ns10560.oracleGeneral.zst LHD cache size     1758, 1006680 req, miss ratio 0.5192, byte miss ratio 0.5192
result/tencentBlock.ns10560.oracleGeneral.zst LHD cache size     5275, 1006680 req, miss ratio 0.5180, byte miss ratio 0.5180
result/tencentBlock.ns10560.oracleGeneral.zst LHD cache size    17583, 1006680 req, miss ratio 0.5067, byte miss ratio 0.5067
result/tencentBlock.ns10560.oracleGeneral.zst LHD cache size    35167, 1006680 req, miss ratio 0.4432, byte miss ratio 0.4432
result/tencentBlock.ns10560.oracleGeneral.zst LHD cache size    70335, 1006680 req, miss ratio 0.2843, byte miss ratio 0.2843
result/tencentBlock.ns10560.oracleGeneral.zst LHD cache size   140670, 1006680 req, miss ratio 0.1775, byte miss ratio 0.1775
result/tencentBlock.ns10560.oracleGeneral.zst ARC cache size      175, 1006680 req, miss ratio 0.5223, byte miss ratio 0.5223
result/tencentBlock.ns10560.oracleGeneral.zst ARC cache size      527, 1006680 req, miss ratio 0.5201, byte miss ratio 0.5201
result/tencentBlock.ns10560.oracleGeneral.zst ARC cache size     1758, 1006680 req, miss ratio 0.5186, byte miss ratio 0.5186
result/tencentBlock.ns10560.oracleGeneral.zst ARC cache size     5275, 1006680 req, miss ratio 0.5181, byte miss ratio 0.5181
result/tencentBlock.ns10560.oracleGeneral.zst ARC cache size    17583, 1006680 req, miss ratio 0.4807, byte miss ratio 0.4807
result/tencentBlock.ns10560.oracleGeneral.zst ARC cache size    35167, 1006680 req, miss ratio 0.4264, byte miss ratio 0.4264
result/tencentBlock.ns10560.oracleGeneral.zst ARC cache size    70335, 1006680 req, miss ratio 0.2814, byte miss ratio 0.2814
result/tencentBlock.ns10560.oracleGeneral.zst ARC cache size   140670, 1006680 req, miss ratio 0.1766, byte miss ratio 0.1766
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-1 cache size      175, 1006680 req, miss ratio 0.5242, byte miss ratio 0.5242
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-1 cache size      527, 1006680 req, miss ratio 0.5199, byte miss ratio 0.5199
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-1 cache size     1758, 1006680 req, miss ratio 0.5184, byte miss ratio 0.5184
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-1 cache size     5275, 1006680 req, miss ratio 0.5177, byte miss ratio 0.5177
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-1 cache size    17583, 1006680 req, miss ratio 0.4696, byte miss ratio 0.4696
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-1 cache size    35167, 1006680 req, miss ratio 0.4251, byte miss ratio 0.4251
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-1 cache size    70335, 1006680 req, miss ratio 0.2646, byte miss ratio 0.2646
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-1 cache size   140670, 1006680 req, miss ratio 0.1769, byte miss ratio 0.1769
result/tencentBlock.ns10560.oracleGeneral.zst FIFO cache size      175, 1006680 req, miss ratio 0.5904, byte miss ratio 0.5904
result/tencentBlock.ns10560.oracleGeneral.zst FIFO cache size      527, 1006680 req, miss ratio 0.5446, byte miss ratio 0.5446
result/tencentBlock.ns10560.oracleGeneral.zst FIFO cache size     1758, 1006680 req, miss ratio 0.5270, byte miss ratio 0.5270
result/tencentBlock.ns10560.oracleGeneral.zst FIFO cache size     5275, 1006680 req, miss ratio 0.5209, byte miss ratio 0.5209
result/tencentBlock.ns10560.oracleGeneral.zst FIFO cache size    17583, 1006680 req, miss ratio 0.5167, byte miss ratio 0.5167
result/tencentBlock.ns10560.oracleGeneral.zst FIFO cache size    35167, 1006680 req, miss ratio 0.4551, byte miss ratio 0.4551
result/tencentBlock.ns10560.oracleGeneral.zst FIFO cache size    70335, 1006680 req, miss ratio 0.3134, byte miss ratio 0.3134
result/tencentBlock.ns10560.oracleGeneral.zst FIFO cache size   140670, 1006680 req, miss ratio 0.2055, byte miss ratio 0.2055
result/tencentBlock.ns10560.oracleGeneral.zst LIRS cache size      175, 1006680 req, miss ratio 0.5927, byte miss ratio 0.5927
result/tencentBlock.ns10560.oracleGeneral.zst LIRS cache size      527, 1006680 req, miss ratio 0.5576, byte miss ratio 0.5576
result/tencentBlock.ns10560.oracleGeneral.zst LIRS cache size     1758, 1006680 req, miss ratio 0.5213, byte miss ratio 0.5213
result/tencentBlock.ns10560.oracleGeneral.zst LIRS cache size     5275, 1006680 req, miss ratio 0.5169, byte miss ratio 0.5169
result/tencentBlock.ns10560.oracleGeneral.zst LIRS cache size    17583, 1006680 req, miss ratio 0.4639, byte miss ratio 0.4639
result/tencentBlock.ns10560.oracleGeneral.zst LIRS cache size    35167, 1006680 req, miss ratio 0.3778, byte miss ratio 0.3778
result/tencentBlock.ns10560.oracleGeneral.zst LIRS cache size    70335, 1006680 req, miss ratio 0.2506, byte miss ratio 0.2506
result/tencentBlock.ns10560.oracleGeneral.zst LIRS cache size   140670, 1006680 req, miss ratio 0.1757, byte miss ratio 0.1757
result/tencentBlock.ns10560.oracleGeneral.zst LeCaR cache size      175, 1006680 req, miss ratio 0.5270, byte miss ratio 0.5270
result/tencentBlock.ns10560.oracleGeneral.zst LeCaR cache size      527, 1006680 req, miss ratio 0.5216, byte miss ratio 0.5216
result/tencentBlock.ns10560.oracleGeneral.zst LeCaR cache size     1758, 1006680 req, miss ratio 0.5196, byte miss ratio 0.5196
result/tencentBlock.ns10560.oracleGeneral.zst LeCaR cache size     5275, 1006680 req, miss ratio 0.5180, byte miss ratio 0.5180
result/tencentBlock.ns10560.oracleGeneral.zst LeCaR cache size    17583, 1006680 req, miss ratio 0.5153, byte miss ratio 0.5153
result/tencentBlock.ns10560.oracleGeneral.zst LeCaR cache size    35167, 1006680 req, miss ratio 0.4462, byte miss ratio 0.4462
result/tencentBlock.ns10560.oracleGeneral.zst LeCaR cache size    70335, 1006680 req, miss ratio 0.2714, byte miss ratio 0.2714
result/tencentBlock.ns10560.oracleGeneral.zst LeCaR cache size   140670, 1006680 req, miss ratio 0.1758, byte miss ratio 0.1758
result/tencentBlock.ns10560.oracleGeneral.zst LRU cache size      175, 1006680 req, miss ratio 0.5296, byte miss ratio 0.5296
result/tencentBlock.ns10560.oracleGeneral.zst LRU cache size      527, 1006680 req, miss ratio 0.5219, byte miss ratio 0.5219
result/tencentBlock.ns10560.oracleGeneral.zst LRU cache size     1758, 1006680 req, miss ratio 0.5197, byte miss ratio 0.5197
result/tencentBlock.ns10560.oracleGeneral.zst LRU cache size     5275, 1006680 req, miss ratio 0.5181, byte miss ratio 0.5181
result/tencentBlock.ns10560.oracleGeneral.zst LRU cache size    17583, 1006680 req, miss ratio 0.5156, byte miss ratio 0.5156
result/tencentBlock.ns10560.oracleGeneral.zst LRU cache size    35167, 1006680 req, miss ratio 0.4499, byte miss ratio 0.4499
result/tencentBlock.ns10560.oracleGeneral.zst LRU cache size    70335, 1006680 req, miss ratio 0.2678, byte miss ratio 0.2678
result/tencentBlock.ns10560.oracleGeneral.zst LRU cache size   140670, 1006680 req, miss ratio 0.1755, byte miss ratio 0.1755
result/tencentBlock.ns10560.oracleGeneral.zst Cacheus cache size      175, 1006680 req, miss ratio 0.5227, byte miss ratio 0.5227
result/tencentBlock.ns10560.oracleGeneral.zst Cacheus cache size      527, 1006680 req, miss ratio 0.5202, byte miss ratio 0.5202
result/tencentBlock.ns10560.oracleGeneral.zst Cacheus cache size     1758, 1006680 req, miss ratio 0.5183, byte miss ratio 0.5183
result/tencentBlock.ns10560.oracleGeneral.zst Cacheus cache size     5275, 1006680 req, miss ratio 0.5178, byte miss ratio 0.5178
result/tencentBlock.ns10560.oracleGeneral.zst Cacheus cache size    17583, 1006680 req, miss ratio 0.4855, byte miss ratio 0.4855
result/tencentBlock.ns10560.oracleGeneral.zst Cacheus cache size    35167, 1006680 req, miss ratio 0.4390, byte miss ratio 0.4390
result/tencentBlock.ns10560.oracleGeneral.zst Cacheus cache size    70335, 1006680 req, miss ratio 0.2731, byte miss ratio 0.2731
result/tencentBlock.ns10560.oracleGeneral.zst Cacheus cache size   140670, 1006680 req, miss ratio 0.1774, byte miss ratio 0.1774
result/tencentBlock.ns10560.oracleGeneral.zst Clock cache size      175, 1006680 req, miss ratio 0.5292, byte miss ratio 0.5292
result/tencentBlock.ns10560.oracleGeneral.zst Clock cache size      527, 1006680 req, miss ratio 0.5216, byte miss ratio 0.5216
result/tencentBlock.ns10560.oracleGeneral.zst Clock cache size     1758, 1006680 req, miss ratio 0.5196, byte miss ratio 0.5196
result/tencentBlock.ns10560.oracleGeneral.zst Clock cache size     5275, 1006680 req, miss ratio 0.5181, byte miss ratio 0.5181
result/tencentBlock.ns10560.oracleGeneral.zst Clock cache size    17583, 1006680 req, miss ratio 0.5167, byte miss ratio 0.5167
result/tencentBlock.ns10560.oracleGeneral.zst Clock cache size    35167, 1006680 req, miss ratio 0.4487, byte miss ratio 0.4487
result/tencentBlock.ns10560.oracleGeneral.zst Clock cache size    70335, 1006680 req, miss ratio 0.2782, byte miss ratio 0.2782
result/tencentBlock.ns10560.oracleGeneral.zst Clock cache size   140670, 1006680 req, miss ratio 0.1783, byte miss ratio 0.1783
result/tencentBlock.ns10560.oracleGeneral.zst clock2 cache size      175, 1006680 req, miss ratio 0.5288, byte miss ratio 0.5288
result/tencentBlock.ns10560.oracleGeneral.zst clock2 cache size      527, 1006680 req, miss ratio 0.5214, byte miss ratio 0.5214
result/tencentBlock.ns10560.oracleGeneral.zst clock2 cache size     1758, 1006680 req, miss ratio 0.5197, byte miss ratio 0.5197
result/tencentBlock.ns10560.oracleGeneral.zst clock2 cache size     5275, 1006680 req, miss ratio 0.5181, byte miss ratio 0.5181
result/tencentBlock.ns10560.oracleGeneral.zst clock2 cache size    17583, 1006680 req, miss ratio 0.5175, byte miss ratio 0.5175
result/tencentBlock.ns10560.oracleGeneral.zst clock2 cache size    35167, 1006680 req, miss ratio 0.4537, byte miss ratio 0.4537
result/tencentBlock.ns10560.oracleGeneral.zst clock2 cache size    70335, 1006680 req, miss ratio 0.3532, byte miss ratio 0.3532
result/tencentBlock.ns10560.oracleGeneral.zst clock2 cache size   140670, 1006680 req, miss ratio 0.1766, byte miss ratio 0.1766
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-d-1 cache size      175, 1006680 req, miss ratio 0.5223, byte miss ratio 0.5223
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-d-1 cache size      527, 1006680 req, miss ratio 0.5199, byte miss ratio 0.5199
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-d-1 cache size     1758, 1006680 req, miss ratio 0.5184, byte miss ratio 0.5184
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-d-1 cache size     5275, 1006680 req, miss ratio 0.5177, byte miss ratio 0.5177
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-d-1 cache size    17583, 1006680 req, miss ratio 0.4694, byte miss ratio 0.4694
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-d-1 cache size    35167, 1006680 req, miss ratio 0.4179, byte miss ratio 0.4179
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-d-1 cache size    70335, 1006680 req, miss ratio 0.2679, byte miss ratio 0.2679
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-d-1 cache size   140670, 1006680 req, miss ratio 0.1769, byte miss ratio 0.1769
result/tencentBlock.ns10560.oracleGeneral.zst LRB cache size      175, 1006680 req, miss ratio 0.5804, byte miss ratio 0.5804
result/tencentBlock.ns10560.oracleGeneral.zst LRB cache size      527, 1006680 req, miss ratio 0.5429, byte miss ratio 0.5429
result/tencentBlock.ns10560.oracleGeneral.zst LRB cache size     1758, 1006680 req, miss ratio 0.5199, byte miss ratio 0.5199
result/tencentBlock.ns10560.oracleGeneral.zst LRB cache size     5275, 1006680 req, miss ratio 0.4989, byte miss ratio 0.4989
result/tencentBlock.ns10560.oracleGeneral.zst LRB cache size    17583, 1006680 req, miss ratio 0.4485, byte miss ratio 0.4485
result/tencentBlock.ns10560.oracleGeneral.zst LRB cache size    35167, 1006680 req, miss ratio 0.3689, byte miss ratio 0.3689
result/tencentBlock.ns10560.oracleGeneral.zst LRB cache size    70335, 1006680 req, miss ratio 0.2399, byte miss ratio 0.2399
result/tencentBlock.ns10560.oracleGeneral.zst LRB cache size   140670, 1006680 req, miss ratio 0.1755, byte miss ratio 0.1755
result/tencentBlock.ns10560.oracleGeneral.zst S4LRU(25:25:25:25) cache size      175, 1006680 req, miss ratio 0.5261, byte miss ratio 0.5261
result/tencentBlock.ns10560.oracleGeneral.zst S4LRU(25:25:25:25) cache size      527, 1006680 req, miss ratio 0.5205, byte miss ratio 0.5205
result/tencentBlock.ns10560.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1758, 1006680 req, miss ratio 0.5191, byte miss ratio 0.5191
result/tencentBlock.ns10560.oracleGeneral.zst S4LRU(25:25:25:25) cache size     5275, 1006680 req, miss ratio 0.5173, byte miss ratio 0.5173
result/tencentBlock.ns10560.oracleGeneral.zst S4LRU(25:25:25:25) cache size    17583, 1006680 req, miss ratio 0.5003, byte miss ratio 0.5003
result/tencentBlock.ns10560.oracleGeneral.zst S4LRU(25:25:25:25) cache size    35167, 1006680 req, miss ratio 0.4533, byte miss ratio 0.4533
result/tencentBlock.ns10560.oracleGeneral.zst S4LRU(25:25:25:25) cache size    70335, 1006680 req, miss ratio 0.3105, byte miss ratio 0.3105
result/tencentBlock.ns10560.oracleGeneral.zst S4LRU(25:25:25:25) cache size   140670, 1006680 req, miss ratio 0.1765, byte miss ratio 0.1765
result/tencentBlock.ns10560.oracleGeneral.zst TwoQ cache size      175, 1006680 req, miss ratio 0.5235, byte miss ratio 0.5235
result/tencentBlock.ns10560.oracleGeneral.zst TwoQ cache size      527, 1006680 req, miss ratio 0.5220, byte miss ratio 0.5220
result/tencentBlock.ns10560.oracleGeneral.zst TwoQ cache size     1758, 1006680 req, miss ratio 0.5187, byte miss ratio 0.5187
result/tencentBlock.ns10560.oracleGeneral.zst TwoQ cache size     5275, 1006680 req, miss ratio 0.5178, byte miss ratio 0.5178
result/tencentBlock.ns10560.oracleGeneral.zst TwoQ cache size    17583, 1006680 req, miss ratio 0.4500, byte miss ratio 0.4500
result/tencentBlock.ns10560.oracleGeneral.zst TwoQ cache size    35167, 1006680 req, miss ratio 0.4052, byte miss ratio 0.4052
result/tencentBlock.ns10560.oracleGeneral.zst TwoQ cache size    70335, 1006680 req, miss ratio 0.2620, byte miss ratio 0.2620
result/tencentBlock.ns10560.oracleGeneral.zst TwoQ cache size   140670, 1006680 req, miss ratio 0.2055, byte miss ratio 0.2055
result/tencentBlock.ns10560.oracleGeneral.zst B-LRU cache size      175, 1006680 req, miss ratio 0.6000, byte miss ratio 0.6000
result/tencentBlock.ns10560.oracleGeneral.zst B-LRU cache size      527, 1006680 req, miss ratio 0.5945, byte miss ratio 0.5945
result/tencentBlock.ns10560.oracleGeneral.zst B-LRU cache size     1758, 1006680 req, miss ratio 0.5926, byte miss ratio 0.5926
result/tencentBlock.ns10560.oracleGeneral.zst B-LRU cache size     5275, 1006680 req, miss ratio 0.5914, byte miss ratio 0.5914
result/tencentBlock.ns10560.oracleGeneral.zst B-LRU cache size    17583, 1006680 req, miss ratio 0.5660, byte miss ratio 0.5660
result/tencentBlock.ns10560.oracleGeneral.zst B-LRU cache size    35167, 1006680 req, miss ratio 0.5114, byte miss ratio 0.5114
result/tencentBlock.ns10560.oracleGeneral.zst B-LRU cache size    70335, 1006680 req, miss ratio 0.3705, byte miss ratio 0.3705
result/tencentBlock.ns10560.oracleGeneral.zst B-LRU cache size   140670, 1006680 req, miss ratio 0.3158, byte miss ratio 0.3158
result/tencentBlock.ns10560.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      175, 1006680 req, miss ratio 0.5495, byte miss ratio 0.5495
result/tencentBlock.ns10560.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      527, 1006680 req, miss ratio 0.5224, byte miss ratio 0.5224
result/tencentBlock.ns10560.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1758, 1006680 req, miss ratio 0.5196, byte miss ratio 0.5196
result/tencentBlock.ns10560.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     5275, 1006680 req, miss ratio 0.5180, byte miss ratio 0.5180
result/tencentBlock.ns10560.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    17583, 1006680 req, miss ratio 0.5075, byte miss ratio 0.5075
result/tencentBlock.ns10560.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    35167, 1006680 req, miss ratio 0.4612, byte miss ratio 0.4612
result/tencentBlock.ns10560.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    70335, 1006680 req, miss ratio 0.3461, byte miss ratio 0.3461
result/tencentBlock.ns10560.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   140670, 1006680 req, miss ratio 0.2017, byte miss ratio 0.2017
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-d cache size      175, 1006680 req, miss ratio 0.5233, byte miss ratio 0.5233
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-d cache size      527, 1006680 req, miss ratio 0.5204, byte miss ratio 0.5204
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-d cache size     1758, 1006680 req, miss ratio 0.5184, byte miss ratio 0.5184
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-d cache size     5275, 1006680 req, miss ratio 0.5177, byte miss ratio 0.5177
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-d cache size    17583, 1006680 req, miss ratio 0.4578, byte miss ratio 0.4578
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-d cache size    35167, 1006680 req, miss ratio 0.3995, byte miss ratio 0.3995
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-d cache size    70335, 1006680 req, miss ratio 0.2716, byte miss ratio 0.2716
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO-d cache size   140670, 1006680 req, miss ratio 0.1786, byte miss ratio 0.1786
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO cache size      175, 1006680 req, miss ratio 0.5252, byte miss ratio 0.5252
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO cache size      527, 1006680 req, miss ratio 0.5212, byte miss ratio 0.5212
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO cache size     1758, 1006680 req, miss ratio 0.5184, byte miss ratio 0.5184
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO cache size     5275, 1006680 req, miss ratio 0.5177, byte miss ratio 0.5177
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO cache size    17583, 1006680 req, miss ratio 0.4581, byte miss ratio 0.4581
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO cache size    35167, 1006680 req, miss ratio 0.4055, byte miss ratio 0.4055
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO cache size    70335, 1006680 req, miss ratio 0.2709, byte miss ratio 0.2709
result/tencentBlock.ns10560.oracleGeneral.zst S3FIFO cache size   140670, 1006680 req, miss ratio 0.1786, byte miss ratio 0.1786
