result/tencentBlock.ns19486.oracleGeneral.zst Clock cache size      173, 1434322 req, miss ratio 0.5303, byte miss ratio 0.5303
result/tencentBlock.ns19486.oracleGeneral.zst Clock cache size      521, 1434322 req, miss ratio 0.4960, byte miss ratio 0.4960
result/tencentBlock.ns19486.oracleGeneral.zst Clock cache size     1738, 1434322 req, miss ratio 0.4835, byte miss ratio 0.4835
result/tencentBlock.ns19486.oracleGeneral.zst Clock cache size     5215, 1434322 req, miss ratio 0.4763, byte miss ratio 0.4763
result/tencentBlock.ns19486.oracleGeneral.zst Clock cache size    17384, 1434322 req, miss ratio 0.4626, byte miss ratio 0.4626
result/tencentBlock.ns19486.oracleGeneral.zst Clock cache size    34768, 1434322 req, miss ratio 0.3785, byte miss ratio 0.3785
result/tencentBlock.ns19486.oracleGeneral.zst Clock cache size    69537, 1434322 req, miss ratio 0.2871, byte miss ratio 0.2871
result/tencentBlock.ns19486.oracleGeneral.zst Clock cache size   139075, 1434322 req, miss ratio 0.1290, byte miss ratio 0.1290
result/tencentBlock.ns19486.oracleGeneral.zst LRU cache size      173, 1434322 req, miss ratio 0.5329, byte miss ratio 0.5329
result/tencentBlock.ns19486.oracleGeneral.zst LRU cache size      521, 1434322 req, miss ratio 0.4966, byte miss ratio 0.4966
result/tencentBlock.ns19486.oracleGeneral.zst LRU cache size     1738, 1434322 req, miss ratio 0.4845, byte miss ratio 0.4845
result/tencentBlock.ns19486.oracleGeneral.zst LRU cache size     5215, 1434322 req, miss ratio 0.4767, byte miss ratio 0.4767
result/tencentBlock.ns19486.oracleGeneral.zst LRU cache size    17384, 1434322 req, miss ratio 0.4099, byte miss ratio 0.4099
result/tencentBlock.ns19486.oracleGeneral.zst LRU cache size    34768, 1434322 req, miss ratio 0.3718, byte miss ratio 0.3718
result/tencentBlock.ns19486.oracleGeneral.zst LRU cache size    69537, 1434322 req, miss ratio 0.2389, byte miss ratio 0.2389
result/tencentBlock.ns19486.oracleGeneral.zst LRU cache size   139075, 1434322 req, miss ratio 0.1242, byte miss ratio 0.1242
result/tencentBlock.ns19486.oracleGeneral.zst S3FIFO-1 cache size      173, 1434322 req, miss ratio 0.5110, byte miss ratio 0.5110
result/tencentBlock.ns19486.oracleGeneral.zst S3FIFO-1 cache size      521, 1434322 req, miss ratio 0.4846, byte miss ratio 0.4846
result/tencentBlock.ns19486.oracleGeneral.zst S3FIFO-1 cache size     1738, 1434322 req, miss ratio 0.4762, byte miss ratio 0.4762
result/tencentBlock.ns19486.oracleGeneral.zst S3FIFO-1 cache size     5215, 1434322 req, miss ratio 0.4745, byte miss ratio 0.4745
result/tencentBlock.ns19486.oracleGeneral.zst S3FIFO-1 cache size    17384, 1434322 req, miss ratio 0.4086, byte miss ratio 0.4086
result/tencentBlock.ns19486.oracleGeneral.zst S3FIFO-1 cache size    34768, 1434322 req, miss ratio 0.3634, byte miss ratio 0.3634
result/tencentBlock.ns19486.oracleGeneral.zst S3FIFO-1 cache size    69537, 1434322 req, miss ratio 0.2671, byte miss ratio 0.2671
result/tencentBlock.ns19486.oracleGeneral.zst S3FIFO-1 cache size   139075, 1434322 req, miss ratio 0.1286, byte miss ratio 0.1286
result/tencentBlock.ns19486.oracleGeneral.zst LHD cache size      173, 1434322 req, miss ratio 0.5235, byte miss ratio 0.5235
result/tencentBlock.ns19486.oracleGeneral.zst LHD cache size      521, 1434322 req, miss ratio 0.4963, byte miss ratio 0.4963
result/tencentBlock.ns19486.oracleGeneral.zst LHD cache size     1738, 1434322 req, miss ratio 0.4816, byte miss ratio 0.4816
result/tencentBlock.ns19486.oracleGeneral.zst LHD cache size     5215, 1434322 req, miss ratio 0.4758, byte miss ratio 0.4758
result/tencentBlock.ns19486.oracleGeneral.zst LHD cache size    17384, 1434322 req, miss ratio 0.4219, byte miss ratio 0.4219
result/tencentBlock.ns19486.oracleGeneral.zst LHD cache size    34768, 1434322 req, miss ratio 0.3615, byte miss ratio 0.3615
result/tencentBlock.ns19486.oracleGeneral.zst LHD cache size    69537, 1434322 req, miss ratio 0.2498, byte miss ratio 0.2498
result/tencentBlock.ns19486.oracleGeneral.zst LHD cache size   139075, 1434322 req, miss ratio 0.1269, byte miss ratio 0.1269
result/tencentBlock.ns19486.oracleGeneral.zst FIFO cache size      173, 1434322 req, miss ratio 0.6187, byte miss ratio 0.6187
result/tencentBlock.ns19486.oracleGeneral.zst FIFO cache size      521, 1434322 req, miss ratio 0.5368, byte miss ratio 0.5368
result/tencentBlock.ns19486.oracleGeneral.zst FIFO cache size     1738, 1434322 req, miss ratio 0.5004, byte miss ratio 0.5004
result/tencentBlock.ns19486.oracleGeneral.zst FIFO cache size     5215, 1434322 req, miss ratio 0.4852, byte miss ratio 0.4852
result/tencentBlock.ns19486.oracleGeneral.zst FIFO cache size    17384, 1434322 req, miss ratio 0.4311, byte miss ratio 0.4311
result/tencentBlock.ns19486.oracleGeneral.zst FIFO cache size    34768, 1434322 req, miss ratio 0.3974, byte miss ratio 0.3974
result/tencentBlock.ns19486.oracleGeneral.zst FIFO cache size    69537, 1434322 req, miss ratio 0.2624, byte miss ratio 0.2624
result/tencentBlock.ns19486.oracleGeneral.zst FIFO cache size   139075, 1434322 req, miss ratio 0.1543, byte miss ratio 0.1543
result/tencentBlock.ns19486.oracleGeneral.zst Cacheus cache size      173, 1434322 req, miss ratio 0.5071, byte miss ratio 0.5071
result/tencentBlock.ns19486.oracleGeneral.zst Cacheus cache size      521, 1434322 req, miss ratio 0.4882, byte miss ratio 0.4882
result/tencentBlock.ns19486.oracleGeneral.zst Cacheus cache size     1738, 1434322 req, miss ratio 0.4774, byte miss ratio 0.4774
