result/tencentBlock.ns8227.oracleGeneral.zst FIFO cache size      293, 1447466 req, miss ratio 0.5506, byte miss ratio 0.5506
result/tencentBlock.ns8227.oracleGeneral.zst FIFO cache size      881, 1447466 req, miss ratio 0.5112, byte miss ratio 0.5112
result/tencentBlock.ns8227.oracleGeneral.zst FIFO cache size     2938, 1447466 req, miss ratio 0.4963, byte miss ratio 0.4963
result/tencentBlock.ns8227.oracleGeneral.zst FIFO cache size     8814, 1447466 req, miss ratio 0.4915, byte miss ratio 0.4915
result/tencentBlock.ns8227.oracleGeneral.zst FIFO cache size    29382, 1447466 req, miss ratio 0.4408, byte miss ratio 0.4408
result/tencentBlock.ns8227.oracleGeneral.zst FIFO cache size    58764, 1447466 req, miss ratio 0.3897, byte miss ratio 0.3897
result/tencentBlock.ns8227.oracleGeneral.zst FIFO cache size   117528, 1447466 req, miss ratio 0.2789, byte miss ratio 0.2789
result/tencentBlock.ns8227.oracleGeneral.zst FIFO cache size   235056, 1447466 req, miss ratio 0.2288, byte miss ratio 0.2288
result/tencentBlock.ns8227.oracleGeneral.zst S3FIFO-1 cache size      293, 1447466 req, miss ratio 0.4960, byte miss ratio 0.4960
result/tencentBlock.ns8227.oracleGeneral.zst S3FIFO-1 cache size      881, 1447466 req, miss ratio 0.4907, byte miss ratio 0.4907
result/tencentBlock.ns8227.oracleGeneral.zst S3FIFO-1 cache size     2938, 1447466 req, miss ratio 0.4892, byte miss ratio 0.4892
result/tencentBlock.ns8227.oracleGeneral.zst S3FIFO-1 cache size     8814, 1447466 req, miss ratio 0.4879, byte miss ratio 0.4879
result/tencentBlock.ns8227.oracleGeneral.zst S3FIFO-1 cache size    29382, 1447466 req, miss ratio 0.4089, byte miss ratio 0.4089
result/tencentBlock.ns8227.oracleGeneral.zst S3FIFO-1 cache size    58764, 1447466 req, miss ratio 0.3275, byte miss ratio 0.3275
result/tencentBlock.ns8227.oracleGeneral.zst S3FIFO-1 cache size   117528, 1447466 req, miss ratio 0.2286, byte miss ratio 0.2286
result/tencentBlock.ns8227.oracleGeneral.zst S3FIFO-1 cache size   235056, 1447466 req, miss ratio 0.2042, byte miss ratio 0.2042
result/tencentBlock.ns8227.oracleGeneral.zst Clock cache size      293, 1447466 req, miss ratio 0.5007, byte miss ratio 0.5007
result/tencentBlock.ns8227.oracleGeneral.zst Clock cache size      881, 1447466 req, miss ratio 0.4922, byte miss ratio 0.4922
result/tencentBlock.ns8227.oracleGeneral.zst Clock cache size     2938, 1447466 req, miss ratio 0.4903, byte miss ratio 0.4903
result/tencentBlock.ns8227.oracleGeneral.zst Clock cache size     8814, 1447466 req, miss ratio 0.4891, byte miss ratio 0.4891
result/tencentBlock.ns8227.oracleGeneral.zst Clock cache size    29382, 1447466 req, miss ratio 0.4344, byte miss ratio 0.4344
result/tencentBlock.ns8227.oracleGeneral.zst Clock cache size    58764, 1447466 req, miss ratio 0.3876, byte miss ratio 0.3876
result/tencentBlock.ns8227.oracleGeneral.zst Clock cache size   117528, 1447466 req, miss ratio 0.2398, byte miss ratio 0.2398
result/tencentBlock.ns8227.oracleGeneral.zst Clock cache size   235056, 1447466 req, miss ratio 0.2042, byte miss ratio 0.2042
result/tencentBlock.ns8227.oracleGeneral.zst LeCaR cache size      293, 1447466 req, miss ratio 0.4990, byte miss ratio 0.4990
result/tencentBlock.ns8227.oracleGeneral.zst LeCaR cache size      881, 1447466 req, miss ratio 0.4920, byte miss ratio 0.4920
result/tencentBlock.ns8227.oracleGeneral.zst LeCaR cache size     2938, 1447466 req, miss ratio 0.4900, byte miss ratio 0.4900
result/tencentBlock.ns8227.oracleGeneral.zst LeCaR cache size     8814, 1447466 req, miss ratio 0.4891, byte miss ratio 0.4891
result/tencentBlock.ns8227.oracleGeneral.zst LeCaR cache size    29382, 1447466 req, miss ratio 0.4304, byte miss ratio 0.4304
result/tencentBlock.ns8227.oracleGeneral.zst LeCaR cache size    58764, 1447466 req, miss ratio 0.3796, byte miss ratio 0.3796
result/tencentBlock.ns8227.oracleGeneral.zst LeCaR cache size   117528, 1447466 req, miss ratio 0.2246, byte miss ratio 0.2246
result/tencentBlock.ns8227.oracleGeneral.zst LeCaR cache size   235056, 1447466 req, miss ratio 0.2039, byte miss ratio 0.2039
result/tencentBlock.ns8227.oracleGeneral.zst LRU cache size      293, 1447466 req, miss ratio 0.5015, byte miss ratio 0.5015
result/tencentBlock.ns8227.oracleGeneral.zst LRU cache size      881, 1447466 req, miss ratio 0.4922, byte miss ratio 0.4922
result/tencentBlock.ns8227.oracleGeneral.zst LRU cache size     2938, 1447466 req, miss ratio 0.4901, byte miss ratio 0.4901
result/tencentBlock.ns8227.oracleGeneral.zst LRU cache size     8814, 1447466 req, miss ratio 0.4891, byte miss ratio 0.4891
result/tencentBlock.ns8227.oracleGeneral.zst LRU cache size    29382, 1447466 req, miss ratio 0.4320, byte miss ratio 0.4320
result/tencentBlock.ns8227.oracleGeneral.zst LRU cache size    58764, 1447466 req, miss ratio 0.3805, byte miss ratio 0.3805
result/tencentBlock.ns8227.oracleGeneral.zst LRU cache size   117528, 1447466 req, miss ratio 0.2295, byte miss ratio 0.2295
result/tencentBlock.ns8227.oracleGeneral.zst LRU cache size   235056, 1447466 req, miss ratio 0.2039, byte miss ratio 0.2039
result/tencentBlock.ns8227.oracleGeneral.zst LIRS cache size      293, 1447466 req, miss ratio 0.5737, byte miss ratio 0.5737
result/tencentBlock.ns8227.oracleGeneral.zst LIRS cache size      881, 1447466 req, miss ratio 0.5093, byte miss ratio 0.5093
result/tencentBlock.ns8227.oracleGeneral.zst LIRS cache size     2938, 1447466 req, miss ratio 0.4930, byte miss ratio 0.4930
result/tencentBlock.ns8227.oracleGeneral.zst LIRS cache size     8814, 1447466 req, miss ratio 0.4818, byte miss ratio 0.4818
result/tencentBlock.ns8227.oracleGeneral.zst LIRS cache size    29382, 1447466 req, miss ratio 0.4096, byte miss ratio 0.4096
result/tencentBlock.ns8227.oracleGeneral.zst LIRS cache size    58764, 1447466 req, miss ratio 0.3190, byte miss ratio 0.3190
result/tencentBlock.ns8227.oracleGeneral.zst LIRS cache size   117528, 1447466 req, miss ratio 0.2246, byte miss ratio 0.2246
result/tencentBlock.ns8227.oracleGeneral.zst LIRS cache size   235056, 1447466 req, miss ratio 0.2038, byte miss ratio 0.2038
result/tencentBlock.ns8227.oracleGeneral.zst ARC cache size      293, 1447466 req, miss ratio 0.4933, byte miss ratio 0.4933
result/tencentBlock.ns8227.oracleGeneral.zst ARC cache size      881, 1447466 req, miss ratio 0.4907, byte miss ratio 0.4907
result/tencentBlock.ns8227.oracleGeneral.zst ARC cache size     2938, 1447466 req, miss ratio 0.4894, byte miss ratio 0.4894
result/tencentBlock.ns8227.oracleGeneral.zst ARC cache size     8814, 1447466 req, miss ratio 0.4890, byte miss ratio 0.4890
result/tencentBlock.ns8227.oracleGeneral.zst ARC cache size    29382, 1447466 req, miss ratio 0.4186, byte miss ratio 0.4186
result/tencentBlock.ns8227.oracleGeneral.zst ARC cache size    58764, 1447466 req, miss ratio 0.3336, byte miss ratio 0.3336
result/tencentBlock.ns8227.oracleGeneral.zst ARC cache size   117528, 1447466 req, miss ratio 0.2221, byte miss ratio 0.2221
result/tencentBlock.ns8227.oracleGeneral.zst ARC cache size   235056, 1447466 req, miss ratio 0.2042, byte miss ratio 0.2042
result/tencentBlock.ns8227.oracleGeneral.zst clock2 cache size      293, 1447466 req, miss ratio 0.4995, byte miss ratio 0.4995
result/tencentBlock.ns8227.oracleGeneral.zst clock2 cache size      881, 1447466 req, miss ratio 0.4919, byte miss ratio 0.4919
result/tencentBlock.ns8227.oracleGeneral.zst clock2 cache size     2938, 1447466 req, miss ratio 0.4902, byte miss ratio 0.4902
result/tencentBlock.ns8227.oracleGeneral.zst clock2 cache size     8814, 1447466 req, miss ratio 0.4890, byte miss ratio 0.4890
result/tencentBlock.ns8227.oracleGeneral.zst clock2 cache size    29382, 1447466 req, miss ratio 0.4371, byte miss ratio 0.4371
result/tencentBlock.ns8227.oracleGeneral.zst clock2 cache size    58764, 1447466 req, miss ratio 0.3966, byte miss ratio 0.3966
result/tencentBlock.ns8227.oracleGeneral.zst clock2 cache size   117528, 1447466 req, miss ratio 0.2483, byte miss ratio 0.2483
result/tencentBlock.ns8227.oracleGeneral.zst clock2 cache size   235056, 1447466 req, miss ratio 0.2042, byte miss ratio 0.2042
result/tencentBlock.ns8227.oracleGeneral.zst Cacheus cache size      293, 1447466 req, miss ratio 0.4933, byte miss ratio 0.4933
result/tencentBlock.ns8227.oracleGeneral.zst Cacheus cache size      881, 1447466 req, miss ratio 0.4907, byte miss ratio 0.4907
result/tencentBlock.ns8227.oracleGeneral.zst Cacheus cache size     2938, 1447466 req, miss ratio 0.4892, byte miss ratio 0.4892
result/tencentBlock.ns8227.oracleGeneral.zst Cacheus cache size     8814, 1447466 req, miss ratio 0.4858, byte miss ratio 0.4858
result/tencentBlock.ns8227.oracleGeneral.zst Cacheus cache size    29382, 1447466 req, miss ratio 0.4217, byte miss ratio 0.4217
result/tencentBlock.ns8227.oracleGeneral.zst Cacheus cache size    58764, 1447466 req, miss ratio 0.3506, byte miss ratio 0.3506
result/tencentBlock.ns8227.oracleGeneral.zst Cacheus cache size   117528, 1447466 req, miss ratio 0.2333, byte miss ratio 0.2333
result/tencentBlock.ns8227.oracleGeneral.zst Cacheus cache size   235056, 1447466 req, miss ratio 0.2053, byte miss ratio 0.2053
result/tencentBlock.ns8227.oracleGeneral.zst LHD cache size      293, 1447466 req, miss ratio 0.4987, byte miss ratio 0.4987
result/tencentBlock.ns8227.oracleGeneral.zst LHD cache size      881, 1447466 req, miss ratio 0.4920, byte miss ratio 0.4920
result/tencentBlock.ns8227.oracleGeneral.zst LHD cache size     2938, 1447466 req, miss ratio 0.4898, byte miss ratio 0.4898
result/tencentBlock.ns8227.oracleGeneral.zst LHD cache size     8814, 1447466 req, miss ratio 0.4837, byte miss ratio 0.4837
result/tencentBlock.ns8227.oracleGeneral.zst LHD cache size    29382, 1447466 req, miss ratio 0.4182, byte miss ratio 0.4182
result/tencentBlock.ns8227.oracleGeneral.zst LHD cache size    58764, 1447466 req, miss ratio 0.3564, byte miss ratio 0.3564
result/tencentBlock.ns8227.oracleGeneral.zst LHD cache size   117528, 1447466 req, miss ratio 0.2316, byte miss ratio 0.2316
result/tencentBlock.ns8227.oracleGeneral.zst LHD cache size   235056, 1447466 req, miss ratio 0.2039, byte miss ratio 0.2039
result/tencentBlock.ns8227.oracleGeneral.zst S3FIFO-d-1 cache size      293, 1447466 req, miss ratio 0.4934, byte miss ratio 0.4934
result/tencentBlock.ns8227.oracleGeneral.zst S3FIFO-d-1 cache size      881, 1447466 req, miss ratio 0.4907, byte miss ratio 0.4907
result/tencentBlock.ns8227.oracleGeneral.zst S3FIFO-d-1 cache size     2938, 1447466 req, miss ratio 0.4892, byte miss ratio 0.4892
result/tencentBlock.ns8227.oracleGeneral.zst S3FIFO-d-1 cache size     8814, 1447466 req, miss ratio 0.4879, byte miss ratio 0.4879
result/tencentBlock.ns8227.oracleGeneral.zst S3FIFO-d-1 cache size    29382, 1447466 req, miss ratio 0.4084, byte miss ratio 0.4084
result/tencentBlock.ns8227.oracleGeneral.zst S3FIFO-d-1 cache size    58764, 1447466 req, miss ratio 0.3259, byte miss ratio 0.3259
result/tencentBlock.ns8227.oracleGeneral.zst S3FIFO-d-1 cache size   117528, 1447466 req, miss ratio 0.2287, byte miss ratio 0.2287
result/tencentBlock.ns8227.oracleGeneral.zst S3FIFO-d-1 cache size   235056, 1447466 req, miss ratio 0.2042, byte miss ratio 0.2042
result/tencentBlock.ns8227.oracleGeneral.zst LRB cache size      293, 1447466 req, miss ratio 0.5416, byte miss ratio 0.5416
result/tencentBlock.ns8227.oracleGeneral.zst LRB cache size      881, 1447466 req, miss ratio 0.5000, byte miss ratio 0.5000
