result/tencentBlock.ns18462.oracleGeneral.zst clock2 cache size      384, 3467313 req, miss ratio 0.5030, byte miss ratio 0.5030
result/tencentBlock.ns18462.oracleGeneral.zst clock2 cache size     1153, 3467313 req, miss ratio 0.4164, byte miss ratio 0.4164
result/tencentBlock.ns18462.oracleGeneral.zst clock2 cache size     3845, 3467313 req, miss ratio 0.2815, byte miss ratio 0.2815
result/tencentBlock.ns18462.oracleGeneral.zst clock2 cache size    11536, 3467313 req, miss ratio 0.2609, byte miss ratio 0.2609
result/tencentBlock.ns18462.oracleGeneral.zst clock2 cache size    38456, 3467313 req, miss ratio 0.1986, byte miss ratio 0.1986
result/tencentBlock.ns18462.oracleGeneral.zst clock2 cache size    76912, 3467313 req, miss ratio 0.1587, byte miss ratio 0.1587
result/tencentBlock.ns18462.oracleGeneral.zst clock2 cache size   153824, 3467313 req, miss ratio 0.1228, byte miss ratio 0.1228
result/tencentBlock.ns18462.oracleGeneral.zst clock2 cache size   307649, 3467313 req, miss ratio 0.1114, byte miss ratio 0.1114
result/tencentBlock.ns18462.oracleGeneral.zst ARC cache size      384, 3467313 req, miss ratio 0.4868, byte miss ratio 0.4868
result/tencentBlock.ns18462.oracleGeneral.zst ARC cache size     1153, 3467313 req, miss ratio 0.3746, byte miss ratio 0.3746
result/tencentBlock.ns18462.oracleGeneral.zst ARC cache size     3845, 3467313 req, miss ratio 0.2761, byte miss ratio 0.2761
result/tencentBlock.ns18462.oracleGeneral.zst ARC cache size    11536, 3467313 req, miss ratio 0.2476, byte miss ratio 0.2476
result/tencentBlock.ns18462.oracleGeneral.zst ARC cache size    38456, 3467313 req, miss ratio 0.1826, byte miss ratio 0.1826
result/tencentBlock.ns18462.oracleGeneral.zst ARC cache size    76912, 3467313 req, miss ratio 0.1471, byte miss ratio 0.1471
result/tencentBlock.ns18462.oracleGeneral.zst ARC cache size   153824, 3467313 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns18462.oracleGeneral.zst ARC cache size   307649, 3467313 req, miss ratio 0.1114, byte miss ratio 0.1114
result/tencentBlock.ns18462.oracleGeneral.zst LRU cache size      384, 3467313 req, miss ratio 0.4987, byte miss ratio 0.4987
result/tencentBlock.ns18462.oracleGeneral.zst LRU cache size     1153, 3467313 req, miss ratio 0.4060, byte miss ratio 0.4060
result/tencentBlock.ns18462.oracleGeneral.zst LRU cache size     3845, 3467313 req, miss ratio 0.2897, byte miss ratio 0.2897
result/tencentBlock.ns18462.oracleGeneral.zst LRU cache size    11536, 3467313 req, miss ratio 0.2558, byte miss ratio 0.2558
result/tencentBlock.ns18462.oracleGeneral.zst LRU cache size    38456, 3467313 req, miss ratio 0.1797, byte miss ratio 0.1797
result/tencentBlock.ns18462.oracleGeneral.zst LRU cache size    76912, 3467313 req, miss ratio 0.1408, byte miss ratio 0.1408
result/tencentBlock.ns18462.oracleGeneral.zst LRU cache size   153824, 3467313 req, miss ratio 0.1189, byte miss ratio 0.1189
result/tencentBlock.ns18462.oracleGeneral.zst LRU cache size   307649, 3467313 req, miss ratio 0.1125, byte miss ratio 0.1125
result/tencentBlock.ns18462.oracleGeneral.zst LeCaR cache size      384, 3467313 req, miss ratio 0.4941, byte miss ratio 0.4941
result/tencentBlock.ns18462.oracleGeneral.zst LeCaR cache size     1153, 3467313 req, miss ratio 0.4042, byte miss ratio 0.4042
result/tencentBlock.ns18462.oracleGeneral.zst LeCaR cache size     3845, 3467313 req, miss ratio 0.2799, byte miss ratio 0.2799
result/tencentBlock.ns18462.oracleGeneral.zst LeCaR cache size    11536, 3467313 req, miss ratio 0.2557, byte miss ratio 0.2557
result/tencentBlock.ns18462.oracleGeneral.zst LeCaR cache size    38456, 3467313 req, miss ratio 0.1790, byte miss ratio 0.1790
result/tencentBlock.ns18462.oracleGeneral.zst LeCaR cache size    76912, 3467313 req, miss ratio 0.1426, byte miss ratio 0.1426
result/tencentBlock.ns18462.oracleGeneral.zst LeCaR cache size   153824, 3467313 req, miss ratio 0.1188, byte miss ratio 0.1188
result/tencentBlock.ns18462.oracleGeneral.zst LeCaR cache size   307649, 3467313 req, miss ratio 0.1118, byte miss ratio 0.1118
result/tencentBlock.ns18462.oracleGeneral.zst FIFO cache size      384, 3467313 req, miss ratio 0.5652, byte miss ratio 0.5652
result/tencentBlock.ns18462.oracleGeneral.zst FIFO cache size     1153, 3467313 req, miss ratio 0.4414, byte miss ratio 0.4414
result/tencentBlock.ns18462.oracleGeneral.zst FIFO cache size     3845, 3467313 req, miss ratio 0.3354, byte miss ratio 0.3354
result/tencentBlock.ns18462.oracleGeneral.zst FIFO cache size    11536, 3467313 req, miss ratio 0.2777, byte miss ratio 0.2777
result/tencentBlock.ns18462.oracleGeneral.zst FIFO cache size    38456, 3467313 req, miss ratio 0.1953, byte miss ratio 0.1953
result/tencentBlock.ns18462.oracleGeneral.zst FIFO cache size    76912, 3467313 req, miss ratio 0.1538, byte miss ratio 0.1538
result/tencentBlock.ns18462.oracleGeneral.zst FIFO cache size   153824, 3467313 req, miss ratio 0.1318, byte miss ratio 0.1318
result/tencentBlock.ns18462.oracleGeneral.zst FIFO cache size   307649, 3467313 req, miss ratio 0.1209, byte miss ratio 0.1209
result/tencentBlock.ns18462.oracleGeneral.zst LIRS cache size      384, 3467313 req, miss ratio 0.5384, byte miss ratio 0.5384
result/tencentBlock.ns18462.oracleGeneral.zst LIRS cache size     1153, 3467313 req, miss ratio 0.3817, byte miss ratio 0.3817
result/tencentBlock.ns18462.oracleGeneral.zst LIRS cache size     3845, 3467313 req, miss ratio 0.2873, byte miss ratio 0.2873
result/tencentBlock.ns18462.oracleGeneral.zst LIRS cache size    11536, 3467313 req, miss ratio 0.2465, byte miss ratio 0.2465
result/tencentBlock.ns18462.oracleGeneral.zst LIRS cache size    38456, 3467313 req, miss ratio 0.1986, byte miss ratio 0.1986
result/tencentBlock.ns18462.oracleGeneral.zst LIRS cache size    76912, 3467313 req, miss ratio 0.1596, byte miss ratio 0.1596
