result/tencentBlock.ns8564.oracleGeneral.zst LRU cache size      396, 4258751 req, miss ratio 0.4159, byte miss ratio 0.4159
result/tencentBlock.ns8564.oracleGeneral.zst LRU cache size     1189, 4258751 req, miss ratio 0.3744, byte miss ratio 0.3744
result/tencentBlock.ns8564.oracleGeneral.zst LRU cache size     3964, 4258751 req, miss ratio 0.3668, byte miss ratio 0.3668
result/tencentBlock.ns8564.oracleGeneral.zst LRU cache size    11893, 4258751 req, miss ratio 0.3621, byte miss ratio 0.3621
result/tencentBlock.ns8564.oracleGeneral.zst LRU cache size    39645, 4258751 req, miss ratio 0.3227, byte miss ratio 0.3227
result/tencentBlock.ns8564.oracleGeneral.zst LRU cache size    79291, 4258751 req, miss ratio 0.2776, byte miss ratio 0.2776
result/tencentBlock.ns8564.oracleGeneral.zst LRU cache size   158583, 4258751 req, miss ratio 0.1544, byte miss ratio 0.1544
result/tencentBlock.ns8564.oracleGeneral.zst LRU cache size   317166, 4258751 req, miss ratio 0.0977, byte miss ratio 0.0977
result/tencentBlock.ns8564.oracleGeneral.zst LIRS cache size      396, 4258751 req, miss ratio 0.4283, byte miss ratio 0.4283
result/tencentBlock.ns8564.oracleGeneral.zst LIRS cache size     1189, 4258751 req, miss ratio 0.3938, byte miss ratio 0.3938
result/tencentBlock.ns8564.oracleGeneral.zst LIRS cache size     3964, 4258751 req, miss ratio 0.3672, byte miss ratio 0.3672
result/tencentBlock.ns8564.oracleGeneral.zst LIRS cache size    11893, 4258751 req, miss ratio 0.3519, byte miss ratio 0.3519
result/tencentBlock.ns8564.oracleGeneral.zst LIRS cache size    39645, 4258751 req, miss ratio 0.2941, byte miss ratio 0.2941
result/tencentBlock.ns8564.oracleGeneral.zst LIRS cache size    79291, 4258751 req, miss ratio 0.2396, byte miss ratio 0.2396
result/tencentBlock.ns8564.oracleGeneral.zst LIRS cache size   158583, 4258751 req, miss ratio 0.1496, byte miss ratio 0.1496
result/tencentBlock.ns8564.oracleGeneral.zst LIRS cache size   317166, 4258751 req, miss ratio 0.0961, byte miss ratio 0.0961
result/tencentBlock.ns8564.oracleGeneral.zst clock2 cache size      396, 4258751 req, miss ratio 0.4125, byte miss ratio 0.4125
result/tencentBlock.ns8564.oracleGeneral.zst clock2 cache size     1189, 4258751 req, miss ratio 0.3725, byte miss ratio 0.3725
result/tencentBlock.ns8564.oracleGeneral.zst clock2 cache size     3964, 4258751 req, miss ratio 0.3657, byte miss ratio 0.3657
result/tencentBlock.ns8564.oracleGeneral.zst clock2 cache size    11893, 4258751 req, miss ratio 0.3598, byte miss ratio 0.3598
result/tencentBlock.ns8564.oracleGeneral.zst clock2 cache size    39645, 4258751 req, miss ratio 0.3388, byte miss ratio 0.3388
result/tencentBlock.ns8564.oracleGeneral.zst clock2 cache size    79291, 4258751 req, miss ratio 0.2848, byte miss ratio 0.2848
result/tencentBlock.ns8564.oracleGeneral.zst clock2 cache size   158583, 4258751 req, miss ratio 0.1912, byte miss ratio 0.1912
result/tencentBlock.ns8564.oracleGeneral.zst clock2 cache size   317166, 4258751 req, miss ratio 0.0954, byte miss ratio 0.0954
result/tencentBlock.ns8564.oracleGeneral.zst ARC cache size      396, 4258751 req, miss ratio 0.3827, byte miss ratio 0.3827
result/tencentBlock.ns8564.oracleGeneral.zst ARC cache size     1189, 4258751 req, miss ratio 0.3684, byte miss ratio 0.3684
result/tencentBlock.ns8564.oracleGeneral.zst ARC cache size     3964, 4258751 req, miss ratio 0.3617, byte miss ratio 0.3617
result/tencentBlock.ns8564.oracleGeneral.zst ARC cache size    11893, 4258751 req, miss ratio 0.3527, byte miss ratio 0.3527
result/tencentBlock.ns8564.oracleGeneral.zst ARC cache size    39645, 4258751 req, miss ratio 0.2971, byte miss ratio 0.2971
result/tencentBlock.ns8564.oracleGeneral.zst ARC cache size    79291, 4258751 req, miss ratio 0.2521, byte miss ratio 0.2521
result/tencentBlock.ns8564.oracleGeneral.zst ARC cache size   158583, 4258751 req, miss ratio 0.1512, byte miss ratio 0.1512
result/tencentBlock.ns8564.oracleGeneral.zst ARC cache size   317166, 4258751 req, miss ratio 0.0953, byte miss ratio 0.0953
result/tencentBlock.ns8564.oracleGeneral.zst FIFO cache size      396, 4258751 req, miss ratio 0.4716, byte miss ratio 0.4716
result/tencentBlock.ns8564.oracleGeneral.zst FIFO cache size     1189, 4258751 req, miss ratio 0.4069, byte miss ratio 0.4069
result/tencentBlock.ns8564.oracleGeneral.zst FIFO cache size     3964, 4258751 req, miss ratio 0.3786, byte miss ratio 0.3786
result/tencentBlock.ns8564.oracleGeneral.zst FIFO cache size    11893, 4258751 req, miss ratio 0.3675, byte miss ratio 0.3675
result/tencentBlock.ns8564.oracleGeneral.zst FIFO cache size    39645, 4258751 req, miss ratio 0.3312, byte miss ratio 0.3312
result/tencentBlock.ns8564.oracleGeneral.zst FIFO cache size    79291, 4258751 req, miss ratio 0.2944, byte miss ratio 0.2944
result/tencentBlock.ns8564.oracleGeneral.zst FIFO cache size   158583, 4258751 req, miss ratio 0.1878, byte miss ratio 0.1878
result/tencentBlock.ns8564.oracleGeneral.zst FIFO cache size   317166, 4258751 req, miss ratio 0.1152, byte miss ratio 0.1152
result/tencentBlock.ns8564.oracleGeneral.zst S3FIFO-1 cache size      396, 4258751 req, miss ratio 0.3971, byte miss ratio 0.3971
result/tencentBlock.ns8564.oracleGeneral.zst S3FIFO-1 cache size     1189, 4258751 req, miss ratio 0.3669, byte miss ratio 0.3669
result/tencentBlock.ns8564.oracleGeneral.zst S3FIFO-1 cache size     3964, 4258751 req, miss ratio 0.3605, byte miss ratio 0.3605
result/tencentBlock.ns8564.oracleGeneral.zst S3FIFO-1 cache size    11893, 4258751 req, miss ratio 0.3515, byte miss ratio 0.3515
result/tencentBlock.ns8564.oracleGeneral.zst S3FIFO-1 cache size    39645, 4258751 req, miss ratio 0.2958, byte miss ratio 0.2958
result/tencentBlock.ns8564.oracleGeneral.zst S3FIFO-1 cache size    79291, 4258751 req, miss ratio 0.2543, byte miss ratio 0.2543
result/tencentBlock.ns8564.oracleGeneral.zst S3FIFO-1 cache size   158583, 4258751 req, miss ratio 0.1573, byte miss ratio 0.1573
result/tencentBlock.ns8564.oracleGeneral.zst S3FIFO-1 cache size   317166, 4258751 req, miss ratio 0.0953, byte miss ratio 0.0953
result/tencentBlock.ns8564.oracleGeneral.zst LeCaR cache size      396, 4258751 req, miss ratio 0.4086, byte miss ratio 0.4086
result/tencentBlock.ns8564.oracleGeneral.zst LeCaR cache size     1189, 4258751 req, miss ratio 0.3720, byte miss ratio 0.3720
result/tencentBlock.ns8564.oracleGeneral.zst LeCaR cache size     3964, 4258751 req, miss ratio 0.3649, byte miss ratio 0.3649
result/tencentBlock.ns8564.oracleGeneral.zst LeCaR cache size    11893, 4258751 req, miss ratio 0.3577, byte miss ratio 0.3577
