result/tencentBlock.ns14688.oracleGeneral.zst Clock cache size      507, 3642252 req, miss ratio 0.3330, byte miss ratio 0.3330
result/tencentBlock.ns14688.oracleGeneral.zst Clock cache size     1521, 3642252 req, miss ratio 0.3172, byte miss ratio 0.3172
result/tencentBlock.ns14688.oracleGeneral.zst Clock cache size     5072, 3642252 req, miss ratio 0.3133, byte miss ratio 0.3133
result/tencentBlock.ns14688.oracleGeneral.zst Clock cache size    15217, 3642252 req, miss ratio 0.2965, byte miss ratio 0.2965
result/tencentBlock.ns14688.oracleGeneral.zst Clock cache size    50724, 3642252 req, miss ratio 0.2656, byte miss ratio 0.2656
result/tencentBlock.ns14688.oracleGeneral.zst Clock cache size   101448, 3642252 req, miss ratio 0.1904, byte miss ratio 0.1904
result/tencentBlock.ns14688.oracleGeneral.zst Clock cache size   202896, 3642252 req, miss ratio 0.1449, byte miss ratio 0.1449
result/tencentBlock.ns14688.oracleGeneral.zst Clock cache size   405792, 3642252 req, miss ratio 0.1394, byte miss ratio 0.1394
result/tencentBlock.ns14688.oracleGeneral.zst ARC cache size      507, 3642252 req, miss ratio 0.3203, byte miss ratio 0.3203
result/tencentBlock.ns14688.oracleGeneral.zst ARC cache size     1521, 3642252 req, miss ratio 0.3144, byte miss ratio 0.3144
result/tencentBlock.ns14688.oracleGeneral.zst ARC cache size     5072, 3642252 req, miss ratio 0.3117, byte miss ratio 0.3117
result/tencentBlock.ns14688.oracleGeneral.zst ARC cache size    15217, 3642252 req, miss ratio 0.2940, byte miss ratio 0.2940
result/tencentBlock.ns14688.oracleGeneral.zst ARC cache size    50724, 3642252 req, miss ratio 0.2334, byte miss ratio 0.2334
result/tencentBlock.ns14688.oracleGeneral.zst ARC cache size   101448, 3642252 req, miss ratio 0.1601, byte miss ratio 0.1601
result/tencentBlock.ns14688.oracleGeneral.zst ARC cache size   202896, 3642252 req, miss ratio 0.1430, byte miss ratio 0.1430
result/tencentBlock.ns14688.oracleGeneral.zst ARC cache size   405792, 3642252 req, miss ratio 0.1394, byte miss ratio 0.1394
result/tencentBlock.ns14688.oracleGeneral.zst clock2 cache size      507, 3642252 req, miss ratio 0.3309, byte miss ratio 0.3309
result/tencentBlock.ns14688.oracleGeneral.zst clock2 cache size     1521, 3642252 req, miss ratio 0.3163, byte miss ratio 0.3163
result/tencentBlock.ns14688.oracleGeneral.zst clock2 cache size     5072, 3642252 req, miss ratio 0.3132, byte miss ratio 0.3132
result/tencentBlock.ns14688.oracleGeneral.zst clock2 cache size    15217, 3642252 req, miss ratio 0.2970, byte miss ratio 0.2970
result/tencentBlock.ns14688.oracleGeneral.zst clock2 cache size    50724, 3642252 req, miss ratio 0.2684, byte miss ratio 0.2684
result/tencentBlock.ns14688.oracleGeneral.zst clock2 cache size   101448, 3642252 req, miss ratio 0.2101, byte miss ratio 0.2101
result/tencentBlock.ns14688.oracleGeneral.zst clock2 cache size   202896, 3642252 req, miss ratio 0.1448, byte miss ratio 0.1448
result/tencentBlock.ns14688.oracleGeneral.zst clock2 cache size   405792, 3642252 req, miss ratio 0.1394, byte miss ratio 0.1394
result/tencentBlock.ns14688.oracleGeneral.zst FIFO cache size      507, 3642252 req, miss ratio 0.4174, byte miss ratio 0.4174
result/tencentBlock.ns14688.oracleGeneral.zst FIFO cache size     1521, 3642252 req, miss ratio 0.3474, byte miss ratio 0.3474
result/tencentBlock.ns14688.oracleGeneral.zst FIFO cache size     5072, 3642252 req, miss ratio 0.3234, byte miss ratio 0.3234
result/tencentBlock.ns14688.oracleGeneral.zst FIFO cache size    15217, 3642252 req, miss ratio 0.3042, byte miss ratio 0.3042
result/tencentBlock.ns14688.oracleGeneral.zst FIFO cache size    50724, 3642252 req, miss ratio 0.2730, byte miss ratio 0.2730
result/tencentBlock.ns14688.oracleGeneral.zst FIFO cache size   101448, 3642252 req, miss ratio 0.2204, byte miss ratio 0.2204
result/tencentBlock.ns14688.oracleGeneral.zst FIFO cache size   202896, 3642252 req, miss ratio 0.1742, byte miss ratio 0.1742
result/tencentBlock.ns14688.oracleGeneral.zst FIFO cache size   405792, 3642252 req, miss ratio 0.1519, byte miss ratio 0.1519
result/tencentBlock.ns14688.oracleGeneral.zst S3FIFO-1 cache size      507, 3642252 req, miss ratio 0.3223, byte miss ratio 0.3223
result/tencentBlock.ns14688.oracleGeneral.zst S3FIFO-1 cache size     1521, 3642252 req, miss ratio 0.3151, byte miss ratio 0.3151
result/tencentBlock.ns14688.oracleGeneral.zst S3FIFO-1 cache size     5072, 3642252 req, miss ratio 0.3117, byte miss ratio 0.3117
result/tencentBlock.ns14688.oracleGeneral.zst S3FIFO-1 cache size    15217, 3642252 req, miss ratio 0.2919, byte miss ratio 0.2919
result/tencentBlock.ns14688.oracleGeneral.zst S3FIFO-1 cache size    50724, 3642252 req, miss ratio 0.2244, byte miss ratio 0.2244
result/tencentBlock.ns14688.oracleGeneral.zst S3FIFO-1 cache size   101448, 3642252 req, miss ratio 0.1578, byte miss ratio 0.1578
result/tencentBlock.ns14688.oracleGeneral.zst S3FIFO-1 cache size   202896, 3642252 req, miss ratio 0.1431, byte miss ratio 0.1431
result/tencentBlock.ns14688.oracleGeneral.zst S3FIFO-1 cache size   405792, 3642252 req, miss ratio 0.1394, byte miss ratio 0.1394
