result/tencentBlock.ns19106.oracleGeneral.zst LHD cache size      257, 1247455 req, miss ratio 0.5708, byte miss ratio 0.5708
result/tencentBlock.ns19106.oracleGeneral.zst LHD cache size      771, 1247455 req, miss ratio 0.5615, byte miss ratio 0.5615
result/tencentBlock.ns19106.oracleGeneral.zst LHD cache size     2570, 1247455 req, miss ratio 0.5590, byte miss ratio 0.5590
result/tencentBlock.ns19106.oracleGeneral.zst LHD cache size     7712, 1247455 req, miss ratio 0.5561, byte miss ratio 0.5561
result/tencentBlock.ns19106.oracleGeneral.zst LHD cache size    25708, 1247455 req, miss ratio 0.4901, byte miss ratio 0.4901
result/tencentBlock.ns19106.oracleGeneral.zst LHD cache size    51417, 1247455 req, miss ratio 0.4160, byte miss ratio 0.4160
result/tencentBlock.ns19106.oracleGeneral.zst LHD cache size   102835, 1247455 req, miss ratio 0.2568, byte miss ratio 0.2568
result/tencentBlock.ns19106.oracleGeneral.zst LHD cache size   205670, 1247455 req, miss ratio 0.2071, byte miss ratio 0.2071
result/tencentBlock.ns19106.oracleGeneral.zst LRU cache size      257, 1247455 req, miss ratio 0.5716, byte miss ratio 0.5716
result/tencentBlock.ns19106.oracleGeneral.zst LRU cache size      771, 1247455 req, miss ratio 0.5616, byte miss ratio 0.5616
result/tencentBlock.ns19106.oracleGeneral.zst LRU cache size     2570, 1247455 req, miss ratio 0.5595, byte miss ratio 0.5595
result/tencentBlock.ns19106.oracleGeneral.zst LRU cache size     7712, 1247455 req, miss ratio 0.5580, byte miss ratio 0.5580
result/tencentBlock.ns19106.oracleGeneral.zst LRU cache size    25708, 1247455 req, miss ratio 0.4947, byte miss ratio 0.4947
result/tencentBlock.ns19106.oracleGeneral.zst LRU cache size    51417, 1247455 req, miss ratio 0.4348, byte miss ratio 0.4348
result/tencentBlock.ns19106.oracleGeneral.zst LRU cache size   102835, 1247455 req, miss ratio 0.2500, byte miss ratio 0.2500
result/tencentBlock.ns19106.oracleGeneral.zst LRU cache size   205670, 1247455 req, miss ratio 0.2067, byte miss ratio 0.2067
result/tencentBlock.ns19106.oracleGeneral.zst Clock cache size      257, 1247455 req, miss ratio 0.5700, byte miss ratio 0.5700
result/tencentBlock.ns19106.oracleGeneral.zst Clock cache size      771, 1247455 req, miss ratio 0.5612, byte miss ratio 0.5612
result/tencentBlock.ns19106.oracleGeneral.zst Clock cache size     2570, 1247455 req, miss ratio 0.5594, byte miss ratio 0.5594
result/tencentBlock.ns19106.oracleGeneral.zst Clock cache size     7712, 1247455 req, miss ratio 0.5580, byte miss ratio 0.5580
result/tencentBlock.ns19106.oracleGeneral.zst Clock cache size    25708, 1247455 req, miss ratio 0.4940, byte miss ratio 0.4940
result/tencentBlock.ns19106.oracleGeneral.zst Clock cache size    51417, 1247455 req, miss ratio 0.4488, byte miss ratio 0.4488
result/tencentBlock.ns19106.oracleGeneral.zst Clock cache size   102835, 1247455 req, miss ratio 0.2622, byte miss ratio 0.2622
result/tencentBlock.ns19106.oracleGeneral.zst Clock cache size   205670, 1247455 req, miss ratio 0.2072, byte miss ratio 0.2072
result/tencentBlock.ns19106.oracleGeneral.zst LIRS cache size      257, 1247455 req, miss ratio 0.6322, byte miss ratio 0.6322
result/tencentBlock.ns19106.oracleGeneral.zst LIRS cache size      771, 1247455 req, miss ratio 0.6193, byte miss ratio 0.6193
