result/tencentBlock.ns18765.oracleGeneral.zst Cacheus cache size      329, 3324296 req, miss ratio 0.5346, byte miss ratio 0.5346
result/tencentBlock.ns18765.oracleGeneral.zst Cacheus cache size      989, 3324296 req, miss ratio 0.4463, byte miss ratio 0.4463
result/tencentBlock.ns18765.oracleGeneral.zst Cacheus cache size     3298, 3324296 req, miss ratio 0.3430, byte miss ratio 0.3430
result/tencentBlock.ns18765.oracleGeneral.zst Cacheus cache size     9894, 3324296 req, miss ratio 0.3211, byte miss ratio 0.3211
result/tencentBlock.ns18765.oracleGeneral.zst Cacheus cache size    32980, 3324296 req, miss ratio 0.2714, byte miss ratio 0.2714
result/tencentBlock.ns18765.oracleGeneral.zst Cacheus cache size    65961, 3324296 req, miss ratio 0.2505, byte miss ratio 0.2505
result/tencentBlock.ns18765.oracleGeneral.zst Cacheus cache size   131922, 3324296 req, miss ratio 0.1479, byte miss ratio 0.1479
result/tencentBlock.ns18765.oracleGeneral.zst Cacheus cache size   263845, 3324296 req, miss ratio 0.1003, byte miss ratio 0.1003
result/tencentBlock.ns18765.oracleGeneral.zst LHD cache size      329, 3324296 req, miss ratio 0.5469, byte miss ratio 0.5469
result/tencentBlock.ns18765.oracleGeneral.zst LHD cache size      989, 3324296 req, miss ratio 0.4602, byte miss ratio 0.4602
result/tencentBlock.ns18765.oracleGeneral.zst LHD cache size     3298, 3324296 req, miss ratio 0.3514, byte miss ratio 0.3514
result/tencentBlock.ns18765.oracleGeneral.zst LHD cache size     9894, 3324296 req, miss ratio 0.3227, byte miss ratio 0.3227
result/tencentBlock.ns18765.oracleGeneral.zst LHD cache size    32980, 3324296 req, miss ratio 0.2760, byte miss ratio 0.2760
result/tencentBlock.ns18765.oracleGeneral.zst LHD cache size    65961, 3324296 req, miss ratio 0.2298, byte miss ratio 0.2298
result/tencentBlock.ns18765.oracleGeneral.zst LHD cache size   131922, 3324296 req, miss ratio 0.1428, byte miss ratio 0.1428
result/tencentBlock.ns18765.oracleGeneral.zst LHD cache size   263845, 3324296 req, miss ratio 0.1022, byte miss ratio 0.1022
result/tencentBlock.ns18765.oracleGeneral.zst LRU cache size      329, 3324296 req, miss ratio 0.5614, byte miss ratio 0.5614
result/tencentBlock.ns18765.oracleGeneral.zst LRU cache size      989, 3324296 req, miss ratio 0.4740, byte miss ratio 0.4740
result/tencentBlock.ns18765.oracleGeneral.zst LRU cache size     3298, 3324296 req, miss ratio 0.3713, byte miss ratio 0.3713
result/tencentBlock.ns18765.oracleGeneral.zst LRU cache size     9894, 3324296 req, miss ratio 0.3303, byte miss ratio 0.3303
result/tencentBlock.ns18765.oracleGeneral.zst LRU cache size    32980, 3324296 req, miss ratio 0.2818, byte miss ratio 0.2818
result/tencentBlock.ns18765.oracleGeneral.zst LRU cache size    65961, 3324296 req, miss ratio 0.2577, byte miss ratio 0.2577
result/tencentBlock.ns18765.oracleGeneral.zst LRU cache size   131922, 3324296 req, miss ratio 0.1468, byte miss ratio 0.1468
result/tencentBlock.ns18765.oracleGeneral.zst LRU cache size   263845, 3324296 req, miss ratio 0.1002, byte miss ratio 0.1002
result/tencentBlock.ns18765.oracleGeneral.zst Clock cache size      329, 3324296 req, miss ratio 0.5547, byte miss ratio 0.5547
result/tencentBlock.ns18765.oracleGeneral.zst Clock cache size      989, 3324296 req, miss ratio 0.4710, byte miss ratio 0.4710
result/tencentBlock.ns18765.oracleGeneral.zst Clock cache size     3298, 3324296 req, miss ratio 0.3646, byte miss ratio 0.3646
result/tencentBlock.ns18765.oracleGeneral.zst Clock cache size     9894, 3324296 req, miss ratio 0.3285, byte miss ratio 0.3285
result/tencentBlock.ns18765.oracleGeneral.zst Clock cache size    32980, 3324296 req, miss ratio 0.2817, byte miss ratio 0.2817
