result/tencentBlock.ns11524.oracleGeneral.zst LRU cache size      220, 2794503 req, miss ratio 0.2686, byte miss ratio 0.2686
result/tencentBlock.ns11524.oracleGeneral.zst LRU cache size      662, 2794503 req, miss ratio 0.2438, byte miss ratio 0.2438
result/tencentBlock.ns11524.oracleGeneral.zst LRU cache size     2207, 2794503 req, miss ratio 0.2218, byte miss ratio 0.2218
result/tencentBlock.ns11524.oracleGeneral.zst LRU cache size     6622, 2794503 req, miss ratio 0.2023, byte miss ratio 0.2023
result/tencentBlock.ns11524.oracleGeneral.zst LRU cache size    22076, 2794503 req, miss ratio 0.1687, byte miss ratio 0.1687
result/tencentBlock.ns11524.oracleGeneral.zst LRU cache size    44152, 2794503 req, miss ratio 0.1428, byte miss ratio 0.1428
result/tencentBlock.ns11524.oracleGeneral.zst LRU cache size    88304, 2794503 req, miss ratio 0.1058, byte miss ratio 0.1058
result/tencentBlock.ns11524.oracleGeneral.zst LRU cache size   176608, 2794503 req, miss ratio 0.0802, byte miss ratio 0.0802
result/tencentBlock.ns11524.oracleGeneral.zst LHD cache size      220, 2794503 req, miss ratio 0.2631, byte miss ratio 0.2631
result/tencentBlock.ns11524.oracleGeneral.zst LHD cache size      662, 2794503 req, miss ratio 0.2388, byte miss ratio 0.2388
result/tencentBlock.ns11524.oracleGeneral.zst LHD cache size     2207, 2794503 req, miss ratio 0.2168, byte miss ratio 0.2168
result/tencentBlock.ns11524.oracleGeneral.zst LHD cache size     6622, 2794503 req, miss ratio 0.1965, byte miss ratio 0.1965
result/tencentBlock.ns11524.oracleGeneral.zst LHD cache size    22076, 2794503 req, miss ratio 0.1634, byte miss ratio 0.1634
result/tencentBlock.ns11524.oracleGeneral.zst LHD cache size    44152, 2794503 req, miss ratio 0.1362, byte miss ratio 0.1362
result/tencentBlock.ns11524.oracleGeneral.zst LHD cache size    88304, 2794503 req, miss ratio 0.1120, byte miss ratio 0.1120
result/tencentBlock.ns11524.oracleGeneral.zst LHD cache size   176608, 2794503 req, miss ratio 0.0820, byte miss ratio 0.0820
result/tencentBlock.ns11524.oracleGeneral.zst LeCaR cache size      220, 2794503 req, miss ratio 0.2647, byte miss ratio 0.2647
result/tencentBlock.ns11524.oracleGeneral.zst LeCaR cache size      662, 2794503 req, miss ratio 0.2394, byte miss ratio 0.2394
result/tencentBlock.ns11524.oracleGeneral.zst LeCaR cache size     2207, 2794503 req, miss ratio 0.2196, byte miss ratio 0.2196
result/tencentBlock.ns11524.oracleGeneral.zst LeCaR cache size     6622, 2794503 req, miss ratio 0.1995, byte miss ratio 0.1995
result/tencentBlock.ns11524.oracleGeneral.zst LeCaR cache size    22076, 2794503 req, miss ratio 0.1681, byte miss ratio 0.1681
result/tencentBlock.ns11524.oracleGeneral.zst LeCaR cache size    44152, 2794503 req, miss ratio 0.1395, byte miss ratio 0.1395
result/tencentBlock.ns11524.oracleGeneral.zst LeCaR cache size    88304, 2794503 req, miss ratio 0.1041, byte miss ratio 0.1041
result/tencentBlock.ns11524.oracleGeneral.zst LeCaR cache size   176608, 2794503 req, miss ratio 0.0802, byte miss ratio 0.0802
result/tencentBlock.ns11524.oracleGeneral.zst S3FIFO-1 cache size      220, 2794503 req, miss ratio 0.2557, byte miss ratio 0.2557
result/tencentBlock.ns11524.oracleGeneral.zst S3FIFO-1 cache size      662, 2794503 req, miss ratio 0.2312, byte miss ratio 0.2312
result/tencentBlock.ns11524.oracleGeneral.zst S3FIFO-1 cache size     2207, 2794503 req, miss ratio 0.2111, byte miss ratio 0.2111
result/tencentBlock.ns11524.oracleGeneral.zst S3FIFO-1 cache size     6622, 2794503 req, miss ratio 0.1912, byte miss ratio 0.1912
result/tencentBlock.ns11524.oracleGeneral.zst S3FIFO-1 cache size    22076, 2794503 req, miss ratio 0.1595, byte miss ratio 0.1595
result/tencentBlock.ns11524.oracleGeneral.zst S3FIFO-1 cache size    44152, 2794503 req, miss ratio 0.1325, byte miss ratio 0.1325
result/tencentBlock.ns11524.oracleGeneral.zst S3FIFO-1 cache size    88304, 2794503 req, miss ratio 0.1031, byte miss ratio 0.1031
result/tencentBlock.ns11524.oracleGeneral.zst S3FIFO-1 cache size   176608, 2794503 req, miss ratio 0.0806, byte miss ratio 0.0806
result/tencentBlock.ns11524.oracleGeneral.zst Clock cache size      220, 2794503 req, miss ratio 0.2671, byte miss ratio 0.2671
