result/tencentBlock.ns22886.oracleGeneral.zst LeCaR cache size      357, 6850187 req, miss ratio 0.5702, byte miss ratio 0.5702
result/tencentBlock.ns22886.oracleGeneral.zst LeCaR cache size     1071, 6850187 req, miss ratio 0.2959, byte miss ratio 0.2959
result/tencentBlock.ns22886.oracleGeneral.zst LeCaR cache size     3571, 6850187 req, miss ratio 0.1705, byte miss ratio 0.1705
result/tencentBlock.ns22886.oracleGeneral.zst LeCaR cache size    10714, 6850187 req, miss ratio 0.1404, byte miss ratio 0.1404
result/tencentBlock.ns22886.oracleGeneral.zst LeCaR cache size    35714, 6850187 req, miss ratio 0.0965, byte miss ratio 0.0965
result/tencentBlock.ns22886.oracleGeneral.zst LeCaR cache size    71428, 6850187 req, miss ratio 0.0740, byte miss ratio 0.0740
result/tencentBlock.ns22886.oracleGeneral.zst LeCaR cache size   142856, 6850187 req, miss ratio 0.0576, byte miss ratio 0.0576
result/tencentBlock.ns22886.oracleGeneral.zst LeCaR cache size   285712, 6850187 req, miss ratio 0.0525, byte miss ratio 0.0525
result/tencentBlock.ns22886.oracleGeneral.zst clock2 cache size      357, 6850187 req, miss ratio 0.5872, byte miss ratio 0.5872
result/tencentBlock.ns22886.oracleGeneral.zst clock2 cache size     1071, 6850187 req, miss ratio 0.2964, byte miss ratio 0.2964
result/tencentBlock.ns22886.oracleGeneral.zst clock2 cache size     3571, 6850187 req, miss ratio 0.1692, byte miss ratio 0.1692
result/tencentBlock.ns22886.oracleGeneral.zst clock2 cache size    10714, 6850187 req, miss ratio 0.1407, byte miss ratio 0.1407
result/tencentBlock.ns22886.oracleGeneral.zst clock2 cache size    35714, 6850187 req, miss ratio 0.1010, byte miss ratio 0.1010
result/tencentBlock.ns22886.oracleGeneral.zst clock2 cache size    71428, 6850187 req, miss ratio 0.0795, byte miss ratio 0.0795
result/tencentBlock.ns22886.oracleGeneral.zst clock2 cache size   142856, 6850187 req, miss ratio 0.0584, byte miss ratio 0.0584
result/tencentBlock.ns22886.oracleGeneral.zst clock2 cache size   285712, 6850187 req, miss ratio 0.0524, byte miss ratio 0.0524
result/tencentBlock.ns22886.oracleGeneral.zst Cacheus cache size      357, 6850187 req, miss ratio 0.5186, byte miss ratio 0.5186
result/tencentBlock.ns22886.oracleGeneral.zst Cacheus cache size     1071, 6850187 req, miss ratio 0.2844, byte miss ratio 0.2844
result/tencentBlock.ns22886.oracleGeneral.zst Cacheus cache size     3571, 6850187 req, miss ratio 0.1684, byte miss ratio 0.1684
result/tencentBlock.ns22886.oracleGeneral.zst Cacheus cache size    10714, 6850187 req, miss ratio 0.1408, byte miss ratio 0.1408
result/tencentBlock.ns22886.oracleGeneral.zst Cacheus cache size    35714, 6850187 req, miss ratio 0.0973, byte miss ratio 0.0973
result/tencentBlock.ns22886.oracleGeneral.zst Cacheus cache size    71428, 6850187 req, miss ratio 0.0795, byte miss ratio 0.0795
result/tencentBlock.ns22886.oracleGeneral.zst Cacheus cache size   142856, 6850187 req, miss ratio 0.0604, byte miss ratio 0.0604
result/tencentBlock.ns22886.oracleGeneral.zst Cacheus cache size   285712, 6850187 req, miss ratio 0.0525, byte miss ratio 0.0525
result/tencentBlock.ns22886.oracleGeneral.zst ARC cache size      357, 6850187 req, miss ratio 0.4418, byte miss ratio 0.4418
result/tencentBlock.ns22886.oracleGeneral.zst ARC cache size     1071, 6850187 req, miss ratio 0.2696, byte miss ratio 0.2696
result/tencentBlock.ns22886.oracleGeneral.zst ARC cache size     3571, 6850187 req, miss ratio 0.1658, byte miss ratio 0.1658
result/tencentBlock.ns22886.oracleGeneral.zst ARC cache size    10714, 6850187 req, miss ratio 0.1362, byte miss ratio 0.1362
result/tencentBlock.ns22886.oracleGeneral.zst ARC cache size    35714, 6850187 req, miss ratio 0.0988, byte miss ratio 0.0988
result/tencentBlock.ns22886.oracleGeneral.zst ARC cache size    71428, 6850187 req, miss ratio 0.0771, byte miss ratio 0.0771
result/tencentBlock.ns22886.oracleGeneral.zst ARC cache size   142856, 6850187 req, miss ratio 0.0582, byte miss ratio 0.0582
result/tencentBlock.ns22886.oracleGeneral.zst ARC cache size   285712, 6850187 req, miss ratio 0.0524, byte miss ratio 0.0524
result/tencentBlock.ns22886.oracleGeneral.zst Clock cache size      357, 6850187 req, miss ratio 0.5968, byte miss ratio 0.5968
result/tencentBlock.ns22886.oracleGeneral.zst Clock cache size     1071, 6850187 req, miss ratio 0.2999, byte miss ratio 0.2999
result/tencentBlock.ns22886.oracleGeneral.zst Clock cache size     3571, 6850187 req, miss ratio 0.1754, byte miss ratio 0.1754
result/tencentBlock.ns22886.oracleGeneral.zst Clock cache size    10714, 6850187 req, miss ratio 0.1412, byte miss ratio 0.1412
result/tencentBlock.ns22886.oracleGeneral.zst Clock cache size    35714, 6850187 req, miss ratio 0.0992, byte miss ratio 0.0992
result/tencentBlock.ns22886.oracleGeneral.zst Clock cache size    71428, 6850187 req, miss ratio 0.0764, byte miss ratio 0.0764
result/tencentBlock.ns22886.oracleGeneral.zst Clock cache size   142856, 6850187 req, miss ratio 0.0589, byte miss ratio 0.0589
result/tencentBlock.ns22886.oracleGeneral.zst Clock cache size   285712, 6850187 req, miss ratio 0.0524, byte miss ratio 0.0524
result/tencentBlock.ns22886.oracleGeneral.zst S3FIFO-1 cache size      357, 6850187 req, miss ratio 0.4482, byte miss ratio 0.4482
result/tencentBlock.ns22886.oracleGeneral.zst S3FIFO-1 cache size     1071, 6850187 req, miss ratio 0.2659, byte miss ratio 0.2659
result/tencentBlock.ns22886.oracleGeneral.zst S3FIFO-1 cache size     3571, 6850187 req, miss ratio 0.1643, byte miss ratio 0.1643
result/tencentBlock.ns22886.oracleGeneral.zst S3FIFO-1 cache size    10714, 6850187 req, miss ratio 0.1355, byte miss ratio 0.1355
result/tencentBlock.ns22886.oracleGeneral.zst S3FIFO-1 cache size    35714, 6850187 req, miss ratio 0.1041, byte miss ratio 0.1041
result/tencentBlock.ns22886.oracleGeneral.zst S3FIFO-1 cache size    71428, 6850187 req, miss ratio 0.0774, byte miss ratio 0.0774
result/tencentBlock.ns22886.oracleGeneral.zst S3FIFO-1 cache size   142856, 6850187 req, miss ratio 0.0590, byte miss ratio 0.0590
result/tencentBlock.ns22886.oracleGeneral.zst S3FIFO-1 cache size   285712, 6850187 req, miss ratio 0.0524, byte miss ratio 0.0524
result/tencentBlock.ns22886.oracleGeneral.zst FIFO cache size      357, 6850187 req, miss ratio 0.6865, byte miss ratio 0.6865
result/tencentBlock.ns22886.oracleGeneral.zst FIFO cache size     1071, 6850187 req, miss ratio 0.3878, byte miss ratio 0.3878
result/tencentBlock.ns22886.oracleGeneral.zst FIFO cache size     3571, 6850187 req, miss ratio 0.2247, byte miss ratio 0.2247
result/tencentBlock.ns22886.oracleGeneral.zst FIFO cache size    10714, 6850187 req, miss ratio 0.1607, byte miss ratio 0.1607
result/tencentBlock.ns22886.oracleGeneral.zst FIFO cache size    35714, 6850187 req, miss ratio 0.1063, byte miss ratio 0.1063
result/tencentBlock.ns22886.oracleGeneral.zst FIFO cache size    71428, 6850187 req, miss ratio 0.0809, byte miss ratio 0.0809
result/tencentBlock.ns22886.oracleGeneral.zst FIFO cache size   142856, 6850187 req, miss ratio 0.0648, byte miss ratio 0.0648
result/tencentBlock.ns22886.oracleGeneral.zst FIFO cache size   285712, 6850187 req, miss ratio 0.0550, byte miss ratio 0.0550
result/tencentBlock.ns22886.oracleGeneral.zst LHD cache size      357, 6850187 req, miss ratio 0.4983, byte miss ratio 0.4983
result/tencentBlock.ns22886.oracleGeneral.zst LHD cache size     1071, 6850187 req, miss ratio 0.3002, byte miss ratio 0.3002
result/tencentBlock.ns22886.oracleGeneral.zst LHD cache size     3571, 6850187 req, miss ratio 0.1700, byte miss ratio 0.1700
result/tencentBlock.ns22886.oracleGeneral.zst LHD cache size    10714, 6850187 req, miss ratio 0.1385, byte miss ratio 0.1385
result/tencentBlock.ns22886.oracleGeneral.zst LHD cache size    35714, 6850187 req, miss ratio 0.0970, byte miss ratio 0.0970
result/tencentBlock.ns22886.oracleGeneral.zst LHD cache size    71428, 6850187 req, miss ratio 0.0721, byte miss ratio 0.0721
result/tencentBlock.ns22886.oracleGeneral.zst LHD cache size   142856, 6850187 req, miss ratio 0.0578, byte miss ratio 0.0578
result/tencentBlock.ns22886.oracleGeneral.zst LHD cache size   285712, 6850187 req, miss ratio 0.0525, byte miss ratio 0.0525
result/tencentBlock.ns22886.oracleGeneral.zst LRU cache size      357, 6850187 req, miss ratio 0.6239, byte miss ratio 0.6239
result/tencentBlock.ns22886.oracleGeneral.zst LRU cache size     1071, 6850187 req, miss ratio 0.3045, byte miss ratio 0.3045
