result/tencentBlock.ns6700.oracleGeneral.zst Cacheus cache size      620, 6507289 req, miss ratio 0.4256, byte miss ratio 0.4256
result/tencentBlock.ns6700.oracleGeneral.zst Cacheus cache size     1860, 6507289 req, miss ratio 0.2764, byte miss ratio 0.2764
result/tencentBlock.ns6700.oracleGeneral.zst Cacheus cache size     6203, 6507289 req, miss ratio 0.2324, byte miss ratio 0.2324
result/tencentBlock.ns6700.oracleGeneral.zst Cacheus cache size    18609, 6507289 req, miss ratio 0.2085, byte miss ratio 0.2085
result/tencentBlock.ns6700.oracleGeneral.zst Cacheus cache size    62030, 6507289 req, miss ratio 0.1673, byte miss ratio 0.1673
result/tencentBlock.ns6700.oracleGeneral.zst Cacheus cache size   124061, 6507289 req, miss ratio 0.1239, byte miss ratio 0.1239
result/tencentBlock.ns6700.oracleGeneral.zst Cacheus cache size   248122, 6507289 req, miss ratio 0.1014, byte miss ratio 0.1014
result/tencentBlock.ns6700.oracleGeneral.zst Cacheus cache size   496244, 6507289 req, miss ratio 0.0955, byte miss ratio 0.0955
result/tencentBlock.ns6700.oracleGeneral.zst LHD cache size      620, 6507289 req, miss ratio 0.4397, byte miss ratio 0.4397
result/tencentBlock.ns6700.oracleGeneral.zst LHD cache size     1860, 6507289 req, miss ratio 0.2723, byte miss ratio 0.2723
result/tencentBlock.ns6700.oracleGeneral.zst LHD cache size     6203, 6507289 req, miss ratio 0.2326, byte miss ratio 0.2326
result/tencentBlock.ns6700.oracleGeneral.zst LHD cache size    18609, 6507289 req, miss ratio 0.2073, byte miss ratio 0.2073
result/tencentBlock.ns6700.oracleGeneral.zst LHD cache size    62030, 6507289 req, miss ratio 0.1587, byte miss ratio 0.1587
result/tencentBlock.ns6700.oracleGeneral.zst LHD cache size   124061, 6507289 req, miss ratio 0.1161, byte miss ratio 0.1161
result/tencentBlock.ns6700.oracleGeneral.zst LHD cache size   248122, 6507289 req, miss ratio 0.0987, byte miss ratio 0.0987
result/tencentBlock.ns6700.oracleGeneral.zst LHD cache size   496244, 6507289 req, miss ratio 0.0954, byte miss ratio 0.0954
result/tencentBlock.ns6700.oracleGeneral.zst LRU cache size      620, 6507289 req, miss ratio 0.4330, byte miss ratio 0.4330
result/tencentBlock.ns6700.oracleGeneral.zst LRU cache size     1860, 6507289 req, miss ratio 0.3107, byte miss ratio 0.3107
result/tencentBlock.ns6700.oracleGeneral.zst LRU cache size     6203, 6507289 req, miss ratio 0.2344, byte miss ratio 0.2344
result/tencentBlock.ns6700.oracleGeneral.zst LRU cache size    18609, 6507289 req, miss ratio 0.2140, byte miss ratio 0.2140
result/tencentBlock.ns6700.oracleGeneral.zst LRU cache size    62030, 6507289 req, miss ratio 0.1675, byte miss ratio 0.1675
result/tencentBlock.ns6700.oracleGeneral.zst LRU cache size   124061, 6507289 req, miss ratio 0.1220, byte miss ratio 0.1220
result/tencentBlock.ns6700.oracleGeneral.zst LRU cache size   248122, 6507289 req, miss ratio 0.0987, byte miss ratio 0.0987
result/tencentBlock.ns6700.oracleGeneral.zst LRU cache size   496244, 6507289 req, miss ratio 0.0954, byte miss ratio 0.0954
