result/tencentBlock.ns21942.oracleGeneral.zst LRU cache size      395, 3829495 req, miss ratio 0.4922, byte miss ratio 0.4922
result/tencentBlock.ns21942.oracleGeneral.zst LRU cache size     1187, 3829495 req, miss ratio 0.4028, byte miss ratio 0.4028
result/tencentBlock.ns21942.oracleGeneral.zst LRU cache size     3958, 3829495 req, miss ratio 0.3030, byte miss ratio 0.3030
result/tencentBlock.ns21942.oracleGeneral.zst LRU cache size    11875, 3829495 req, miss ratio 0.2694, byte miss ratio 0.2694
result/tencentBlock.ns21942.oracleGeneral.zst LRU cache size    39584, 3829495 req, miss ratio 0.2115, byte miss ratio 0.2115
result/tencentBlock.ns21942.oracleGeneral.zst LRU cache size    79169, 3829495 req, miss ratio 0.1630, byte miss ratio 0.1630
result/tencentBlock.ns21942.oracleGeneral.zst LRU cache size   158339, 3829495 req, miss ratio 0.1151, byte miss ratio 0.1151
result/tencentBlock.ns21942.oracleGeneral.zst LRU cache size   316679, 3829495 req, miss ratio 0.1039, byte miss ratio 0.1039
result/tencentBlock.ns21942.oracleGeneral.zst clock2 cache size      395, 3829495 req, miss ratio 0.4883, byte miss ratio 0.4883
result/tencentBlock.ns21942.oracleGeneral.zst clock2 cache size     1187, 3829495 req, miss ratio 0.4049, byte miss ratio 0.4049
result/tencentBlock.ns21942.oracleGeneral.zst clock2 cache size     3958, 3829495 req, miss ratio 0.2910, byte miss ratio 0.2910
result/tencentBlock.ns21942.oracleGeneral.zst clock2 cache size    11875, 3829495 req, miss ratio 0.2710, byte miss ratio 0.2710
result/tencentBlock.ns21942.oracleGeneral.zst clock2 cache size    39584, 3829495 req, miss ratio 0.2202, byte miss ratio 0.2202
result/tencentBlock.ns21942.oracleGeneral.zst clock2 cache size    79169, 3829495 req, miss ratio 0.1916, byte miss ratio 0.1916
result/tencentBlock.ns21942.oracleGeneral.zst clock2 cache size   158339, 3829495 req, miss ratio 0.1318, byte miss ratio 0.1318
result/tencentBlock.ns21942.oracleGeneral.zst clock2 cache size   316679, 3829495 req, miss ratio 0.1041, byte miss ratio 0.1041
result/tencentBlock.ns21942.oracleGeneral.zst LIRS cache size      395, 3829495 req, miss ratio 0.5008, byte miss ratio 0.5008
