result/tencentBlock.ns19059.oracleGeneral.zst S3FIFO-1 cache size      148, 1350936 req, miss ratio 0.5580, byte miss ratio 0.5580
result/tencentBlock.ns19059.oracleGeneral.zst S3FIFO-1 cache size      445, 1350936 req, miss ratio 0.5461, byte miss ratio 0.5461
result/tencentBlock.ns19059.oracleGeneral.zst S3FIFO-1 cache size     1483, 1350936 req, miss ratio 0.5401, byte miss ratio 0.5401
result/tencentBlock.ns19059.oracleGeneral.zst S3FIFO-1 cache size     4451, 1350936 req, miss ratio 0.5305, byte miss ratio 0.5305
result/tencentBlock.ns19059.oracleGeneral.zst S3FIFO-1 cache size    14837, 1350936 req, miss ratio 0.4668, byte miss ratio 0.4668
result/tencentBlock.ns19059.oracleGeneral.zst S3FIFO-1 cache size    29674, 1350936 req, miss ratio 0.3991, byte miss ratio 0.3991
result/tencentBlock.ns19059.oracleGeneral.zst S3FIFO-1 cache size    59348, 1350936 req, miss ratio 0.2949, byte miss ratio 0.2949
result/tencentBlock.ns19059.oracleGeneral.zst S3FIFO-1 cache size   118697, 1350936 req, miss ratio 0.1373, byte miss ratio 0.1373
result/tencentBlock.ns19059.oracleGeneral.zst ARC cache size      148, 1350936 req, miss ratio 0.5553, byte miss ratio 0.5553
result/tencentBlock.ns19059.oracleGeneral.zst ARC cache size      445, 1350936 req, miss ratio 0.5451, byte miss ratio 0.5451
result/tencentBlock.ns19059.oracleGeneral.zst ARC cache size     1483, 1350936 req, miss ratio 0.5411, byte miss ratio 0.5411
result/tencentBlock.ns19059.oracleGeneral.zst ARC cache size     4451, 1350936 req, miss ratio 0.5316, byte miss ratio 0.5316
result/tencentBlock.ns19059.oracleGeneral.zst ARC cache size    14837, 1350936 req, miss ratio 0.4994, byte miss ratio 0.4994
result/tencentBlock.ns19059.oracleGeneral.zst ARC cache size    29674, 1350936 req, miss ratio 0.4023, byte miss ratio 0.4023
result/tencentBlock.ns19059.oracleGeneral.zst ARC cache size    59348, 1350936 req, miss ratio 0.3229, byte miss ratio 0.3229
result/tencentBlock.ns19059.oracleGeneral.zst ARC cache size   118697, 1350936 req, miss ratio 0.1339, byte miss ratio 0.1339
result/tencentBlock.ns19059.oracleGeneral.zst LIRS cache size      148, 1350936 req, miss ratio 0.6139, byte miss ratio 0.6139
result/tencentBlock.ns19059.oracleGeneral.zst LIRS cache size      445, 1350936 req, miss ratio 0.5877, byte miss ratio 0.5877
result/tencentBlock.ns19059.oracleGeneral.zst LIRS cache size     1483, 1350936 req, miss ratio 0.5443, byte miss ratio 0.5443
result/tencentBlock.ns19059.oracleGeneral.zst LIRS cache size     4451, 1350936 req, miss ratio 0.5283, byte miss ratio 0.5283
result/tencentBlock.ns19059.oracleGeneral.zst LIRS cache size    14837, 1350936 req, miss ratio 0.4661, byte miss ratio 0.4661
result/tencentBlock.ns19059.oracleGeneral.zst LIRS cache size    29674, 1350936 req, miss ratio 0.3908, byte miss ratio 0.3908
result/tencentBlock.ns19059.oracleGeneral.zst LIRS cache size    59348, 1350936 req, miss ratio 0.2715, byte miss ratio 0.2715
result/tencentBlock.ns19059.oracleGeneral.zst LIRS cache size   118697, 1350936 req, miss ratio 0.1320, byte miss ratio 0.1320
result/tencentBlock.ns19059.oracleGeneral.zst Clock cache size      148, 1350936 req, miss ratio 0.5754, byte miss ratio 0.5754
result/tencentBlock.ns19059.oracleGeneral.zst Clock cache size      445, 1350936 req, miss ratio 0.5502, byte miss ratio 0.5502
result/tencentBlock.ns19059.oracleGeneral.zst Clock cache size     1483, 1350936 req, miss ratio 0.5445, byte miss ratio 0.5445
result/tencentBlock.ns19059.oracleGeneral.zst Clock cache size     4451, 1350936 req, miss ratio 0.5397, byte miss ratio 0.5397
result/tencentBlock.ns19059.oracleGeneral.zst Clock cache size    14837, 1350936 req, miss ratio 0.5258, byte miss ratio 0.5258
