result/tencentBlock.ns20717.oracleGeneral.zst FIFO cache size      315, 1385135 req, miss ratio 0.5733, byte miss ratio 0.5733
result/tencentBlock.ns20717.oracleGeneral.zst FIFO cache size      947, 1385135 req, miss ratio 0.4783, byte miss ratio 0.4783
result/tencentBlock.ns20717.oracleGeneral.zst FIFO cache size     3157, 1385135 req, miss ratio 0.4373, byte miss ratio 0.4373
result/tencentBlock.ns20717.oracleGeneral.zst FIFO cache size     9473, 1385135 req, miss ratio 0.4007, byte miss ratio 0.4007
result/tencentBlock.ns20717.oracleGeneral.zst FIFO cache size    31578, 1385135 req, miss ratio 0.3470, byte miss ratio 0.3470
result/tencentBlock.ns20717.oracleGeneral.zst FIFO cache size    63156, 1385135 req, miss ratio 0.3024, byte miss ratio 0.3024
result/tencentBlock.ns20717.oracleGeneral.zst FIFO cache size   126313, 1385135 req, miss ratio 0.2640, byte miss ratio 0.2640
result/tencentBlock.ns20717.oracleGeneral.zst FIFO cache size   252626, 1385135 req, miss ratio 0.2410, byte miss ratio 0.2410
result/tencentBlock.ns20717.oracleGeneral.zst LIRS cache size      315, 1385135 req, miss ratio 0.5098, byte miss ratio 0.5098
result/tencentBlock.ns20717.oracleGeneral.zst LIRS cache size      947, 1385135 req, miss ratio 0.4904, byte miss ratio 0.4904
result/tencentBlock.ns20717.oracleGeneral.zst LIRS cache size     3157, 1385135 req, miss ratio 0.4722, byte miss ratio 0.4722
result/tencentBlock.ns20717.oracleGeneral.zst LIRS cache size     9473, 1385135 req, miss ratio 0.4125, byte miss ratio 0.4125
result/tencentBlock.ns20717.oracleGeneral.zst LIRS cache size    31578, 1385135 req, miss ratio 0.3164, byte miss ratio 0.3164
result/tencentBlock.ns20717.oracleGeneral.zst LIRS cache size    63156, 1385135 req, miss ratio 0.2478, byte miss ratio 0.2478
result/tencentBlock.ns20717.oracleGeneral.zst LIRS cache size   126313, 1385135 req, miss ratio 0.2305, byte miss ratio 0.2305
result/tencentBlock.ns20717.oracleGeneral.zst LIRS cache size   252626, 1385135 req, miss ratio 0.2281, byte miss ratio 0.2281
result/tencentBlock.ns20717.oracleGeneral.zst S3FIFO-1 cache size      315, 1385135 req, miss ratio 0.4968, byte miss ratio 0.4968
result/tencentBlock.ns20717.oracleGeneral.zst S3FIFO-1 cache size      947, 1385135 req, miss ratio 0.4369, byte miss ratio 0.4369
result/tencentBlock.ns20717.oracleGeneral.zst S3FIFO-1 cache size     3157, 1385135 req, miss ratio 0.4239, byte miss ratio 0.4239
result/tencentBlock.ns20717.oracleGeneral.zst S3FIFO-1 cache size     9473, 1385135 req, miss ratio 0.4064, byte miss ratio 0.4064
result/tencentBlock.ns20717.oracleGeneral.zst S3FIFO-1 cache size    31578, 1385135 req, miss ratio 0.3127, byte miss ratio 0.3127
result/tencentBlock.ns20717.oracleGeneral.zst S3FIFO-1 cache size    63156, 1385135 req, miss ratio 0.2450, byte miss ratio 0.2450
result/tencentBlock.ns20717.oracleGeneral.zst S3FIFO-1 cache size   126313, 1385135 req, miss ratio 0.2297, byte miss ratio 0.2297
result/tencentBlock.ns20717.oracleGeneral.zst S3FIFO-1 cache size   252626, 1385135 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns20717.oracleGeneral.zst Clock cache size      315, 1385135 req, miss ratio 0.4927, byte miss ratio 0.4927
result/tencentBlock.ns20717.oracleGeneral.zst Clock cache size      947, 1385135 req, miss ratio 0.4392, byte miss ratio 0.4392
result/tencentBlock.ns20717.oracleGeneral.zst Clock cache size     3157, 1385135 req, miss ratio 0.4226, byte miss ratio 0.4226
result/tencentBlock.ns20717.oracleGeneral.zst Clock cache size     9473, 1385135 req, miss ratio 0.4171, byte miss ratio 0.4171
result/tencentBlock.ns20717.oracleGeneral.zst Clock cache size    31578, 1385135 req, miss ratio 0.3428, byte miss ratio 0.3428
result/tencentBlock.ns20717.oracleGeneral.zst Clock cache size    63156, 1385135 req, miss ratio 0.2777, byte miss ratio 0.2777
result/tencentBlock.ns20717.oracleGeneral.zst Clock cache size   126313, 1385135 req, miss ratio 0.2328, byte miss ratio 0.2328
result/tencentBlock.ns20717.oracleGeneral.zst Clock cache size   252626, 1385135 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns20717.oracleGeneral.zst LeCaR cache size      315, 1385135 req, miss ratio 0.4905, byte miss ratio 0.4905
result/tencentBlock.ns20717.oracleGeneral.zst LeCaR cache size      947, 1385135 req, miss ratio 0.4374, byte miss ratio 0.4374
result/tencentBlock.ns20717.oracleGeneral.zst LeCaR cache size     3157, 1385135 req, miss ratio 0.4222, byte miss ratio 0.4222
result/tencentBlock.ns20717.oracleGeneral.zst LeCaR cache size     9473, 1385135 req, miss ratio 0.3993, byte miss ratio 0.3993
result/tencentBlock.ns20717.oracleGeneral.zst LeCaR cache size    31578, 1385135 req, miss ratio 0.3346, byte miss ratio 0.3346
result/tencentBlock.ns20717.oracleGeneral.zst LeCaR cache size    63156, 1385135 req, miss ratio 0.2664, byte miss ratio 0.2664
result/tencentBlock.ns20717.oracleGeneral.zst LeCaR cache size   126313, 1385135 req, miss ratio 0.2304, byte miss ratio 0.2304
result/tencentBlock.ns20717.oracleGeneral.zst LeCaR cache size   252626, 1385135 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns20717.oracleGeneral.zst ARC cache size      315, 1385135 req, miss ratio 0.4608, byte miss ratio 0.4608
result/tencentBlock.ns20717.oracleGeneral.zst ARC cache size      947, 1385135 req, miss ratio 0.4294, byte miss ratio 0.4294
result/tencentBlock.ns20717.oracleGeneral.zst ARC cache size     3157, 1385135 req, miss ratio 0.4213, byte miss ratio 0.4213
result/tencentBlock.ns20717.oracleGeneral.zst ARC cache size     9473, 1385135 req, miss ratio 0.4021, byte miss ratio 0.4021
result/tencentBlock.ns20717.oracleGeneral.zst ARC cache size    31578, 1385135 req, miss ratio 0.3188, byte miss ratio 0.3188
result/tencentBlock.ns20717.oracleGeneral.zst ARC cache size    63156, 1385135 req, miss ratio 0.2471, byte miss ratio 0.2471
result/tencentBlock.ns20717.oracleGeneral.zst ARC cache size   126313, 1385135 req, miss ratio 0.2297, byte miss ratio 0.2297
result/tencentBlock.ns20717.oracleGeneral.zst ARC cache size   252626, 1385135 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns20717.oracleGeneral.zst Cacheus cache size      315, 1385135 req, miss ratio 0.4630, byte miss ratio 0.4630
result/tencentBlock.ns20717.oracleGeneral.zst Cacheus cache size      947, 1385135 req, miss ratio 0.4290, byte miss ratio 0.4290
result/tencentBlock.ns20717.oracleGeneral.zst Cacheus cache size     3157, 1385135 req, miss ratio 0.4207, byte miss ratio 0.4207
result/tencentBlock.ns20717.oracleGeneral.zst Cacheus cache size     9473, 1385135 req, miss ratio 0.4097, byte miss ratio 0.4097
result/tencentBlock.ns20717.oracleGeneral.zst Cacheus cache size    31578, 1385135 req, miss ratio 0.3308, byte miss ratio 0.3308
result/tencentBlock.ns20717.oracleGeneral.zst Cacheus cache size    63156, 1385135 req, miss ratio 0.2697, byte miss ratio 0.2697
result/tencentBlock.ns20717.oracleGeneral.zst Cacheus cache size   126313, 1385135 req, miss ratio 0.2300, byte miss ratio 0.2300
result/tencentBlock.ns20717.oracleGeneral.zst Cacheus cache size   252626, 1385135 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns20717.oracleGeneral.zst LHD cache size      315, 1385135 req, miss ratio 0.4904, byte miss ratio 0.4904
result/tencentBlock.ns20717.oracleGeneral.zst LHD cache size      947, 1385135 req, miss ratio 0.4378, byte miss ratio 0.4378
