result/tencentBlock.ns5393.oracleGeneral.zst ARC cache size      861, 9363583 req, miss ratio 0.6007, byte miss ratio 0.6007
result/tencentBlock.ns5393.oracleGeneral.zst ARC cache size     2585, 9363583 req, miss ratio 0.5078, byte miss ratio 0.5078
result/tencentBlock.ns5393.oracleGeneral.zst ARC cache size     8619, 9363583 req, miss ratio 0.4204, byte miss ratio 0.4204
result/tencentBlock.ns5393.oracleGeneral.zst ARC cache size    25857, 9363583 req, miss ratio 0.2678, byte miss ratio 0.2678
result/tencentBlock.ns5393.oracleGeneral.zst ARC cache size    86191, 9363583 req, miss ratio 0.1720, byte miss ratio 0.1720
result/tencentBlock.ns5393.oracleGeneral.zst ARC cache size   172383, 9363583 req, miss ratio 0.1153, byte miss ratio 0.1153
result/tencentBlock.ns5393.oracleGeneral.zst ARC cache size   344767, 9363583 req, miss ratio 0.0948, byte miss ratio 0.0948
result/tencentBlock.ns5393.oracleGeneral.zst ARC cache size   689535, 9363583 req, miss ratio 0.0922, byte miss ratio 0.0922
result/tencentBlock.ns5393.oracleGeneral.zst clock2 cache size      861, 9363583 req, miss ratio 0.6282, byte miss ratio 0.6282
result/tencentBlock.ns5393.oracleGeneral.zst clock2 cache size     2585, 9363583 req, miss ratio 0.5574, byte miss ratio 0.5574
result/tencentBlock.ns5393.oracleGeneral.zst clock2 cache size     8619, 9363583 req, miss ratio 0.4879, byte miss ratio 0.4879
result/tencentBlock.ns5393.oracleGeneral.zst clock2 cache size    25857, 9363583 req, miss ratio 0.2980, byte miss ratio 0.2980
result/tencentBlock.ns5393.oracleGeneral.zst clock2 cache size    86191, 9363583 req, miss ratio 0.1850, byte miss ratio 0.1850
result/tencentBlock.ns5393.oracleGeneral.zst clock2 cache size   172383, 9363583 req, miss ratio 0.1319, byte miss ratio 0.1319
result/tencentBlock.ns5393.oracleGeneral.zst clock2 cache size   344767, 9363583 req, miss ratio 0.0950, byte miss ratio 0.0950
result/tencentBlock.ns5393.oracleGeneral.zst clock2 cache size   689535, 9363583 req, miss ratio 0.0922, byte miss ratio 0.0922
result/tencentBlock.ns5393.oracleGeneral.zst FIFO cache size      861, 9363583 req, miss ratio 0.6804, byte miss ratio 0.6804
result/tencentBlock.ns5393.oracleGeneral.zst FIFO cache size     2585, 9363583 req, miss ratio 0.5986, byte miss ratio 0.5986
result/tencentBlock.ns5393.oracleGeneral.zst FIFO cache size     8619, 9363583 req, miss ratio 0.5245, byte miss ratio 0.5245
result/tencentBlock.ns5393.oracleGeneral.zst FIFO cache size    25857, 9363583 req, miss ratio 0.3311, byte miss ratio 0.3311
result/tencentBlock.ns5393.oracleGeneral.zst FIFO cache size    86191, 9363583 req, miss ratio 0.2025, byte miss ratio 0.2025
result/tencentBlock.ns5393.oracleGeneral.zst FIFO cache size   172383, 9363583 req, miss ratio 0.1410, byte miss ratio 0.1410
result/tencentBlock.ns5393.oracleGeneral.zst FIFO cache size   344767, 9363583 req, miss ratio 0.1125, byte miss ratio 0.1125
result/tencentBlock.ns5393.oracleGeneral.zst FIFO cache size   689535, 9363583 req, miss ratio 0.0997, byte miss ratio 0.0997
result/tencentBlock.ns5393.oracleGeneral.zst LIRS cache size      861, 9363583 req, miss ratio 0.6230, byte miss ratio 0.6230
result/tencentBlock.ns5393.oracleGeneral.zst LIRS cache size     2585, 9363583 req, miss ratio 0.5134, byte miss ratio 0.5134
result/tencentBlock.ns5393.oracleGeneral.zst LIRS cache size     8619, 9363583 req, miss ratio 0.4112, byte miss ratio 0.4112
result/tencentBlock.ns5393.oracleGeneral.zst LIRS cache size    25857, 9363583 req, miss ratio 0.2672, byte miss ratio 0.2672
result/tencentBlock.ns5393.oracleGeneral.zst LIRS cache size    86191, 9363583 req, miss ratio 0.1742, byte miss ratio 0.1742
result/tencentBlock.ns5393.oracleGeneral.zst LIRS cache size   172383, 9363583 req, miss ratio 0.1207, byte miss ratio 0.1207
result/tencentBlock.ns5393.oracleGeneral.zst LIRS cache size   344767, 9363583 req, miss ratio 0.1010, byte miss ratio 0.1010
result/tencentBlock.ns5393.oracleGeneral.zst LIRS cache size   689535, 9363583 req, miss ratio 0.0934, byte miss ratio 0.0934
result/tencentBlock.ns5393.oracleGeneral.zst S3FIFO-1 cache size      861, 9363583 req, miss ratio 0.6034, byte miss ratio 0.6034
result/tencentBlock.ns5393.oracleGeneral.zst S3FIFO-1 cache size     2585, 9363583 req, miss ratio 0.5009, byte miss ratio 0.5009
result/tencentBlock.ns5393.oracleGeneral.zst S3FIFO-1 cache size     8619, 9363583 req, miss ratio 0.4229, byte miss ratio 0.4229
result/tencentBlock.ns5393.oracleGeneral.zst S3FIFO-1 cache size    25857, 9363583 req, miss ratio 0.2659, byte miss ratio 0.2659
result/tencentBlock.ns5393.oracleGeneral.zst S3FIFO-1 cache size    86191, 9363583 req, miss ratio 0.1660, byte miss ratio 0.1660
result/tencentBlock.ns5393.oracleGeneral.zst S3FIFO-1 cache size   172383, 9363583 req, miss ratio 0.1166, byte miss ratio 0.1166
result/tencentBlock.ns5393.oracleGeneral.zst S3FIFO-1 cache size   344767, 9363583 req, miss ratio 0.0946, byte miss ratio 0.0946
result/tencentBlock.ns5393.oracleGeneral.zst S3FIFO-1 cache size   689535, 9363583 req, miss ratio 0.0922, byte miss ratio 0.0922
result/tencentBlock.ns5393.oracleGeneral.zst Cacheus cache size      861, 9363583 req, miss ratio 0.6051, byte miss ratio 0.6051
result/tencentBlock.ns5393.oracleGeneral.zst Cacheus cache size     2585, 9363583 req, miss ratio 0.5267, byte miss ratio 0.5267
result/tencentBlock.ns5393.oracleGeneral.zst Cacheus cache size     8619, 9363583 req, miss ratio 0.4781, byte miss ratio 0.4781
result/tencentBlock.ns5393.oracleGeneral.zst Cacheus cache size    25857, 9363583 req, miss ratio 0.2706, byte miss ratio 0.2706
result/tencentBlock.ns5393.oracleGeneral.zst Cacheus cache size    86191, 9363583 req, miss ratio 0.1714, byte miss ratio 0.1714
result/tencentBlock.ns5393.oracleGeneral.zst Cacheus cache size   172383, 9363583 req, miss ratio 0.1130, byte miss ratio 0.1130
result/tencentBlock.ns5393.oracleGeneral.zst Cacheus cache size   344767, 9363583 req, miss ratio 0.0945, byte miss ratio 0.0945
result/tencentBlock.ns5393.oracleGeneral.zst Cacheus cache size   689535, 9363583 req, miss ratio 0.0922, byte miss ratio 0.0922
result/tencentBlock.ns5393.oracleGeneral.zst Clock cache size      861, 9363583 req, miss ratio 0.6299, byte miss ratio 0.6299
result/tencentBlock.ns5393.oracleGeneral.zst Clock cache size     2585, 9363583 req, miss ratio 0.5610, byte miss ratio 0.5610
result/tencentBlock.ns5393.oracleGeneral.zst Clock cache size     8619, 9363583 req, miss ratio 0.4930, byte miss ratio 0.4930
result/tencentBlock.ns5393.oracleGeneral.zst Clock cache size    25857, 9363583 req, miss ratio 0.2890, byte miss ratio 0.2890
result/tencentBlock.ns5393.oracleGeneral.zst Clock cache size    86191, 9363583 req, miss ratio 0.1794, byte miss ratio 0.1794
result/tencentBlock.ns5393.oracleGeneral.zst Clock cache size   172383, 9363583 req, miss ratio 0.1251, byte miss ratio 0.1251
result/tencentBlock.ns5393.oracleGeneral.zst Clock cache size   344767, 9363583 req, miss ratio 0.0954, byte miss ratio 0.0954
result/tencentBlock.ns5393.oracleGeneral.zst Clock cache size   689535, 9363583 req, miss ratio 0.0922, byte miss ratio 0.0922
result/tencentBlock.ns5393.oracleGeneral.zst LeCaR cache size      861, 9363583 req, miss ratio 0.6276, byte miss ratio 0.6276
result/tencentBlock.ns5393.oracleGeneral.zst LeCaR cache size     2585, 9363583 req, miss ratio 0.5550, byte miss ratio 0.5550
result/tencentBlock.ns5393.oracleGeneral.zst LeCaR cache size     8619, 9363583 req, miss ratio 0.4934, byte miss ratio 0.4934
result/tencentBlock.ns5393.oracleGeneral.zst LeCaR cache size    25857, 9363583 req, miss ratio 0.2785, byte miss ratio 0.2785
result/tencentBlock.ns5393.oracleGeneral.zst LeCaR cache size    86191, 9363583 req, miss ratio 0.1728, byte miss ratio 0.1728
result/tencentBlock.ns5393.oracleGeneral.zst LeCaR cache size   172383, 9363583 req, miss ratio 0.1161, byte miss ratio 0.1161
