result/tencentBlock.ns1646.oracleGeneral.zst FIFO cache size      150, 2362031 req, miss ratio 0.6892, byte miss ratio 0.6892
result/tencentBlock.ns1646.oracleGeneral.zst FIFO cache size      452, 2362031 req, miss ratio 0.6006, byte miss ratio 0.6006
result/tencentBlock.ns1646.oracleGeneral.zst FIFO cache size     1507, 2362031 req, miss ratio 0.4466, byte miss ratio 0.4466
result/tencentBlock.ns1646.oracleGeneral.zst FIFO cache size     4523, 2362031 req, miss ratio 0.3285, byte miss ratio 0.3285
result/tencentBlock.ns1646.oracleGeneral.zst FIFO cache size    15079, 2362031 req, miss ratio 0.2833, byte miss ratio 0.2833
result/tencentBlock.ns1646.oracleGeneral.zst FIFO cache size    30158, 2362031 req, miss ratio 0.2483, byte miss ratio 0.2483
result/tencentBlock.ns1646.oracleGeneral.zst FIFO cache size    60317, 2362031 req, miss ratio 0.1646, byte miss ratio 0.1646
result/tencentBlock.ns1646.oracleGeneral.zst FIFO cache size   120634, 2362031 req, miss ratio 0.0886, byte miss ratio 0.0886
result/tencentBlock.ns1646.oracleGeneral.zst Cacheus cache size      150, 2362031 req, miss ratio 0.5801, byte miss ratio 0.5801
result/tencentBlock.ns1646.oracleGeneral.zst Cacheus cache size      452, 2362031 req, miss ratio 0.5138, byte miss ratio 0.5138
result/tencentBlock.ns1646.oracleGeneral.zst Cacheus cache size     1507, 2362031 req, miss ratio 0.2933, byte miss ratio 0.2933
result/tencentBlock.ns1646.oracleGeneral.zst Cacheus cache size     4523, 2362031 req, miss ratio 0.2829, byte miss ratio 0.2829
result/tencentBlock.ns1646.oracleGeneral.zst Cacheus cache size    15079, 2362031 req, miss ratio 0.2634, byte miss ratio 0.2634
result/tencentBlock.ns1646.oracleGeneral.zst Cacheus cache size    30158, 2362031 req, miss ratio 0.2349, byte miss ratio 0.2349
result/tencentBlock.ns1646.oracleGeneral.zst Cacheus cache size    60317, 2362031 req, miss ratio 0.1673, byte miss ratio 0.1673
result/tencentBlock.ns1646.oracleGeneral.zst Cacheus cache size   120634, 2362031 req, miss ratio 0.0767, byte miss ratio 0.0767
result/tencentBlock.ns1646.oracleGeneral.zst LIRS cache size      150, 2362031 req, miss ratio 0.5953, byte miss ratio 0.5953
result/tencentBlock.ns1646.oracleGeneral.zst LIRS cache size      452, 2362031 req, miss ratio 0.4449, byte miss ratio 0.4449
result/tencentBlock.ns1646.oracleGeneral.zst LIRS cache size     1507, 2362031 req, miss ratio 0.2935, byte miss ratio 0.2935
result/tencentBlock.ns1646.oracleGeneral.zst LIRS cache size     4523, 2362031 req, miss ratio 0.2838, byte miss ratio 0.2838
result/tencentBlock.ns1646.oracleGeneral.zst LIRS cache size    15079, 2362031 req, miss ratio 0.2592, byte miss ratio 0.2592
result/tencentBlock.ns1646.oracleGeneral.zst LIRS cache size    30158, 2362031 req, miss ratio 0.2321, byte miss ratio 0.2321
result/tencentBlock.ns1646.oracleGeneral.zst LIRS cache size    60317, 2362031 req, miss ratio 0.1896, byte miss ratio 0.1896
result/tencentBlock.ns1646.oracleGeneral.zst LIRS cache size   120634, 2362031 req, miss ratio 0.0784, byte miss ratio 0.0784
result/tencentBlock.ns1646.oracleGeneral.zst LeCaR cache size      150, 2362031 req, miss ratio 0.6150, byte miss ratio 0.6150
