result/tencentBlock.ns7894.oracleGeneral.zst LHD cache size      276, 5751466 req, miss ratio 0.6954, byte miss ratio 0.6954
result/tencentBlock.ns7894.oracleGeneral.zst LHD cache size      830, 5751466 req, miss ratio 0.6711, byte miss ratio 0.6711
result/tencentBlock.ns7894.oracleGeneral.zst LHD cache size     2767, 5751466 req, miss ratio 0.5762, byte miss ratio 0.5762
result/tencentBlock.ns7894.oracleGeneral.zst LHD cache size     8302, 5751466 req, miss ratio 0.3840, byte miss ratio 0.3840
result/tencentBlock.ns7894.oracleGeneral.zst LHD cache size    27674, 5751466 req, miss ratio 0.1864, byte miss ratio 0.1864
result/tencentBlock.ns7894.oracleGeneral.zst LHD cache size    55349, 5751466 req, miss ratio 0.0854, byte miss ratio 0.0854
result/tencentBlock.ns7894.oracleGeneral.zst LHD cache size   110698, 5751466 req, miss ratio 0.0589, byte miss ratio 0.0589
result/tencentBlock.ns7894.oracleGeneral.zst LHD cache size   221396, 5751466 req, miss ratio 0.0492, byte miss ratio 0.0492
result/tencentBlock.ns7894.oracleGeneral.zst LRU cache size      276, 5751466 req, miss ratio 0.7012, byte miss ratio 0.7012
result/tencentBlock.ns7894.oracleGeneral.zst LRU cache size      830, 5751466 req, miss ratio 0.6798, byte miss ratio 0.6798
result/tencentBlock.ns7894.oracleGeneral.zst LRU cache size     2767, 5751466 req, miss ratio 0.6600, byte miss ratio 0.6600
result/tencentBlock.ns7894.oracleGeneral.zst LRU cache size     8302, 5751466 req, miss ratio 0.4476, byte miss ratio 0.4476
result/tencentBlock.ns7894.oracleGeneral.zst LRU cache size    27674, 5751466 req, miss ratio 0.2742, byte miss ratio 0.2742
result/tencentBlock.ns7894.oracleGeneral.zst LRU cache size    55349, 5751466 req, miss ratio 0.0852, byte miss ratio 0.0852
result/tencentBlock.ns7894.oracleGeneral.zst LRU cache size   110698, 5751466 req, miss ratio 0.0584, byte miss ratio 0.0584
result/tencentBlock.ns7894.oracleGeneral.zst LRU cache size   221396, 5751466 req, miss ratio 0.0490, byte miss ratio 0.0490
result/tencentBlock.ns7894.oracleGeneral.zst ARC cache size      276, 5751466 req, miss ratio 0.6790, byte miss ratio 0.6790
result/tencentBlock.ns7894.oracleGeneral.zst ARC cache size      830, 5751466 req, miss ratio 0.6518, byte miss ratio 0.6518
result/tencentBlock.ns7894.oracleGeneral.zst ARC cache size     2767, 5751466 req, miss ratio 0.5540, byte miss ratio 0.5540
