result/tencentBlock.ns18539.oracleGeneral.zst ARC cache size      143, 1147553 req, miss ratio 0.4848, byte miss ratio 0.4848
result/tencentBlock.ns18539.oracleGeneral.zst ARC cache size      429, 1147553 req, miss ratio 0.4782, byte miss ratio 0.4782
result/tencentBlock.ns18539.oracleGeneral.zst ARC cache size     1430, 1147553 req, miss ratio 0.4737, byte miss ratio 0.4737
result/tencentBlock.ns18539.oracleGeneral.zst ARC cache size     4291, 1147553 req, miss ratio 0.4727, byte miss ratio 0.4727
result/tencentBlock.ns18539.oracleGeneral.zst ARC cache size    14305, 1147553 req, miss ratio 0.4682, byte miss ratio 0.4682
result/tencentBlock.ns18539.oracleGeneral.zst ARC cache size    28610, 1147553 req, miss ratio 0.3978, byte miss ratio 0.3978
result/tencentBlock.ns18539.oracleGeneral.zst ARC cache size    57220, 1147553 req, miss ratio 0.2842, byte miss ratio 0.2842
result/tencentBlock.ns18539.oracleGeneral.zst ARC cache size   114440, 1147553 req, miss ratio 0.1294, byte miss ratio 0.1294
result/tencentBlock.ns18539.oracleGeneral.zst clock2 cache size      143, 1147553 req, miss ratio 0.4961, byte miss ratio 0.4961
result/tencentBlock.ns18539.oracleGeneral.zst clock2 cache size      429, 1147553 req, miss ratio 0.4802, byte miss ratio 0.4802
result/tencentBlock.ns18539.oracleGeneral.zst clock2 cache size     1430, 1147553 req, miss ratio 0.4759, byte miss ratio 0.4759
result/tencentBlock.ns18539.oracleGeneral.zst clock2 cache size     4291, 1147553 req, miss ratio 0.4729, byte miss ratio 0.4729
result/tencentBlock.ns18539.oracleGeneral.zst clock2 cache size    14305, 1147553 req, miss ratio 0.4724, byte miss ratio 0.4724
result/tencentBlock.ns18539.oracleGeneral.zst clock2 cache size    28610, 1147553 req, miss ratio 0.4158, byte miss ratio 0.4158
result/tencentBlock.ns18539.oracleGeneral.zst clock2 cache size    57220, 1147553 req, miss ratio 0.3560, byte miss ratio 0.3560
result/tencentBlock.ns18539.oracleGeneral.zst clock2 cache size   114440, 1147553 req, miss ratio 0.1370, byte miss ratio 0.1370
result/tencentBlock.ns18539.oracleGeneral.zst LeCaR cache size      143, 1147553 req, miss ratio 0.4935, byte miss ratio 0.4935
result/tencentBlock.ns18539.oracleGeneral.zst LeCaR cache size      429, 1147553 req, miss ratio 0.4798, byte miss ratio 0.4798
result/tencentBlock.ns18539.oracleGeneral.zst LeCaR cache size     1430, 1147553 req, miss ratio 0.4749, byte miss ratio 0.4749
result/tencentBlock.ns18539.oracleGeneral.zst LeCaR cache size     4291, 1147553 req, miss ratio 0.4729, byte miss ratio 0.4729
