result/tencentBlock.ns4503.oracleGeneral.zst clock2 cache size      255, 5959160 req, miss ratio 0.2627, byte miss ratio 0.2627
result/tencentBlock.ns4503.oracleGeneral.zst clock2 cache size      765, 5959160 req, miss ratio 0.2332, byte miss ratio 0.2332
result/tencentBlock.ns4503.oracleGeneral.zst clock2 cache size     2551, 5959160 req, miss ratio 0.2128, byte miss ratio 0.2128
result/tencentBlock.ns4503.oracleGeneral.zst clock2 cache size     7655, 5959160 req, miss ratio 0.1857, byte miss ratio 0.1857
result/tencentBlock.ns4503.oracleGeneral.zst clock2 cache size    25519, 5959160 req, miss ratio 0.1589, byte miss ratio 0.1589
result/tencentBlock.ns4503.oracleGeneral.zst clock2 cache size    51038, 5959160 req, miss ratio 0.1425, byte miss ratio 0.1425
result/tencentBlock.ns4503.oracleGeneral.zst clock2 cache size   102076, 5959160 req, miss ratio 0.0825, byte miss ratio 0.0825
result/tencentBlock.ns4503.oracleGeneral.zst clock2 cache size   204152, 5959160 req, miss ratio 0.0442, byte miss ratio 0.0442
result/tencentBlock.ns4503.oracleGeneral.zst LeCaR cache size      255, 5959160 req, miss ratio 0.2582, byte miss ratio 0.2582
result/tencentBlock.ns4503.oracleGeneral.zst LeCaR cache size      765, 5959160 req, miss ratio 0.2314, byte miss ratio 0.2314
result/tencentBlock.ns4503.oracleGeneral.zst LeCaR cache size     2551, 5959160 req, miss ratio 0.2131, byte miss ratio 0.2131
result/tencentBlock.ns4503.oracleGeneral.zst LeCaR cache size     7655, 5959160 req, miss ratio 0.1857, byte miss ratio 0.1857
result/tencentBlock.ns4503.oracleGeneral.zst LeCaR cache size    25519, 5959160 req, miss ratio 0.1602, byte miss ratio 0.1602
result/tencentBlock.ns4503.oracleGeneral.zst LeCaR cache size    51038, 5959160 req, miss ratio 0.1459, byte miss ratio 0.1459
result/tencentBlock.ns4503.oracleGeneral.zst LeCaR cache size   102076, 5959160 req, miss ratio 0.0774, byte miss ratio 0.0774
result/tencentBlock.ns4503.oracleGeneral.zst LeCaR cache size   204152, 5959160 req, miss ratio 0.0441, byte miss ratio 0.0441
result/tencentBlock.ns4503.oracleGeneral.zst LIRS cache size      255, 5959160 req, miss ratio 0.2428, byte miss ratio 0.2428
result/tencentBlock.ns4503.oracleGeneral.zst LIRS cache size      765, 5959160 req, miss ratio 0.2193, byte miss ratio 0.2193
result/tencentBlock.ns4503.oracleGeneral.zst LIRS cache size     2551, 5959160 req, miss ratio 0.2087, byte miss ratio 0.2087
result/tencentBlock.ns4503.oracleGeneral.zst LIRS cache size     7655, 5959160 req, miss ratio 0.1748, byte miss ratio 0.1748
result/tencentBlock.ns4503.oracleGeneral.zst LIRS cache size    25519, 5959160 req, miss ratio 0.1465, byte miss ratio 0.1465
result/tencentBlock.ns4503.oracleGeneral.zst LIRS cache size    51038, 5959160 req, miss ratio 0.1213, byte miss ratio 0.1213
result/tencentBlock.ns4503.oracleGeneral.zst LIRS cache size   102076, 5959160 req, miss ratio 0.0741, byte miss ratio 0.0741
result/tencentBlock.ns4503.oracleGeneral.zst LIRS cache size   204152, 5959160 req, miss ratio 0.0449, byte miss ratio 0.0449
result/tencentBlock.ns4503.oracleGeneral.zst ARC cache size      255, 5959160 req, miss ratio 0.2402, byte miss ratio 0.2402
result/tencentBlock.ns4503.oracleGeneral.zst ARC cache size      765, 5959160 req, miss ratio 0.2164, byte miss ratio 0.2164
result/tencentBlock.ns4503.oracleGeneral.zst ARC cache size     2551, 5959160 req, miss ratio 0.2072, byte miss ratio 0.2072
result/tencentBlock.ns4503.oracleGeneral.zst ARC cache size     7655, 5959160 req, miss ratio 0.1743, byte miss ratio 0.1743
result/tencentBlock.ns4503.oracleGeneral.zst ARC cache size    25519, 5959160 req, miss ratio 0.1474, byte miss ratio 0.1474
result/tencentBlock.ns4503.oracleGeneral.zst ARC cache size    51038, 5959160 req, miss ratio 0.1324, byte miss ratio 0.1324
result/tencentBlock.ns4503.oracleGeneral.zst ARC cache size   102076, 5959160 req, miss ratio 0.0757, byte miss ratio 0.0757
result/tencentBlock.ns4503.oracleGeneral.zst ARC cache size   204152, 5959160 req, miss ratio 0.0442, byte miss ratio 0.0442
result/tencentBlock.ns4503.oracleGeneral.zst LRU cache size      255, 5959160 req, miss ratio 0.2758, byte miss ratio 0.2758
result/tencentBlock.ns4503.oracleGeneral.zst LRU cache size      765, 5959160 req, miss ratio 0.2382, byte miss ratio 0.2382
result/tencentBlock.ns4503.oracleGeneral.zst LRU cache size     2551, 5959160 req, miss ratio 0.2155, byte miss ratio 0.2155
result/tencentBlock.ns4503.oracleGeneral.zst LRU cache size     7655, 5959160 req, miss ratio 0.1881, byte miss ratio 0.1881
result/tencentBlock.ns4503.oracleGeneral.zst LRU cache size    25519, 5959160 req, miss ratio 0.1619, byte miss ratio 0.1619
result/tencentBlock.ns4503.oracleGeneral.zst LRU cache size    51038, 5959160 req, miss ratio 0.1474, byte miss ratio 0.1474
result/tencentBlock.ns4503.oracleGeneral.zst LRU cache size   102076, 5959160 req, miss ratio 0.0851, byte miss ratio 0.0851
result/tencentBlock.ns4503.oracleGeneral.zst LRU cache size   204152, 5959160 req, miss ratio 0.0441, byte miss ratio 0.0441
result/tencentBlock.ns4503.oracleGeneral.zst LHD cache size      255, 5959160 req, miss ratio 0.2572, byte miss ratio 0.2572
result/tencentBlock.ns4503.oracleGeneral.zst LHD cache size      765, 5959160 req, miss ratio 0.2243, byte miss ratio 0.2243
result/tencentBlock.ns4503.oracleGeneral.zst LHD cache size     2551, 5959160 req, miss ratio 0.2040, byte miss ratio 0.2040
result/tencentBlock.ns4503.oracleGeneral.zst LHD cache size     7655, 5959160 req, miss ratio 0.1821, byte miss ratio 0.1821
result/tencentBlock.ns4503.oracleGeneral.zst LHD cache size    25519, 5959160 req, miss ratio 0.1554, byte miss ratio 0.1554
result/tencentBlock.ns4503.oracleGeneral.zst LHD cache size    51038, 5959160 req, miss ratio 0.1289, byte miss ratio 0.1289
result/tencentBlock.ns4503.oracleGeneral.zst LHD cache size   102076, 5959160 req, miss ratio 0.0799, byte miss ratio 0.0799
result/tencentBlock.ns4503.oracleGeneral.zst LHD cache size   204152, 5959160 req, miss ratio 0.0448, byte miss ratio 0.0448
result/tencentBlock.ns4503.oracleGeneral.zst FIFO cache size      255, 5959160 req, miss ratio 0.3404, byte miss ratio 0.3404
result/tencentBlock.ns4503.oracleGeneral.zst FIFO cache size      765, 5959160 req, miss ratio 0.2650, byte miss ratio 0.2650
result/tencentBlock.ns4503.oracleGeneral.zst FIFO cache size     2551, 5959160 req, miss ratio 0.2293, byte miss ratio 0.2293
result/tencentBlock.ns4503.oracleGeneral.zst FIFO cache size     7655, 5959160 req, miss ratio 0.2008, byte miss ratio 0.2008
result/tencentBlock.ns4503.oracleGeneral.zst FIFO cache size    25519, 5959160 req, miss ratio 0.1718, byte miss ratio 0.1718
result/tencentBlock.ns4503.oracleGeneral.zst FIFO cache size    51038, 5959160 req, miss ratio 0.1532, byte miss ratio 0.1532
result/tencentBlock.ns4503.oracleGeneral.zst FIFO cache size   102076, 5959160 req, miss ratio 0.0922, byte miss ratio 0.0922
result/tencentBlock.ns4503.oracleGeneral.zst FIFO cache size   204152, 5959160 req, miss ratio 0.0524, byte miss ratio 0.0524
result/tencentBlock.ns4503.oracleGeneral.zst S3FIFO-1 cache size      255, 5959160 req, miss ratio 0.2444, byte miss ratio 0.2444
result/tencentBlock.ns4503.oracleGeneral.zst S3FIFO-1 cache size      765, 5959160 req, miss ratio 0.2160, byte miss ratio 0.2160
result/tencentBlock.ns4503.oracleGeneral.zst S3FIFO-1 cache size     2551, 5959160 req, miss ratio 0.2055, byte miss ratio 0.2055
result/tencentBlock.ns4503.oracleGeneral.zst S3FIFO-1 cache size     7655, 5959160 req, miss ratio 0.1721, byte miss ratio 0.1721
result/tencentBlock.ns4503.oracleGeneral.zst S3FIFO-1 cache size    25519, 5959160 req, miss ratio 0.1472, byte miss ratio 0.1472
result/tencentBlock.ns4503.oracleGeneral.zst S3FIFO-1 cache size    51038, 5959160 req, miss ratio 0.1292, byte miss ratio 0.1292
result/tencentBlock.ns4503.oracleGeneral.zst S3FIFO-1 cache size   102076, 5959160 req, miss ratio 0.0751, byte miss ratio 0.0751
result/tencentBlock.ns4503.oracleGeneral.zst S3FIFO-1 cache size   204152, 5959160 req, miss ratio 0.0442, byte miss ratio 0.0442
result/tencentBlock.ns4503.oracleGeneral.zst Clock cache size      255, 5959160 req, miss ratio 0.2688, byte miss ratio 0.2688
result/tencentBlock.ns4503.oracleGeneral.zst Clock cache size      765, 5959160 req, miss ratio 0.2359, byte miss ratio 0.2359
result/tencentBlock.ns4503.oracleGeneral.zst Clock cache size     2551, 5959160 req, miss ratio 0.2142, byte miss ratio 0.2142
