result/tencentBlock.ns16181.oracleGeneral.zst LIRS cache size      287, 1622134 req, miss ratio 0.6201, byte miss ratio 0.6201
result/tencentBlock.ns16181.oracleGeneral.zst LIRS cache size      862, 1622134 req, miss ratio 0.5677, byte miss ratio 0.5677
result/tencentBlock.ns16181.oracleGeneral.zst LIRS cache size     2874, 1622134 req, miss ratio 0.5509, byte miss ratio 0.5509
result/tencentBlock.ns16181.oracleGeneral.zst LIRS cache size     8623, 1622134 req, miss ratio 0.5425, byte miss ratio 0.5425
result/tencentBlock.ns16181.oracleGeneral.zst LIRS cache size    28743, 1622134 req, miss ratio 0.4840, byte miss ratio 0.4840
result/tencentBlock.ns16181.oracleGeneral.zst LIRS cache size    57487, 1622134 req, miss ratio 0.3874, byte miss ratio 0.3874
result/tencentBlock.ns16181.oracleGeneral.zst LIRS cache size   114974, 1622134 req, miss ratio 0.2489, byte miss ratio 0.2489
result/tencentBlock.ns16181.oracleGeneral.zst LIRS cache size   229948, 1622134 req, miss ratio 0.1795, byte miss ratio 0.1795
result/tencentBlock.ns16181.oracleGeneral.zst Clock cache size      287, 1622134 req, miss ratio 0.5572, byte miss ratio 0.5572
result/tencentBlock.ns16181.oracleGeneral.zst Clock cache size      862, 1622134 req, miss ratio 0.5508, byte miss ratio 0.5508
result/tencentBlock.ns16181.oracleGeneral.zst Clock cache size     2874, 1622134 req, miss ratio 0.5467, byte miss ratio 0.5467
result/tencentBlock.ns16181.oracleGeneral.zst Clock cache size     8623, 1622134 req, miss ratio 0.5426, byte miss ratio 0.5426
result/tencentBlock.ns16181.oracleGeneral.zst Clock cache size    28743, 1622134 req, miss ratio 0.5101, byte miss ratio 0.5101
result/tencentBlock.ns16181.oracleGeneral.zst Clock cache size    57487, 1622134 req, miss ratio 0.4722, byte miss ratio 0.4722
result/tencentBlock.ns16181.oracleGeneral.zst Clock cache size   114974, 1622134 req, miss ratio 0.2716, byte miss ratio 0.2716
result/tencentBlock.ns16181.oracleGeneral.zst Clock cache size   229948, 1622134 req, miss ratio 0.1805, byte miss ratio 0.1805
result/tencentBlock.ns16181.oracleGeneral.zst LRU cache size      287, 1622134 req, miss ratio 0.5593, byte miss ratio 0.5593
result/tencentBlock.ns16181.oracleGeneral.zst LRU cache size      862, 1622134 req, miss ratio 0.5510, byte miss ratio 0.5510
result/tencentBlock.ns16181.oracleGeneral.zst LRU cache size     2874, 1622134 req, miss ratio 0.5466, byte miss ratio 0.5466
result/tencentBlock.ns16181.oracleGeneral.zst LRU cache size     8623, 1622134 req, miss ratio 0.5426, byte miss ratio 0.5426
result/tencentBlock.ns16181.oracleGeneral.zst LRU cache size    28743, 1622134 req, miss ratio 0.5107, byte miss ratio 0.5107
result/tencentBlock.ns16181.oracleGeneral.zst LRU cache size    57487, 1622134 req, miss ratio 0.4710, byte miss ratio 0.4710
result/tencentBlock.ns16181.oracleGeneral.zst LRU cache size   114974, 1622134 req, miss ratio 0.2640, byte miss ratio 0.2640
result/tencentBlock.ns16181.oracleGeneral.zst LRU cache size   229948, 1622134 req, miss ratio 0.1792, byte miss ratio 0.1792
result/tencentBlock.ns16181.oracleGeneral.zst FIFO cache size      287, 1622134 req, miss ratio 0.5970, byte miss ratio 0.5970
result/tencentBlock.ns16181.oracleGeneral.zst FIFO cache size      862, 1622134 req, miss ratio 0.5665, byte miss ratio 0.5665
result/tencentBlock.ns16181.oracleGeneral.zst FIFO cache size     2874, 1622134 req, miss ratio 0.5517, byte miss ratio 0.5517
result/tencentBlock.ns16181.oracleGeneral.zst FIFO cache size     8623, 1622134 req, miss ratio 0.5448, byte miss ratio 0.5448
result/tencentBlock.ns16181.oracleGeneral.zst FIFO cache size    28743, 1622134 req, miss ratio 0.5164, byte miss ratio 0.5164
result/tencentBlock.ns16181.oracleGeneral.zst FIFO cache size    57487, 1622134 req, miss ratio 0.4801, byte miss ratio 0.4801
result/tencentBlock.ns16181.oracleGeneral.zst FIFO cache size   114974, 1622134 req, miss ratio 0.3069, byte miss ratio 0.3069
result/tencentBlock.ns16181.oracleGeneral.zst FIFO cache size   229948, 1622134 req, miss ratio 0.1994, byte miss ratio 0.1994
result/tencentBlock.ns16181.oracleGeneral.zst ARC cache size      287, 1622134 req, miss ratio 0.5517, byte miss ratio 0.5517
result/tencentBlock.ns16181.oracleGeneral.zst ARC cache size      862, 1622134 req, miss ratio 0.5492, byte miss ratio 0.5492
result/tencentBlock.ns16181.oracleGeneral.zst ARC cache size     2874, 1622134 req, miss ratio 0.5471, byte miss ratio 0.5471
result/tencentBlock.ns16181.oracleGeneral.zst ARC cache size     8623, 1622134 req, miss ratio 0.5423, byte miss ratio 0.5423
result/tencentBlock.ns16181.oracleGeneral.zst ARC cache size    28743, 1622134 req, miss ratio 0.4916, byte miss ratio 0.4916
result/tencentBlock.ns16181.oracleGeneral.zst ARC cache size    57487, 1622134 req, miss ratio 0.4430, byte miss ratio 0.4430
result/tencentBlock.ns16181.oracleGeneral.zst ARC cache size   114974, 1622134 req, miss ratio 0.2603, byte miss ratio 0.2603
result/tencentBlock.ns16181.oracleGeneral.zst ARC cache size   229948, 1622134 req, miss ratio 0.1794, byte miss ratio 0.1794
result/tencentBlock.ns16181.oracleGeneral.zst S3FIFO-1 cache size      287, 1622134 req, miss ratio 0.5542, byte miss ratio 0.5542
result/tencentBlock.ns16181.oracleGeneral.zst S3FIFO-1 cache size      862, 1622134 req, miss ratio 0.5494, byte miss ratio 0.5494
result/tencentBlock.ns16181.oracleGeneral.zst S3FIFO-1 cache size     2874, 1622134 req, miss ratio 0.5461, byte miss ratio 0.5461
result/tencentBlock.ns16181.oracleGeneral.zst S3FIFO-1 cache size     8623, 1622134 req, miss ratio 0.5415, byte miss ratio 0.5415
