result/tencentBlock.ns4633.oracleGeneral.zst S3FIFO-1 cache size      205, 3305183 req, miss ratio 0.3887, byte miss ratio 0.3887
result/tencentBlock.ns4633.oracleGeneral.zst S3FIFO-1 cache size      616, 3305183 req, miss ratio 0.3281, byte miss ratio 0.3281
result/tencentBlock.ns4633.oracleGeneral.zst S3FIFO-1 cache size     2054, 3305183 req, miss ratio 0.2717, byte miss ratio 0.2717
result/tencentBlock.ns4633.oracleGeneral.zst S3FIFO-1 cache size     6162, 3305183 req, miss ratio 0.2061, byte miss ratio 0.2061
result/tencentBlock.ns4633.oracleGeneral.zst S3FIFO-1 cache size    20542, 3305183 req, miss ratio 0.1548, byte miss ratio 0.1548
result/tencentBlock.ns4633.oracleGeneral.zst S3FIFO-1 cache size    41084, 3305183 req, miss ratio 0.1223, byte miss ratio 0.1223
result/tencentBlock.ns4633.oracleGeneral.zst S3FIFO-1 cache size    82168, 3305183 req, miss ratio 0.0805, byte miss ratio 0.0805
result/tencentBlock.ns4633.oracleGeneral.zst S3FIFO-1 cache size   164337, 3305183 req, miss ratio 0.0627, byte miss ratio 0.0627
result/tencentBlock.ns4633.oracleGeneral.zst LeCaR cache size      205, 3305183 req, miss ratio 0.4075, byte miss ratio 0.4075
result/tencentBlock.ns4633.oracleGeneral.zst LeCaR cache size      616, 3305183 req, miss ratio 0.3425, byte miss ratio 0.3425
result/tencentBlock.ns4633.oracleGeneral.zst LeCaR cache size     2054, 3305183 req, miss ratio 0.2895, byte miss ratio 0.2895
result/tencentBlock.ns4633.oracleGeneral.zst LeCaR cache size     6162, 3305183 req, miss ratio 0.2278, byte miss ratio 0.2278
result/tencentBlock.ns4633.oracleGeneral.zst LeCaR cache size    20542, 3305183 req, miss ratio 0.1637, byte miss ratio 0.1637
result/tencentBlock.ns4633.oracleGeneral.zst LeCaR cache size    41084, 3305183 req, miss ratio 0.1261, byte miss ratio 0.1261
result/tencentBlock.ns4633.oracleGeneral.zst LeCaR cache size    82168, 3305183 req, miss ratio 0.0775, byte miss ratio 0.0775
result/tencentBlock.ns4633.oracleGeneral.zst LeCaR cache size   164337, 3305183 req, miss ratio 0.0626, byte miss ratio 0.0626
result/tencentBlock.ns4633.oracleGeneral.zst Cacheus cache size      205, 3305183 req, miss ratio 0.4003, byte miss ratio 0.4003
result/tencentBlock.ns4633.oracleGeneral.zst Cacheus cache size      616, 3305183 req, miss ratio 0.3309, byte miss ratio 0.3309
result/tencentBlock.ns4633.oracleGeneral.zst Cacheus cache size     2054, 3305183 req, miss ratio 0.2797, byte miss ratio 0.2797
