result/tencentBlock.ns25402.oracleGeneral.zst Cacheus cache size      713, 12355175 req, miss ratio 0.5293, byte miss ratio 0.5293
result/tencentBlock.ns25402.oracleGeneral.zst Cacheus cache size     2141, 12355175 req, miss ratio 0.4478, byte miss ratio 0.4478
result/tencentBlock.ns25402.oracleGeneral.zst Cacheus cache size     7139, 12355175 req, miss ratio 0.4058, byte miss ratio 0.4058
result/tencentBlock.ns25402.oracleGeneral.zst Cacheus cache size    21417, 12355175 req, miss ratio 0.3158, byte miss ratio 0.3158
result/tencentBlock.ns25402.oracleGeneral.zst Cacheus cache size    71392, 12355175 req, miss ratio 0.1120, byte miss ratio 0.1120
result/tencentBlock.ns25402.oracleGeneral.zst Cacheus cache size   142784, 12355175 req, miss ratio 0.0801, byte miss ratio 0.0801
result/tencentBlock.ns25402.oracleGeneral.zst Cacheus cache size   285568, 12355175 req, miss ratio 0.0672, byte miss ratio 0.0672
result/tencentBlock.ns25402.oracleGeneral.zst Cacheus cache size   571136, 12355175 req, miss ratio 0.0589, byte miss ratio 0.0589
result/tencentBlock.ns25402.oracleGeneral.zst LeCaR cache size      713, 12355175 req, miss ratio 0.5441, byte miss ratio 0.5441
result/tencentBlock.ns25402.oracleGeneral.zst LeCaR cache size     2141, 12355175 req, miss ratio 0.4686, byte miss ratio 0.4686
result/tencentBlock.ns25402.oracleGeneral.zst LeCaR cache size     7139, 12355175 req, miss ratio 0.3856, byte miss ratio 0.3856
result/tencentBlock.ns25402.oracleGeneral.zst LeCaR cache size    21417, 12355175 req, miss ratio 0.3142, byte miss ratio 0.3142
result/tencentBlock.ns25402.oracleGeneral.zst LeCaR cache size    71392, 12355175 req, miss ratio 0.1117, byte miss ratio 0.1117
result/tencentBlock.ns25402.oracleGeneral.zst LeCaR cache size   142784, 12355175 req, miss ratio 0.0806, byte miss ratio 0.0806
result/tencentBlock.ns25402.oracleGeneral.zst LeCaR cache size   285568, 12355175 req, miss ratio 0.0651, byte miss ratio 0.0651
result/tencentBlock.ns25402.oracleGeneral.zst LeCaR cache size   571136, 12355175 req, miss ratio 0.0581, byte miss ratio 0.0581
result/tencentBlock.ns25402.oracleGeneral.zst S3FIFO-1 cache size      713, 12355175 req, miss ratio 0.5222, byte miss ratio 0.5222
result/tencentBlock.ns25402.oracleGeneral.zst S3FIFO-1 cache size     2141, 12355175 req, miss ratio 0.4285, byte miss ratio 0.4285
result/tencentBlock.ns25402.oracleGeneral.zst S3FIFO-1 cache size     7139, 12355175 req, miss ratio 0.3496, byte miss ratio 0.3496
result/tencentBlock.ns25402.oracleGeneral.zst S3FIFO-1 cache size    21417, 12355175 req, miss ratio 0.2353, byte miss ratio 0.2353
result/tencentBlock.ns25402.oracleGeneral.zst S3FIFO-1 cache size    71392, 12355175 req, miss ratio 0.1088, byte miss ratio 0.1088
result/tencentBlock.ns25402.oracleGeneral.zst S3FIFO-1 cache size   142784, 12355175 req, miss ratio 0.0801, byte miss ratio 0.0801
result/tencentBlock.ns25402.oracleGeneral.zst S3FIFO-1 cache size   285568, 12355175 req, miss ratio 0.0659, byte miss ratio 0.0659
result/tencentBlock.ns25402.oracleGeneral.zst S3FIFO-1 cache size   571136, 12355175 req, miss ratio 0.0581, byte miss ratio 0.0581
result/tencentBlock.ns25402.oracleGeneral.zst LHD cache size      713, 12355175 req, miss ratio 0.5477, byte miss ratio 0.5477
result/tencentBlock.ns25402.oracleGeneral.zst LHD cache size     2141, 12355175 req, miss ratio 0.4587, byte miss ratio 0.4587
result/tencentBlock.ns25402.oracleGeneral.zst LHD cache size     7139, 12355175 req, miss ratio 0.3664, byte miss ratio 0.3664
result/tencentBlock.ns25402.oracleGeneral.zst LHD cache size    21417, 12355175 req, miss ratio 0.2344, byte miss ratio 0.2344
result/tencentBlock.ns25402.oracleGeneral.zst LHD cache size    71392, 12355175 req, miss ratio 0.1127, byte miss ratio 0.1127
result/tencentBlock.ns25402.oracleGeneral.zst LHD cache size   142784, 12355175 req, miss ratio 0.0838, byte miss ratio 0.0838
