result/tencentBlock.ns22150.oracleGeneral.zst LIRS cache size      141, 1132305 req, miss ratio 0.6610, byte miss ratio 0.6610
result/tencentBlock.ns22150.oracleGeneral.zst LIRS cache size      423, 1132305 req, miss ratio 0.6102, byte miss ratio 0.6102
result/tencentBlock.ns22150.oracleGeneral.zst LIRS cache size     1412, 1132305 req, miss ratio 0.5274, byte miss ratio 0.5274
result/tencentBlock.ns22150.oracleGeneral.zst LIRS cache size     4236, 1132305 req, miss ratio 0.5136, byte miss ratio 0.5136
result/tencentBlock.ns22150.oracleGeneral.zst LIRS cache size    14121, 1132305 req, miss ratio 0.5007, byte miss ratio 0.5007
result/tencentBlock.ns22150.oracleGeneral.zst LIRS cache size    28243, 1132305 req, miss ratio 0.4192, byte miss ratio 0.4192
result/tencentBlock.ns22150.oracleGeneral.zst LIRS cache size    56486, 1132305 req, miss ratio 0.3720, byte miss ratio 0.3720
result/tencentBlock.ns22150.oracleGeneral.zst LIRS cache size   112972, 1132305 req, miss ratio 0.1370, byte miss ratio 0.1370
result/tencentBlock.ns22150.oracleGeneral.zst LeCaR cache size      141, 1132305 req, miss ratio 0.6137, byte miss ratio 0.6137
result/tencentBlock.ns22150.oracleGeneral.zst LeCaR cache size      423, 1132305 req, miss ratio 0.5688, byte miss ratio 0.5688
result/tencentBlock.ns22150.oracleGeneral.zst LeCaR cache size     1412, 1132305 req, miss ratio 0.5267, byte miss ratio 0.5267
result/tencentBlock.ns22150.oracleGeneral.zst LeCaR cache size     4236, 1132305 req, miss ratio 0.5117, byte miss ratio 0.5117
result/tencentBlock.ns22150.oracleGeneral.zst LeCaR cache size    14121, 1132305 req, miss ratio 0.5087, byte miss ratio 0.5087
result/tencentBlock.ns22150.oracleGeneral.zst LeCaR cache size    28243, 1132305 req, miss ratio 0.4357, byte miss ratio 0.4357
result/tencentBlock.ns22150.oracleGeneral.zst LeCaR cache size    56486, 1132305 req, miss ratio 0.3023, byte miss ratio 0.3023
result/tencentBlock.ns22150.oracleGeneral.zst LeCaR cache size   112972, 1132305 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-1 cache size      141, 1132305 req, miss ratio 0.5983, byte miss ratio 0.5983
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-1 cache size      423, 1132305 req, miss ratio 0.5597, byte miss ratio 0.5597
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-1 cache size     1412, 1132305 req, miss ratio 0.5226, byte miss ratio 0.5226
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-1 cache size     4236, 1132305 req, miss ratio 0.5106, byte miss ratio 0.5106
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-1 cache size    14121, 1132305 req, miss ratio 0.5080, byte miss ratio 0.5080
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-1 cache size    28243, 1132305 req, miss ratio 0.4217, byte miss ratio 0.4217
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-1 cache size    56486, 1132305 req, miss ratio 0.3567, byte miss ratio 0.3567
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-1 cache size   112972, 1132305 req, miss ratio 0.1424, byte miss ratio 0.1424
result/tencentBlock.ns22150.oracleGeneral.zst FIFO cache size      141, 1132305 req, miss ratio 0.6716, byte miss ratio 0.6716
result/tencentBlock.ns22150.oracleGeneral.zst FIFO cache size      423, 1132305 req, miss ratio 0.6006, byte miss ratio 0.6006
result/tencentBlock.ns22150.oracleGeneral.zst FIFO cache size     1412, 1132305 req, miss ratio 0.5480, byte miss ratio 0.5480
result/tencentBlock.ns22150.oracleGeneral.zst FIFO cache size     4236, 1132305 req, miss ratio 0.5212, byte miss ratio 0.5212
result/tencentBlock.ns22150.oracleGeneral.zst FIFO cache size    14121, 1132305 req, miss ratio 0.5119, byte miss ratio 0.5119
result/tencentBlock.ns22150.oracleGeneral.zst FIFO cache size    28243, 1132305 req, miss ratio 0.4577, byte miss ratio 0.4577
result/tencentBlock.ns22150.oracleGeneral.zst FIFO cache size    56486, 1132305 req, miss ratio 0.3081, byte miss ratio 0.3081
result/tencentBlock.ns22150.oracleGeneral.zst FIFO cache size   112972, 1132305 req, miss ratio 0.1653, byte miss ratio 0.1653
result/tencentBlock.ns22150.oracleGeneral.zst clock2 cache size      141, 1132305 req, miss ratio 0.6188, byte miss ratio 0.6188
result/tencentBlock.ns22150.oracleGeneral.zst clock2 cache size      423, 1132305 req, miss ratio 0.5707, byte miss ratio 0.5707
result/tencentBlock.ns22150.oracleGeneral.zst clock2 cache size     1412, 1132305 req, miss ratio 0.5278, byte miss ratio 0.5278
result/tencentBlock.ns22150.oracleGeneral.zst clock2 cache size     4236, 1132305 req, miss ratio 0.5119, byte miss ratio 0.5119
result/tencentBlock.ns22150.oracleGeneral.zst clock2 cache size    14121, 1132305 req, miss ratio 0.5087, byte miss ratio 0.5087
result/tencentBlock.ns22150.oracleGeneral.zst clock2 cache size    28243, 1132305 req, miss ratio 0.4794, byte miss ratio 0.4794
result/tencentBlock.ns22150.oracleGeneral.zst clock2 cache size    56486, 1132305 req, miss ratio 0.3927, byte miss ratio 0.3927
result/tencentBlock.ns22150.oracleGeneral.zst clock2 cache size   112972, 1132305 req, miss ratio 0.1458, byte miss ratio 0.1458
result/tencentBlock.ns22150.oracleGeneral.zst LRU cache size      141, 1132305 req, miss ratio 0.6220, byte miss ratio 0.6220
result/tencentBlock.ns22150.oracleGeneral.zst LRU cache size      423, 1132305 req, miss ratio 0.5755, byte miss ratio 0.5755
result/tencentBlock.ns22150.oracleGeneral.zst LRU cache size     1412, 1132305 req, miss ratio 0.5316, byte miss ratio 0.5316
result/tencentBlock.ns22150.oracleGeneral.zst LRU cache size     4236, 1132305 req, miss ratio 0.5123, byte miss ratio 0.5123
result/tencentBlock.ns22150.oracleGeneral.zst LRU cache size    14121, 1132305 req, miss ratio 0.5092, byte miss ratio 0.5092
result/tencentBlock.ns22150.oracleGeneral.zst LRU cache size    28243, 1132305 req, miss ratio 0.4404, byte miss ratio 0.4404
result/tencentBlock.ns22150.oracleGeneral.zst LRU cache size    56486, 1132305 req, miss ratio 0.3045, byte miss ratio 0.3045
result/tencentBlock.ns22150.oracleGeneral.zst LRU cache size   112972, 1132305 req, miss ratio 0.1321, byte miss ratio 0.1321
result/tencentBlock.ns22150.oracleGeneral.zst LHD cache size      141, 1132305 req, miss ratio 0.6158, byte miss ratio 0.6158
result/tencentBlock.ns22150.oracleGeneral.zst LHD cache size      423, 1132305 req, miss ratio 0.5677, byte miss ratio 0.5677
result/tencentBlock.ns22150.oracleGeneral.zst LHD cache size     1412, 1132305 req, miss ratio 0.5292, byte miss ratio 0.5292
result/tencentBlock.ns22150.oracleGeneral.zst LHD cache size     4236, 1132305 req, miss ratio 0.5120, byte miss ratio 0.5120
result/tencentBlock.ns22150.oracleGeneral.zst LHD cache size    14121, 1132305 req, miss ratio 0.5059, byte miss ratio 0.5059
result/tencentBlock.ns22150.oracleGeneral.zst LHD cache size    28243, 1132305 req, miss ratio 0.4520, byte miss ratio 0.4520
result/tencentBlock.ns22150.oracleGeneral.zst LHD cache size    56486, 1132305 req, miss ratio 0.3506, byte miss ratio 0.3506
result/tencentBlock.ns22150.oracleGeneral.zst LHD cache size   112972, 1132305 req, miss ratio 0.1421, byte miss ratio 0.1421
result/tencentBlock.ns22150.oracleGeneral.zst ARC cache size      141, 1132305 req, miss ratio 0.5984, byte miss ratio 0.5984
result/tencentBlock.ns22150.oracleGeneral.zst ARC cache size      423, 1132305 req, miss ratio 0.5596, byte miss ratio 0.5596
result/tencentBlock.ns22150.oracleGeneral.zst ARC cache size     1412, 1132305 req, miss ratio 0.5249, byte miss ratio 0.5249
result/tencentBlock.ns22150.oracleGeneral.zst ARC cache size     4236, 1132305 req, miss ratio 0.5109, byte miss ratio 0.5109
result/tencentBlock.ns22150.oracleGeneral.zst ARC cache size    14121, 1132305 req, miss ratio 0.5086, byte miss ratio 0.5086
result/tencentBlock.ns22150.oracleGeneral.zst ARC cache size    28243, 1132305 req, miss ratio 0.4405, byte miss ratio 0.4405
result/tencentBlock.ns22150.oracleGeneral.zst ARC cache size    56486, 1132305 req, miss ratio 0.3205, byte miss ratio 0.3205
result/tencentBlock.ns22150.oracleGeneral.zst ARC cache size   112972, 1132305 req, miss ratio 0.1357, byte miss ratio 0.1357
result/tencentBlock.ns22150.oracleGeneral.zst Cacheus cache size      141, 1132305 req, miss ratio 0.6015, byte miss ratio 0.6015
result/tencentBlock.ns22150.oracleGeneral.zst Cacheus cache size      423, 1132305 req, miss ratio 0.5629, byte miss ratio 0.5629
result/tencentBlock.ns22150.oracleGeneral.zst Cacheus cache size     1412, 1132305 req, miss ratio 0.5265, byte miss ratio 0.5265
result/tencentBlock.ns22150.oracleGeneral.zst Cacheus cache size     4236, 1132305 req, miss ratio 0.5108, byte miss ratio 0.5108
result/tencentBlock.ns22150.oracleGeneral.zst Cacheus cache size    14121, 1132305 req, miss ratio 0.4890, byte miss ratio 0.4890
result/tencentBlock.ns22150.oracleGeneral.zst Cacheus cache size    28243, 1132305 req, miss ratio 0.4422, byte miss ratio 0.4422
result/tencentBlock.ns22150.oracleGeneral.zst Cacheus cache size    56486, 1132305 req, miss ratio 0.3724, byte miss ratio 0.3724
result/tencentBlock.ns22150.oracleGeneral.zst Cacheus cache size   112972, 1132305 req, miss ratio 0.1376, byte miss ratio 0.1376
result/tencentBlock.ns22150.oracleGeneral.zst Clock cache size      141, 1132305 req, miss ratio 0.6199, byte miss ratio 0.6199
result/tencentBlock.ns22150.oracleGeneral.zst Clock cache size      423, 1132305 req, miss ratio 0.5725, byte miss ratio 0.5725
result/tencentBlock.ns22150.oracleGeneral.zst Clock cache size     1412, 1132305 req, miss ratio 0.5305, byte miss ratio 0.5305
result/tencentBlock.ns22150.oracleGeneral.zst Clock cache size     4236, 1132305 req, miss ratio 0.5119, byte miss ratio 0.5119
result/tencentBlock.ns22150.oracleGeneral.zst Clock cache size    14121, 1132305 req, miss ratio 0.5090, byte miss ratio 0.5090
result/tencentBlock.ns22150.oracleGeneral.zst Clock cache size    28243, 1132305 req, miss ratio 0.4522, byte miss ratio 0.4522
result/tencentBlock.ns22150.oracleGeneral.zst Clock cache size    56486, 1132305 req, miss ratio 0.3825, byte miss ratio 0.3825
result/tencentBlock.ns22150.oracleGeneral.zst Clock cache size   112972, 1132305 req, miss ratio 0.1429, byte miss ratio 0.1429
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-d-1 cache size      141, 1132305 req, miss ratio 0.5973, byte miss ratio 0.5973
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-d-1 cache size      423, 1132305 req, miss ratio 0.5592, byte miss ratio 0.5592
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-d-1 cache size     1412, 1132305 req, miss ratio 0.5226, byte miss ratio 0.5226
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-d-1 cache size     4236, 1132305 req, miss ratio 0.5106, byte miss ratio 0.5106
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-d-1 cache size    14121, 1132305 req, miss ratio 0.5080, byte miss ratio 0.5080
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-d-1 cache size    28243, 1132305 req, miss ratio 0.4159, byte miss ratio 0.4159
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-d-1 cache size    56486, 1132305 req, miss ratio 0.3564, byte miss ratio 0.3564
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-d-1 cache size   112972, 1132305 req, miss ratio 0.1421, byte miss ratio 0.1421
result/tencentBlock.ns22150.oracleGeneral.zst LRB cache size      141, 1132305 req, miss ratio 0.6700, byte miss ratio 0.6700
result/tencentBlock.ns22150.oracleGeneral.zst LRB cache size      423, 1132305 req, miss ratio 0.6040, byte miss ratio 0.6040
result/tencentBlock.ns22150.oracleGeneral.zst LRB cache size     1412, 1132305 req, miss ratio 0.5511, byte miss ratio 0.5511
result/tencentBlock.ns22150.oracleGeneral.zst LRB cache size     4236, 1132305 req, miss ratio 0.5275, byte miss ratio 0.5275
result/tencentBlock.ns22150.oracleGeneral.zst LRB cache size    14121, 1132305 req, miss ratio 0.4894, byte miss ratio 0.4894
result/tencentBlock.ns22150.oracleGeneral.zst LRB cache size    28243, 1132305 req, miss ratio 0.4008, byte miss ratio 0.4008
result/tencentBlock.ns22150.oracleGeneral.zst LRB cache size    56486, 1132305 req, miss ratio 0.2693, byte miss ratio 0.2693
result/tencentBlock.ns22150.oracleGeneral.zst LRB cache size   112972, 1132305 req, miss ratio 0.1298, byte miss ratio 0.1298
result/tencentBlock.ns22150.oracleGeneral.zst TwoQ cache size      141, 1132305 req, miss ratio 0.5939, byte miss ratio 0.5939
result/tencentBlock.ns22150.oracleGeneral.zst TwoQ cache size      423, 1132305 req, miss ratio 0.5608, byte miss ratio 0.5608
result/tencentBlock.ns22150.oracleGeneral.zst TwoQ cache size     1412, 1132305 req, miss ratio 0.5239, byte miss ratio 0.5239
result/tencentBlock.ns22150.oracleGeneral.zst TwoQ cache size     4236, 1132305 req, miss ratio 0.5112, byte miss ratio 0.5112
result/tencentBlock.ns22150.oracleGeneral.zst TwoQ cache size    14121, 1132305 req, miss ratio 0.4892, byte miss ratio 0.4892
result/tencentBlock.ns22150.oracleGeneral.zst TwoQ cache size    28243, 1132305 req, miss ratio 0.4099, byte miss ratio 0.4099
result/tencentBlock.ns22150.oracleGeneral.zst TwoQ cache size    56486, 1132305 req, miss ratio 0.3230, byte miss ratio 0.3230
result/tencentBlock.ns22150.oracleGeneral.zst TwoQ cache size   112972, 1132305 req, miss ratio 0.1653, byte miss ratio 0.1653
result/tencentBlock.ns22150.oracleGeneral.zst B-LRU cache size      141, 1132305 req, miss ratio 0.6706, byte miss ratio 0.6706
result/tencentBlock.ns22150.oracleGeneral.zst B-LRU cache size      423, 1132305 req, miss ratio 0.6263, byte miss ratio 0.6263
result/tencentBlock.ns22150.oracleGeneral.zst B-LRU cache size     1412, 1132305 req, miss ratio 0.5843, byte miss ratio 0.5843
result/tencentBlock.ns22150.oracleGeneral.zst B-LRU cache size     4236, 1132305 req, miss ratio 0.5672, byte miss ratio 0.5672
result/tencentBlock.ns22150.oracleGeneral.zst B-LRU cache size    14121, 1132305 req, miss ratio 0.5626, byte miss ratio 0.5626
result/tencentBlock.ns22150.oracleGeneral.zst B-LRU cache size    28243, 1132305 req, miss ratio 0.5023, byte miss ratio 0.5023
result/tencentBlock.ns22150.oracleGeneral.zst B-LRU cache size    56486, 1132305 req, miss ratio 0.3870, byte miss ratio 0.3870
result/tencentBlock.ns22150.oracleGeneral.zst B-LRU cache size   112972, 1132305 req, miss ratio 0.2481, byte miss ratio 0.2481
result/tencentBlock.ns22150.oracleGeneral.zst S4LRU(25:25:25:25) cache size      141, 1132305 req, miss ratio 0.6231, byte miss ratio 0.6231
result/tencentBlock.ns22150.oracleGeneral.zst S4LRU(25:25:25:25) cache size      423, 1132305 req, miss ratio 0.5715, byte miss ratio 0.5715
result/tencentBlock.ns22150.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1412, 1132305 req, miss ratio 0.5276, byte miss ratio 0.5276
result/tencentBlock.ns22150.oracleGeneral.zst S4LRU(25:25:25:25) cache size     4236, 1132305 req, miss ratio 0.5127, byte miss ratio 0.5127
result/tencentBlock.ns22150.oracleGeneral.zst S4LRU(25:25:25:25) cache size    14121, 1132305 req, miss ratio 0.5025, byte miss ratio 0.5025
result/tencentBlock.ns22150.oracleGeneral.zst S4LRU(25:25:25:25) cache size    28243, 1132305 req, miss ratio 0.4751, byte miss ratio 0.4751
result/tencentBlock.ns22150.oracleGeneral.zst S4LRU(25:25:25:25) cache size    56486, 1132305 req, miss ratio 0.3618, byte miss ratio 0.3618
result/tencentBlock.ns22150.oracleGeneral.zst S4LRU(25:25:25:25) cache size   112972, 1132305 req, miss ratio 0.1447, byte miss ratio 0.1447
result/tencentBlock.ns22150.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      141, 1132305 req, miss ratio 0.6245, byte miss ratio 0.6245
result/tencentBlock.ns22150.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      423, 1132305 req, miss ratio 0.5762, byte miss ratio 0.5762
result/tencentBlock.ns22150.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1412, 1132305 req, miss ratio 0.5322, byte miss ratio 0.5322
result/tencentBlock.ns22150.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     4236, 1132305 req, miss ratio 0.5166, byte miss ratio 0.5166
result/tencentBlock.ns22150.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    14121, 1132305 req, miss ratio 0.5040, byte miss ratio 0.5040
result/tencentBlock.ns22150.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    28243, 1132305 req, miss ratio 0.4838, byte miss ratio 0.4838
result/tencentBlock.ns22150.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    56486, 1132305 req, miss ratio 0.3771, byte miss ratio 0.3771
result/tencentBlock.ns22150.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   112972, 1132305 req, miss ratio 0.1692, byte miss ratio 0.1692
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-d cache size      141, 1132305 req, miss ratio 0.5953, byte miss ratio 0.5953
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-d cache size      423, 1132305 req, miss ratio 0.5617, byte miss ratio 0.5617
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-d cache size     1412, 1132305 req, miss ratio 0.5226, byte miss ratio 0.5226
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-d cache size     4236, 1132305 req, miss ratio 0.5110, byte miss ratio 0.5110
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-d cache size    14121, 1132305 req, miss ratio 0.5088, byte miss ratio 0.5088
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-d cache size    28243, 1132305 req, miss ratio 0.4099, byte miss ratio 0.4099
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-d cache size    56486, 1132305 req, miss ratio 0.3243, byte miss ratio 0.3243
result/tencentBlock.ns22150.oracleGeneral.zst S3FIFO-d cache size   112972, 1132305 req, miss ratio 0.1462, byte miss ratio 0.1462
