result/tencentBlock.ns2386.oracleGeneral.zst ARC cache size      830, 26322707 req, miss ratio 0.6195, byte miss ratio 0.6195
result/tencentBlock.ns2386.oracleGeneral.zst ARC cache size     2492, 26322707 req, miss ratio 0.5968, byte miss ratio 0.5968
result/tencentBlock.ns2386.oracleGeneral.zst ARC cache size     8308, 26322707 req, miss ratio 0.5456, byte miss ratio 0.5456
result/tencentBlock.ns2386.oracleGeneral.zst ARC cache size    24925, 26322707 req, miss ratio 0.4203, byte miss ratio 0.4203
result/tencentBlock.ns2386.oracleGeneral.zst ARC cache size    83086, 26322707 req, miss ratio 0.1797, byte miss ratio 0.1797
result/tencentBlock.ns2386.oracleGeneral.zst ARC cache size   166173, 26322707 req, miss ratio 0.1078, byte miss ratio 0.1078
result/tencentBlock.ns2386.oracleGeneral.zst ARC cache size   332346, 26322707 req, miss ratio 0.0602, byte miss ratio 0.0602
result/tencentBlock.ns2386.oracleGeneral.zst ARC cache size   664692, 26322707 req, miss ratio 0.0334, byte miss ratio 0.0334
result/tencentBlock.ns2386.oracleGeneral.zst FIFO cache size      830, 26322707 req, miss ratio 0.6786, byte miss ratio 0.6786
result/tencentBlock.ns2386.oracleGeneral.zst FIFO cache size     2492, 26322707 req, miss ratio 0.6327, byte miss ratio 0.6327
result/tencentBlock.ns2386.oracleGeneral.zst FIFO cache size     8308, 26322707 req, miss ratio 0.5429, byte miss ratio 0.5429
result/tencentBlock.ns2386.oracleGeneral.zst FIFO cache size    24925, 26322707 req, miss ratio 0.5010, byte miss ratio 0.5010
result/tencentBlock.ns2386.oracleGeneral.zst FIFO cache size    83086, 26322707 req, miss ratio 0.2667, byte miss ratio 0.2667
result/tencentBlock.ns2386.oracleGeneral.zst FIFO cache size   166173, 26322707 req, miss ratio 0.1527, byte miss ratio 0.1527
result/tencentBlock.ns2386.oracleGeneral.zst FIFO cache size   332346, 26322707 req, miss ratio 0.0752, byte miss ratio 0.0752
