result/tencentBlock.ns8308.oracleGeneral.zst ARC cache size      443, 7578436 req, miss ratio 0.5266, byte miss ratio 0.5266
result/tencentBlock.ns8308.oracleGeneral.zst ARC cache size     1330, 7578436 req, miss ratio 0.4773, byte miss ratio 0.4773
result/tencentBlock.ns8308.oracleGeneral.zst ARC cache size     4435, 7578436 req, miss ratio 0.3669, byte miss ratio 0.3669
result/tencentBlock.ns8308.oracleGeneral.zst ARC cache size    13307, 7578436 req, miss ratio 0.3191, byte miss ratio 0.3191
result/tencentBlock.ns8308.oracleGeneral.zst ARC cache size    44358, 7578436 req, miss ratio 0.1342, byte miss ratio 0.1342
result/tencentBlock.ns8308.oracleGeneral.zst ARC cache size    88717, 7578436 req, miss ratio 0.0963, byte miss ratio 0.0963
result/tencentBlock.ns8308.oracleGeneral.zst ARC cache size   177435, 7578436 req, miss ratio 0.0625, byte miss ratio 0.0625
result/tencentBlock.ns8308.oracleGeneral.zst ARC cache size   354871, 7578436 req, miss ratio 0.0587, byte miss ratio 0.0587
result/tencentBlock.ns8308.oracleGeneral.zst clock2 cache size      443, 7578436 req, miss ratio 0.5454, byte miss ratio 0.5454
result/tencentBlock.ns8308.oracleGeneral.zst clock2 cache size     1330, 7578436 req, miss ratio 0.5113, byte miss ratio 0.5113
result/tencentBlock.ns8308.oracleGeneral.zst clock2 cache size     4435, 7578436 req, miss ratio 0.4068, byte miss ratio 0.4068
result/tencentBlock.ns8308.oracleGeneral.zst clock2 cache size    13307, 7578436 req, miss ratio 0.3469, byte miss ratio 0.3469
result/tencentBlock.ns8308.oracleGeneral.zst clock2 cache size    44358, 7578436 req, miss ratio 0.1370, byte miss ratio 0.1370
result/tencentBlock.ns8308.oracleGeneral.zst clock2 cache size    88717, 7578436 req, miss ratio 0.1015, byte miss ratio 0.1015
result/tencentBlock.ns8308.oracleGeneral.zst clock2 cache size   177435, 7578436 req, miss ratio 0.0626, byte miss ratio 0.0626
result/tencentBlock.ns8308.oracleGeneral.zst clock2 cache size   354871, 7578436 req, miss ratio 0.0587, byte miss ratio 0.0587
result/tencentBlock.ns8308.oracleGeneral.zst Cacheus cache size      443, 7578436 req, miss ratio 0.5340, byte miss ratio 0.5340
result/tencentBlock.ns8308.oracleGeneral.zst Cacheus cache size     1330, 7578436 req, miss ratio 0.4836, byte miss ratio 0.4836
result/tencentBlock.ns8308.oracleGeneral.zst Cacheus cache size     4435, 7578436 req, miss ratio 0.3816, byte miss ratio 0.3816
result/tencentBlock.ns8308.oracleGeneral.zst Cacheus cache size    13307, 7578436 req, miss ratio 0.3302, byte miss ratio 0.3302
result/tencentBlock.ns8308.oracleGeneral.zst Cacheus cache size    44358, 7578436 req, miss ratio 0.1383, byte miss ratio 0.1383
result/tencentBlock.ns8308.oracleGeneral.zst Cacheus cache size    88717, 7578436 req, miss ratio 0.0959, byte miss ratio 0.0959
result/tencentBlock.ns8308.oracleGeneral.zst Cacheus cache size   177435, 7578436 req, miss ratio 0.0607, byte miss ratio 0.0607
result/tencentBlock.ns8308.oracleGeneral.zst Cacheus cache size   354871, 7578436 req, miss ratio 0.0587, byte miss ratio 0.0587
result/tencentBlock.ns8308.oracleGeneral.zst FIFO cache size      443, 7578436 req, miss ratio 0.5806, byte miss ratio 0.5806
result/tencentBlock.ns8308.oracleGeneral.zst FIFO cache size     1330, 7578436 req, miss ratio 0.5326, byte miss ratio 0.5326
result/tencentBlock.ns8308.oracleGeneral.zst FIFO cache size     4435, 7578436 req, miss ratio 0.4426, byte miss ratio 0.4426
result/tencentBlock.ns8308.oracleGeneral.zst FIFO cache size    13307, 7578436 req, miss ratio 0.3767, byte miss ratio 0.3767
result/tencentBlock.ns8308.oracleGeneral.zst FIFO cache size    44358, 7578436 req, miss ratio 0.2167, byte miss ratio 0.2167
result/tencentBlock.ns8308.oracleGeneral.zst FIFO cache size    88717, 7578436 req, miss ratio 0.1269, byte miss ratio 0.1269
result/tencentBlock.ns8308.oracleGeneral.zst FIFO cache size   177435, 7578436 req, miss ratio 0.0802, byte miss ratio 0.0802
result/tencentBlock.ns8308.oracleGeneral.zst FIFO cache size   354871, 7578436 req, miss ratio 0.0642, byte miss ratio 0.0642
result/tencentBlock.ns8308.oracleGeneral.zst Clock cache size      443, 7578436 req, miss ratio 0.5477, byte miss ratio 0.5477
result/tencentBlock.ns8308.oracleGeneral.zst Clock cache size     1330, 7578436 req, miss ratio 0.5123, byte miss ratio 0.5123
result/tencentBlock.ns8308.oracleGeneral.zst Clock cache size     4435, 7578436 req, miss ratio 0.4078, byte miss ratio 0.4078
result/tencentBlock.ns8308.oracleGeneral.zst Clock cache size    13307, 7578436 req, miss ratio 0.3594, byte miss ratio 0.3594
result/tencentBlock.ns8308.oracleGeneral.zst Clock cache size    44358, 7578436 req, miss ratio 0.1392, byte miss ratio 0.1392
result/tencentBlock.ns8308.oracleGeneral.zst Clock cache size    88717, 7578436 req, miss ratio 0.1027, byte miss ratio 0.1027
result/tencentBlock.ns8308.oracleGeneral.zst Clock cache size   177435, 7578436 req, miss ratio 0.0620, byte miss ratio 0.0620
result/tencentBlock.ns8308.oracleGeneral.zst Clock cache size   354871, 7578436 req, miss ratio 0.0587, byte miss ratio 0.0587
result/tencentBlock.ns8308.oracleGeneral.zst LeCaR cache size      443, 7578436 req, miss ratio 0.5458, byte miss ratio 0.5458
result/tencentBlock.ns8308.oracleGeneral.zst LeCaR cache size     1330, 7578436 req, miss ratio 0.5071, byte miss ratio 0.5071
result/tencentBlock.ns8308.oracleGeneral.zst LeCaR cache size     4435, 7578436 req, miss ratio 0.3967, byte miss ratio 0.3967
result/tencentBlock.ns8308.oracleGeneral.zst LeCaR cache size    13307, 7578436 req, miss ratio 0.3398, byte miss ratio 0.3398
result/tencentBlock.ns8308.oracleGeneral.zst LeCaR cache size    44358, 7578436 req, miss ratio 0.1371, byte miss ratio 0.1371
result/tencentBlock.ns8308.oracleGeneral.zst LeCaR cache size    88717, 7578436 req, miss ratio 0.0964, byte miss ratio 0.0964
result/tencentBlock.ns8308.oracleGeneral.zst LeCaR cache size   177435, 7578436 req, miss ratio 0.0610, byte miss ratio 0.0610
result/tencentBlock.ns8308.oracleGeneral.zst LeCaR cache size   354871, 7578436 req, miss ratio 0.0586, byte miss ratio 0.0586
